Date,Close/Last,Volume,Open,High,Low
04/27/2023,$92.56,5148850,$92.64,$93.065,$91.72
04/26/2023,$91.895,5265976,$92.335,$92.745,$91.365
04/25/2023,$91.285,7738968,$94.09,$94.305,$91.0925
04/24/2023,$95.975,3719024,$96.52,$97.37,$95.205
04/21/2023,$96.625,4014226,$96.135,$97.21,$95.585
04/20/2023,$96.135,6157594,$96.565,$96.95,$95.60
04/19/2023,$97.66,4973346,$98.975,$99.845,$97.4825
04/18/2023,$100.00,3024286,$101.585,$101.72,$99.9275
04/17/2023,$100.58,4846670,$99.995,$101.48,$99.425
04/14/2023,$99.72,7554462,$96.925,$99.935,$96.30
04/13/2023,$98.935,4230088,$98.245,$99.33,$98.045
04/12/2023,$97.64,5093168,$97.525,$98.405,$96.715
04/11/2023,$96.405,3455714,$95.36,$96.85,$95.13
04/10/2023,$96.31,4551836,$95.05,$96.855,$94.415
04/06/2023,$95.965,5870492,$95.90,$96.155,$94.3601
04/05/2023,$97.09,5424362,$98.38,$98.40,$95.955
04/04/2023,$98.28,3636632,$98.6425,$99.245,$97.93
04/03/2023,$98.165,5345074,$99.005,$99.455,$97.795
03/31/2023,$99.87,8381756,$97.25,$100.15,$97.02
03/30/2023,$96.785,4183844,$96.954,$97.555,$96.015
03/29/2023,$96.095,4977970,$96.365,$96.45,$95.175
03/28/2023,$95.38,4715290,$95.915,$96.655,$94.92
03/27/2023,$96.265,4977222,$96.00,$97.29,$95.825
03/24/2023,$95.775,4692544,$96.445,$96.7875,$95.445
03/23/2023,$96.945,7382408,$96.70,$98.06,$96.3298
03/22/2023,$95.445,7094982,$97.10,$97.905,$95.375
03/21/2023,$97.245,9501158,$95.65,$97.46,$95.25
03/20/2023,$94.715,6277842,$93.995,$95.10,$93.44
03/17/2023,$94.56,7549700,$94.835,$95.73,$93.785
03/16/2023,$94.885,8668270,$92.25,$95.00,$91.335
03/15/2023,$91.90,5896216,$91.0775,$92.185,$90.815
03/14/2023,$92.24,9863208,$93.365,$94.1077,$91.43
03/13/2023,$92.95,11268502,$92.07,$94.245,$91.34
03/10/2023,$92.855,10197636,$92.405,$93.50,$91.25
03/09/2023,$92.21,5269172,$94.19,$94.715,$92.12
03/08/2023,$94.19,10051196,$94.025,$94.575,$93.08
03/07/2023,$93.60,6111158,$93.89,$94.735,$93.35
03/06/2023,$93.955,8283702,$93.86,$95.20,$93.425
03/03/2023,$95.795,9048642,$95.075,$96.42,$94.3375
03/02/2023,$94.925,7431790,$93.25,$95.515,$92.75
03/01/2023,$93.47,6405768,$93.44,$94.10,$92.855
02/28/2023,$94.185,8014830,$94.255,$95.915,$94.03
02/27/2023,$94.255,8944146,$93.945,$96.235,$93.89
02/24/2023,$93.315,12462642,$92.50,$93.86,$92.2095
02/23/2023,$94.37,24640940,$93.80,$94.4925,$91.295
02/22/2023,$93.875,42277160,$91.1875,$94.3943,$91.15
02/21/2023,$83.445,18251646,$84.25,$84.60,$82.68
02/17/2023,$84.64,7118930,$85.20,$85.40,$83.9025
02/16/2023,$86.01,7781638,$87.36,$87.965,$85.97
02/15/2023,$88.63,11381114,$86.015,$88.7999,$85.60
02/14/2023,$85.07,6274382,$83.94,$85.74,$83.145
02/13/2023,$83.155,4192152,$83.16,$83.705,$82.205
02/10/2023,$82.625,4380844,$82.845,$83.40,$81.405
02/09/2023,$83.065,6048648,$84.00,$84.50,$82.755
02/08/2023,$83.07,11411362,$83.085,$84.33,$82.375
02/07/2023,$79.85,7240558,$77.975,$80.105,$77.055
02/06/2023,$78.115,6030978,$79.50,$80.27,$77.975
02/03/2023,$79.86,4941970,$79.405,$81.195,$79.12
02/02/2023,$81.275,12139686,$82.52,$82.83,$80.65
02/01/2023,$79.86,10685092,$78.675,$80.645,$77.1075
01/31/2023,$79.32,4096028,$79.205,$79.775,$78.73
01/30/2023,$78.815,6137542,$79.135,$79.5725,$78.595
01/27/2023,$79.89,8343498,$79.00,$80.6125,$78.80
01/26/2023,$79.555,13564904,$77.39,$79.99,$76.8396
01/25/2023,$75.89,12982912,$74.00,$76.095,$73.475
01/24/2023,$75.57,10361042,$75.405,$76.08,$74.697
01/23/2023,$74.67,8998728,$73.165,$75.10,$73.063
01/20/2023,$73.05,14043006,$71.435,$73.245,$71.305
01/19/2023,$70.355,5264960,$70.405,$71.46,$70.0787
01/18/2023,$70.8375,8876902,$71.88,$72.6475,$70.59
01/17/2023,$71.00,10438242,$68.605,$71.335,$68.555
01/13/2023,$69.43,8742568,$67.27,$69.5875,$67.27
01/12/2023,$68.30,7644694,$67.865,$68.58,$66.11
01/11/2023,$68.355,6454698,$67.775,$68.625,$67.00
01/10/2023,$67.095,9716360,$67.295,$68.25,$66.46
01/09/2023,$67.54,8801632,$68.50,$69.845,$67.345
01/06/2023,$67.425,7414100,$68.005,$68.49,$66.76
01/05/2023,$67.555,11473372,$68.81,$68.84,$66.35
01/04/2023,$69.27,8549600,$69.84,$70.62,$68.515
01/03/2023,$69.225,7818252,$70.66,$71.7225,$68.755
12/30/2022,$69.77,6723030,$69.25,$69.895,$68.645
12/29/2022,$70.10,7270450,$69.205,$70.795,$69.05
12/28/2022,$68.665,6551946,$69.59,$69.815,$68.37
12/27/2022,$69.605,5988358,$70.265,$70.6694,$69.505
12/23/2022,$70.635,5933162,$71.56,$71.66,$70.27
12/22/2022,$71.575,8724524,$72.705,$72.74,$70.765
12/21/2022,$73.71,8390970,$74.165,$74.275,$71.415
12/20/2022,$74.64,7659344,$74.325,$75.35,$73.8675
12/19/2022,$75.26,6275962,$75.945,$76.045,$74.14
12/16/2022,$75.50,9283586,$75.795,$76.45,$75.18
12/15/2022,$76.295,9538384,$79.00,$79.565,$75.66
12/14/2022,$80.115,3772368,$80.325,$81.345,$79.25
12/13/2022,$80.375,7140140,$84.11,$84.495,$79.885
12/12/2022,$80.89,6121940,$79.675,$80.915,$78.935
12/09/2022,$79.45,4984120,$80.125,$80.725,$79.405
12/08/2022,$80.39,8876096,$82.43,$82.53,$79.335
12/07/2022,$82.345,4770228,$83.80,$84.3725,$81.98
12/06/2022,$83.345,5353082,$85.105,$85.79,$82.9545
12/05/2022,$84.995,7042530,$86.15,$86.615,$84.23
12/02/2022,$86.345,6544074,$87.535,$88.32,$85.935
12/01/2022,$89.20,10660732,$85.575,$89.485,$84.67
11/30/2022,$84.95,16162860,$82.735,$85.1375,$81.875
11/29/2022,$85.255,4865682,$86.00,$86.225,$84.555
11/28/2022,$85.695,4296792,$86.02,$86.9463,$84.915
11/25/2022,$86.385,2135770,$86.55,$87.0075,$85.955
11/23/2022,$86.55,5843378,$86.00,$87.815,$85.045
11/22/2022,$85.835,7098444,$85.6925,$86.035,$84.625
11/21/2022,$85.31,13460686,$83.255,$86.785,$82.535
11/18/2022,$83.74,26790000,$85.6375,$86.50,$83.035
11/17/2022,$78.28,16640568,$78.00,$78.7562,$75.745
11/16/2022,$79.545,11889160,$80.00,$80.30,$77.935
11/15/2022,$81.19,9947918,$83.20,$83.525,$80.9102
11/14/2022,$80.865,7206908,$82.84,$82.895,$80.7564
11/11/2022,$82.66,8047556,$82.0125,$84.06,$81.45
11/10/2022,$81.73,11988254,$82.495,$83.405,$79.105
11/09/2022,$75.785,7058000,$76.66,$77.145,$75.575
11/08/2022,$77.085,11929820,$74.62,$77.6825,$73.5617
11/07/2022,$72.225,10879548,$71.425,$72.665,$70.26
11/04/2022,$71.105,20263200,$75.425,$75.89,$70.0375
11/03/2022,$74.85,22368180,$77.1375,$77.345,$73.11
11/02/2022,$80.89,9373120,$85.78,$85.78,$80.705
11/01/2022,$85.385,4342004,$86.97,$88.05,$84.79
10/31/2022,$85.795,6034762,$85.14,$86.4975,$84.75
10/28/2022,$85.54,3775924,$83.95,$85.74,$83.1209
10/27/2022,$84.07,5020888,$84.815,$85.245,$82.905
10/26/2022,$83.365,4924332,$82.00,$84.79,$81.50
10/25/2022,$83.095,8484450,$81.43,$83.54,$81.025
10/24/2022,$80.67,8490930,$80.705,$81.28,$78.71
10/21/2022,$81.015,14792524,$79.09,$81.335,$78.145
10/20/2022,$79.285,6665838,$79.75,$81.115,$78.68
10/19/2022,$80.055,4498038,$80.565,$81.96,$79.675
10/18/2022,$81.685,6337024,$81.64,$83.395,$80.84
10/17/2022,$79.27,5601052,$79.425,$80.47,$79.12
10/14/2022,$77.415,6052046,$79.54,$80.0025,$77.205
10/13/2022,$78.945,10201620,$75.475,$79.665,$74.005
10/12/2022,$77.655,6581538,$78.00,$78.90,$76.585
10/11/2022,$78.685,9507004,$80.625,$80.805,$77.835
10/10/2022,$81.57,6785072,$84.755,$85.24,$80.805
10/07/2022,$84.955,5667252,$86.07,$86.89,$84.6741
10/06/2022,$87.375,4766376,$87.65,$89.50,$87.225
10/05/2022,$87.825,4425022,$85.395,$88.285,$85.25
10/04/2022,$86.92,6715768,$86.7175,$87.725,$86.25
10/03/2022,$84.845,7546044,$83.00,$85.48,$82.78
09/30/2022,$81.895,6311688,$82.345,$83.935,$81.86
09/29/2022,$82.79,5833674,$82.45,$83.39,$80.82
09/28/2022,$83.40,6713588,$81.855,$83.858,$81.55
09/27/2022,$81.83,5905608,$82.82,$83.37,$81.3301
09/26/2022,$81.585,7686976,$81.08,$83.41,$80.945
09/23/2022,$80.785,6931298,$82.125,$82.97,$80.27
09/22/2022,$83.09,7301350,$84.775,$85.87,$82.66
09/21/2022,$85.56,5977306,$88.20,$88.715,$85.555
09/20/2022,$87.51,7856358,$87.45,$88.3475,$86.843
09/19/2022,$87.675,7492172,$85.595,$87.88,$85.50
09/16/2022,$87.045,14038904,$88.375,$88.62,$85.77
09/15/2022,$89.81,10412942,$90.555,$90.98,$89.08
09/14/2022,$91.03,11333918,$91.875,$91.98,$89.42
09/13/2022,$91.48,8773000,$92.33,$92.7201,$91.3533
09/12/2022,$94.68,7888617,$94.36,$94.9997,$93.635
09/09/2022,$94.1283,7714749,$92.6666,$94.7083,$92.1833
09/08/2022,$91.2083,5984456,$89.91,$91.53,$89.1683
09/07/2022,$90.00,6759159,$88.4233,$90.2316,$87.7366
09/06/2022,$88.4233,8857318,$88.9966,$89.3091,$86.3883
09/02/2022,$89.8666,7095135,$91.3166,$92.2541,$89.6083
09/01/2022,$90.8583,8728407,$91.4083,$92.1733,$89.0433
08/31/2022,$92.8016,7062819,$94.4983,$95.4999,$92.28
08/30/2022,$93.28,6917175,$94.025,$94.813,$92.4033
08/29/2022,$93.165,8106813,$92.50,$94.3933,$92.0983
08/26/2022,$93.4483,7468419,$95.6533,$96.25,$93.4466
08/25/2022,$95.93,7826841,$95.00,$96.465,$94.7133
08/24/2022,$94.135,9555046,$95.0833,$95.3333,$93.835
08/23/2022,$94.9183,36726255,$93.2533,$95.4333,$92.00
08/22/2022,$84.675,19210766,$84.3533,$85.73,$83.4351
08/19/2022,$85.585,6749619,$85.5083,$86.5083,$84.6683
08/18/2022,$86.3083,6173156,$86.2033,$86.8583,$85.405
08/17/2022,$85.7516,6556197,$86.2666,$86.5338,$84.4758
08/16/2022,$87.425,7317603,$87.615,$87.7266,$85.855
08/15/2022,$87.9616,5633108,$86.7416,$88.2266,$86.7416
08/12/2022,$87.8133,5020598,$88.075,$88.27,$86.85
08/11/2022,$86.085,7137987,$88.3333,$89.515,$85.4016
08/10/2022,$86.9733,6775995,$85.7866,$87.3166,$85.3333
08/09/2022,$83.395,8474835,$83.1233,$84.1398,$82.00
08/08/2022,$83.5116,6500955,$83.9933,$85.965,$83.335
08/05/2022,$83.5616,10114144,$83.00,$83.6666,$81.4333
08/04/2022,$83.6166,16838383,$85.17,$85.6666,$80.6783
08/03/2022,$88.1783,6563691,$86.3866,$88.3883,$85.8416
08/02/2022,$85.115,5960786,$83.7166,$86.4116,$83.6683
08/01/2022,$84.61,7478253,$83.2933,$85.2966,$82.5416
07/29/2022,$83.1833,7094529,$82.035,$83.22,$81.2525
07/28/2022,$82.035,7414719,$79.6833,$82.3958,$78.5516
07/27/2022,$79.68,7429203,$79.2533,$80.5716,$77.84
07/26/2022,$77.5366,14396112,$83.6066,$83.7633,$77.2016
07/25/2022,$84.2116,4274780,$85.3266,$85.6666,$83.3016
07/22/2022,$85.195,4877480,$86.5166,$87.335,$84.5575
07/21/2022,$85.7233,10271830,$83.6833,$85.82,$83.2141
07/20/2022,$84.0333,9208672,$85.1816,$85.4483,$82.84
07/19/2022,$85.60,4016840,$84.7816,$85.9333,$84.0451
07/18/2022,$84.3066,4776986,$85.9583,$86.5283,$84.1483
07/15/2022,$84.8266,6557079,$81.765,$85.2963,$81.765
07/14/2022,$81.6666,9510682,$81.6066,$81.9633,$79.6666
07/13/2022,$82.235,6464745,$80.6533,$83.28,$79.965
07/12/2022,$82.0966,8231787,$86.745,$87.7866,$81.4933
07/11/2022,$85.985,3875222,$86.455,$86.83,$85.1666
07/08/2022,$87.37,4792994,$85.325,$87.5816,$84.365
07/07/2022,$86.2083,7768305,$85.8266,$87.2566,$85.26
07/06/2022,$85.8266,8503341,$87.5916,$87.6116,$85.2833
07/05/2022,$86.8566,8163909,$84.00,$87.0683,$83.415
07/01/2022,$84.7083,7050099,$82.50,$85.0708,$82.0735
06/30/2022,$82.3233,8684211,$81.37,$83.2583,$80.3466
06/29/2022,$81.9666,4294520,$82.00,$82.50,$80.4183
06/28/2022,$81.985,6414945,$84.22,$84.9166,$80.7766
06/27/2022,$83.6466,8906152,$85.7033,$85.7649,$83.0925
06/24/2022,$85.1183,21630597,$84.9133,$85.765,$83.6008
06/23/2022,$83.845,6506847,$83.015,$84.345,$82.3633
06/22/2022,$82.3866,7472121,$82.245,$84.9333,$82.0775
06/21/2022,$83.2266,11858417,$80.4366,$83.5575,$80.3433
06/17/2022,$79.2266,8675619,$78.0433,$80.4408,$77.9516
06/16/2022,$77.7183,8202603,$78.9083,$79.975,$76.6244
06/15/2022,$81.17,6232166,$81.1483,$82.6466,$79.7816
06/14/2022,$80.2716,6388179,$80.2966,$81.5516,$79.3333
06/13/2022,$79.6216,9600742,$79.075,$80.9616,$77.5366
06/10/2022,$82.5366,9126016,$84.4716,$84.7033,$81.7163
06/09/2022,$86.025,5893292,$86.7916,$88.0783,$85.6766
06/08/2022,$87.48,4851746,$87.585,$89.1367,$86.9775
06/07/2022,$87.8333,5807942,$84.6916,$88.15,$84.50
06/06/2022,$85.67,3545581,$86.06,$86.5816,$84.325
06/03/2022,$85.43,5687810,$85.0133,$86.43,$83.71
06/02/2022,$86.2233,7590753,$83.135,$86.935,$83.0633
06/01/2022,$83.6216,8323305,$84.5366,$87.125,$83.2616
05/31/2022,$83.7966,13962858,$84.0833,$84.5275,$82.5566
05/27/2022,$84.4666,7345719,$85.2816,$86.1666,$83.8333
05/26/2022,$83.6816,10666072,$84.0083,$84.775,$82.7733
05/25/2022,$84.2516,13017341,$79.0666,$85.7706,$79.0666
05/24/2022,$79.5233,13402805,$81.9633,$82.6058,$78.3516
05/23/2022,$83.3783,17743207,$80.6141,$84.1583,$80.3583
05/20/2022,$79.78,35400290,$81.34,$82.1615,$76.7403
05/19/2022,$72.7283,24239512,$71.24,$74.0716,$70.258
05/18/2022,$73.10,15742890,$77.7016,$79.1666,$72.3216
05/17/2022,$78.8783,9620776,$80.4266,$81.0733,$76.57
05/16/2022,$78.03,11160634,$81.97,$84.0783,$77.73
05/13/2022,$81.835,9967456,$81.5566,$83.2633,$80.895
05/12/2022,$79.7516,12362483,$76.72,$81.445,$75.0508
05/11/2022,$77.7783,12789245,$78.82,$83.30,$76.3733
05/10/2022,$80.6733,12334985,$79.9116,$82.145,$77.6268
05/09/2022,$76.585,18901322,$82.02,$82.02,$75.765
05/06/2022,$84.145,11784863,$86.5183,$88.05,$83.4404
05/05/2022,$88.2733,10880530,$92.0033,$92.4278,$86.2366
05/04/2022,$92.2116,15763182,$93.16,$93.6516,$86.4066
05/03/2022,$92.99,9051064,$95.2483,$95.3716,$90.6933
05/02/2022,$95.325,6012494,$93.0433,$95.4783,$92.3316
04/29/2022,$93.5466,7372563,$97.6483,$98.8116,$92.905
04/28/2022,$98.1233,4786532,$97.9716,$99.275,$95.3883
04/27/2022,$96.47,6760071,$96.3483,$98.9283,$94.865
04/26/2022,$96.7983,5485586,$98.8333,$99.8083,$96.705
04/25/2022,$99.955,10622158,$95.4166,$100.1241,$95.4116
04/22/2022,$95.2633,8793388,$98.40,$99.53,$94.8483
04/21/2022,$98.6666,10383904,$105.1516,$106.5599,$98.10
04/20/2022,$104.3616,4971518,$104.905,$106.8166,$103.2702
