Date,Close/Last,Volume,Open,High,Low
04/28/2023,$48.45,10411840,$46.94,$48.87,$46.92
04/27/2023,$47.59,11479510,$47.43,$47.62,$46.34
04/26/2023,$46.37,8126522,$47.23,$47.425,$46.17
04/25/2023,$46.46,9376755,$47.50,$47.50,$46.28
04/24/2023,$48.02,10042170,$48.85,$49.455,$47.54
04/21/2023,$48.94,12149030,$48.23,$48.99,$47.85
04/20/2023,$48.00,12161900,$48.40,$48.74,$47.64
04/19/2023,$49.05,10237350,$48.42,$49.40,$48.31
04/18/2023,$49.20,13933410,$48.97,$49.86,$48.63
04/17/2023,$48.52,17277650,$46.11,$48.82,$45.91
04/14/2023,$46.39,9819476,$45.51,$46.475,$45.107
04/13/2023,$45.73,12856310,$45.75,$46.72,$45.63
04/12/2023,$45.30,30890250,$47.14,$48.75,$45.22
04/11/2023,$44.78,9268291,$45.09,$45.55,$44.18
04/10/2023,$45.35,9589611,$44.69,$45.6101,$44.0488
04/06/2023,$45.35,11908490,$44.68,$45.63,$43.50
04/05/2023,$45.19,12283140,$47.34,$47.42,$45.18
04/04/2023,$47.59,11378400,$47.78,$48.26,$47.32
04/03/2023,$47.68,10349800,$47.25,$47.76,$46.58
03/31/2023,$47.94,13503610,$46.49,$48.135,$45.95
03/30/2023,$46.51,12119110,$47.24,$47.32,$46.02
03/29/2023,$46.70,14238120,$44.75,$46.73,$44.75
03/28/2023,$44.31,8872483,$44.98,$45.39,$44.00
03/27/2023,$45.07,10729560,$45.36,$45.88,$44.25
03/24/2023,$44.98,11161880,$45.20,$45.5793,$44.235
03/23/2023,$45.79,15348830,$45.82,$46.9416,$45.1195
03/22/2023,$44.96,17080880,$45.71,$47.32,$44.72
03/21/2023,$45.74,14747380,$44.10,$46.05,$44.10
03/20/2023,$43.88,15361600,$44.11,$44.24,$42.78
03/17/2023,$44.68,17938050,$44.23,$45.38,$43.75
03/16/2023,$44.67,15411970,$43.49,$44.85,$42.02
03/15/2023,$43.54,17052180,$42.63,$43.56,$42.09
03/14/2023,$43.80,16867670,$42.96,$44.21,$42.86
03/13/2023,$41.78,18922340,$40.52,$42.765,$39.79
03/10/2023,$41.46,22080910,$42.14,$42.635,$40.5201
03/09/2023,$43.00,24116750,$43.73,$45.98,$42.74
03/08/2023,$43.70,13779360,$42.38,$43.82,$42.025
03/07/2023,$42.46,13295690,$43.12,$43.68,$42.22
03/06/2023,$43.48,14875090,$43.71,$44.055,$43.17
03/03/2023,$43.40,16948500,$41.31,$43.489,$41.22
03/02/2023,$41.18,16938050,$39.12,$41.41,$39.02
03/01/2023,$40.10,13484780,$41.14,$41.45,$40.00
02/28/2023,$41.14,13054860,$40.51,$41.3592,$40.41
02/27/2023,$40.48,18491820,$40.94,$41.05,$39.74
02/24/2023,$40.75,20981640,$40.45,$41.09,$39.87
02/23/2023,$42.38,20430870,$42.69,$42.82,$40.94
02/22/2023,$42.03,20094690,$42.03,$42.925,$41.02
02/21/2023,$41.42,24483300,$42.13,$42.85,$41.14
02/17/2023,$43.61,26415310,$44.14,$45.03,$42.92
02/16/2023,$44.91,66831910,$45.54,$46.92,$44.305
02/15/2023,$53.39,37172280,$51.00,$53.70,$50.21
02/14/2023,$50.11,18465440,$48.75,$50.73,$47.94
02/13/2023,$48.70,11358440,$48.38,$49.12,$47.92
02/10/2023,$48.30,14714130,$48.86,$49.15,$47.3263
02/09/2023,$49.64,17396400,$50.72,$51.26,$49.395
02/08/2023,$49.80,13116400,$51.11,$51.72,$49.76
02/07/2023,$51.35,20441230,$51.61,$51.80,$49.34
02/06/2023,$51.57,13585940,$51.67,$52.89,$51.40
02/03/2023,$52.93,21572040,$51.27,$54.665,$51.00
02/02/2023,$53.63,26663540,$52.74,$54.49,$52.33
02/01/2023,$50.26,26964590,$49.37,$50.84,$48.28
01/31/2023,$49.27,21531550,$47.88,$49.745,$47.73
01/30/2023,$47.19,18872900,$49.58,$49.65,$47.05
01/27/2023,$50.08,24480220,$47.75,$50.17,$47.62
01/26/2023,$48.33,28958240,$48.70,$49.08,$46.44
01/25/2023,$47.33,59097940,$44.96,$48.27,$44.34
01/24/2023,$42.69,16032490,$45.50,$49.88,$42.00
01/23/2023,$44.04,29496250,$42.11,$44.11,$41.90
01/20/2023,$40.48,15073130,$38.58,$40.48,$38.1396
01/19/2023,$38.06,15311860,$38.42,$39.47,$37.91
01/18/2023,$39.17,19447830,$40.38,$41.03,$39.095
01/17/2023,$39.98,20077180,$39.19,$40.30,$38.05
01/13/2023,$38.89,24097440,$35.80,$39.07,$35.67
01/12/2023,$36.76,19977560,$37.29,$37.40,$35.60
01/11/2023,$36.44,19921800,$36.64,$37.35,$35.78
01/10/2023,$36.50,20460420,$36.97,$37.40,$36.04
01/09/2023,$37.19,17446560,$37.70,$38.49,$37.16
01/06/2023,$36.85,15951860,$36.11,$37.25,$34.97
01/05/2023,$35.95,16462140,$36.55,$36.79,$35.36
01/04/2023,$37.54,20072540,$36.29,$37.77,$35.71
01/03/2023,$35.68,18847040,$35.69,$36.48,$34.65
12/30/2022,$34.71,13272950,$34.32,$35.1462,$34.15
12/29/2022,$35.10,17645740,$33.18,$35.38,$32.93
12/28/2022,$32.64,13332140,$33.21,$33.70,$32.395
12/27/2022,$33.39,12400910,$33.06,$33.635,$32.35
12/23/2022,$33.71,13112790,$34.20,$34.55,$33.105
12/22/2022,$34.68,16498370,$35.60,$35.60,$33.39
12/21/2022,$36.19,13260510,$36.18,$36.94,$35.29
12/20/2022,$35.99,16742390,$34.90,$37.10,$34.78
12/19/2022,$35.50,14397560,$36.10,$36.30,$35.2216
12/16/2022,$36.09,16908800,$36.09,$37.11,$35.65
12/15/2022,$36.39,17448200,$37.29,$37.80,$36.05
12/14/2022,$38.24,21245460,$38.40,$39.45,$37.694
12/13/2022,$38.78,26830040,$41.81,$42.70,$38.566
12/12/2022,$38.38,20040710,$37.92,$38.68,$37.49
12/09/2022,$38.38,21469390,$38.45,$40.355,$38.325
12/08/2022,$38.64,24816640,$38.07,$39.15,$36.56
12/07/2022,$38.49,23536620,$38.08,$38.99,$37.72
12/06/2022,$38.97,19295200,$40.57,$40.8499,$38.57
12/05/2022,$40.79,22014000,$42.77,$43.6996,$40.41
