ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001420506-21-000281	0	13	416537	N
0001398344-21-003344	0	28	829490	
0001567619-21-003779	0	1213	3925522	N
0000950142-21-000597	0	20	652888	
0001012975-21-000079	0	71	21598	N
0001761269-21-000001	0	44	121543	N
0001420506-21-000278	0	10	183749	N
0001567619-21-003777	0	5	771813	N
0001662906-21-000002	0	13	1130153	N
0001172661-21-000483	0	70	103975	
0001172661-21-000481	0	120	982191	
0001736225-21-000001	1	1895	10269629	N
0001085146-21-000829	0	0	0	N
0001085146-21-000828	1	25	20608375	N
0000919574-21-001270	0	0	0	
0000950123-21-002443	0	481	13374465	N
0001420506-21-000276	0	1	0	N
0001085146-21-000827	0	1005	11403663	N
0001104659-21-023176	0	5	115603	
0001840268-21-000005	0	172	85862	N
0001085146-21-000826	0	1303	4731438	
0001019056-21-000118	0	15	56278	
0001068837-21-000002	4	4540	49323246	N
0001085146-21-000825	0	31	87411	N
0001172661-21-000480	0	27	1539287	
0001567619-21-003770	0	46	1388130	N
0001398344-21-003338	0	304	638601	
0001085146-21-000823	0	34	133795	N
0000919574-21-001268	0	0	0	Y
0001714672-21-000004	0	66	407840	
0001085146-21-000822	0	158	566018	N
0001214659-21-001819	0	46	3547192	
0001727588-21-000001	0	113	226342	N
0001085146-21-000821	0	17	679363	N
0001278951-21-000002	0	39	2545416	N
0001085146-21-000820	0	16	63617	N
0001420506-21-000274	0	41	198806	N
0001214659-21-001818	0	2	268993	
0001178913-21-000613	0	2	121210	
0001085146-21-000819	0	24	137438	
0001493152-21-003841	0	4	645692	
0001085146-21-000818	0	773	2012838	N
0001104659-21-023154	7	14	233253	N
0001405086-21-000035	8	11	263357	N
0001085146-21-000817	0	446	254100	N
0001398344-21-003336	0	181	536124	
0000919574-21-001267	0	358	9990359	
0001085146-21-000816	1	34	690064	N
0001085146-21-000815	0	0	0	N
0001214659-21-001814	1	131	15369938	Y
0001085146-21-000814	0	0	0	N
0001567619-21-003765	0	20	206880	N
0001085146-21-000813	0	0	0	N
0001085146-21-000812	0	0	0	N
0001172661-21-000479	0	21	1144727	
0001630064-21-000003	0	1	27522	N
0001214659-21-001813	0	1	186287	
0001085146-21-000810	0	0	0	N
0001039807-21-000002	0	258	1299777	N
0001732687-21-000001	0	97	119653166	N
0001085146-21-000809	0	0	0	N
0001012975-21-000078	0	1023	13701974	N
0001085146-21-000808	0	0	0	N
0001085146-21-000807	0	16	350633	N
0001085146-21-000806	0	147	24169007	N
0001567619-21-003759	0	46	1064859	N
0001062993-21-001436	1	23	308681	N
0001405086-21-000033	0	83	1612529	N
0001683689-21-000001	0	13	245548	N
0001050743-21-000004	0	710	3343880	
0001732846-21-000001	0	14	44596	N
0001085146-21-000805	0	4	356171	
0001567619-21-003757	0	43	1103428	N
0001213900-21-009287	0	615	4564077	
0001533551-21-000001	0	34	864268	Y
0000921895-21-000414	1	4	70048	
0001062993-21-001434	0	1	185	N
0001085146-21-000804	2	50	606289	
0001567619-21-003755	12	3157	71630837	N
0001567619-21-003754	0	75	433688	N
0001085146-21-000803	0	1652	2306193	N
0001331875-21-000004	0	31	791305	N
0001420506-21-000273	0	85	409923	N
0001426449-21-000002	0	8	2289826	N
0001085146-21-000801	0	0	0	N
0001104659-21-023118	0	345	1596427	
0001567619-21-003752	0	115	2724590	N
0001085146-21-000799	0	59	330805	N
0001567619-21-003751	0	7	349173	N
0000950123-21-002424	16	7	2639271	N
0001085146-21-000798	0	28	77373	N
0001398344-21-003325	0	133	4732208	
0001085146-21-000797	0	38	1070704	N
0001172661-21-000475	0	23	191623	
0001104659-21-023110	1	106	521693	
0001809187-21-000001	0	63	2160932	N
0000950123-21-002418	6	3439	101241052	N
0001085146-21-000796	0	79	10670095	N
0000950123-21-002417	3	266	8732061	N
0001737421-21-000002	0	9	63886	N
0001420506-21-000272	0	26	191653	N
0001567619-21-003749	0	61	109305	N
0001085146-21-000795	0	14	211117	N
0001843115-21-000002	0	16	141809	N
0000948046-21-000037	18	18570	163796739	
0001085146-21-000794	0	65	247691	N
0000921895-21-000413	1	62	241913	
0001398344-21-003323	0	120	411280	
0001420506-21-000270	0	6	162549	N
0001567619-21-003748	0	33	100368	N
0001493152-21-003825	0	2	80569	
0000950123-21-002414	1	420	22961989	N
0001567619-21-003747	0	5	42273	N
0001398344-21-003321	0	37	66857	
0001040197-21-000002	0	718	3999069	N
0001567619-21-003745	0	6	95549	N
0001398344-21-003319	0	147	15985118	
0001104659-21-023088	0	12	135028	
0001405086-21-000031	0	136	197158	N
0001104659-21-023084	0	1	175035	
0001104659-21-023083	0	13	920621	
0001398344-21-003317	0	9	764351	
0001104659-21-023078	0	2	56194	
0001104659-21-023079	0	8	86035	
0001683168-21-000564	0	6971	32313222	
0001104659-21-023076	0	4	378743	
0001546531-21-000002	0	1	7282	N
0000902664-21-001360	0	11	344283	
0001104659-21-023071	0	4	190084	
0001397545-21-000002	3	100	1169612	N
0001172661-21-000474	0	887	2560071	
0001398344-21-003315	0	134	4189754	
0001845531-21-000001	0	57	140630	N
0001104659-21-023058	0	71	3344284	
0001398344-21-003313	0	128	1295831	
0000749044-21-000001	1	493	621712	N
0001653012-21-000003	0	36	116324	N
0001567619-21-003738	2	375	41606172	N
0001654954-21-001684	0	33	2849223	
0001072613-21-000255	0	220	3182394	
0000902664-21-001356	0	10	986450	
0001097833-21-000003	0	96	638488	N
0001567619-21-003737	0	14	247414	N
0001420506-21-000269	0	96	32056	N
0000950123-21-002411	0	22	72756	N
0001844428-21-000002	0	189	115135	N
0000950123-21-002410	0	18	2137389	N
0001172661-21-000467	2	5	748845	
0001781942-21-000002	1	274	242083	N
0001387303-21-000001	2	24	203318	N
0001567619-21-003735	0	22	210470	N
0001062993-21-001432	0	48	464206	N
0001062993-21-001430	0	37	86141	N
0001533421-21-000001	2	8157	3272633	N
0001211028-21-000005	0	1438	4842944	N
0001420506-21-000266	0	25	169286	N
0001062993-21-001428	0	26	211074	N
0000807985-21-000006	2	51	4477827	N
0001789082-21-000002	0	20	2678734000	N
0001172661-21-000465	0	217	3771181	
0001100710-21-000002	0	92	188927	N
0001420506-21-000264	0	26	228477	N
0001062993-21-001426	0	45	1234753	N
0001801101-21-000001	0	53	133973	N
0001792397-21-000002	0	47	152890	
0001172661-21-000464	0	27	220043	
0001062993-21-001424	0	191	298617	N
0000007773-21-000002	0	68	100755	N
0001172661-21-000462	1	14	10456749	
0001761380-21-000002	0	9	279286	N
0001567619-21-003722	0	2	135582	N
0001085146-21-000787	0	40	592873	
0001844567-21-000001	0	27	209147	N
0000919574-21-001255	1	9	120771	Y
0001104659-21-022918	0	3	2633766	
0001567619-21-003714	0	412	6188975	N
0001666606-21-000002	0	318	764297	N
0001768095-21-000001	0	243	160489	N
0001571075-21-000001	0	36	187170	N
0001801547-21-000002	0	18	702572	N
0001661140-21-000001	1	212	773693	
0000919574-21-001254	1	295	61444717	
0001749768-21-000001	3	292	15715379	N
0001104659-21-022880	0	3	325425	N
0001840561-21-000001	0	44	91708	N
0001536925-21-000001	0	976	2403044	N
0001104659-21-022839	0	129	306264	
0000950123-21-002373	0	12	962969	N
0000950123-21-002372	1	7	169844	N
0001104659-21-022829	0	132	504010	
0000918537-21-000001	1	132	648604	N
0000950123-21-002369	0	2	114737	N
0001104659-21-022823	0	1105	14997481	
0001652442-21-000001	0	32	2300035	N
0001104659-21-022814	0	112	167676	
0001807559-21-000002	0	51	164488	N
0000950123-21-002364	0	45	2332560	N
0000950123-21-002363	1	30	583531	N
0001104659-21-022808	0	138	379790	
0001523705-21-000002	0	18	59602	N
0001104659-21-022793	0	8	176938	
0000950123-21-002356	0	3	13487	N
0000950123-21-002351	0	747	638286	N
0001104659-21-022781	0	14	379428	
0000950123-21-002350	0	346	2344098	N
0001172661-21-000417	0	26	1042333	
0001104659-21-022769	4	6	1296653	Y
0001104659-21-022767	2	2	193747	N
0001104659-21-022765	2	1	125892	N
0001104659-21-022766	0	1	187312	N
0001104659-21-022763	0	3	272054	
0001104659-21-022762	2	1	42625	N
0001104659-21-022755	0	126	3227378	
0001819581-21-000002	0	56	266170	N
0001104659-21-022750	0	79	1360939	N
0001104659-21-022746	0	11	70389	
0001172661-21-000414	0	18	585829	
0000950123-21-002341	1	1713	82361399	N
0001104659-21-022740	0	7	2385984	
0000950123-21-002340	1	237	1594509	N
0001104659-21-022728	0	70	229600	
0001600569-21-000002	0	58	173730	N
0001104659-21-022708	0	146	127023	
0000950123-21-002319	0	0	0	N
0001104659-21-022701	0	90	416529	
0001583672-21-000002	0	49	322105	N
0001104659-21-022694	0	92	120459	
0001104659-21-022690	0	64	1361051	
0000950123-21-002304	3	3	143564	N
0001104659-21-022685	0	86	198673	
0000950123-21-002286	3	7	1164400	N
0001104659-21-022682	0	92	286502	
0000950123-21-002282	0	5	311728	N
0001104659-21-022677	0	63	147229	
0001845501-21-000001	0	12	114278	N
0000950123-21-002275	0	8	706648	N
0001104659-21-022672	0	129	205012	
0000950123-21-002271	3	1	6536	N
0001104659-21-022668	0	143	492892	
0000950123-21-002268	0	16	588509	N
0000950123-21-002267	0	48	2954463	N
0001724517-21-000001	0	51	315921	N
0001104659-21-022653	0	39	518789	
0001104659-21-022646	0	501	701360	N
0001104659-21-022641	0	481	6144017	N
0001759364-21-000001	0	18	241172	
0001213900-21-009232	3	443	5006614	
0001387131-21-002366	0	70	233002	
0000950123-21-002232	3	189	5906444	N
0001104659-21-022611	0	10	296929	N
0000950123-21-002228	0	22	36392	N
0000950123-21-002224	0	924	1953000	N
0001178913-21-000561	2	110	1126784	
0001387131-21-002363	1	53	243946	
0001665751-21-000001	0	12	2531477	N
0001214659-21-001796	2	327	1277216	
0001214659-21-001801	1	86	246163	
0001214659-21-001795	0	45	64368	
0001214659-21-001802	0	8	74801	
0001214659-21-001799	0	66	801890	
0001214659-21-001794	0	20	634195	
0001213900-21-009220	0	2	30386826	
0001387131-21-002361	0	98	265608	
0001512022-21-000002	0	94	560694	N
0001567619-21-003698	0	5	487930	N
0000950123-21-002177	1	2689	76622225	N
0001729829-21-000001	0	1754	7033525	N
0000950123-21-002175	1	2367	20341310	N
0000950123-21-002150	4	1	294548	N
0000950123-21-002146	5	26	1592801	N
0001178913-21-000537	3	137	7357669	
0001803237-21-000001	0	30	470349	N
0001387131-21-002356	0	11	165150	
0000902664-21-001329	0	1	281459	
0001448793-21-000002	0	4	509502	N
0001387131-21-002354	0	49	396450	
0000950123-21-002100	0	1	31425	N
0000950123-21-002099	0	26	255902	N
0001493152-21-003753	0	51	367480	
0001104659-21-022412	31	71	23280542	N
0001178913-21-000520	3	356	4320128	
0000902664-21-001328	0	31	6052124	
0001567619-21-003688	10	5	3736999	N
0000919574-21-001178	1	704	5990297	
0001776074-21-000001	0	25	180181	N
0001568787-21-000001	0	153	952081	N
0000919574-21-001060	1	8	1685756	
0001766561-21-000001	0	41	162898	N
0001085146-21-000770	0	127	5321158	N
0000919574-21-001084	1	3	48664	
0000919574-21-001207	1	19	5405	
0000919574-21-001019	1	14	227720	
0001451623-21-000001	0	370	128931	N
0000919574-21-001120	1	29	16672775	
0001142495-21-000015	0	865	1140562	N
0000919574-21-001169	8	113	3087763	Y
0001091860-21-000002	0	475	121846	N
0001841016-21-000004	0	20	113823000	N
0000919574-21-001076	0	19	606275	
0000919574-21-001151	0	32	579489	
0001698478-21-000002	0	186	793166	N
0001085146-21-000775	1	3417	252047608	N
0000919574-21-001087	1	12	2020105	
0001731169-21-000001	0	127	334177	N
0000919574-21-001042	2	2	1252641	
0001317947-21-000002	0	18	353660	N
0001536336-21-000005	0	13	149427	N
0001811513-21-000005	1	1	553	N
0000902664-21-001327	0	8	334236	
0001567619-21-003641	0	5	437800	N
0001084683-21-000002	0	78	513596	N
0001721242-21-000003	0	955	1114205	N
0000919574-21-001176	1	42	645246	
0001422848-21-000017	3	360	8232321	N
0000950123-21-002054	0	5	183477	N
0001667731-21-000037	0	8	249117	
0001802437-21-000001	0	3	1316	N
0001422848-21-000020	3	290	10784978	N
0001214659-21-001706	0	67	4042736	
0001575151-21-000002	0	201	188094	N
0001340807-21-000002	0	26	5407630	N
0001423296-21-000004	0	88	542850	N
0000919574-21-001081	0	42	356190	
0000919574-21-001229	0	38	9378763	
0001708001-21-000001	0	188	168182	N
0001651336-21-000002	0	92	146947	
0001775210-21-000004	0	141	141111	N
0001317947-21-000003	0	43	1956213	N
0001507673-21-000006	1	5	325966	N
0000950123-21-002048	0	5	174792	N
0001085146-21-000756	1	315	2066100	N
0001846175-21-000001	0	137	138851	N
0001046192-21-000002	5	3957	53131839	N
0000919574-21-001240	0	11	436888	
0001630888-21-000001	0	985	5250919	N
0001606588-21-000004	0	160	831936	N
0000919574-21-001226	3	278	7358941	Y
0001802882-21-000001	0	88	259920	N
0000919574-21-001018	0	140	647870	
0001763921-21-000002	0	525	16627161	
0000919574-21-001232	0	14	1648654	
0000950123-21-002046	0	5	137252	N
0001794467-21-000002	0	820	1276339	N
0000919574-21-001116	0	8	4624299	
0001085146-21-000778	0	86	456010	N
0000919574-21-001098	0	13	227527	
0001743413-21-000001	1	277	758955	N
0001085146-21-000776	3	89	717107	N
0000919574-21-001106	0	16	47954	
0001387131-21-002315	0	86	1356123	
0001426486-21-000002	0	14	658337	N
0001094584-21-000001	0	394	103814	N
0001214659-21-001724	0	25	106435	
0001767868-21-000002	0	182	259552	N
0001085146-21-000773	0	25	114860	
0000919574-21-001093	2	15	600233	
0001606587-21-000326	0	1252	184384	N
0000919574-21-001047	2	14	4249203	Y
0001846138-21-000001	0	431	111508	N
0001398344-21-003304	0	56	367911	
0001422848-21-000022	3	227	957008	N
0001624758-21-000002	0	740	1139091	Y
0001622757-21-000002	0	53	774196	N
0001086763-21-000002	1	451	2255647	
0001085146-21-000780	1	156	162117	N
0000919574-21-001101	1	16	524926	
0000919574-21-001163	0	31	13180922	
0001214659-21-001733	0	105	3021242	
0001729303-21-000002	0	299	541868	Y
0001422848-21-000023	3	159	1712876	N
0001445065-21-000001	1	1612	1683757	N
0000919574-21-001162	3	236	595899	
0001567619-21-003666	0	42	353355	N
0001756485-21-000001	0	65	239382	N
0001104659-21-022219	0	62	89014	
0001651336-21-000001	0	394	704963	
0000919574-21-001235	0	42	253457	
0000919574-21-001075	0	18	132008	
0000919574-21-001077	1	153	2949905	
0001569141-21-000003	0	82	481048	N
0001652035-21-000001	0	183918	183918	N
0001420506-21-000261	0	30	558932	N
0001076809-21-000127	0	375	2799237	
0001137774-21-000035	6	5068	59487341	N
0001802326-21-000001	0	6	162749	N
0001842149-21-000002	0	153550	71	N
0001085146-21-000779	0	0	0	N
0000919574-21-001214	1	10	356053	
0000870156-21-000016	0	2363	538514	N
0000919574-21-001192	1	9	957712	
0001085146-21-000777	0	130	438463	N
0000919574-21-001041	1	295	61444717	
0001596800-21-000009	0	883	16928036	N
0000950123-21-002050	0	7	1102466	N
0001567619-21-003682	0	0	0	N
0000919574-21-001210	0	135	1845066	
0001085146-21-000774	1	127	48242331	N
0001567619-21-003623	2	377	40421713	N
0000903514-21-000002	0	27	370815	N
0001567619-21-003622	1	386	3063579	N
0000902664-21-001325	0	2	273640	
0000919458-21-000001	0	190	984477	N
0001398344-21-003294	0	113	207954	
0001085146-21-000755	0	298	518638	N
0001322853-21-000003	0	65	414199	N
0001674623-21-000001	0	385	857184	N
0000950123-21-002036	0	8	487225	N
0001731530-21-000002	0	33	310078	N
0001007295-21-000002	0	548	3250100	N
0000950123-21-002033	0	137	1654492	N
0001542606-21-000001	0	37	762983	N
0001713458-21-000001	0	963	710934	N
0001838289-21-000002	0	88	500814	N
0000720672-21-000003	7	7510	56048236	N
0001584087-21-000002	0	101	173533	N
0001567619-21-003603	1	26	498628	N
0001567619-21-003601	0	204	395861	N
0001493152-21-003697	0	59	765569	
0001387131-21-002302	0	2	447541	
0001420506-21-000259	0	102	407277	N
0001567619-21-003600	5	3	3865479	N
0001789908-21-000001	0	6	207419	N
0001480916-21-000001	0	240	580339	N
0001839122-21-000002	0	77	140872	N
0001085146-21-000754	0	826	10489492	N
0001567619-21-003595	0	91	242385	N
0001104659-21-022122	0	27	370838	
0001104659-21-022120	0	595	2001578	
0001813932-21-000001	0	29	122184	N
0001450701-21-000001	0	3	5459939	N
0001085146-21-000753	0	26	291641	N
0001085146-21-000752	0	605	12936119	N
0001085146-21-000751	0	31	755593	N
0001567619-21-003590	0	21	130625	N
0001085146-21-000750	0	0	0	N
0001114739-21-000003	0	74	573	N
0000950123-21-002026	0	8	76627	N
0001085146-21-000749	0	0	0	N
0001085146-21-000748	0	249	584758	N
0001085146-21-000747	0	0	0	N
0001085146-21-000746	0	0	0	N
0001567619-21-003587	2	849	3221291	N
0001645721-21-000004	0	26	326464	N
0001085146-21-000745	5	2356	56347531	N
0001439805-21-000003	0	195	1147397	N
0001520710-21-000001	0	135	1464173	N
0001085146-21-000744	0	220	705216	N
0001567619-21-003580	1	6	154003	N
0001085146-21-000743	0	491	969636	N
0001085146-21-000742	0	87	592811	N
0001567619-21-003577	3	10	7467347	N
0001677253-21-000001	0	253	335503	N
0001085146-21-000741	0	0	0	N
0001345471-21-000007	4	8	6757106	N
0001042046-21-000006	0	1	238370	N
0001535293-21-000001	0	31	192764555	N
0001085146-21-000740	0	3	696218	N
0001172661-21-000405	2	521	21767748	
0001520023-21-000005	0	39	30169215	N
0001085146-21-000739	0	90	93966	
0001042046-21-000005	2	223	774189	N
0001085146-21-000738	0	509	1461855	N
0001085146-21-000737	0	9	78360	N
0001172661-21-000404	0	34	2994458	
0001085146-21-000736	0	419	2187222	N
0001085146-21-000734	0	14	7017250	N
0001567619-21-003568	9	22	20059938	Y
0001172661-21-000403	0	70	2563171	
0001567619-21-003567	0	677	43219930	N
0001606587-21-000323	0	1884	1228080	N
0001214659-21-001695	2	4	452580	
0001713521-21-000001	0	92	263498	N
0001085146-21-000733	0	175	746554	N
0001085146-21-000731	0	28	26042	N
0001085146-21-000730	0	195	1086012	N
0001085146-21-000729	6	422	768680	N
0001777141-21-000004	0	32	211346	N
0001422848-21-000016	2	565	518941563	N
0001085146-21-000728	0	26	34341	N
0001104659-21-022069	0	589	6002491	
0001801265-21-000002	0	12	274876	N
0001085146-21-000727	0	230	472031	N
0001422848-21-000014	2	404	385301768	N
0001085146-21-000726	0	513	912233	N
0001085146-21-000724	0	0	0	N
0001062993-21-001399	0	27	4901678	N
0001422848-21-000010	2	439	366384343	N
0001596053-21-000001	0	73	729247	N
0001668256-21-000001	0	156	322172	N
0001839851-21-000001	0	8	104497	N
0001172661-21-000402	0	86	777300	
0001387131-21-002275	0	644	555950	
0000201772-21-000001	0	481	805525	N
0000902664-21-001322	0	43	3502181	
0001674502-21-000002	0	618	381779	N
0001062993-21-001397	0	171	741659	N
0000714395-21-000006	0	137	507360	N
0001062993-21-001395	0	149	4287252	N
0001584801-21-000002	0	45	870821	N
0001706164-21-000003	0	81	393371	N
0001104659-21-022037	1	1	0	Y
0001660389-21-000003	0	49	9807	N
0000902664-21-001318	1	95	12578061	
0001697360-21-000001	0	250	283897	N
0001567619-21-003545	0	45	10836094	N
0001104659-21-022027	0	79	2885946	
0000902664-21-001316	3	50	1491803	
0001398344-21-003283	0	347	145886	
0001567619-21-003540	0	14	1133881	N
0000950123-21-002007	0	8	223097	Y
0001104659-21-022014	3	34	2252886	N
0000859804-21-000003	1	58	672311	Y
0000903423-21-000011	2	471	8521383	
0001725243-21-000001	0	91	159020	N
0001104659-21-022008	2	3169	26987025	
0000919574-21-001009	1	53	301084	
0001172661-21-000399	1	4	96835	
0000040417-21-000024	0	66	1011305	N
0001446114-21-000006	2	2023	3103845	Y
0001427119-21-000003	1	37	5106782	N
0000919574-21-001007	0	20	991233	
0001062993-21-001393	0	34	1506519	N
0001224608-21-000005	1	11	111466	N
0000950123-21-002000	0	3	188544	N
0001800249-21-000003	0	6	402257	N
0001026710-21-000002	0	192	4455528	N
0000919185-21-000002	0	117	2611660	N
0001461790-21-000006	0	306	1140967	N
0001513779-21-000001	0	97	268094	N
0001839882-21-002070	1	65	1613402	
0001846161-21-000001	0	99	193	N
0001567619-21-003515	0	133	210745	N
0001172661-21-000390	2	78	205435	
0001172661-21-000389	0	44	1117370	
0001132716-21-000003	0	4	910101	
0001062993-21-001391	0	471	16421281	N
0001172661-21-000388	0	23	3267774	
0000903423-21-000010	0	27	795781	
0001172661-21-000387	0	10	286745	
0001756111-21-000007	3	4504	48275144	N
0001033475-21-000003	0	62	1047663	N
0001104659-21-021959	0	21	22336725	N
0001742435-21-000003	0	890	65540600	N
0001725296-21-000001	4	237	7708593	N
0001172661-21-000386	0	1100	1204540	
0001567619-21-003507	0	138	598908	N
0001214659-21-001690	0	27	1290366	
0001749611-21-000002	0	11	377329	
0000701059-21-000002	0	1659	9360716	N
0001398344-21-003268	0	14	165094	
0000950123-21-001993	0	0	0	Y
0001493152-21-003649	0	39	236400	
0000902664-21-001310	0	1	0	
0001706013-21-000002	0	17	483437	N
0000919574-21-001004	0	44	529642	
0001019056-21-000108	0	99	628129	
0001490429-21-000003	0	61	1070305	N
0000950123-21-001992	1	481	47425317	N
0001387131-21-002254	0	37	158493	
0001172661-21-000382	2	3	58263	
0001104659-21-021942	0	3	3325381	
0001025835-21-000015	1	1935	526451	N
0001104659-21-021938	0	6	395208	N
0001019056-21-000106	0	29	222459	
0001132716-21-000002	0	11	1375235	
0000902664-21-001309	8	65	4019986	
0001062993-21-001386	2	564	17722670	N
0001387131-21-002250	0	12	879603	
0000040729-21-000004	2	119	1064840	N
0001165002-21-000011	4	436	8587527	N
0001398344-21-003264	0	53	40129	
0001393825-21-000080	1	588	9277586	
0001104659-21-021926	0	1	802193	N
0001387131-21-002248	0	33	108648	
0001172661-21-000381	0	18	105409	
0000902664-21-001306	0	19	2865448	
0001104659-21-021922	0	0	0	N
0001172661-21-000380	0	77	166430	
0001012975-21-000077	0	10	472377	N
0001827734-21-000003	0	16	602089	N
0001567619-21-003485	2	955	34592790	N
0001072613-21-000213	0	123	1695858	
0001567619-21-003482	1	59	820232	N
0001072843-21-000001	0	59	534214	N
0001739439-21-000009	4	4141	13202223	N
0001665077-21-000002	0	10	320964	N
0001172661-21-000379	0	22	4123211	
0001398344-21-003262	0	1183	104596	
0001599863-21-000002	0	318	1206599	N
0000950159-21-000084	0	14	606813	
0001172661-21-000378	0	53	234474	
0001132716-21-000001	0	1	160119	
0001074902-21-000009	0	153	176485	N
0001104659-21-021905	0	25	680147	N
0001104659-21-021902	0	2	272373	N
0001104659-21-021901	0	3	1060957	N
0001213900-21-008964	1	34	617212	
0001493152-21-003636	0	308	1098128	
0001012975-21-000076	0	7	77011	N
0001511697-21-000001	0	85	304502	N
0000919574-21-000996	1	17	3045654	
0001104659-21-021892	0	0	0	
0001172661-21-000377	0	80	350342	
0000950142-21-000530	0	9	7694170	
0001769089-21-000002	0	83	218296	N
0000950123-21-001983	0	22	427254	N
0001172661-21-000376	0	17	3545811	
0000921895-21-000372	1	68	2541924	
0001104659-21-021889	0	1	84710	
0000905718-21-000161	0	19	340169	
0001420506-21-000257	0	83	390306	N
0001104659-21-021883	0	68	126236	
0001213900-21-008949	1	1	883589	
0001402828-21-000002	1	2246	70819537	N
0001104659-21-021881	0	3	102813	
0001214659-21-001675	3	57	740122	
0001214659-21-001667	0	35	279284	
0001314273-21-000002	0	36	358218	N
0000950123-21-001979	1	408	1011647	N
0000950123-21-001978	0	30	1843661	N
0001104659-21-021868	0	0	0	
0001145443-21-000126	8	4751	108352479	
0001498383-21-000001	0	35	155321	N
0001420506-21-000255	0	230	2268048	N
0001768099-21-000001	0	327	374016	N
0001012975-21-000074	1	0	0	N
0001104659-21-021851	0	136	172004	
0001031972-21-000001	0	28	467223	N
0001844897-21-000001	0	21	103508	N
0001598806-21-000001	0	0	0	Y
0001410833-21-000003	0	30	519542	N
0001104659-21-021846	0	17	73441	
0001665198-21-000001	0	412	4108115	N
0000829407-21-000004	0	793	1628063	N
0000950123-21-001973	0	302	5686204	N
0001606587-21-000320	0	147	243729	N
0001104659-21-021839	0	118	227130	
0001172661-21-000375	0	13	186525	
0001104659-21-021833	0	67	138967	
0000950123-21-001968	0	24	338218	N
0001398344-21-003258	0	520	107624	
0001844444-21-000002	0	94	101204	N
0001104659-21-021829	0	72	295260	
0001567619-21-003445	12	17271	204405871	N
0001645890-21-000001	0	216	734822	N
0001056527-21-000002	0	635	19875052	Y
0001085146-21-000719	0	23	354996	N
0001483339-21-000002	0	137	366553	N
0001034549-21-000001	0	322	358788	N
0001567619-21-003442	0	4	982261	N
0001387366-21-000003	0	34	1015157	N
0001315863-21-000177	0	1	61543	N
0001549408-21-000002	0	89	199461	N
0001802967-21-000001	0	6	406656	N
0001054257-21-000001	0	456	166331	N
0001844892-21-000001	0	69	109489	N
0001387131-21-002238	0	24	98095	
0001104659-21-021816	0	57	330396	
0001104659-21-021812	0	99	2210382	
0001062993-21-001383	0	274	705119	N
0001511847-21-000001	0	30	241348	N
0001818309-21-000001	0	407	288709	N
0001104659-21-021805	1	149	1594822	
0001403438-21-000002	0	3805	77221974	N
0001315863-21-000175	0	141	943010	N
0001104659-21-021801	0	94	105628	
0001085146-21-000716	0	153	216412	N
0001595077-21-000002	0	46	1020674	N
0001735445-21-000001	0	78	1376654	N
0001159363-21-000002	0	46	237664	N
0001085146-21-000715	0	109	270144	N
0001567752-21-000001	0	39	1438520	N
0000950159-21-000082	0	32	317193	
0001056973-21-000004	0	152	2805779	N
0001398344-21-003242	0	13	689298	
0001376474-21-000062	1	63	206862	N
0000950159-21-000080	0	139	845131	
0000950159-21-000079	1	37	52638	
0001535264-21-000024	0	105	787003	N
0001162044-21-000177	0	75	941494	
0000927337-21-000006	1	4710	64049261	N
0000919192-21-000002	0	1590	2789	N
0000810672-21-000001	0	94	473899	N
0001519113-21-000001	0	643	225343	N
0001802490-21-000001	0	85	77952	N
0000950159-21-000076	0	53	71228	
0001007280-21-000001	0	1940	22252533	N
0001567619-21-003402	0	165	1069144	N
0000902584-21-000002	1	378	1363795	Y
0001104659-21-021745	0	24	4013364	
0001454502-21-000001	1	9	819856	N
0001834210-21-000001	0	10	404114	N
0000900440-21-000016	1	38	149898	N
0001567619-21-003398	0	28	242905	N
0000919574-21-000987	0	78	145563	
0001441843-21-000004	0	29	1324796	
0000950123-21-001950	0	112	9119583	N
0001519924-21-000004	0	111	2338645	N
0000701516-21-000001	0	191	438636	N
0001062993-21-001380	0	149	382591	N
0001213900-21-008866	0	47	1074074	
0001316617-21-000005	0	162	3925014	N
0001738045-21-000002	0	8	203478	N
0001388736-21-000001	0	492	938404	N
0001802655-21-000005	0	127	679410	N
0001054425-21-000001	0	66	460641	N
0001606587-21-000315	1	837	267900	N
0001606587-21-000314	0	645	452176	N
0001197853-21-000001	0	1	3416820	N
0001774207-21-000001	0	72	163284	N
0001567619-21-003391	0	80	5318305	N
0001593324-21-000001	7	1258	4232489	N
0001567619-21-003389	0	96	626618	N
0001044924-21-000001	0	50	312195	N
0001301396-21-000001	0	261	731200	N
0001315863-21-000170	0	128	475141	N
0001567619-21-003388	1	28	250564	N
0000919574-21-000980	0	110	55777	
0000950123-21-001947	0	1	527098	N
0001623632-21-000240	7	3980	48909303	Y
0001688519-21-000001	12	1020	1000183	N
0001633288-21-000001	0	84	445021	N
0001810720-21-000003	0	774	659000	N
0001423065-21-000004	0	122	232270	N
0000919574-21-000975	0	32	286704	
0001462284-21-000001	0	3000	40056209	N
0001730293-21-000001	0	714	1462527	N
0001549575-21-000004	0	2	206334	
0000887402-21-000001	0	101	742906	N
0000919574-21-000974	0	42	72715	
