fund,ticker,r2,alpha
SENTRY INVESTMENT MANAGEMENT LLC,salesforce,0.0,100000.0
SHELL ASSET MANAGEMENT CO,amazon,0.540259619794172,7488.103857590015
SHELL ASSET MANAGEMENT CO,apple,0.413737859826973,10353.218432956615
SHELL ASSET MANAGEMENT CO,microsoft,0.2917047486439114,14314.589375234786
SHELL ASSET MANAGEMENT CO,shopify,0.7038074144973967,775.2597488629465
SHIKIAR ASSET MANAGEMENT INC,amazon,0.6451150489980312,988.4959046625586
SHIKIAR ASSET MANAGEMENT INC,microsoft,0.0,100000.0
SHIKIAR ASSET MANAGEMENT INC,salesforce,0.9433279788232249,9.771241535346501
SILVERLAKE WEALTH MANAGEMENT LLC,amazon,0.853449332953733,2833.096101839324
SILVERLAKE WEALTH MANAGEMENT LLC,apple,0.8298834319021078,0.01
SILVERLAKE WEALTH MANAGEMENT LLC,meta,0.8622571398211806,0.01
SILVERLAKE WEALTH MANAGEMENT LLC,microsoft,0.9438108607728586,100000.0
"SIMPLEX TRADING, LLC",amazon,0.5099017185153178,100000.0
"SIMPLEX TRADING, LLC",apple,0.1844752029352733,100000.0
"SIMPLEX TRADING, LLC",microsoft,0.5585403552435161,100000.0
SIT INVESTMENT ASSOCIATES INC,amazon,0.0,100000.0
SIT INVESTMENT ASSOCIATES INC,apple,0.0,100000.0
SIT INVESTMENT ASSOCIATES INC,asml,0.3684086479348745,1889.6523396912078
SIT INVESTMENT ASSOCIATES INC,microsoft,0.0,100000.0
SIT INVESTMENT ASSOCIATES INC,salesforce,0.0,100000.0
SONATA CAPITAL GROUP INC,amazon,0.4028536315138096,344.896226040576
SONATA CAPITAL GROUP INC,apple,0.23419207170860645,840.6652885618316
SONATA CAPITAL GROUP INC,microsoft,0.0,100000.0
SONATA CAPITAL GROUP INC,salesforce,0.8311143071604645,7.663410868007454
"SRN Advisors, LLC",advanced_micro,0.8901687648413587,100000.0
"SRN Advisors, LLC",apple,0.7593735659799266,25235.391704347658
"SRN Advisors, LLC",microsoft,0.9458929220581731,100000.0
"SRN Advisors, LLC",nvidia,0.8584877521800501,100000.0
STONEBRIDGE CAPITAL MANAGEMENT INC,advanced_micro,0.2866366611634853,212.14517849106278
STONEBRIDGE CAPITAL MANAGEMENT INC,amazon,0.7295653966796556,87.03591361485165
STONEBRIDGE CAPITAL MANAGEMENT INC,microsoft,0.0,100000.0
STONERIDGE INVESTMENT PARTNERS LLC,amazon,0.0,100000.0
STONERIDGE INVESTMENT PARTNERS LLC,microsoft,0.14703308132868353,1482.020705798857
SYCOMORE ASSET MANAGEMENT,microsoft,0.0,100000.0
"Sage Financial Management Group, Inc.",apple,0.0,100000.0
"Sage Financial Management Group, Inc.",microsoft,0.5549079137945326,41.9870708444391
"Saiph Capital, LLC",amazon,0.49214619575620766,78428.22061337682
"Saiph Capital, LLC",apple,0.7552403941553371,8804.883581643464
"Saiph Capital, LLC",microsoft,0.8389394310784706,7488.103857590015
"Saiph Capital, LLC",salesforce,0.7732521795456131,3072.112998861759
Sara-Bay Financial,apple,0.33055205714541724,100000.0
Sara-Bay Financial,microsoft,0.0,100000.0
Sara-Bay Financial,palo_alto,0.5142858600695419,100000.0
Schoolcraft Capital LLC,amazon,0.0,100000.0
Schoolcraft Capital LLC,apple,0.7332054705689663,27364.39997074672
"Scott & Selber, Inc.",advanced_micro,0.4603884994134628,68.26071834272386
"Scott & Selber, Inc.",amazon,0.4999446943768576,180.41864093920717
"Scott & Selber, Inc.",google,0.6583065458539235,23.81685551976158
"Scott & Selber, Inc.",microsoft,0.22545012488270255,1482.020705798857
Seascape Capital Management,amazon,0.0,100000.0
Seascape Capital Management,apple,0.0,100000.0
Seascape Capital Management,microsoft,0.3112336288147022,318.0625692794119
Sierra Capital LLC,amazon,0.45426666423156037,476.86116977144746
Sierra Capital LLC,meta,0.8420225499011491,87.03591361485165
Sierra Capital LLC,microsoft,0.0,100000.0
Sierra Capital LLC,palo_alto,0.0,100000.0
Silicon Valley Community Foundation,palo_alto,0.5900008629165063,100000.0
"Silver Oak Advisory Group, Inc.",apple,0.8220953938617226,32.929712550971516
"Silver Oak Advisory Group, Inc.",microsoft,0.9143782601150332,14.649713983072864
"Single Point Partners, LLC",apple,0.4463631928975649,102.34114021054528
"Single Point Partners, LLC",microsoft,0.850265595209436,23.81685551976158
"SkyView Investment Advisors, LLC",amazon,0.47047963600773557,35.707859649004625
"SkyView Investment Advisors, LLC",apple,0.8288475589729294,94.37878277775381
"SkyView Investment Advisors, LLC",microsoft,0.0,100000.0
"SlateStone Wealth, LLC",palo_alto,0.7693490508798178,38.72038781812553
Smithfield Trust Co,amazon,0.0,100000.0
Smithfield Trust Co,apple,0.0,100000.0
Smithfield Trust Co,microsoft,0.0,100000.0
Smithfield Trust Co,palo_alto,0.5905511935411183,58.05225516094896
Smithfield Trust Co,salesforce,0.0,100000.0
Smithfield Trust Co,tesla,0.18466336894120816,120.33778407775905
Snowden Capital Advisors LLC,asml,0.7567657601189417,100000.0
South Dakota Investment Council,amazon,0.0,100000.0
South Dakota Investment Council,apple,0.1200813556360878,18251.834943190424
South Dakota Investment Council,microsoft,0.0,100000.0
South Dakota Investment Council,nvidia,0.17152829132806469,29673.024081888667
South Dakota Investment Council,tesla,0.28059374235328927,2409.403560239527
Southland Equity Partners LLC,amazon,0.36001539859466836,100000.0
Southland Equity Partners LLC,apple,0.38917372251731597,100000.0
Southland Equity Partners LLC,microsoft,0.6423188154633188,92219.78823334322
Southland Equity Partners LLC,nvidia,0.3926050257819169,100000.0
Southland Equity Partners LLC,tesla,0.041568446386725855,100000.0
"Sowa Financial Group, Inc.",apple,0.494503568494839,100000.0
"Sowa Financial Group, Inc.",microsoft,0.3102274781595489,100000.0
"State of Alaska, Department of Revenue",advanced_micro,0.0,100000.0
"State of Alaska, Department of Revenue",amazon,0.0,100000.0
"State of Alaska, Department of Revenue",apple,0.0,100000.0
"State of Alaska, Department of Revenue",microsoft,0.0,100000.0
"State of Alaska, Department of Revenue",nvidia,0.018689149797562865,100000.0
"State of Alaska, Department of Revenue",salesforce,0.17925735840882462,4247.571552536894
"Stephens Consulting, LLC",amazon,0.7957485243996368,12173.82727739662
"Stephens Consulting, LLC",apple,0.7106470692350464,8804.883581643464
"Stephens Consulting, LLC",microsoft,0.8751526288255392,10353.218432956615
Stolper Co,apple,0.0,100000.0
Stolper Co,microsoft,0.16507641350488667,517.0920242896756
"Summit Financial, LLC",advanced_micro,0.7600653039680666,100000.0
Summit Global Investments,microsoft,0.0,100000.0
"Summit Wealth Partners, LLC",amazon,0.6416443209982641,18251.834943190424
"Summit Wealth Partners, LLC",apple,0.7328542102797708,911.5888299750818
"Summit Wealth Partners, LLC",microsoft,0.33917964478970974,100000.0
Sutton Wealth Advisors Inc.,amazon,0.8818428359322552,27364.39997074672
Sutton Wealth Advisors Inc.,apple,0.7288247729206695,100000.0
Sutton Wealth Advisors Inc.,meta,0.8072227591206225,85044.89341802686
Sutton Wealth Advisors Inc.,microsoft,0.7442439729538238,78428.22061337682
Sutton Wealth Advisors Inc.,palo_alto,0.8214187467688369,3917.1014908092607
Sutton Wealth Advisors Inc.,salesforce,0.9041377552705454,1607.0528182616385
Swedbank AB,tesla,0.2430764869863522,100000.0
"Symmetry Partners, LLC",advanced_micro,0.3455288615095913,74.01959996915645
"TAGStone Capital, Inc.",amazon,0.856943250346635,68.26071834272386
"TAGStone Capital, Inc.",apple,0.18510210681682693,180.41864093920717
"TAGStone Capital, Inc.",microsoft,0.9001827907581667,13.509935211980265
TANAKA CAPITAL MANAGEMENT INC,amazon,0.5738560919987475,87.03591361485165
TANAKA CAPITAL MANAGEMENT INC,asml,0.0,100000.0
TANAKA CAPITAL MANAGEMENT INC,meta,0.9462864612842065,1.1895340673703196
TEACHER RETIREMENT SYSTEM OF TEXAS,amazon,0.0,100000.0
TEACHER RETIREMENT SYSTEM OF TEXAS,apple,0.020816388694008037,100000.0
TEACHER RETIREMENT SYSTEM OF TEXAS,microsoft,0.008886017558949577,100000.0
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,advanced_micro,0.6321897796913847,3917.1014908092607
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,amazon,0.0,100000.0
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,apple,0.2502078090780888,16831.80353330955
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,microsoft,0.3945963923377255,37834.62617131925
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,nvidia,0.6336921331281142,30.367711180354576
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,salesforce,0.0,100000.0
TEALWOOD ASSET MANAGEMENT INC,apple,0.0,100000.0
TEALWOOD ASSET MANAGEMENT INC,microsoft,0.0,100000.0
TEALWOOD ASSET MANAGEMENT INC,palo_alto,0.8099735970511218,10.59560179277616
THOMAS STORY & SON LLC,apple,0.0,100000.0
THOMAS STORY & SON LLC,microsoft,0.0,100000.0
"THOROUGHBRED FINANCIAL SERVICES, LLC",amazon,0.6354489035732691,14.649713983072864
"THOROUGHBRED FINANCIAL SERVICES, LLC",apple,0.5331141563799954,11226.677735108136
"THOROUGHBRED FINANCIAL SERVICES, LLC",microsoft,0.4978554999867083,8804.883581643464
"THOROUGHBRED FINANCIAL SERVICES, LLC",salesforce,0.2522001788906696,911.5888299750818
TOBAM,apple,0.7774821698848888,293.31662783900424
TOBAM,meta,0.9614667991517526,141.4991297434576
TOWER BRIDGE ADVISORS,amazon,0.6578285682410432,25235.391704347658
TOWER BRIDGE ADVISORS,apple,0.48079814002565435,100000.0
TOWER BRIDGE ADVISORS,microsoft,0.3232494215447983,100000.0
TRAPHAGEN INVESTMENT ADVISORS LLC,amazon,0.7096838116538491,3917.1014908092607
TRAPHAGEN INVESTMENT ADVISORS LLC,apple,0.5965096754709809,14314.589375234786
TRAPHAGEN INVESTMENT ADVISORS LLC,meta,0.27677831388330587,100000.0
TRAPHAGEN INVESTMENT ADVISORS LLC,microsoft,0.7231296229357997,1260.3829296797273
TRUST CO OF OKLAHOMA,apple,0.12836856612429537,100000.0
TRUST CO OF OKLAHOMA,microsoft,0.148603939515502,100000.0
"TSFG, LLC",advanced_micro,0.1637697873425228,25.826187606826746
"TSFG, LLC",amazon,0.4021090541921791,293.31662783900424
"TSFG, LLC",apple,0.3009839074047165,1071.8913192051286
"TSFG, LLC",meta,0.9317833882122626,3.409285069746811
"TSFG, LLC",microsoft,0.36941082049236096,476.86116977144746
TUCKER ASSET MANAGEMENT LLC,amazon,0.5405405920502216,100000.0
TUCKER ASSET MANAGEMENT LLC,apple,0.9084604528721174,34891.012134067736
TUCKER ASSET MANAGEMENT LLC,microsoft,0.7766736961026506,48241.08704165374
Te Ahumairangi Investment Management Ltd,amazon,0.7807814698288114,166.38168860761274
Te Ahumairangi Investment Management Ltd,apple,0.4452179366635236,1260.3829296797273
Te Ahumairangi Investment Management Ltd,meta,0.6351630624642354,195.63983435170647
Te Ahumairangi Investment Management Ltd,microsoft,0.6632446251532423,1366.7163564620073
Thrivent Financial for Lutherans,amazon,0.3336848056212748,72326.33896483533
Thrivent Financial for Lutherans,apple,0.020274299501208626,100000.0
Thrivent Financial for Lutherans,microsoft,0.04625410676843966,100000.0
Thrivent Financial for Lutherans,palo_alto,0.0,100000.0
Thrivent Financial for Lutherans,salesforce,0.0,100000.0
Tinicum Inc,meta,0.6016311346271347,6905.513520162331
Tower View Investment Management & Research LLC,amazon,0.8961366279754073,21.96385372416547
Tower View Investment Management & Research LLC,microsoft,0.0,100000.0
Tower View Investment Management & Research LLC,nvidia,0.0,100000.0
Treasurer of the State of North Carolina,amazon,0.0,100000.0
Treasurer of the State of North Carolina,apple,0.27736527868913086,100000.0
Treasurer of the State of North Carolina,microsoft,0.2911217047520396,100000.0
Treasurer of the State of North Carolina,palo_alto,0.6124843179218613,0.01
Treasurer of the State of North Carolina,salesforce,0.0,100000.0
Trevian Wealth Management LLC,meta,0.8960345480512342,4.347013158125022
Triple Frond Partners LLC,amazon,0.7597647969268768,2612.6752255633264
Triple Frond Partners LLC,microsoft,0.0,100000.0
"Triune Financial Partners, LLC",microsoft,0.802579873655164,3072.112998861759
Trust Co of Kansas,amazon,0.4727494581320115,373.9937302478794
Trust Co of Kansas,microsoft,0.0,100000.0
UBS ASSET MANAGEMENT AMERICAS INC,amazon,0.677378688452632,100000.0
UBS ASSET MANAGEMENT AMERICAS INC,apple,0.5304249752295782,100000.0
UBS ASSET MANAGEMENT AMERICAS INC,microsoft,0.42721476464617714,100000.0
UBS ASSET MANAGEMENT AMERICAS INC,salesforce,0.5100094735501268,100000.0
"USAdvisors Wealth Management, LLC",amazon,0.0,120.33778407775905
"USAdvisors Wealth Management, LLC",apple,0.0,100000.0
"USAdvisors Wealth Management, LLC",microsoft,0.0,100000.0
"Ulland Investment Advisors, LLC",amazon,0.9158707383886361,32.929712550971516
"Ulland Investment Advisors, LLC",apple,0.8052910602101081,14.649713983072864
"Ulland Investment Advisors, LLC",meta,0.9478454850128246,38.72038781812553
"Ulland Investment Advisors, LLC",microsoft,0.8167703826172391,130.49019780144016
V2 Financial group LLC,amazon,0.6365029555740751,100000.0
V2 Financial group LLC,apple,0.33890371888038906,100000.0
V2 Financial group LLC,microsoft,0.6905010732213525,14314.589375234786
VALICENTI ADVISORY SERVICES INC,amazon,0.0,100000.0
VALICENTI ADVISORY SERVICES INC,apple,0.0,100000.0
VALICENTI ADVISORY SERVICES INC,microsoft,0.32273046440689,2833.096101839324
VALLEY NATIONAL ADVISERS INC,amazon,0.0,100000.0
VALLEY NATIONAL ADVISERS INC,apple,0.3464583136674043,1742.6333860096508
VALLEY NATIONAL ADVISERS INC,microsoft,0.32147528046086815,1482.020705798857
VAN ECK ASSOCIATES CORP,advanced_micro,0.5785806253330787,2221.946860939524
VAN ECK ASSOCIATES CORP,amazon,0.0,100000.0
VAN ECK ASSOCIATES CORP,apple,0.9401954098770934,0.01
VAN ECK ASSOCIATES CORP,asml,0.5993153825578859,0.01
VAN ECK ASSOCIATES CORP,palantir,0.9848958659933797,0.01
VAUGHAN DAVID INVESTMENTS LLC/IL,amazon,0.0,100000.0
VAUGHAN DAVID INVESTMENTS LLC/IL,apple,0.2835133127661793,476.86116977144746
VAUGHAN DAVID INVESTMENTS LLC/IL,meta,0.7506672264867151,62.94988990221888
VAUGHAN DAVID INVESTMENTS LLC/IL,microsoft,0.0,100000.0
"VESTOR CAPITAL, LLC",microsoft,0.0,100000.0
Vancity Investment Management Ltd,amazon,0.0,100000.0
Vancity Investment Management Ltd,apple,0.0,100000.0
Vancity Investment Management Ltd,microsoft,0.0,100000.0
"Vantage Investment Partners, LLC",apple,0.9130549586287999,3917.1014908092607
"Vantage Investment Partners, LLC",microsoft,0.0,100000.0
Vestcor Inc,advanced_micro,0.41377153174170456,840.6652885618316
Vestcor Inc,amazon,0.0,100000.0
Vestcor Inc,apple,0.6290427441200256,4994.50511585514
Vestcor Inc,microsoft,0.6952184686996681,5415.871378079476
Vestcor Inc,nvidia,0.6884681285836729,0.01
Vestcor Inc,salesforce,0.0,100000.0
Vestcor Inc,tesla,0.23810753968991727,1366.7163564620073
"Vigilant Capital Management, LLC",amazon,0.20556748127666558,2833.096101839324
"Vigilant Capital Management, LLC",apple,0.0,100000.0
"Vigilant Capital Management, LLC",microsoft,0.0,100000.0
"Violich Capital Management, Inc.",apple,0.0,100000.0
"Violich Capital Management, Inc.",microsoft,0.0,100000.0
"Violich Capital Management, Inc.",palo_alto,0.0,100000.0
"Vishria Bird Financial Group, LLC",amazon,0.0,100000.0
"Vishria Bird Financial Group, LLC",apple,0.3306677463810582,1889.6523396912078
"Vishria Bird Financial Group, LLC",microsoft,0.33893584380023334,1482.020705798857
WADE G W & INC,amazon,0.0,100000.0
WADE G W & INC,apple,0.3289015584070347,10353.218432956615
WADE G W & INC,microsoft,0.4725246665881422,6905.513520162331
"WARNER FINANCIAL, INC",amazon,0.3249200976369919,41.9870708444391
"WARNER FINANCIAL, INC",microsoft,0.42462623694457957,68.26071834272386
WEDBUSH SECURITIES INC,advanced_micro,0.24833562040123924,2409.403560239527
WEDBUSH SECURITIES INC,amazon,0.0,100000.0
WEDBUSH SECURITIES INC,apple,0.46079302879073936,18251.834943190424
WEDBUSH SECURITIES INC,microsoft,0.36834229494179715,12173.82727739662
WEDBUSH SECURITIES INC,salesforce,0.0,100000.0
WELCH CAPITAL PARTNERS LLC/NY,apple,0.0,100000.0
WELCH CAPITAL PARTNERS LLC/NY,microsoft,0.0,100000.0
WEST PACES ADVISORS INC.,amazon,0.17523587408524877,100000.0
WEST PACES ADVISORS INC.,apple,0.2831307424692674,100000.0
WEST PACES ADVISORS INC.,asml,0.0,100000.0
WEST PACES ADVISORS INC.,microsoft,0.38165147210203154,100000.0
WEST PACES ADVISORS INC.,nvidia,0.5672925996382268,1607.0528182616385
WEST PACES ADVISORS INC.,salesforce,0.4088292796272329,15522.25357427048
WESTWOOD MANAGEMENT CORP /IL/,amazon,0.7952267655670396,775.2597488629465
WESTWOOD MANAGEMENT CORP /IL/,microsoft,0.4838676534775256,344.896226040576
WESTWOOD MANAGEMENT CORP /IL/,tesla,0.7943111797430964,11.489510001873086
WFA Asset Management Corp,amazon,0.4591858976212163,56724.26068491978
WFA Asset Management Corp,apple,0.46807725669170597,85044.89341802686
WFA Asset Management Corp,meta,0.0,100000.0
WFA Asset Management Corp,microsoft,0.2774917394104487,52310.993080562585
WINSLOW ASSET MANAGEMENT INC,amazon,0.0,100000.0
WINSLOW ASSET MANAGEMENT INC,microsoft,0.0,100000.0
WINTRUST INVESTMENTS LLC,microsoft,0.17068977019653875,4605.922041145103
"Wallington Asset Management, LLC",amazon,0.0,100000.0
"Wallington Asset Management, LLC",apple,0.0,100000.0
"Wallington Asset Management, LLC",meta,0.9462387027105283,87.03591361485165
"Wallington Asset Management, LLC",microsoft,0.0,100000.0
"Wayfinding Financial, LLC",microsoft,0.8194718040971672,405.54607358408276
WealthBridge Investment Counsel Inc.,amazon,0.0,100000.0
"Weinberger Asset Management, Inc",apple,0.846225862042213,66699.19663030114
"Werlinich Asset Management, LLC",advanced_micro,0.3467846461613965,100000.0
"Werlinich Asset Management, LLC",amazon,0.7310313532969142,52310.993080562585
"Werlinich Asset Management, LLC",apple,0.09594204534443196,100000.0
"Werlinich Asset Management, LLC",microsoft,0.35991048227466194,100000.0
"Werlinich Asset Management, LLC",nvidia,0.5134975501768329,100000.0
Wesleyan Assurance Society,apple,0.2338181157319229,5872.786613189477
Wesleyan Assurance Society,microsoft,0.27232201215395424,12173.82727739662
"Westbourne Investment Advisors, Inc.",apple,0.0,100000.0
"Westbourne Investment Advisors, Inc.",meta,0.8662904466020926,560.7169938205458
"Westbourne Investment Advisors, Inc.",microsoft,0.294668017642169,1482.020705798857
"Westside Investment Management, Inc.",apple,0.7219318022783306,100000.0
"Wharton Business Group, LLC",amazon,0.0,100000.0
"Wharton Business Group, LLC",apple,0.0,100000.0
"Wharton Business Group, LLC",meta,0.7659203364101542,10.59560179277616
"Wharton Business Group, LLC",microsoft,0.25387376522197236,476.86116977144746
"Whetstone Capital Advisors, LLC",amazon,0.8466336102356079,911.5888299750818
White Pine Investment CO,apple,0.16277645051296497,439.7603609302721
White Pine Investment CO,meta,0.8160308724443688,344.896226040576
White Pine Investment CO,microsoft,0.0,100000.0
Windsor Group LTD,amazon,0.9288690587566182,18.67913599020783
Windsor Group LTD,apple,0.21713145181450266,1482.020705798857
Windsor Group LTD,microsoft,0.49063996811039157,608.0224261649427
Wolff Financial Management LLC,apple,0.1861406132536536,439.7603609302721
Wolff Financial Management LLC,meta,0.8630954772964714,15.885651294280526
Wolff Financial Management LLC,microsoft,0.0,100000.0
"X-Square Capital, LLC",advanced_micro,0.0,100000.0
"X-Square Capital, LLC",amazon,0.0,100000.0
"X-Square Capital, LLC",apple,0.0,100000.0
"X-Square Capital, LLC",microsoft,0.0,100000.0
"X-Square Capital, LLC",shopify,0.45518309507371923,270.4959730463137
ZEVIN ASSET MANAGEMENT LLC,amazon,0.657754450854632,45.52935074866948
ZEVIN ASSET MANAGEMENT LLC,microsoft,0.5232554434104117,3331.2947879346702
