ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001567619-20-015200	0	23	39475	N
0001000097-20-000006	0	54	1099191	N
0001420506-20-000933	0	0	0	N
0001420506-20-000932	0	0	0	N
0001567619-20-015197	1	743	9809543	N
0001420506-20-000929	0	40	140913	N
0001085146-20-002227	0	18	107611	N
0001172661-20-001679	0	47	13408199	
0001351431-20-000004	0	17	242654	N
0001420506-20-000928	0	60	333932	N
0000950123-20-008819	0	261	6176686	N
0001398344-20-015797	0	81	2451690	
0000950159-20-000202	1	39	39810	
0001054646-20-000005	0	279	731508	N
0001012975-20-000681	0	0	0	N
0001420506-20-000925	3	5	56036	N
0001323255-20-000009	3	40	12000663	
0001398344-20-015795	0	176	417539	
0001092838-20-000003	0	82	176797	N
0001567619-20-015192	0	1	189829	N
0001099281-20-000009	0	65	713639	N
0001398344-20-015792	0	196	636294	
0001567619-20-015190	0	17	200992	N
0001420506-20-000923	0	164	1256564	N
0000950123-20-008814	0	11	243938	N
0001012975-20-000680	0	952	11274125	N
0001567619-20-015188	0	121	2061081	N
0001420506-20-000922	0	136	180037	N
0001398344-20-015789	0	8	203849	
0001567619-20-015186	0	33	764139	N
0001398344-20-015786	0	12	179641	
0001420506-20-000920	0	269	149775	N
0001398344-20-015785	0	56	71243	
0001434819-20-000012	2	958	54868124	
0001567619-20-015185	0	52	249896	N
0001398344-20-015783	0	136	12865706	
0000919574-20-005187	0	19	39165	
0001661140-20-000003	1	191	1227851	
0001567619-20-015184	0	4	37255	N
0000921895-20-002237	1	60	229916	
0001104659-20-095115	0	19	209519	N
0001567619-20-015183	0	52	409756	N
0001104659-20-095113	0	17	92314	Y
0001398344-20-015776	0	87	3180345	
0001677044-20-000024	13	34702	29794309	N
0001567619-20-015182	0	10	304429	N
0001085601-20-000004	1	50	3008984	N
0001636441-20-000003	0	8	968	N
0001387131-20-007469	1	75	41304	
0001567619-20-015181	0	10	57231	N
0001567619-20-015180	0	45	612221	N
0000919574-20-005185	0	19	327009	
0000950123-20-008809	0	72	1800078	N
0000950123-20-008808	0	2	58722	N
0001104659-20-095109	0	150	729070	
0001567619-20-015179	0	61	122443	N
0001567619-20-015178	0	12	207247	N
0001387131-20-007466	0	4	104280	
0000764068-20-000009	4	6731	206934958	N
0001722622-20-000006	0	105	333114	N
0000950123-20-008806	2	494	30352245	N
0001567619-20-015177	0	34	192376	N
0001633050-20-000003	1	192	27480789	N
0001343231-20-000011	0	33	89351	
0001729684-20-000003	0	7	28944	Y
0001104659-20-095098	5	18438	2819342194	
0001379995-20-000004	0	436	1351398	N
0001104659-20-095096	1	103	498176	
0001104659-20-095094	0	10	1038645	
0001387131-20-007463	0	11	261252	
0001567619-20-015176	0	371	4111543	N
0001752148-20-000007	0	36	383281	N
0001104659-20-095090	0	113	222981	
0001062993-20-003961	4	49	1256566	N
0001104659-20-095087	0	13	229469	
0001104659-20-095084	0	101	128573	
0001104659-20-095079	0	517	1731933	
0001387131-20-007460	0	18	209336	
0001420506-20-000916	0	52	232970	N
0001567619-20-015174	1	456	632112	N
0001596053-20-000005	0	53	524966	N
0001062993-20-003958	0	390	927325	N
0001062993-20-003956	0	22	155153	N
0001446114-20-000047	2	1876	2389391	Y
0001742435-20-000011	0	12	267787	N
0001062993-20-003954	0	45	74938	N
0001214659-20-007093	0	183	1033453	
0001742435-20-000010	0	228	226644	N
0001654954-20-009100	0	30	1747847	
0001387131-20-007452	0	6	103967	
0001567619-20-015171	0	37	212916	N
0001567619-20-015170	0	31	155614	N
0001742435-20-000009	0	26	476439	N
0001387131-20-007448	0	74	165574	
0000919574-20-005182	0	20	236838	
0001424367-20-000009	1	596	1903645	N
0001010911-20-000010	1	205	438843	N
0001334199-20-000003	0	32	177344	N
0001068837-20-000006	4	4177	42998020	N
0000930413-20-002033	0	717	28580079	
0001567619-20-015164	2	379	35834588	N
0001742435-20-000008	0	851	292123000	N
0001759364-20-000004	0	17	274248	
0001630064-20-000010	0	14	68115	N
0001771524-20-000007	0	19	516115	N
0000950123-20-008777	3	15	954774	N
0000950123-20-008769	4	3	410236	N
0000950123-20-008768	15	5	816282	N
0001398344-20-015773	2	171	29751700	
0001596452-20-000005	0	52	301883	N
0001581655-20-000010	0	321	568177	N
0001398344-20-015771	0	132	3291923	
0001104659-20-095033	2	3	745003	Y
0000950123-20-008751	0	41	309412	N
0000950123-20-008750	2	155	2990551	N
0000902664-20-003012	0	19	1404398	
0000950123-20-008749	0	1	247179	N
0001633046-20-000006	2	529	1461742	N
0001662906-20-000004	0	15	1046404	N
0001683168-20-002696	2	9	1031398	
0001398344-20-015769	0	127	1041070	
0000950123-20-008748	0	35	1549082	N
0001387131-20-007444	0	43	379023	
0001104659-20-095012	0	65	550571	N
0001104659-20-095011	0	2	291394	N
0001387131-20-007442	0	25	34182	
0001761380-20-000010	0	10	293562	N
0001387131-20-007440	0	13	507250	
0001387131-20-007438	0	76	157264	
0000950123-20-008741	1	56	460889	N
0000950123-20-008740	0	4	82407	N
0000950123-20-008739	0	1403	10787019	N
0001104659-20-095001	0	428	4889965	N
0001387131-20-007436	0	67	661748	
0001019056-20-000476	0	13	20708	
0001387131-20-007435	0	215	1582173	
0001387131-20-007433	1	26	180481	
0001387131-20-007431	0	6	928684	
0001387131-20-007429	0	1	0	
0000950123-20-008731	2	140	203310	N
0001698093-20-000005	0	22	247871	N
0001749768-20-000011	4	277	9745025	N
0000950123-20-008726	2	9	144183	N
0000950123-20-008723	0	5	21273	N
0000950123-20-008724	6	7397	246206780	N
0001584801-20-000005	0	41	701715	N
0001387131-20-007427	0	17	139567	
0001665077-20-000006	1	10	525852	N
0001315863-20-000698	0	0	0	N
0000950123-20-008718	0	83	676050	N
0000950123-20-008717	0	16	14659	N
0000950123-20-008713	0	24	1508559	N
0001567619-20-015160	0	99	2479850	N
0000950123-20-008710	1	75	79538	N
0001178913-20-002427	0	16	139846	
0001214659-20-007079	0	41	2376674	
0001214659-20-007080	0	82	197429	
0001567619-20-015158	0	79	2077972	N
0000950103-20-015798	0	104	3298619	
0001178913-20-002425	0	16	139846	
0001104659-20-094934	2	59	1593018	N
0000950123-20-008706	0	1044	20333645	N
0001567619-20-015157	0	238	30150386	N
0001104659-20-094911	27	52	16749257	N
0001611518-20-000009	0	144	356569	N
0001114739-20-000004	0	57	439	N
0001663368-20-000005	0	163	39882	N
0001731530-20-000007	0	33	253760	N
0001387366-20-000007	0	29	768964	N
0001317947-20-000008	0	0	0	N
0001599217-20-000006	0	105	874261	N
0000919574-20-005078	3	206	464600	
0000918893-20-000006	0	60	311584	
0001618832-20-000003	0	110	772245	N
0001802862-20-000004	0	20	121146	N
0001802882-20-000003	0	75	196466	N
0000919574-20-005159	0	18	374400	
0001697539-20-000003	0	66	79916	Y
0000919574-20-005072	7	120	2392449	Y
0001178913-20-002409	3	125	4001719	
0001021642-20-000005	8	726	6993115	N
0001132716-20-000013	0	3	179368	
0001132716-20-000016	0	3	34946	
0000919574-20-005152	0	31	378880	
0001793913-20-000004	0	39	111923	N
0000919574-20-005173	1	17	2119295	
0000919574-20-005155	0	37	465476	
0001132716-20-000014	0	5	504035	
0000919574-20-005118	2	25	479626	
0001178913-20-002401	3	115	4720055	
0000919574-20-005167	0	52	2393283	
0001214659-20-007064	0	101	2230556	
0000919574-20-005151	1	8	216595	
0001085146-20-002218	0	26	321217	
0001728123-20-000003	0	14	12016	N
0000919574-20-005097	3	238	5325614	Y
0001767724-20-000003	0	25	147688	N
0001317947-20-000009	0	45	1298554	N
0001776074-20-000005	0	27	198228	N
0001476534-20-000004	0	300	213426	N
0000919574-20-005094	0	164	743668	
0001618824-20-000007	0	49	332740	N
0000919574-20-005169	1	7	1279281	
0001062993-20-003940	0	92	272182	N
0001374022-20-000014	1	6	1353	N
0001085146-20-002223	0	14	317203	
0001447387-20-000006	0	51	266601	
0001767313-20-000003	0	111	143494	N
0001634255-20-000004	0	5	854670	N
0001535387-20-000004	0	936	664641	N
0000919574-20-005144	0	103	79276717	
0001630888-20-000004	0	597	1446204	N
0000950123-20-008688	3	198	4741577	N
0000938165-20-000011	0	338	347482	
0001686776-20-000004	0	25	666586	N
0001132716-20-000015	0	6	449808	
0001714678-20-000003	0	111	112208	N
0001567619-20-015143	0	154	671552	N
0000919574-20-005147	0	25	840841	
0000919574-20-005114	1	13	216426	
0000919574-20-005156	1	10	1534839	
0001768095-20-000002	0	164	216367	N
0001085146-20-002222	0	16	154336	N
0001172661-20-001678	0	38	2534697	
0001214659-20-007067	0	4	250341	
0000919574-20-005111	0	15	466059	
0001456827-20-000005	0	8	54008	N
0001698607-20-000004	0	13	529810	N
0001077583-20-000004	0	124	2375934	N
0001633275-20-000012	0	185	799778	N
0001658437-20-000005	0	4	23425	N
0001631943-20-000009	0	20	252986	
0000919574-20-005128	2	2	884156	
0000919574-20-005113	1	267	39532340	
0001583092-20-000004	0	199	632157	N
0001652035-20-000007	0	201	177653	N
0001085146-20-002224	0	20	41494	
0001768375-20-000006	0	14	815127	N
0001802326-20-000003	0	6	164008	N
0001535227-20-000005	1	97	176320	
0000919574-20-005119	1	24	174768	
0000919574-20-005168	0	0	0	
0001648711-20-000007	4	2237	27148319	N
0001109228-20-000006	0	337	1777701	N
0001104659-20-094891	0	448	1397790	
0001751817-20-000003	0	84	476799	N
0001795934-20-000006	0	122	907704	N
0000919574-20-005160	1	25	13373204	
0001437749-20-017857	4	6	190179	N
0000919574-20-005127	1	23	304509	
0000919574-20-005084	0	34	232392	
0001724134-20-000003	6	288	234453	N
0001178913-20-002417	3	138	5046095	
0001317947-20-000007	0	18	256322	N
0001766909-20-000003	0	62	179485	N
0001810676-20-000003	0	116	152015	N
0000919574-20-005172	1	157	2293285	
0001085146-20-002217	0	870	8865928	
0001793904-20-000007	1	301	253129	N
0000919574-20-005180	0	39	254014	Y
0001282189-20-000004	0	31	116573	N
0000919574-20-005110	0	21	7813260	
0000919574-20-005164	1	5	661865	
0001767602-20-000006	0	75	247606	N
0000919574-20-005137	2	14	3187291	
0001448793-20-000005	0	3	360627	N
0000919574-20-005080	1	253	133364	
0001316617-20-000006	0	166	3562927	N
0001420506-20-000914	0	63	450567	N
0001750924-20-000003	0	106	246916	N
0001748814-20-000003	0	62	179485	N
0001660389-20-000007	0	10	6114	N
0001756111-20-000026	1	4304	28758751	N
0001775850-20-000004	0	47	118912	N
0001085146-20-002219	1	26	21072429	
0001555829-20-000005	0	203	1234415	N
0001649910-20-000016	0	181	952542	N
0001050743-20-000007	0	615	2526022	
0001085146-20-002216	0	29	534437	
0001449434-20-000015	2	56	9072796	N
0001085146-20-002215	0	17	357678	
0001606587-20-000975	0	39	211200	N
0001085146-20-002214	0	1545	21919697	
0001397290-20-000004	0	187	368935	N
0001085146-20-002213	0	76	521917	
0001085146-20-002212	0	97	105586	
0000900974-20-000003	0	710	2033906	Y
0001085146-20-002210	0	213	270472	
0001104659-20-094776	0	6	1950541	
0001172661-20-001677	0	703	3743189	
0001132716-20-000012	0	377	2978543	Y
0001315863-20-000697	0	113	264745	N
0001172661-20-001676	2	480	19380027	
0001683168-20-002682	0	6971	32313222	
0001811513-20-000010	1	1	538	N
0001310051-20-000006	0	16	49036	N
0001357550-20-000056	2	194	1447080	N
0001809125-20-000002	0	74	265912	N
0001172661-20-001675	0	38	114347	
0001085146-20-002207	1	107	1337036	
0001104659-20-094764	2	186	1586248	
0001532155-20-000161	2	714	3474331	N
0001085146-20-002206	0	172	540695	
0001796458-20-000012	0	8	162958	N
0001567619-20-015135	1	8	47288	N
0001387131-20-007411	0	28	124341	
0001567619-20-015134	0	0	0	N
0001085146-20-002205	0	43	120433	
0001567619-20-015131	3	14	8827314	N
0000022657-20-000009	0	204	744020	N
0001104659-20-094757	0	74	78533	
0001085146-20-002204	0	69	354277	
0001533551-20-000003	0	40	832265	Y
0001085146-20-002203	0	681	853199	
0001682021-20-000006	0	267	480402	
0000919574-20-005057	1	87	23205	
0001766806-20-000006	0	180	1084293	N
0000919574-20-005056	1	38	610759	
0001567619-20-015128	0	185	439428	N
0001567619-20-015126	0	394	624420	N
0001567619-20-015127	0	856	8796762	N
0001104659-20-094749	0	71	2719063	
0001567619-20-015125	0	1061	12272410	N
0001493152-20-015565	0	260	879335	
0001420506-20-000911	0	98	171998	N
0001461790-20-000016	0	252	629240	N
0001799677-20-000006	0	94	129370	N
0000724683-20-000072	0	19	107083	N
0001567619-20-015123	0	14	618457	N
0000919574-20-005054	2	38	129387	
0001214659-20-007052	0	62	3662732	
0001080132-20-000003	0	74	158770	N
0001567619-20-015120	0	26	228993	N
0001172661-20-001674	0	317	2483373	
0000902584-20-000018	0	306	1123979	Y
0001606587-20-000973	0	124	122965	N
0001019056-20-000474	0	91	412962	
0001800608-20-000003	0	576	28970	N
0001019056-20-000472	0	26	138947	
0001172661-20-001673	0	16	168195	
0001443689-20-000008	0	48	2892736	Y
0000877338-20-000004	0	55	815588	N
0001310051-20-000005	0	107	624741	N
0000950142-20-002017	0	7	3336973	
0001512145-20-000009	0	14	43479	
0001172661-20-001671	0	1	226638	
0000701516-20-000004	0	152	319150	N
0001643569-20-000004	0	9	185308	N
0001365559-20-000006	0	191	339112	
0001172661-20-001670	0	2	597486	
0001667731-20-000310	0	160	2393540	
0001567619-20-015114	1	1	39252	N
0001535264-20-000043	0	95	570580	N
0001567619-20-015113	0	179	133813	N
0000950123-20-008677	0	6	201697	Y
0001657111-20-000003	0	76	1352016	N
0001727827-20-000005	0	502	616209	N
0000919574-20-005048	1	62	220886	
0001037389-20-000321	0	3385	115840763	N
0001165002-20-000133	4	398	7553637	N
0001314273-20-000004	0	39	308098	N
0001725547-20-000073	0	24	335727	N
0001569137-20-000005	0	113	1299269	N
0000950123-20-008675	0	1	161065	N
0001062993-20-003924	0	13	41260	N
0000950123-20-008674	0	6	141765	Y
0001567619-20-015104	0	13	51630	N
0000950123-20-008671	0	192	108733739	N
0001567619-20-015100	0	31	8010989	N
0001085936-20-000016	1	512	1923900	N
0001172661-20-001669	0	12	1263178	
0001085146-20-002202	0	34	104925	
0001387131-20-007400	0	44	421662	
0001207017-20-000030	1	2183	65058885	N
0001172661-20-001668	0	42	137476	
0001398344-20-015747	0	128	93330	
0001387131-20-007398	0	88	427136	
0001567752-20-000003	0	23	831814	N
0000950123-20-008667	0	20	348503	N
0000950123-20-008665	0	0	0	Y
0001104659-20-094689	0	19	2099363	
0001104659-20-094686	0	1	0	N
0001706013-20-000006	0	17	323124	N
0001172661-20-001667	0	51	122053	
0001172661-20-001666	0	4	95065	
0001535293-20-000004	0	18	133032843	N
0001279891-20-000009	1	1525	9955133	N
0001104659-20-094680	0	108	185978	
0001104659-20-094678	0	86	314527	
0001213900-20-021876	1	31	276065	
0001556245-20-000004	0	78	854107	N
0001062993-20-003920	0	149	538346	N
0001172661-20-001665	0	60	1602284	
0001104659-20-094672	0	156	627287	
0001104659-20-094670	0	60	104111	
0001403438-20-000006	0	3458	57394151	N
0001426318-20-000004	0	70	206169	N
0001427119-20-000005	1	29	4734271	N
0000040729-20-000024	2	112	607615	N
0001062993-20-003918	0	38	510559	N
0001072613-20-000275	0	136	1284541	
0001560207-20-000012	0	14	357233	
0001420506-20-000909	0	79	354953	N
0001398344-20-015742	0	62	127660	
0001794467-20-000005	0	36	156963	N
0000950142-20-002014	0	9	222894	
0000950123-20-008660	0	2	863580	N
0000950123-20-008659	0	3	1188162	N
0001172661-20-001663	1	2	66114	
0000950123-20-008658	0	3	100736	N
0001597691-20-000003	0	136	314826	N
0001589282-20-000005	0	134	319687	
0000950123-20-008656	2	235	7065910	N
0000950142-20-002013	0	1	62712	
0001172661-20-001662	0	25	9846300	
0001531612-20-000027	0	112	505260	
0000950142-20-002012	0	24	1131405	
0001376474-20-000193	0	264	281622	N
0001315863-20-000696	0	45	231995	N
0001172661-20-001661	0	20	3094129	
0001511697-20-000003	0	87	488299	N
0001172661-20-001660	0	8	75444	
0001398344-20-015740	0	258	175701	
0001315863-20-000695	0	23	2405636	N
0000950123-20-008652	3	17	3441586	N
0001567619-20-015091	0	142	591137	N
0001213900-20-021848	1	1	820387	
0000902664-20-003003	2	63	392260	
0001426327-20-000004	0	28	1105313	N
0001493152-20-015512	1	16	323349	
0001133385-20-000008	0	140	323058	N
0001172661-20-001659	0	32	137818	
0001512162-20-000007	0	102	386328	N
0001085146-20-002199	0	91	268498	
0001580642-20-003005	0	152	135089	
0000950123-20-008649	0	20	130945	N
0001404599-20-000005	0	13	137284	N
0001567619-20-015090	0	12	56326	N
0000950123-20-008648	0	6	568742	N
0000950123-20-008646	0	3	65853	N
0001420506-20-000906	0	109	383526	N
0000950123-20-008645	0	27	1768924	N
0000873759-20-000007	0	76	102074	N
0001584691-20-000016	0	34	629699	N
0001162044-20-000707	0	61	550755	
0000950159-20-000199	0	33	1174315	
0000919574-20-005042	0	25	74474	
0001085146-20-002198	0	57	241979	
0001596800-20-000013	0	993	14172182	N
0001398344-20-015731	0	266	3486891	
0001619779-20-000005	0	66	97766	N
0001456114-20-000006	0	684	1073161	N
0001322924-20-000007	0	32	127291	N
0001140468-20-000006	0	161	612926	N
0001606587-20-000972	0	93	1113278	N
0000950123-20-008637	3	954	5218408	N
0001802967-20-000003	0	4	253010	N
0000869772-20-000006	0	7	46761	N
0001626757-20-000005	0	129	197018	N
0001768099-20-000006	0	253	249961	N
0001597857-20-000010	1	22	89659	N
0001420506-20-000905	0	717	1178364	N
0000905729-20-000191	0	58	120672	
0001770940-20-000004	0	22	134468	N
0000950159-20-000195	1	42	372389	
0001754960-20-000058	0	451	1130366	N
0001567619-20-015088	1	941	4041047	N
0001512858-20-000003	0	41	258679	N
0001420506-20-000903	0	66	2568569	N
0001483339-20-000004	0	128	492604	N
0000938582-20-000004	0	8	137509	N
0001754960-20-000057	0	26	150987	N
0001455495-20-000008	0	247	276572	N
0000072971-20-000318	12	20884	343810957	N
0001082327-20-000031	0	488	7624603	
0001567619-20-015084	0	70	178699	N
0001626494-20-000007	0	89	85129	N
0001803156-20-000004	2	132	79948	N
0000940394-20-001203	0	1311	49444665	
0001567619-20-015083	0	34	248687	N
0000902664-20-003000	0	6	251821	
0001739728-20-000004	1	388	643432	N
0001423442-20-000007	1	1880	3224335	N
0001420506-20-000901	0	157	58633	N
0001604488-20-000009	0	62	320550	
0001567619-20-015082	0	25	8415601	N
0001567619-20-015081	0	118	206442	N
0001519964-20-000006	2	193	4519531	N
0001512601-20-000006	0	143	298433	N
0001567619-20-015079	0	98	1227107	N
0001808748-20-000004	0	78	113555	N
0000900440-20-000088	1	38	128649	N
0001592613-20-000003	0	273	339087	N
0000318989-20-000079	7	1652	74162732	N
0001623632-20-001429	7	3998	40409999	Y
0001325091-20-000006	2	2196	15163295	N
0001729300-20-000004	0	113	140811	Y
0001575151-20-000006	0	181	146521	N
0001809001-20-000004	0	102	705846	N
0001389307-20-000003	0	14	120831	N
0001560717-20-000007	1	447	4059872	N
0001549358-20-000005	0	56	337760	N
0001318757-20-000006	2	2196	15163295	N
0001062993-20-003907	0	151	517534	N
0001697855-20-000014	0	205	403528	N
0000950123-20-008628	0	2	6077	N
0001085146-20-002196	0	1	0	
0001062993-20-003905	0	146	3864920	N
0001085146-20-002195	0	507	2263568	
0001510769-20-000003	0	64	2068023	N
0001567619-20-015076	0	20	220642	N
0001062993-20-003903	0	26	2603788	N
0001298088-20-000014	2	1287	29221841	N
0001769089-20-000003	0	88	191813	N
0001109147-20-000004	0	113	5078724	N
0001595077-20-000006	0	46	606772	N
0001085146-20-002194	0	91	458813	
0001398344-20-015725	0	183	398000	
0001533421-20-000005	2	6981	2436580	N
0000872162-20-000008	0	57	679503	N
0000096223-20-000043	1	9	114621	N
0000950123-20-008622	0	3909	130308054	N
0001085146-20-002193	0	981	5448390	
0000748054-20-000012	1	1714	105475543	N
0001214659-20-007041	0	281	264626	
0001801101-20-000003	0	47	109616	N
0001463217-20-000004	3	1186	13748835	N
0001062993-20-003901	0	1002	37364796	N
0000831571-20-000004	0	215	1142265	N
0000354204-20-000018	3	3338	227512543	N
0001580642-20-003002	0	79	231534	
0000315066-20-001699	10	9223	909474676	N
0001097833-20-000008	0	89	493409	N
0000315032-20-000018	1	174	72750376	N
0000950123-20-008620	1	1707	70291609	N
0001104659-20-094585	0	153	262387	
0001344717-20-000007	0	340	532620	N
0000950123-20-008617	0	39	1456591	N
0001642351-20-000006	0	27	286147	N
0001599016-20-000003	0	37	148474	N
0001323119-20-000003	0	756	1798381	N
0001703301-20-000004	0	153	27897	N
0001750086-20-000003	0	510	239372	N
0001299351-20-000012	1	262	5701402	N
0001021117-20-000004	0	134	335336	N
0001740842-20-000002	0	329	102443	N
0001606587-20-000971	0	160	157600	N
0001740140-20-000003	0	130	116480	N
0001569036-20-000003	0	83	321702	N
0001085146-20-002192	0	670	938896	
0001420506-20-000900	0	73	531337	N
0000950123-20-008606	1	22	267578	N
0000919574-20-005038	1	44	273544	
0001484150-20-000005	0	27	6007165	N
0001214659-20-007034	0	1	0	
0001104659-20-094561	0	8	620147	
0001493152-20-015481	0	27	121939	
0001580642-20-003000	0	126	1251594	
0001454502-20-000004	1	9	1037282	N
0001398344-20-015714	1	321	217256	
0001437749-20-017789	2	393	215038	N
0001085146-20-002191	0	13	116948	N
0001520601-20-000007	0	141	210493	
0001398344-20-015710	0	37	529458	
0000940445-20-000008	1	578	1541466	N
0001085146-20-002190	0	56	110393	N
0001468685-20-000004	0	173	540710	Y
0001115418-20-000006	0	3543	60072085	N
0001085146-20-002189	0	1107	2705023	N
0001776033-20-000005	0	189	311720	
0001694164-20-000005	0	181	10311926	N
0001085146-20-002188	0	612	1079572	
0001085146-20-002187	0	99	118343	
0001085146-20-002186	0	3484	3756354	
0001085146-20-002185	0	913	2345237	
0001683182-20-000006	0	59	334124	N
0001398344-20-015707	0	70	121817	
0000038777-20-000143	17	4937	194115428	
0001595951-20-000014	3	1	32113	
0001398344-20-015705	0	168	345231	
0001742418-20-000004	0	34	446156	N
0001344717-20-000006	0	340	532620	N
0000950159-20-000192	0	123	1013602	
0001104659-20-094543	0	89	2786281	
0000909012-20-000121	0	29	79527	N
0001322613-20-000007	0	22	323143	N
0001380137-20-000003	0	181	336532	N
0001102578-20-000041	0	1180	10584414	N
0000919574-20-005037	0	22	87808	
0000950159-20-000190	0	16	91320	
0000919574-20-005036	0	11	20464	
0001085146-20-002184	1	403	601496	
0001085146-20-002183	0	70	2249457	
0001172661-20-001655	4	184	138172	
0001085146-20-002182	0	475	1795755	
0001085146-20-002181	0	122	257503	
0001567619-20-015059	1	524	456048	N
0001062993-20-003893	0	208	248691	N
0001354821-20-000005	0	191	772684	N
0001604831-20-000005	0	74	97849	N
0001085146-20-002180	0	981	5448390	
0000927337-20-000018	1	4475	36694906	N
0001085146-20-002179	0	253	154716716	
0001085146-20-002178	0	44	129490	
0001172661-20-001654	0	9	164450	
0001549575-20-000010	0	2	147737	
0001085146-20-002177	0	81	190488	
0001510387-20-000005	0	1043	3341304	
0000950123-20-008594	2	1	1261470	N
0001104659-20-094529	0	1045	13290460	
0001398344-20-015703	0	24	96425	
0001085146-20-002176	0	76	134164	
0001085146-20-002175	0	12	406707	
0001686278-20-000005	0	15	120549	N
0001693745-20-000003	0	5	317892	N
0001616034-20-000006	0	362	467797	N
0000950123-20-008592	0	9	104518	N
0001512991-20-000005	0	1105	757310	N
0001421224-20-000008	0	1063	22118740	N
0000891943-20-000005	0	618	676580	N
0000948046-20-000147	17	17850	131573955	
0001034886-20-000006	0	361	1421437	N
0001567619-20-015058	0	99	3893018	N
0000868491-20-000013	0	41	860404	N
0001214717-20-000010	1	5253	467441191	N
0001420506-20-000894	0	1	0	N
0001398344-20-015699	0	136	224385	
0000902664-20-002993	0	9	1009764	
0001519924-20-000008	0	107	1525802	N
0001538846-20-000004	0	595	4303626	N
0001315863-20-000693	1	1	255	N
0001104659-20-094511	1	1	0	Y
0001213900-20-021781	3	377	3324553	
0001573311-20-000005	0	246	770358	N
0001398344-20-015696	0	18	4430	
0001595853-20-000005	0	48	60097	N
0001116247-20-000003	0	143	2837385	N
0001569667-20-000003	0	174	202361	N
0001214659-20-007029	0	269	184650	
0001104659-20-094506	0	306	116542330	N
0001214659-20-007028	0	98	165359	
0001621225-20-000007	0	220	1004985	N
0001390043-20-000003	0	72	170796	N
0000021175-20-000100	3	175	252410	N
0001632548-20-000003	0	1	9752	N
0001062993-20-003885	1	10	39374	N
0001666757-20-000003	0	1042	688211	N
0001398344-20-015693	0	36	121436	
0001085146-20-002174	0	77	149593	N
0000060086-20-000009	0	40	8193079	N
0000919574-20-005028	0	64	110460	
0001105907-20-000016	0	154	180079	N
0001420506-20-000893	0	214	570963	N
0001567619-20-015052	0	1	0	N
0000897423-20-000094	1	2	255255	N
0001697013-20-000005	0	71	619399	N
0001598244-20-000003	0	197	241793	N
0001387131-20-007369	0	40	126101	
0001317348-20-000004	0	163	955752	N
0001027848-20-000007	2	2	130718	N
0001682677-20-000003	0	0	398101	N
0000950123-20-008589	1	231	1380998	N
0001719387-20-000004	0	14	554962	N
0001142031-20-000016	0	121	1439684	N
0001423065-20-000004	0	104	184970	N
0001694127-20-000003	0	12	192375	N
0001104366-20-000006	0	79	656494	N
0000900973-20-000006	2	144	20533157	N
0001802946-20-000003	0	10	108612	N
0001483824-20-000004	0	284	609477	N
0001062993-20-003883	48	2236	714494	N
0000919574-20-005020	0	3	139016	
0000950123-20-008586	0	181	187810	N
0000892712-20-000287	1	158	249294	N
0001567619-20-015050	0	11	717498	N
0000919574-20-005015	2	25	964737	
0000897423-20-000093	2	0	0	N
0001104659-20-094485	0	1	467306	
0001104659-20-094483	0	271	5830036	N
0001104659-20-094482	0	62	296828	N
0001750557-20-000003	0	460	253530	N
0001731927-20-000003	0	280	123304	N
0001172661-20-001651	2	282	773846	
0001411784-20-000006	0	207	209530	N
0001131667-20-000007	0	302	601278	N
0001082509-20-000005	0	94	821963	N
0000788714-20-000007	0	46	636347	N
0000928052-20-000003	0	879	2981949	N
0001162044-20-000705	0	78	214367	
0001670627-20-000003	0	49	329030	N
0001398344-20-015683	0	128	118793	
0001158274-20-000003	0	572	333627	N
0001214659-20-007023	0	212	844125	
0000932540-20-000003	0	5779	21663163	N
0001420506-20-000891	0	1041	357957	N
0001371726-20-000005	0	35	144530	N
0001104659-20-094475	0	11	483558	
0001714672-20-000007	0	56	268015	
0001666788-20-000004	0	218	237391	N
0001172661-20-001650	0	17	2564270	
0001036248-20-000005	0	100	889404	N
0000897423-20-000092	1	0	0	Y
0001688774-20-000003	0	15	412512	N
0001633288-20-000003	0	77	382415	N
0001104659-20-094471	0	306	670545	
0001398344-20-015680	0	87	195011	
0001388736-20-000004	0	439	690037	N
0001162044-20-000704	0	657	177237965	
0000950123-20-008578	0	774	1551650	N
0001738045-20-000002	0	8	156742	N
0001278793-20-000006	0	104	185286	N
0001104659-20-094468	0	1	412	
0001140022-20-000016	5	1173	16041268	N
0001567619-20-015030	1	2	84744	N
0001567619-20-015029	1	468	2545422	N
0001420506-20-000889	0	25	176980	N
0001732687-20-000004	0	97	91279914	N
0001085146-20-002173	13	579	1300467	
0001398344-20-015677	0	210	385430	
0001172661-20-001649	0	41	130691	
0001724269-20-000003	0	275	986421	N
0001768302-20-000003	0	76	197321	N
0001398344-20-015675	0	159	245711	
0001749980-20-000007	0	15	204440	
0001633697-20-000004	0	2638	1819527	N
0001567619-20-015025	1	67	32070	N
0001009232-20-000008	1	221	4620111	N
0001567619-20-015024	0	291	2321794	N
0001085146-20-002172	0	52	104507	N
0001172661-20-001648	0	21	2688813	
0000897423-20-000091	2	0	0	Y
