ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0001591068-25-000007	192337		028-17986	000166459	801-79940	INFRASTRUCTURE CAPITAL ADVISORS, LLC
0001803089-25-000004	192968	0002029723	028-24319			American Family Investments, Inc.
0001803089-25-000003	192996	0002029723	028-24319			American Family Investments, Inc.
0001803089-25-000002	192823	0002029723	028-24319			American Family Investments, Inc.
0001803089-25-000001	192844	0002029723	028-24319			American Family Investments, Inc.
0002033901-25-000001	192865	0001578621	028-16119	000159639		LMR Partners LLP
0001648711-25-000015	192719	0001648711	028-16981			Baird Financial Group, Inc.
0002034035-25-000001	193185	0001578621	028-16119	000159639		LMR Partners LLP
0001172661-25-001051	193099	0001320168	028-11313	000110861	801-15254	AMERICAN CAPITAL MANAGEMENT INC
0001172661-25-001051	193098	0000846222	028-02408	000104729	801-31678	GREENHAVEN ASSOCIATES INC
0001213900-25-014013	193051	0001500605	028-14174			NEW VERNON INVESTMENT MANAGEMENT LLC
0002034017-25-000001	192924	0001578621	028-16119	000159639		LMR Partners LLP
0001648711-25-000013	193200	0001648711	028-16981			Baird Financial Group, Inc.
0002056438-25-000001	192407	0001632965		000170043	801-79100	Private Advisory Group LLC
0001737410-25-000001	193256	0001578621	028-16119	000159639		LMR Partners LLP
0001463931-25-000002	192944		28-12880	000144533	801-69634	Kohlberg Kravis Roberts & Co. L.P.
0001463931-25-000001	192344		28-12880	000144533	801-69634	Kohlberg Kravis Roberts & Co. L.P.
0001648711-25-000011	192620	0001648711	028-16981			Baird Financial Group, Inc.
0000919574-25-001445	193259	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0000919574-25-001444	192356	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0001085146-25-001529	192614	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001647094-25-000001	192888	0001642575	028-16923	000172116		Squarepoint Ops LLC
0001591068-25-000005	192298	0001512805	028-14257	000155686		Westchester Capital Management, LLC
0001591068-25-000005	192294	0000765443	028-01420	000107296		DUFF & PHELPS INVESTMENT MANAGEMENT CO
0001591068-25-000005	192299	0001738728	028-18744	000146025		Silvant Capital Management LLC
0001591068-25-000005	192300	0001068837	028-07292	000108934		VOYA INVESTMENT MANAGEMENT LLC
0001591068-25-000005	192301	0001276918	028-10622	000128990		ZEVENBERGEN CAPITAL INVESTMENTS LLC
0001591068-25-000005	192297	0001862664	028-21243	000310902		NFJ INVESTMENT GROUP, LLC
0001591068-25-000005	192295	0001021223	028-05792	000104599		KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC
0001591068-25-000005	192296	0001290668	028-11076	000127447		Sustainable Growth Advisers, LP
0001085146-25-001528	193197	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001085146-25-001527	192291	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0000919574-25-001442	193184	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0001085146-25-001526	192316	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001776936-25-000002	192974	0001632813	028-16985			CMT Capital Markets Trading GmbH
0001776936-25-000002	192975	0001719165	028-18638			Capital Markets Trading UK LLP
0001085146-25-001525	192749	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0000919574-25-001441	192716	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0000919574-25-001440	192922	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0000950123-25-002525	192801		028-00143			RiverSource Life Insurance Co
0000950123-25-002525	192802		028-10460			RiverSource Life Insurance Co of New York
0000950123-25-002525	192803		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-25-002525	192804		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-25-002525	192805		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-25-002525	192806		028-18942			Ameriprise Bank, FSB
0000950123-25-002525	192807		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-25-002525	192808		028-10846			Columbia Threadneedle Management Ltd
0000950123-25-002525	192809		028-10849			Thames River Capital LLP
0000950123-25-002525	192810		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-25-002525	192797		028-00139			Ameriprise Financial, Inc
0000950123-25-002525	192798		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-25-002525	192799		028-10458			Ameriprise Trust Co
0000950123-25-002525	192800		028-00140			Ameriprise Certificate Co
0000919574-25-001438	192980	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0000950123-25-002523	193127		028-10458			Ameriprise Trust Co
0000950123-25-002523	193128		028-00140			Ameriprise Certificate Co
0000950123-25-002523	193126		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-25-002523	193125		028-00139			Ameriprise Financial, Inc
0000950123-25-002523	193138		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-25-002523	193137		028-10849			Thames River Capital LLP
0000950123-25-002523	193136		028-10846			Columbia Threadneedle Management Ltd
0000950123-25-002523	193135		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-25-002523	193134		028-18942			Ameriprise Bank, FSB
0000950123-25-002523	193133		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-25-002523	193132		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-25-002523	193131		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-25-002523	193130		028-10460			RiverSource Life Insurance Co of New York
0000950123-25-002523	193129		028-00143			RiverSource Life Insurance Co
0000950123-25-002522	192628		028-00139			Ameriprise Financial, Inc
0000950123-25-002522	192640		028-10849			Thames River Capital LLP
0000950123-25-002522	192639		028-10846			Columbia Threadneedle Management Ltd
0000950123-25-002522	192638		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-25-002522	192637		028-18942			Ameriprise Bank, FSB
0000950123-25-002522	192636		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-25-002522	192641		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-25-002522	192634		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-25-002522	192633		028-10460			RiverSource Life Insurance Co of New York
0000950123-25-002522	192632		028-00143			RiverSource Life Insurance Co
0000950123-25-002522	192631		028-00140			Ameriprise Certificate Co
0000950123-25-002522	192630		028-10458			Ameriprise Trust Co
0000950123-25-002522	192629		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-25-002522	192635		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-25-002520	193214		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-25-002520	193201		028-00139			Ameriprise Financial, Inc
0000950123-25-002520	193202		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-25-002520	193203		028-10458			Ameriprise Trust Co
0000950123-25-002520	193204		028-00140			Ameriprise Certificate Co
0000950123-25-002520	193205		028-00143			RiverSource Life Insurance Co
0000950123-25-002520	193213		028-10849			Thames River Capital LLP
0000950123-25-002520	193207		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-25-002520	193208		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-25-002520	193209		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-25-002520	193210		028-18942			Ameriprise Bank, FSB
0000950123-25-002520	193211		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-25-002520	193212		028-10846			Columbia Threadneedle Management Ltd
0000950123-25-002520	193206		028-10460			RiverSource Life Insurance Co of New York
0000950123-25-002517	193054		028-00139			Ameriprise Financial, Inc
0000950123-25-002517	193055		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-25-002517	193056		028-10458			Ameriprise Trust Co
0000950123-25-002517	193057		028-00140			Ameriprise Certificate Co
0000950123-25-002517	193058		028-00143			RiverSource Life Insurance Co
0000950123-25-002517	193059		028-10460			RiverSource Life Insurance Co of New York
0000950123-25-002517	193060		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-25-002517	193061		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-25-002517	193062		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-25-002517	193063		028-18942			Ameriprise Bank, FSB
0000950123-25-002517	193064		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-25-002517	193065		028-10846			Columbia Threadneedle Management Ltd
0000950123-25-002517	193066		028-10849			Thames River Capital LLP
0000950123-25-002517	193067		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000919574-25-001436	192989	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0001085146-25-001514	192986	0001592828	028-17729			Empowered Funds, LLC
0000950123-25-002514	192728		028-00139			Ameriprise Financial, Inc
0000950123-25-002514	192729		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-25-002514	192730		028-10458			Ameriprise Trust Co
0000950123-25-002514	192731		028-00140			Ameriprise Certificate Co
0000950123-25-002514	192732		028-00143			RiverSource Life Insurance Co
0000950123-25-002514	192733		028-10460			RiverSource Life Insurance Co of New York
0000950123-25-002514	192734		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-25-002514	192735		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-25-002514	192736		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-25-002514	192737		028-18942			Ameriprise Bank, FSB
0000950123-25-002514	192738		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-25-002514	192739		028-10846			Columbia Threadneedle Management Ltd
0000950123-25-002514	192740		028-10849			Thames River Capital LLP
0000950123-25-002514	192741		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000919574-25-001434	192562	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0000950123-25-002511	193224		028-00139			Ameriprise Financial, Inc
0000950123-25-002511	193225		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-25-002511	193226		028-10458			Ameriprise Trust Co
0000950123-25-002511	193227		028-00140			Ameriprise Certificate Co
0000950123-25-002511	193228		028-00143			RiverSource Life Insurance Co
0000950123-25-002511	193229		028-10460			RiverSource Life Insurance Co of New York
0000950123-25-002511	193237		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-25-002511	193231		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-25-002511	193232		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-25-002511	193233		028-18942			Ameriprise Bank, FSB
0000950123-25-002511	193234		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-25-002511	193235		028-10846			Columbia Threadneedle Management Ltd
0000950123-25-002511	193236		028-10849			Thames River Capital LLP
0000950123-25-002511	193230		028-10644			Threadneedle Asset Management Holdings LTD
0001776936-25-000001	193195	0001632813	028-16985			CMT Capital Markets Trading GmbH
0001085146-25-001512	193038	0001404574	028-14771	000156181	801-73162	683 Capital Management, LLC
0000919574-25-001433	192849	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0000950123-25-002507	193251		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-25-002507	193238		028-00139			Ameriprise Financial, Inc
0000950123-25-002507	193239		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-25-002507	193240		028-10458			Ameriprise Trust Co
0000950123-25-002507	193241		028-00140			Ameriprise Certificate Co
0000950123-25-002507	193242		028-00143			RiverSource Life Insurance Co
0000950123-25-002507	193250		028-10849			Thames River Capital LLP
0000950123-25-002507	193244		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-25-002507	193245		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-25-002507	193246		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-25-002507	193247		028-18942			Ameriprise Bank, FSB
0000950123-25-002507	193248		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-25-002507	193249		028-10846			Columbia Threadneedle Management Ltd
0000950123-25-002507	193243		028-10460			RiverSource Life Insurance Co of New York
0000919574-25-001432	192715	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0000950123-25-002505	192367		028-10458			Ameriprise Trust Co
0000950123-25-002505	192368		028-00140			Ameriprise Certificate Co
0000950123-25-002505	192369		028-00143			RiverSource Life Insurance Co
0000950123-25-002505	192370		028-10460			RiverSource Life Insurance Co of New York
0000950123-25-002505	192371		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-25-002505	192372		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-25-002505	192366		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-25-002505	192374		028-18942			Ameriprise Bank, FSB
0000950123-25-002505	192375		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-25-002505	192376		028-10846			Columbia Threadneedle Management Ltd
0000950123-25-002505	192377		028-10849			Thames River Capital LLP
0000950123-25-002505	192378		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-25-002505	192365		028-00139			Ameriprise Financial, Inc
0000950123-25-002505	192373		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000919574-25-001430	192758	0001135730	028-06391	000157910	801-73669	COATUE MANAGEMENT LLC
0001845445-25-000001	192961	0001475045				CARY STREET PARTNERS FINANCIAL LLC
0001011438-25-000167	192857	0001687163	028-17865			Yorktown XI Associates LLC
0001011438-25-000167	192856	0001667954	028-17860			Yorktown Energy Partners XI, L.P.
0000950123-25-002497	192500		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-25-002497	192501		028-10458			Ameriprise Trust Co
0000950123-25-002497	192502		028-00140			Ameriprise Certificate Co
0000950123-25-002497	192503		028-00143			RiverSource Life Insurance Co
0000950123-25-002497	192504		028-10460			RiverSource Life Insurance Co of New York
0000950123-25-002497	192505		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-25-002497	192512		028-10846			Columbia Threadneedle Management Ltd
0000950123-25-002497	192507		028-03639	000111168	801-41391	Columbia Wanger Asset Management LLC
0000950123-25-002497	192508		028-18942			Ameriprise Bank, FSB
0000950123-25-002497	192509		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-25-002497	192510		028-10849			Thames River Capital LLP
0000950123-25-002497	192511		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-25-002497	192506		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-25-002496	192838		028-10849			Thames River Capital LLP
0000950123-25-002496	192839		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-25-002496	192837		028-10846			Columbia Threadneedle Management Ltd
0000950123-25-002496	192826		028-00139			Ameriprise Financial, Inc
0000950123-25-002496	192827		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-25-002496	192828		028-10458			Ameriprise Trust Co
0000950123-25-002496	192829		028-00140			Ameriprise Certificate Co
0000950123-25-002496	192830		028-00143			RiverSource Life Insurance Co
0000950123-25-002496	192831		028-10460			RiverSource Life Insurance Co of New York
0000950123-25-002496	192832		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-25-002496	192833		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-25-002496	192834		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-25-002496	192835		028-18942			Ameriprise Bank, FSB
0000950123-25-002496	192836		028-17429	000105646	801-34270	Pyrford International Ltd
0001011438-25-000166	192955	0001698089	028-17928			Yorktown XI Co LP
0001011438-25-000166	192954	0001667954	028-17860			Yorktown Energy Partners XI, L.P.
0001172661-25-001045	193094	0001312908	028-11102	000137842	801-65550	Gates Capital Management, Inc.
0001011438-25-000164	191639	0001687161	028-17863			Yorktown X Associates LLC
0001011438-25-000164	191638	0001577919	028-17861			Yorktown Energy Partners X, L.P.
0000902664-25-000995	192139	0001515070	028-15287	000156040	801-74150	TFG Asset Management GP Ltd
0000902664-25-000994	191408	0001515070	028-15287	000156040	801-74150	TFG Asset Management GP Ltd
0001011438-25-000163	191862	0001688467	028-17862			Yorktown X Co LP
0001011438-25-000163	191861	0001577919	028-17861			Yorktown Energy Partners X, L.P.
0000950123-25-002488	191424		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-25-002488	191425		028-18942			Ameriprise Bank, FSB
0000950123-25-002488	191426		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-25-002488	191427		028-10846			Columbia Threadneedle Management Ltd
0000950123-25-002488	191428		028-10849			Thames River Capital LLP
0000950123-25-002488	191429		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-25-002488	191423		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-25-002488	191417		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-25-002488	191418		028-10458			Ameriprise Trust Co
0000950123-25-002488	191419		028-00140			Ameriprise Certificate Co
0000950123-25-002488	191420		028-00143			RiverSource Life Insurance Co
0000950123-25-002488	191421		028-10460			RiverSource Life Insurance Co of New York
0000950123-25-002488	191422		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-25-002488	191416		028-00139			Ameriprise Financial, Inc
0001011438-25-000161	191503	0001503466	028-17881			Yorktown Energy Partners IX, L.P.
0001011438-25-000161	191504	0001526187	028-17866			Yorktown IX Associates LLC
0000902664-25-000993	191456	0001515070	028-15287	000156040	801-74150	TFG Asset Management GP Ltd
0001011438-25-000160	191768	0001503466	028-17881			Yorktown Energy Partners IX, L.P.
0001011438-25-000160	191769	0001689134	028-17867			Yorktown IX Co LP
0001085146-25-001497	191746	0001838615	028-23888			AlTi Global, Inc.
0000950123-25-002482	191281		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-25-002482	191276		028-10460			RiverSource Life Insurance Co of New York
0000950123-25-002482	191275		028-00143			RiverSource Life Insurance Co
0000950123-25-002482	191274		028-00140			Ameriprise Certificate Co
0000950123-25-002482	191273		028-10458			Ameriprise Trust Co
0000950123-25-002482	191272		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-25-002482	191279		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-25-002482	191271		028-00139			Ameriprise Financial, Inc
0000950123-25-002482	191284		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-25-002482	191283		028-10849			Thames River Capital LLP
0000950123-25-002482	191280		028-18942			Ameriprise Bank, FSB
0000950123-25-002482	191282		028-10846			Columbia Threadneedle Management Ltd
0000950123-25-002482	191278		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-25-002482	191277		028-10644			Threadneedle Asset Management Holdings LTD
0001085146-25-001496	191529	0000932859	028-04558	000114310	801-60485	Parametric Portfolio Associates LLC
0001085146-25-001496	191530	0001759654	028-19308	000298733	801-114071	Quantinno Capital Management LP
0001085146-25-001496	191531	0001600064	028-19397	000164201	801-76857	Tidal Investments LLC
0001085146-25-001496	191532	0001161787	028-11496	000008174	801-7163	UBS Financial Services Inc
0001085146-25-001496	191533	0000033670	028-01217	000106494	801-9046	Voya Investment Management Co
0001085146-25-001496	191534	0001006378	028-03381	000106505	801-47232	Segall Bryant & Hamill, LLC
0001085146-25-001496	191535	0001034541	028-06184	000105899	801-36461	Timucuan Asset Management Inc/FL
0001085146-25-001496	191536	0001061186	028-07104	000104702	801-11916	WCM Investment Management, LLC
0001085146-25-001496	191537	0001163368	028-10952	000104559	801-48187	PACIFIC INVESTMENT MANAGEMENT CO LLC
0001085146-25-001496	191538	0001637541	028-16847	000111126	801-51407	XPONANCE, INC.
0001085146-25-001496	191510	0001665605	028-17691	000282059	801-106982	3Edge Asset Management, LP
0001085146-25-001496	191511	0001364615	028-11964	000111616	801-57184	Aperio Group, LLC
0001085146-25-001496	191512	0001055290	028-06694	000110049	801-29384	Appleton Partners Inc/MA
0001085146-25-001496	191528	0001583092	028-15578	000120361	801-61113	Main Management LLC
0001085146-25-001496	191527	0000859872	028-02588	000105907	801-33347	Klingenstein Fields & Co LP
0001085146-25-001496	191526	0002010271	028-23723	000154461	801-61716	Invesco Managed Accounts, LLC
0001085146-25-001496	191525	0001888088	028-21789	000145995	801-69964	Insight North America LLC
0001085146-25-001496	191524	0000928196	028-04434	000104543	801-36845	Harding Loevner LP
0001085146-25-001496	191523	0001277403	028-10663	000119278	801-60945	Hamlin Capital Management, LLC
0001085146-25-001496	191522	0001082917	028-04145	000121942	801-61559	GW&K Investment Management, LLC
0001085146-25-001496	191521	0001696802	028-18699	000153016	801-71469	Forefront Analytics, LLC
0001085146-25-001496	191520	0000945425	028-04930	000113638	801-8948	Fiera Capital Inc.
0001085146-25-001496	191519	0000819684	028-01454	000105325	801-34611	Federated Investment Counseling
0001085146-25-001496	191518	0001685771	028-17617	000283930	801-107945	Equity Investment Corp
0001085146-25-001496	191517	0001214639	028-10309	000113609	801-60423	DSM CAPITAL PARTNERS LLC
0001085146-25-001496	191516	0001050442	028-06630	000106746	801-53297	Disciplined Growth Investors Inc /MN
0001085146-25-001496	191515	0001302797	028-15041	000111266	801-60136	Boston Trust Walden Inc.
0001085146-25-001496	191513	0000860644	028-02634	000109876	801-60014	Aristotle Capital Management, LLC
0001085146-25-001496	191514	0000829937	028-02259	000111266	801-60136	Boston Trust Walden Co
0001085146-25-001495	191664	0001345929	028-13997	000017501	8-38904	BROWN ADVISORY INC
0000919574-25-001426	192250	0001963918		000323259		Pilgrim Global Advisors LLC
0001085146-25-001494	191466	0001345929	028-13997	000017501	8-38904	BROWN ADVISORY INC
0001085146-25-001493	191631	0001345929	028-13997	000017501	8-38904	BROWN ADVISORY INC
0001085146-25-001492	192097	0001345929	028-13997	000017501	8-38904	BROWN ADVISORY INC
0001011438-25-000158	192255	0001473116	028-17371			Yorktown Energy Partners VIII, L.P.
0001011438-25-000158	192256	0001473117	028-17367			Yorktown VIII Associates LLC
0001085146-25-001490	191699	0001061186	028-07104	000104702	801-11916	WCM INVESTMENT MANAGEMENT, LLC
0001085146-25-001490	191700	0000932859	028-04558	000114310	801-60485	PARAMETRIC PORTFOLIO ASSOCIATES LLC
0000950123-25-002478	191677		028-10846			Columbia Threadneedle Management Ltd
0000950123-25-002478	191675		028-18942			Ameriprise Bank, FSB
0000950123-25-002478	191679		028-12261	000160460	801-74649	Columbia Threadneedle (EM) Investments Ltd
0000950123-25-002478	191678		028-10849			Thames River Capital LLP
0000950123-25-002478	191676		028-17429	000105646	801-34270	Pyrford International Ltd
0000950123-25-002478	191674		028-03639	000111168	801-41391	Columbia Wanger Asset Management, LLC.
0000950123-25-002478	191673		028-14918	000006363	801-28543	Ameriprise Financial Services, LLC
0000950123-25-002478	191666		028-00139			Ameriprise Financial, Inc
0000950123-25-002478	191667		028-10477	000108257	801-25943	Columbia Management Investment Advisers, LLC
0000950123-25-002478	191668		028-10458			Ameriprise Trust Co
0000950123-25-002478	191669		028-00140			Ameriprise Certificate Co
0000950123-25-002478	191670		028-00143			RiverSource Life Insurance Co
0000950123-25-002478	191671		028-10460			RiverSource Life Insurance Co of New York
0000950123-25-002478	191672		028-10644			Threadneedle Asset Management Holdings LTD
0001011438-25-000157	191820	0001473118	028-17372			Yorktown VIII Co LP
0001011438-25-000157	191819	0001473116	028-17371			Yorktown Energy Partners VIII, L.P.
0001085146-25-001484	192013	0001457320	028-19670	000151197	801-70485	EXCHANGE TRADED CONCEPTS, LLC
0001591068-25-000003	191330	0001738726	028-18745	000146023		Ceredex Value Advisors LLC
0001591068-25-000003	191331	0001738728	028-18744	000146025		Silvant Capital Management LLC
0001591068-25-000003	191334	0001290668	028-11076	000127447		Sustainable Growth Advisers, LP
0001591068-25-000003	191333	0001862664	028-21243	000310902		NFJ INVESTMENT GROUP, LLC
0001591068-25-000003	191332	0001276918	028-10622	000128990		ZEVENBERGEN CAPITAL INVESTMENTS LLC
0000895345-25-000058	191430	0000310158	028-25193			Merck & Co., Inc.
0001667731-25-000264	192258	0000895421	028-03432			MORGAN STANLEY
0000950123-25-002466	191910				028-05655	RIVERBRIDGE PARTNERS, LLC
0000950123-25-002466	191911				028-01911	ROBERT W. BAIRD & CO. INCORPORATED (CHAUTAUQUA CAPITAL MANAGEMENT, LLC)
0000950123-25-002466	191912				028-17022	WILLIAM BLAIR & COMPANY L.L.C.
0000950123-25-002466	191913				028-17689	KETTLE HILL CAPITAL MANAGEMENT, LLC
0000950123-25-002466	191914				028-03059	JACOBS LEVY EQUITY MANAGEMENT, INC.
0000950123-25-002466	191915				028-04413	ALLSPRING GLOBAL INVESTMENTS
0000950123-25-002466	191916				028-21789	INSIGHT NORTH AMERICA
0000950123-25-002466	191917				028-11166	CALAMOS ADVISORS
0000950123-25-002466	191918				028-19400	RWC ASSET ADVISORS (US) LLC
0000950123-25-002466	191919				028-10469	LAZARD ASSET MANAGEMENT LLC
0000950123-25-002466	191920				028-02682	MAGNETAR ASSET MANAGEMENT, LLC
0000950123-25-002466	191921				028-15430	ARGA INVESTMENT MANAGEMENT LP
0000950123-25-002466	191922				028-16899	WELLINGTON MANAGEMENT CO.
0000950123-25-002466	191923				028-04968	MASSACHUSETTS FINANCIAL SERVICES CO.
0000950123-25-002466	191924				028-13578	ARTISAN PARTNERS LIMITED PARTNERSHIP
0000950123-25-002466	191925				028-17876	GQG PARTNERS LLC
0000950123-25-002466	191926				028-03687	POLEN CAPITLA MANAGEMENT LLC
0000950123-25-002466	191927				028-00408	BROWN BROTHERS HARRIMAN & CO.
0000950123-25-002466	191928				028-16049	ELECTRON CAPITAL PARTNERS
0000950123-25-002466	191929				028-10068	HOTCHKIS & WILEY CAPITAL MANAGEMENT
0000950123-25-002466	191930				028-06354	VICTORY CAPITAL MANAGEMENT
0000950123-25-002466	191931				028-20335	FULCRUM ASSET MANAGEMENT LLP
0000950123-25-002466	191901				028-06609	AVIVA INVESTORS AMERICAS LLC
0000950123-25-002466	191902				028-11937	J.P. MORGAN INVESTMENT MANAGEMENT, INC.
0000950123-25-002466	191903				028-05792	KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT, LLC
0000950123-25-002466	191904				028-10229	LOS ANGELES CAPITAL MANAGEMENT AND EQUITY RESEARCH, INC.
0000950123-25-002466	191905				028-11450	MONDRIAN INVESTMENT PARTNERS LIMITED
0000950123-25-002466	191906				028-17085	NEUBERGER BERMAN INVESTMENT ADVISERS LLC
0000950123-25-002466	191907				028-13982	NOMURA CORPORATE RESEARCH AND ASSET MANAGEMENT INC.
0000950123-25-002466	191908				028-12690	PCJ INVESTMENT COUNSEL LTD
0000950123-25-002466	191909				028-10952	PACIFIC INVESTMENT MANAGEMENT COMPANY LLC
0000898427-25-000007	191888	0000898427	028-03570			AXA S.A.
0000059546-25-000002	191872	0001624758	028-16292	000162200		Capital Analysts, LLC
0001965939-25-000001	191619	0001919867		000307680	801-122825	iSAM Funds (UK) Ltd
0001389932-25-000002	191964	0001389933	028-12327	000129053	801-62559	DAFNA Capital Management LLC
0001966440-25-000001	191788	0001167557	028-10120	000111883	801-55543	AQR CAPITAL MANAGEMENT LLC
0001966440-25-000001	191805	0000940755	028-14777	000138653	801-69614	J O HAMBRO CAPITAL MANAGEMENT LTD
0001966440-25-000001	191790	0000052388	028-01091	000105778	801-8174	AMERICAN CENTURY INVESTMENT MANAGEMENT INC
0001966440-25-000001	191791	0001164508	028-10005	000111298	801-56633	ARROWSTREET CAPITAL, LIMITED PARTNERSHIP
