ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001172661-20-002154	1	99	2671542	
0001280511-20-000006	0	225	1332317	Y
0001062993-20-005646	0	217	168296	N
0001447387-20-000008	0	47	273447	
0001706164-20-000004	0	70	359603	N
0001646247-20-000007	0	329	1681960	N
0001085146-20-002979	0	79	118878	
0001085146-20-002978	0	120	1264777	N
0000944733-20-000004	0	44	134562	N
0001085146-20-002977	0	0	0	N
0000919574-20-006929	0	30	496672	
0001567619-20-019631	4	55	1699157	N
0001085146-20-002976	0	0	0	N
0000919574-20-006924	1	25	436192	
0001214659-20-009482	0	200	253919	
0001749611-20-000008	0	12	359021	
0001580642-20-004205	0	69	211820	
0001085146-20-002975	0	0	0	N
0001739728-20-000005	1	438	720247	N
0001085146-20-002974	0	0	0	N
0001085146-20-002973	0	233	490880	N
0001567619-20-019620	1	11	62311	N
0001085146-20-002972	0	0	0	N
0001832093-20-000001	0	294	106417	N
0000033250-20-000004	0	322	1174555	N
0001567619-20-019616	3	11	7344308	N
0001770682-20-000005	0	20	341356742	N
0001171843-20-007983	2	778	1218431	
0001793904-20-000008	2	335	278205	N
0001085146-20-002971	0	1639	21636229	N
0001085146-20-002970	0	966	1943197	N
0000919574-20-006917	1	43	676478	
0001796651-20-000021	0	32	302388	N
0001085146-20-002969	4	1634	54917369	N
0001013538-20-000008	0	62	1297643	N
0001172661-20-002153	0	1	6168	
0001085146-20-002968	8	249	636845	N
0001686278-20-000006	0	20	210655	N
0001085146-20-002967	0	0	0	N
0001085146-20-002966	0	0	0	N
0001085146-20-002965	0	0	0	N
0001085146-20-002964	4	1327	9035960	N
0001085146-20-002963	0	0	0	N
0001567619-20-019613	0	16	1223283	N
0000949377-20-000346	0	27	878508	
0001725547-20-000094	0	33	368819	N
0000919574-20-006915	0	17	81834	
0001085146-20-002962	0	47	9998133	N
0000355429-20-000014	1	16	140330	N
0001085146-20-002961	0	13	329712	N
0001796651-20-000020	0	47	358487	N
0001719087-20-000009	1	117	134153	N
0001387131-20-009923	4	2	3085781	
0000905718-20-001088	0	13	104533	
0001172661-20-002152	0	38	2608699	
0001660389-20-000009	0	20	5181	N
0000902664-20-003949	1	132	4084028	
0001214659-20-009480	2	4	372615	
0001795934-20-000007	0	116	962101	N
0001567619-20-019608	0	684	37514587	N
0001404599-20-000007	0	13	151598	N
0001567619-20-019606	0	4	1324547	N
0001618824-20-000009	0	44	247964	N
0000877134-20-000005	0	955	2159726	N
0001724269-20-000005	0	286	1059625	N
0001104659-20-125131	0	92	182774	
0001704720-20-000088	0	3	3453874	N
0001535227-20-000007	1	101	181919	
0000895421-20-000552	14	22043	517007806	N
0001054677-20-000004	0	236	923355	N
0001567619-20-019587	9	20	17374142	Y
0001172661-20-002150	0	82	350688	
0001172661-20-002149	0	65	477253	
0001387131-20-009916	0	60	975979	
0001172661-20-002148	0	145	518281	
0001172661-20-002147	0	1054	1329671	
0000919574-20-006907	1	23	297337	
0000919574-20-006906	2	48	577650	
0001567619-20-019586	1	967	4244329	N
0001567619-20-019585	0	37	9251812	N
0001081668-20-000010	0	26	80597	N
0001006378-20-000007	1	0	0	N
0001804256-20-000004	0	52	155601	N
0000092230-20-000115	4	7799	46271933	N
0001387131-20-009913	0	40	410400	
0001567619-20-019584	0	2	3515119	N
0001630888-20-000005	0	863	2704170	N
0001104659-20-125114	0	0	0	
0000921895-20-002937	5	19	3369721	
0001091860-20-000009	0	449	108617	N
0001213900-20-036945	0	54	1394708	
0001411784-20-000010	0	215	172967	N
0001511697-20-000004	0	85	271154	N
0001172661-20-002145	0	134	677159	
0001398344-20-022645	1	109	665125	
0001213900-20-036943	0	64	1730387	
0001076809-20-000241	0	281	2047060	
0000950123-20-011813	6	3625	86014572	N
0001387131-20-009911	0	7	209239	
0001172661-20-002144	0	28	84623	
0001398344-20-022643	0	31	637999	
0000950123-20-011803	9	9	8148178	N
0000919574-20-006904	0	41	352729	
0001732846-20-000005	0	13	38755	N
0001104659-20-125105	0	4	440153	
0001567619-20-019572	7	1121	1874950	N
0001397290-20-000005	0	183	386672	N
0001104659-20-125098	0	2	96625	
0001542606-20-000004	0	51	719658	N
0001104659-20-125090	1	41	1634843	N
0001062993-20-005638	0	5	92942	N
0001037389-20-000322	0	3333	100150067	N
0001387131-20-009907	0	44	119338	
0000950123-20-011793	1	1447	5370419	N
0001172661-20-002143	0	16	172032	
0001628280-20-016436	1	1	0	Y
0001104659-20-125086	0	44	281756	
0001742435-20-000012	0	619	152522000	N
0001767313-20-000005	0	131	194948	N
0001520710-20-000005	0	140	1433667	N
0001172661-20-002142	0	27	705308	
0001104659-20-125084	0	565	1845979	
0001531612-20-000033	0	111	528275	
0001420506-20-001281	0	418	13271240	N
0000903423-20-000081	0	25	312811	
0000919458-20-000004	0	165	888401	N
0001628280-20-016432	1	2412	5608140	N
0001493152-20-021317	1	15	332179	
0001478982-20-000007	0	4	93932	N
0000921895-20-002932	2	16	16934	
0001445911-20-000005	0	370	1149505	N
0000950123-20-011789	1	459	41684045	N
0001756111-20-000038	1	4286	40561	N
0000950123-20-011788	0	6	253551	N
0001315863-20-000925	0	144	289571	N
0000950123-20-011787	0	0	0	Y
0000748054-20-000014	1	1800	112754505	N
0001628280-20-016430	1	2194	16726394	N
0001567619-20-019545	0	24	9014338	N
0001172661-20-002139	2	3	58263	
0001104659-20-125071	0	1	0	
0001172661-20-002138	0	3	124167	
0001410833-20-000004	0	31	480356	N
0001172661-20-002137	0	61	1763405	
0001104659-20-125068	0	1	0	
0000860748-20-000166	2	46	461096	N
0000921895-20-002931	0	92	845733	
0000919574-20-006898	1	49	181263	
0000902664-20-003947	0	18	1649789	
0000903423-20-000077	3	370	6515689	
0001730814-20-000004	0	230	189650	N
0001387131-20-009903	0	12	1360929	
0001420506-20-001279	0	8	1026	N
0001104659-20-125063	0	1	0	
0001713735-20-000005	0	79	102118	N
0000950142-20-002516	0	7	6482005	
0001104659-20-125062	0	484	2836105	
0001567619-20-019543	0	71	390765	N
0001352900-20-000012	0	37	169465	N
0000920441-20-000004	0	186	335765	N
0001420506-20-001278	0	47	210246	N
0001567619-20-019541	0	17	96131	N
0001493152-20-021309	0	39	2073156	
0001172661-20-002136	0	19	3163817	
0001532155-20-000187	2	715	3875766	N
0001776082-20-000005	16	269	549659	N
0001567619-20-019539	0	31	82342	N
0001033475-20-000009	0	66	958062	N
0001605018-20-000002	0	8	74494	N
0001172661-20-002135	2	497	20067636	
0001104659-20-125055	0	1	0	N
0001580642-20-004203	0	440	1925156	
0001706013-20-000008	0	17	375398	N
0001567619-20-019537	0	8	770688	N
0000950123-20-011775	0	1421	12313896	N
0001493152-20-021306	0	273	951746	
0000950123-20-011774	0	17	1795037	N
0000950123-20-011773	0	48	816273	N
0001104659-20-125052	0	2	95376	
0001544576-20-000006	0	212	950672	N
0001214659-20-009473	10	90	405140	
0001104659-20-125051	0	88	1163138	N
0001427119-20-000006	1	30	5256563	N
0001172661-20-002134	0	5	267151	
0001443689-20-000012	0	59	3429855	Y
0001376474-20-000286	0	45	871270	N
0001446114-20-000060	2	1944	2518193	Y
0001631943-20-000012	0	28	543022	
0000950142-20-002515	0	1	62961	
0000859804-20-000010	1	54	632299	Y
0001315863-20-000924	0	0	0	N
0001172661-20-002133	0	12	1804316	
0000040729-20-000037	2	113	621361	N
0001315863-20-000923	0	13	311812	N
0001461790-20-000019	0	243	668893	N
0001172661-20-002132	0	304	194313	
0001213900-20-036914	1	33	380056	
0001072613-20-000375	0	134	1349326	
0001214659-20-009472	0	39	197154	
0001567619-20-019534	0	246	611698	N
0001315863-20-000922	0	102	224746	N
0001172661-20-002131	0	51	152014	
0001420506-20-001273	0	84	377661	N
0001512145-20-000012	0	14	30636	
0001085146-20-002959	0	38	36104	N
0001085146-20-002960	0	14	50446	N
0001034549-20-000004	0	381	322118	N
0000950123-20-011770	0	24	1818481	N
0001315863-20-000921	0	26	3071713	N
0000902664-20-003942	3	48	1088952	
0001162827-20-000004	0	54	450190	N
0001721242-20-000008	0	774	898528	N
0001344717-20-000009	0	330	550587	N
0001536592-20-000004	0	231	1571557	N
0000891092-20-012129	0	19	846370	
0001104659-20-125035	0	87	3128515	
0001389307-20-000004	0	19	117801	N
0001595077-20-000007	0	43	621539	N
0001794543-20-000004	0	112	387754	N
0001599016-20-000004	0	37	157183	N
0001567619-20-019533	0	91	2474794	N
0001133385-20-000010	0	146	355625	N
0000950123-20-011769	0	19	134757	N
0001725547-20-000093	0	205	679843	N
0001185185-20-001574	0	208	1436454	N
0000950123-20-011767	0	3	52588	N
0001766909-20-000004	0	70	190123	N
0001794034-20-000005	0	9	94341	N
0001650654-20-000006	0	135	329772	N
0001062993-20-005636	0	68	29233481	N
0001793399-20-000006	0	62	117143	N
0001666179-20-000004	0	391	605238	N
0001641864-20-000008	0	54	1090506	N
0001567619-20-019527	0	12	58098	N
0001132236-20-000003	0	2	988786	N
0001062993-20-005634	0	100	291931	N
0001599217-20-000008	0	112	945734	N
0001106565-20-000007	0	164	1443278	N
0001112520-20-000024	1	28	14185865	
0001567619-20-019525	0	86	195562	N
0000950123-20-011761	2	4	1191175	N
0001420506-20-001268	0	708	1308012	N
0000950123-20-011756	0	11	247786	N
0001346378-20-000004	0	202	426789	N
0001576151-20-000010	0	363	1886097	N
0001104659-20-125016	0	6	2120087	
0001666757-20-000004	0	1149	9047266	N
0001591307-20-000011	0	18	67258	
0001567619-20-019520	0	124	181338445	N
0001104659-20-125014	0	41	482902	
0001062993-20-005630	0	58	1073974	N
0001767724-20-000004	0	29	156503	N
0001420506-20-001265	0	71	3878539	N
0001104659-20-125010	0	362	123328	N
0001706511-20-000004	0	158	154337	N
0001025835-20-000112	1	1942	483638	N
0001681372-20-000004	0	53	100062	N
0001104659-20-125003	0	110	32233393	
0001420506-20-001263	0	82	288320	N
0001641604-20-000005	0	15	95213	N
0001278951-20-000008	0	27	1133231	N
0001132236-20-000002	0	5	513271	N
0001567619-20-019514	2	799	3080747	N
0001398344-20-022632	0	35	206682	
0001748814-20-000005	0	92	120388	N
0001104659-20-124995	0	2	54250	
0001592613-20-000004	0	260	367124	N
0001104659-20-124990	0	14	379391	
0001172661-20-002128	2	24	930003	
0001074027-20-000005	0	84	787414	N
0001567619-20-019510	0	5	178391	N
0001642351-20-000008	0	28	305248	N
0001344551-20-000014	0	1361	15497771	
0000950123-20-011747	0	1574	1019352	N
0001802882-20-000004	0	82	229480	N
0001172661-20-002127	0	19	3123719	
0001104659-20-124974	0	26	54429	
0001567619-20-019506	0	104	260225	N
0001513137-20-000007	0	11	246843	N
0001724134-20-000004	6	250	276178	N
0001567619-20-019503	0	54	280363	N
0001739439-20-000022	4	3455	10675002	N
0001104659-20-124971	0	7	51082	
0001104659-20-124970	0	8	1137633	
0001411784-20-000008	0	215	172967	N
0001104659-20-124963	7	22	179817	N
0001062993-20-005627	0	44	76093	N
0001567619-20-019500	1	453	759739	N
0001776074-20-000006	0	28	182985	N
0001597298-20-000004	0	130	108498	N
0000940394-20-001447	0	1332	54438050	
0001398344-20-022623	0	127	1186320	
0001512162-20-000008	0	100	399495	N
0001036248-20-000006	0	104	1045508	N
0001172661-20-002124	4	187	142428	
0001172661-20-002122	3	101	6680008	
0000902664-20-003939	0	46	2552258	
0001062993-20-005625	0	270	975691	N
0001172661-20-002121	0	249	3942915	
0001172661-20-002119	1	2	55870	
0001548997-20-000005	2	5	172250	N
0000919574-20-006890	1	17	2176110	
0001420506-20-001260	0	109	337432	N
0001172661-20-002118	0	738	4988173	
0001172661-20-002117	0	46	160446	
0001420506-20-001258	0	221	385187	N
0001725547-20-000092	0	180	350786	N
0001738738-20-000004	0	117	1044833000	N
0001062993-20-005623	0	101	320473	N
0001666335-20-000008	0	22	5919486	N
0001475597-20-000020	0	1754	3106729	N
0001172661-20-002116	0	20	129384	
0001332811-20-000009	0	45	173850	N
0001377581-20-000015	0	143	7193136	N
0001420506-20-001256	0	71	1374672	N
0001085146-20-002958	0	23	373219	N
0001767393-20-000011	0	38	287789	N
0001437749-20-023811	2	494	244172	N
0001172661-20-002115	0	27	194755	
0001172661-20-002114	0	146	274456	
0001729684-20-000006	0	165	474836	N
0000816788-20-000005	0	53	31918	N
0001420506-20-001252	0	3	72531	N
0001172661-20-002113	0	10	494713	
0000820289-20-000005	1	106	1153622	N
0000919574-20-006887	0	31	115788	
0001172661-20-002112	0	25	10081945	
0001537455-20-000011	0	17	2087482	N
0001757617-20-000005	6	145	799200	N
0001172661-20-002111	0	24	3039208	
0001104659-20-124931	1	97	187831	
0001507971-20-000004	1	105	120631	N
0001104659-20-124930	0	21	2799696	
0001172661-20-002108	2	318	1221127	
0001104659-20-124927	0	574	706756	N
0001730299-20-000004	2	475	888622	N
0001214659-20-009461	0	226	748287	
0001390043-20-000004	0	69	166187	N
0001598180-20-000004	2	282	1169797	N
0001172661-20-002107	0	167	778408	
0000892712-20-000336	0	138	330490	N
0001104659-20-124926	0	1	185	
0001596053-20-000006	0	65	647178	N
0001606587-20-001258	0	37	262675	N
0001456511-20-000005	0	55	90295	N
0001172661-20-002105	1	66	2757655	
0001172661-20-002104	0	25	3835092	
0001315863-20-000920	0	2	71901	N
0001104659-20-124924	0	90	90473	
0001593387-20-000005	2	221	330765	N
0001547927-20-000005	0	11	8512571	N
0001737421-20-000005	0	9	107225	N
0001172661-20-002103	0	85	808431	
0001104659-20-124922	0	40	95628	
0000950123-20-011730	0	18	2074546	N
0001532262-20-000004	0	15	842594	N
0001172661-20-002102	0	195	240494	
0001567619-20-019492	1	131	4995152	N
0001315863-20-000919	0	91	678334	N
0001340098-20-000008	0	1	6222	
0001567619-20-019490	0	121	1042720	N
0001801573-20-000004	0	252	100723277	N
0001567752-20-000004	0	27	980461	N
0001104659-20-124919	0	3	20507	
0001567619-20-019488	1	384	1000859	N
0001322924-20-000009	0	33	134518	N
0001104659-20-124916	0	87	21368403	
0001352512-20-000005	0	270	1699662	N
0001104659-20-124915	0	46	73722	
0001527641-20-000005	0	245	2545082	N
0001767602-20-000007	0	74	265848	N
0001832190-20-000001	0	6814	167352	N
0001207017-20-000034	1	2175	71144549	N
0001398344-20-022616	0	62	43723	
0001765380-20-000102	0	113	533481	N
0000788714-20-000009	0	45	581605	N
0001714524-20-000004	3	309	7427944	N
0001361974-20-000010	0	68	12434331	N
0000935836-20-000612	0	113217	134975190	N
0001765380-20-000101	0	236	407375	N
0001663368-20-000006	0	73	9118	N
0001765380-20-000100	0	117	124901	N
0001694080-20-000004	0	672	1153280	N
0001802244-20-000009	0	93	79835	N
0001765380-20-000099	0	13	23030	N
0001451460-20-000012	0	50	105834	
0001567619-20-019485	1	94	15296181	N
0001533551-20-000004	0	40	901796	N
0000895213-20-000006	3	275	9082856	N
0001765380-20-000098	0	297	264642	N
0000773411-20-000004	0	436932	843	Y
0000950123-20-011725	0	183	109279025	N
0001104659-20-124905	0	3	324441	N
0001802862-20-000005	0	21	142147	N
0001765380-20-000097	1	216	359990	N
0001053906-20-000012	7	137	4119258	
0001630365-20-000008	0	100	167031	N
0001078246-20-000004	0	86	336338	N
0001085146-20-002957	0	35	68479	N
0000950123-20-011723	0	106	8765676	N
0000950123-20-011722	3	978	5791164	N
0001765380-20-000096	0	194	277757	N
0001483617-20-000011	0	0	0	N
0001643569-20-000005	0	13	191150	N
0001221073-20-000157	0	91	1103737	
0001666551-20-000006	0	86	115889	N
0001567619-20-019478	12	15745	163690585	N
0001221073-20-000156	0	127	327932	
0001134007-20-000007	0	128	961336	N
0001221073-20-000155	0	58	128500	
0001133219-20-000004	0	33	193112	N
0001062993-20-005617	0	986	40257464	N
0000752798-20-000019	0	17178	1148908	N
0001512601-20-000008	0	155	266437	N
0001454502-20-000005	1	10	1178651	N
0001567619-20-019474	12	2936	62536482	N
0001295044-20-000011	0	23	314557	N
0001085146-20-002956	0	79	157446	N
0001398344-20-022613	0	123	227954	
0001085146-20-002955	0	0	0	N
0001085146-20-002954	1	161	1481835	N
0000921895-20-002923	2	31	1356749	
0001085146-20-002953	0	12	414381	N
0001593324-20-000005	8	1322	2629295	N
0001085146-20-002952	0	11	318381	N
0001062993-20-005615	0	22	259484	N
0001085146-20-002951	0	105	176710	N
0001065350-20-000004	3	153	1475572	N
0001085146-20-002950	0	2574	20709006	N
0001721242-20-000007	0	774	898528	N
0001729684-20-000004	0	172	514642	N
0001802630-20-000011	0	63	188649	N
0001085146-20-002949	1	360	1091125	N
0001085146-20-002948	0	0	0	N
0001768041-20-000004	0	14	591913	N
0001478179-20-000004	3	28	200886	N
0001084683-20-000010	0	65	431536	N
0001567619-20-019469	2	356	32579856	N
0001214717-20-000013	1	5215	510364254	N
0001801547-20-000007	0	16	517669	N
0001405555-20-000003	0	8	93003	N
0001398344-20-022608	0	19	63701	
0001104659-20-124882	0	125	272647	
0001463217-20-000005	3	1153	15324167	N
0001562230-20-000084	2	435	323463161	N
0001633703-20-000011	0	29	401723	
0001104659-20-124880	0	263	421788	
0001398344-20-022606	0	133	105027	
0001104659-20-124876	1	169	1950460	
0001085146-20-002947	0	122	266525	N
0000902664-20-003931	0	16	669200	
0001633693-20-000008	1	401	158221	N
0001085146-20-002946	0	80	141141	N
0001422849-20-000142	2	557	456913031	N
0001727993-20-000008	0	105	212489	N
0001802879-20-000004	0	309	173228	N
0001591068-20-000008	0	264	5190	N
0001420506-20-001247	0	61	218778	N
0001313294-20-000008	0	296	1451847	N
0000318989-20-000086	7	1804	80631323	N
0000950123-20-011714	0	49	1440575	N
0001104659-20-124867	0	89	255226	
0001697013-20-000008	0	48	444615	
0001580642-20-004183	0	144	526135	
0000936753-20-000080	1	148	6886238	N
0001162044-20-001319	0	69	707146	
0001483824-20-000005	0	284	663785	N
0001295044-20-000009	0	23	314557	N
0000019481-20-000008	0	6	37465	N
0001398344-20-022602	0	50	475369	
0000038777-20-000200	0	24	1911465	
0001062993-20-005613	0	174	292169	N
0001356783-20-000005	0	193	564	N
0000769993-20-000365	7	10174	352353681	N
0001567619-20-019444	0	19	194583	N
0001379995-20-000005	0	451	1407322	N
0001667731-20-000423	0	11	216402	
0001021117-20-000005	0	137	472420	N
0001535588-20-000005	0	1177	24287001	N
0000017283-20-000007	2	405	333113511	N
0001727827-20-000007	0	580	735295	N
0001771673-20-000008	0	11	1639387	N
0000919574-20-006878	0	10	229187	
0000919574-20-006877	0	272	219893	
0001214659-20-009457	0	65	216430	
0001731530-20-000008	0	37	280278	N
0001062993-20-005611	0	141	335203	N
0001520601-20-000009	0	143	227858	
0000902664-20-003930	0	24	293460	
0001801142-20-000002	0	43	105535	
0001688666-20-000007	0	308	807385	N
0001549575-20-000012	0	2	149143	
0001597298-20-000003	0	146	131395	N
0001082215-20-000004	0	175	1504707	N
0001381296-20-000004	0	177	1056787	N
0001104659-20-124854	0	296	727212	
0000315066-20-001924	10	7986	989334847	N
0001654954-20-012326	0	135	1793705	
0001569036-20-000004	0	78	348709	N
0001040210-20-000004	0	80	1012563	N
0001104659-20-124852	0	85	162823	
0001214659-20-009455	0	109	192615	
0001127612-20-000006	0	111	382199	
0001104659-20-124851	0	112	1622785	
0001398344-20-022593	0	8	188208	
0001214659-20-009453	0	295	238512	
0001633046-20-000008	2	611	1213555	N
0001085146-20-002945	0	101	150416	N
0001451531-20-000004	1	12	282003	N
0001357550-20-000070	2	249	2454722	N
0001629984-20-000005	0	25	596177	N
0001648101-20-000004	0	87	463104	N
0001606587-20-001256	0	142	214547	N
0000923338-20-000011	0	2	95490	N
0000950123-20-011705	0	7	757677	N
0001104659-20-124845	1	1	0	Y
0000930413-20-002522	0	187	425399	
0000950123-20-011704	0	8	536268	N
0001398344-20-022588	0	24	109348	
0001104659-20-124838	0	1	146914	
0001697478-20-000006	0	166	107141	N
0001104659-20-124837	0	313	121207444	N
0001437749-20-023782	0	27	126675	N
0001214659-20-009451	0	495	1049330	
0001567619-20-019439	0	131	8456773	N
0001104659-20-124836	0	1	173583	
0001104659-20-124835	0	204	2668611	N
0001213900-20-036826	0	39	763553	
0001538853-20-000011	0	352	728938	N
0001214659-20-009450	0	14	109068	
0001085146-20-002944	0	235	15448316	N
0000950123-20-011698	0	12	408815	N
0000950123-20-011697	1	7	18555	N
0001085146-20-002943	0	148	531755	N
0001104659-20-124833	0	2	117714	
0001085146-20-002942	0	682	1703698	N
0001062993-20-005605	0	168	24302440	N
0001085146-20-002941	1	87	52946	N
0001085146-20-002940	0	0	0	N
0001104659-20-124831	1	92	189310	
0001104659-20-124828	1	56	444374	
0001831985-20-000001	0	73	166445	N
0001567619-20-019435	0	1	83083	N
0001085146-20-002939	0	0	0	N
0001085146-20-002938	1	24	21274411	N
0001085146-20-002937	0	29	348017	N
0001055980-20-000005	1	3631	2208687	
0001085146-20-002936	0	793	8400118	N
0001085146-20-002935	0	33	595608	N
0001085146-20-002934	0	5	492125	N
0001365559-20-000008	0	163	358110	
0001085146-20-002933	0	2	35469	N
0001104659-20-124822	0	1	0	
0001085146-20-002932	0	40	187890	N
0000354497-20-000012	0	276	3011822	N
0001085146-20-002931	0	1560	2028873	N
0000870156-20-000039	0	2260	458890	N
0001162044-20-001318	0	657	192344513	
0001420506-20-001245	0	40	94644	N
0001085146-20-002930	0	168	925040	N
0000096223-20-000052	1	8	140772	N
0001085146-20-002929	69	3548	5150437	N
0001085146-20-002928	0	1275	3996708	N
0001085146-20-002927	0	202	390145	N
0001317724-20-000006	0	105	2886346	N
0001812046-20-000036	0	8	104033	
0001420506-20-001243	0	85	635559	N
0001567619-20-019427	0	29	922547	N
0001756870-20-000011	0	40	402000	N
0000892712-20-000334	1	147	244018	N
0001132699-20-000004	0	133	705993	N
0001104659-20-124809	0	175	385314	N
0001120927-20-000007	0	272	1148978	N
0001310051-20-000008	0	109	684718	N
0001737090-20-000010	0	237	244559	N
0001742418-20-000005	0	33	498622	N
0001599813-20-000008	0	52	274470	N
0001809187-20-000003	0	60	1935687	N
0001737109-20-000007	16	568	1622228	N
0001104659-20-124803	0	1048	1233640	
0001774343-20-000011	0	58	148455	N
0001067532-20-000008	0	107	624973	N
0001517429-20-000004	0	60	155504	N
0000909012-20-000152	0	79	3646101951	N
0001104659-20-124796	0	24	335498	
0000909012-20-000151	0	100	1842460	N
0000909012-20-000150	0	303	204919947	N
0001104659-20-124794	0	65	1072169	
0000938077-20-000004	0	156	197125	N
0001580642-20-004180	0	142	5108539	
0001323645-20-000005	0	1167	8097492	N
0001104659-20-124791	0	113	168881	
0001630064-20-000012	0	2	42527	N
0000909012-20-000149	0	160	139877	N
0001085146-20-002926	2	121	145096	N
0001498383-20-000004	0	68	267502	N
0001085146-20-002925	4	712	5352995	N
0001279891-20-000013	1	1565	11252032	N
0001398344-20-022572	0	176	1114144	
0001104659-20-124789	0	111	199619	
0001085146-20-002924	0	46	129344	N
0001085146-20-002923	3	121	765120	N
0001644187-20-000004	0	101	1112749	N
0001420506-20-001241	0	141	181527	N
0001398344-20-022570	0	89	3603660	
0001085146-20-002922	0	445	3967209	N
0001278249-20-000008	0	194	978784141	N
0001761380-20-000012	0	11	284551	N
0001085146-20-002921	0	66	179947	N
0001085146-20-002920	1	118	42015793	N
0001085146-20-002919	1	3365	217409235	N
0001413303-20-000014	0	29	77879	N
0001762776-20-000005	0	273	517507	N
0001104659-20-124783	0	15	443450	
0001104883-20-000007	0	93	1226620	N
0001104659-20-124781	0	10	134301	
0001104659-20-124779	0	4	459571	
0001085146-20-002918	0	1181	2975874	N
0001085146-20-002917	0	642	1220841	N
0001085146-20-002916	0	953	2657150	N
0001104659-20-124777	0	4	355166	
0001567619-20-019405	0	74	2333375	N
0000701059-20-000013	0	1570	7979280	N
0001085146-20-002915	0	1235	3843727	N
0000861177-20-000008	5	14757	186087769	N
0001085146-20-002914	0	75	86113	N
0000897101-20-000902	0	3	8714	
0001420506-20-001239	0	66	408369	N
0000919574-20-006850	1	266	659721	
0001505791-20-000004	0	35	27467	N
0001012975-20-000813	0	4	461925	N
0001714672-20-000009	0	32	214220	
0001104659-20-124771	0	16	295436	N
0001750405-20-000004	0	361	111834	N
0001085146-20-002913	0	157	421614	N
0001104659-20-124770	0	16	102061	Y
0001706028-20-000008	0	343	536664	N
0001283072-20-000016	5	3898	13816303	N
0001085146-20-002912	0	44	128649	N
0001748305-20-000010	0	56	170912	
0000927337-20-000023	1	4415	41191790	N
0001013234-20-000004	0	76	131124	N
0000950159-20-000248	1	32	225335	
0001725547-20-000091	0	207	320385	N
0001398344-20-022561	0	150	310497	
0001728436-20-000004	0	33	102941	N
0001374170-20-000036	0	2092	326537445	
0001625292-20-000008	0	942	1135024	N
0001698219-20-000004	0	189	861009	N
0001714267-20-000004	0	44	283507	
0001567619-20-019384	9	24194	734404707	N
0001682677-20-000004	0	73	413567	N
0000950159-20-000246	1	40	44385	
0001567619-20-019382	0	430	8314872	N
0000950159-20-000244	0	50	272624	
0001725547-20-000090	0	68	416006	N
0000764068-20-000012	4	6782	223757946	N
0001012975-20-000812	0	60	401940	N
0001601407-20-000007	0	44	4105715	N
0001781079-20-000003	0	16	51796	N
0001567619-20-019380	0	3	71046	N
0001725547-20-000089	0	111	186192	N
0001085146-20-002911	0	448	22024769	N
0001398344-20-022558	2	1613	1124343	
0000950123-20-011691	0	131	1496736	N
0000950123-20-011690	0	1669	7485117	N
0001580642-20-004175	0	712	10621221	
0000950159-20-000242	0	129	1153171	
0001420506-20-001237	0	184	1285519	N
0001633288-20-000004	0	79	407275	N
0000950123-20-011687	0	3	160163	N
0000950159-20-000240	0	14	65813	
0001512020-20-000014	0	0	0	N
0001512020-20-000013	1	272	940529	N
0000950123-20-011684	3	636	23334120	N
0001000490-20-000005	0	210	597564	N
0001567619-20-019377	1	373	5844276	N
0001567619-20-019376	2	288	1195255	N
0001445065-20-000013	1	1676	1491593	N
0001602476-20-000004	0	73	202510	N
0001141802-20-000012	1	2612	37160703	N
0000921895-20-002920	1	62	1836113	
0000950123-20-011680	1	213	218704	N
0001629649-20-000006	1	919	7201253	N
0001420506-20-001236	0	94	182635	N
0001789082-20-000005	0	21	1885662000	N
0000950123-20-011678	0	340	2079859	N
0001167711-20-000008	1	1516	5137818	N
0000950103-20-022120	2	1	1272429	
0001803397-20-000008	0	105	133562	N
0001398344-20-022536	0	217	413144	
0001673907-20-000008	0	209	1744107	N
0000314969-20-000012	0	1629	41315921	N
0001134813-20-000007	0	129	269281	N
0000950123-20-011675	2	458	34445602	N
0001044797-20-000005	1	91	2634017	N
0001567619-20-019368	0	3	62089	N
0001782974-20-000009	0	14	521190	N
0001689013-20-000004	0	154	231985	N
0001072613-20-000372	0	759	14050767	
0000903949-20-000005	0	222	4749396	N
0001420506-20-001233	0	0	0	N
0001420506-20-001232	0	0	0	N
0001665751-20-000006	0	13	1561709	N
0001420506-20-001231	0	0	0	N
0001420506-20-001230	3	5	55373	N
0001062993-20-005600	1	33	5503652	N
0001314273-20-000005	0	42	372302	N
0000897599-20-000009	0	68	1613574	N
0001511847-20-000007	0	31	165476	N
0001420506-20-001225	0	35	106672	N
0001420506-20-001224	0	344	238033	N
0001387131-20-009860	0	96	832742	
0001608604-20-000005	0	12	30228	N
0001398344-20-022487	0	41	278060	
0001639101-20-000014	0	17	876014	
0001567619-20-019367	0	2729	15964300	N
0001387131-20-009858	0	949	8269264	
0000950123-20-011673	0	95	2412511	N
0000950123-20-011672	0	1	79549	N
0001631562-20-000005	0	61	3689595	N
0001398344-20-022484	0	11	673027	
0001019056-20-000567	0	12	26405	
0000950123-20-011670	1	22	291744	N
0001596452-20-000006	0	38	232492	N
0001576422-20-000005	0	13	17645	N
0001398344-20-022482	0	59	131919	
0001104659-20-124721	1	135	170438	N
