ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001085146-21-003259	0	0	0	N
0001085146-21-003258	0	0	0	N
0001085146-21-003257	2	471	2915342	Y
0001085146-21-003250	0	33	585785	N
0000919574-21-006982	0	0	0	
0001172661-21-002190	0	521	2043333	
0001085146-21-003249	0	9	98947	N
0000950123-21-015159	0	636	17010536	N
0001398344-21-021442	0	131	1511308	
0000869367-21-000004	0	76	1344618	N
0001085146-21-003248	0	32	175780	N
0001398344-21-021440	0	29	163934	
0001085146-21-003247	3	60	17772630	N
0001085146-21-003246	0	116	664429	N
0001085146-21-003245	0	13	551457	N
0001697013-21-000006	0	102	1335548	N
0001085146-21-003244	0	32	150454	N
0001398344-21-021437	0	1864	213800	
0001062993-21-010811	4	35	630377	N
0001085146-21-003243	0	137	682895	N
0001104659-21-138704	0	127	1202376	N
0001172661-21-002188	0	33	4711171	
0001085146-21-003242	0	25	175685	N
0001085146-21-003241	0	634	2699476	N
0001085146-21-003240	0	0	0	N
0001085146-21-003239	1	196	1831757	N
0000950123-21-015155	0	18	193023	N
0001750312-21-000007	0	19	378725	N
0001172661-21-002187	0	24	103230	
0001085146-21-003238	0	923	4991360	N
0001085146-21-003237	0	116	286256	N
0001616416-21-000014	4	202	618870	N
0001085146-21-003236	0	0	0	N
0001085146-21-003235	1	35	1033506	N
0001172661-21-002186	0	30	7536306	
0001085146-21-003234	0	339	1997415	N
0001647251-21-000010	0	13	41641656	N
0001398344-21-021433	0	75	510427	
0001085146-21-003233	0	17	410681	N
0001535943-21-000005	0	4	157571	N
0001398344-21-021432	1	96	284767	
0001085146-21-003232	0	147	25062290	N
0000950123-21-015152	11	18647	317590305	N
0000950123-21-015151	0	355	2661403	N
0001062993-21-010804	0	9	93825	N
0000950123-21-015150	0	9	199209	N
0001085146-21-003231	0	11	7769504	N
0001398344-21-021431	0	136	4262536	
0001085146-21-003230	0	1	14614	N
0001085146-21-003229	0	6	469332	N
0001085146-21-003228	0	1586	1754732	N
0001172661-21-002184	1	63	3463140	
0001420506-21-001597	0	8	170427	N
0001085146-21-003227	0	62	426189	N
0001633046-21-000007	2	1072	3098653	N
0001062993-21-010802	0	10	17174	N
0001623632-21-001428	7	3852	52514481	Y
0001398344-21-021427	0	159	18203460	
0000950123-21-015146	0	2	20334	N
0001085146-21-003226	0	40	92222	N
0000315066-21-001858	10	11984	1260710783	N
0001085146-21-003225	0	17	182698	N
0000950123-21-015144	0	3	313466	N
0001085146-21-003224	0	11	211792	N
0000950123-21-015143	1	234	276439	N
0001085146-21-003223	12	2527	18165182	N
0001683168-21-005581	2	6	934774	
0001567619-21-020135	0	10	216306	N
0001367401-21-000010	0	206	2783780	N
0001104659-21-138687	0	903	3436278	
0001217541-21-000019	0	164	26360090	N
0001567619-21-020133	0	336	1145285	N
0001398344-21-021422	1	21	431464	
0001172661-21-002183	0	19	3718457	
0001104659-21-138678	0	52	6366047	
0001654954-21-012136	0	39	3247549	
0001317410-21-000004	0	27	999	N
0001636441-21-000006	0	8	1117121	N
0000921895-21-002634	1	3	18220	
0001689013-21-000007	0	211	325777	N
0001420506-21-001595	0	79	224605	N
0000902664-21-004945	0	38	874245	
0000950123-21-015138	0	87	761736	N
0001420506-21-001593	0	39	167240	N
0000921895-21-002632	1	62	268729	
0001600035-21-000006	0	1005	822782	N
0001842361-21-000006	0	65	302309	N
0001468395-21-000005	0	20	257894	N
0001665077-21-000008	1	14	19877623	N
0001104659-21-138652	0	505	7161134	
0001747744-21-000007	0	29	138077	N
0001420506-21-001591	0	27	72706	N
0001398344-21-021419	0	287	4896611	
0001420506-21-001589	0	287	2471713	N
0001376474-21-000415	0	48	1188424	N
0000902219-21-000413	10	7563	587946214	N
0001398344-21-021417	0	6	260316	
0001420506-21-001587	0	209	1420104	N
0001398344-21-021415	0	27	153776	
0001397545-21-000014	3	83	952159	N
0001104659-21-138631	0	6	221679	
0001398344-21-021413	0	999	797530	
0001420506-21-001585	0	251	579228	N
0001103887-21-000005	0	46	1612624	N
0001214659-21-011705	0	386	657264	
0001729848-21-000004	0	125	197778	N
0001420506-21-001584	0	9	305913	N
0001420506-21-001583	0	281	149515	N
0001104659-21-138619	0	16	562704	
0001520710-21-000005	0	151	1627338	N
0001012975-21-000443	0	1067	14835391	N
0001104659-21-138616	0	23	195593	
0001214659-21-011703	9	80	666976	
0000950123-21-015136	1	1	369420	N
0001727993-21-000009	0	121	280730	N
0001104659-21-138612	1	184	739853	
0001839851-21-000004	0	9	143203	N
0001567619-21-020130	0	377	8433541	N
0001420506-21-001581	0	113	145843	N
0001104659-21-138610	2	1025	2673015	
0001519113-21-000004	0	620	247634	N
0001317947-21-000011	0	19	546753	N
0001599054-21-000005	0	82	719942	N
0001420506-21-001579	0	8	174230	N
0001838211-21-000009	0	26	372736	N
0001420506-21-001577	0	35	365577	N
0001385642-21-000009	0	21	603881	N
0001214659-21-011701	0	30	168206	
0001670627-21-000004	0	26	244989	N
0001104659-21-138574	0	3	979541	
0000902664-21-004943	0	10	1249879	Y
0001214659-21-011699	0	27	705535	
0001606134-21-000004	0	70	282692	N
0001062993-21-010783	0	479	1792577	N
0001085146-21-003222	0	47	829471	N
0001768111-21-000005	0	54	2862157	N
0001420506-21-001575	0	38	340574	N
0000902664-21-004940	0	47	831361	
0000950123-21-015125	1	6	2407	N
0000902664-21-004939	0	30	346863	
0001104659-21-138541	0	5	3546248	N
0000950123-21-015123	1	31	340097	N
0001700286-21-000012	0	30	188421	N
0001104659-21-138535	0	60	1647746	N
0001540880-21-000008	0	569	10840274	N
0001536925-21-000007	0	1313	2765308	N
0000950123-21-015121	0	2	14723	N
0001789908-21-000009	0	4	188754	N
0000950123-21-015119	0	3	5820	N
0001104659-21-138524	0	1	469906	N
0000950123-21-015116	0	418	1497896	N
0000950123-21-015114	0	2	1349577	N
0001104659-21-138515	4	6	998114	N
0000950123-21-015112	0	49	1933270	N
0001756870-21-000008	0	55	919543	N
0001683059-21-000005	0	545	1529430	N
0000950123-21-015105	3	0	0	Y
0001813203-21-000009	0	4	62593	N
0000872259-21-000009	0	496	16311555	N
0001600569-21-000009	0	52	88099	N
0001732539-21-000005	0	51	1404235	N
0001727588-21-000005	0	101	257850	N
0001804256-21-000004	0	43	160762	N
0001427119-21-000005	1	35	5075110	N
0001861244-21-000018	0	11	769347	N
0001759364-21-000005	0	15	153565	
0001694126-21-000004	1	762	442685	N
0001788330-21-000005	0	8	201239	N
0001718732-21-000004	0	338	947072	N
0001699092-21-000009	0	9	180248	N
0000950123-21-015099	0	24	53383	N
0000950123-21-015098	0	19	382188	N
0001748814-21-000006	0	135	170536	N
0001803237-21-000004	0	30	271895	N
0001842683-21-000007	0	31	219815	N
0001733356-21-000005	0	104	335550	N
0001448793-21-000005	0	8	323920	N
0001104659-21-138459	31	99	29876536	N
0000950123-21-015097	0	12	56816	N
0001844877-21-000004	0	16	131186	N
0000950123-21-015095	0	2	3682587	N
0001844107-21-000004	0	122	395357	N
0001535387-21-000007	0	1010	834571	N
0001805591-21-000007	0	15	125354	N
0001104659-21-138430	0	7	84134	
0001214659-21-011663	0	43	3158093	
0001214659-21-011666	0	162	1069311	
0001178913-21-003520	3	220	8753943	
0000950103-21-017786	0	100	6004521	
0001104659-21-138410	31	92	28581496	N
0000950123-21-015091	0	20	440666	N
0000950123-21-015090	0	56	1064627	N
0001633207-21-000004	0	256	340133	N
0001104659-21-138402	2	61	2843912	N
0001493152-21-028280	0	6	92994	
0001213900-21-058897	4	658	13649611	
0001567619-21-020127	0	109	1964988	N
0001178913-21-003514	2	59	6844002	
0001587281-21-000013	0	397	227274	N
0000919574-21-006919	1	11	263295	
0001626494-21-000009	0	89	117271	N
0001646247-21-000006	0	579	4819024	N
0000919574-21-006966	1	8	3503184	
0001420506-21-001571	0	80	170988	N
0000919574-21-006934	0	21	352208	
0001730083-21-000004	1	16	20663	N
0000919574-21-006967	1	7	1961407	
0001018331-21-000011	9	1813	24316428	
0000950123-21-015029	1	0	0	N
0001588539-21-000006	1	2308	1900480	
0001104659-21-138293	0	2	1107223	
0001768095-21-000008	0	15	119519	N
0000919574-21-006872	2	21	582915	
0000919574-21-006893	0	33	286870	
0000950123-21-015022	0	33	644675	N
0000950123-21-015060	0	1	0	N
0001759803-21-000003	0	744	633242	N
0000919574-21-006956	0	25	50652	
0000919574-21-006888	0	32	153125	
0000919574-21-006924	0	37	991609	
0000919574-21-006929	0	144	578374	
0001890748-21-000003	0	118	215910	
0000950123-21-015030	1	1	3608376	N
0001104659-21-138324	0	15	102544	
0000919574-21-006863	1	38	349988	
0001890748-21-000002	0	117	199444	
0000919574-21-006897	0	24	368427	
0001801145-21-000016	0	138	136750	N
0001104659-21-138296	0	2	317804	
0000919574-21-006899	0	14	1447628	
0001567619-21-020112	1	55	331354	N
0000919574-21-006879	1	338	59245671	
0001761380-21-000008	0	6	269923	N
0000919574-21-006870	0	33	11127141	
0000919574-21-006901	0	44	95788	
0000919574-21-006892	0	15	282316	
0000919574-21-006960	0	41	186324882	
0000919574-21-006937	0	22	1200260	
0001398344-21-021407	0	107	187704	
0001568787-21-000006	6	283	1170232	N
0001104659-21-138298	0	2	154484	
0000919574-21-006876	0	48	376451	
0000919574-21-006884	1	34	579869	
0001643569-21-000005	0	7	124351	N
0001050743-21-000012	0	1089	4837367	
0000919574-21-006885	0	143	1522217	
0000919574-21-006851	1	9	353171	
0000919574-21-006939	1	45	260653	
0001652442-21-000004	0	34	2925603	N
0001598806-21-000004	0	0	0	Y
0001062993-21-010754	2	230	720741	Y
0001062993-21-010764	0	148	794770	N
0001077583-21-000011	0	154	3256260	N
0001890748-21-000004	0	112	211034	
0000950103-21-017778	0	2	632564	
0000919574-21-006898	0	33	707894	
0000919574-21-006959	1	727	6750157	
0000919574-21-006848	0	42	10677757	
0000919574-21-006968	0	23	80617	
0001214659-21-011630	0	68	3882951	
0000919574-21-006971	0	21	629204	
0001768095-21-000007	0	77	1033043	N
0000919574-21-006902	3	243	749188	
0001575151-21-000010	0	209	210398	N
0000919574-21-006947	1	6	676206	
0000919574-21-006972	0	8	4172367	
0001332811-21-000008	0	83	284091	N
0000919574-21-006891	1	18	785657	
0000950123-21-015026	1	3	4744538	N
0000919574-21-006932	0	43	264545	
0001493152-21-028253	1	19	300533	
0000919574-21-006953	3	284	2955931	
0001493152-21-028259	0	108	201215	
0001567619-21-020108	0	127	1927278	N
0000919574-21-006895	0	10	724648	
0001420506-21-001568	0	26	355084	N
0001463217-21-000005	3	1196	20006783	N
0000950123-21-015021	0	9	431481	N
0000919574-21-006900	0	85	497380	
0001172661-21-002182	0	37	2732447	
0001724517-21-000006	0	83	260313	N
0000903514-21-000005	0	26	31618	N
0001826635-21-000025	4	2343	35632903	N
0000919574-21-006847	1	63	639693	
0001062993-21-010773	1	258	496767	N
0001681614-21-000007	0	27	279218400	N
0001214659-21-011632	0	147	3235593	
0000919574-21-006933	0	4	199713	
0001890748-21-000001	0	108	183695	
0001420506-21-001566	0	7	179387	N
0001013538-21-000008	0	61	1558723	N
0001596053-21-000004	0	70	539032	N
0001172661-21-002181	0	271	2967758	
0001595521-21-000008	0	159	273550	N
0001461539-21-000005	1	710	13923031	N
0001567619-21-020095	0	146	698722	N
0001879202-21-000002	0	251	666744	
0001398344-21-021402	0	55	335029	
0001104659-21-138242	0	211	962882	
0000919574-21-006832	0	45	152691	
0000938165-21-000014	0	707	2165928	
0001656150-21-000005	0	41	125373	N
0001567619-21-020094	0	485	826894	N
0000842775-21-000007	0	782	987773	N
0001606587-21-001612	0	110	699808	N
0000919574-21-006831	9	147	24582582	
0001091860-21-000009	0	559	150597	N
0001653012-21-000009	0	27	145567	N
0001567619-21-020090	1	25	1139968	N
0001879202-21-000001	0	67	967626	
0001768095-21-000006	0	168	173905	N
0001172661-21-002178	2	2	40970	
0001081668-21-000011	0	37	219437	N
0001104659-21-138220	0	31	470676	
0001033475-21-000006	0	68	1189756	N
0001567619-21-020084	1	20	257335	N
0001567619-21-020083	0	401	689722	N
0001443689-21-000013	0	127	5844326	Y
0001567619-21-020081	3	11	12636673	N
0001567619-21-020080	0	921	11311083	N
0001172661-21-002177	0	91	3497621	
0001567619-21-020076	0	1402	15095664	N
0000919574-21-006829	0	36	404998	
0001104659-21-138200	1	166	333163	
0001567619-21-020073	0	546	46951173	N
0001890149-21-000001	1	1869	337888	N
0001104659-21-138188	0	57	3576075	
0001567619-21-020071	1	1118	5619636	N
0001420506-21-001564	0	37	105011	N
0001567619-21-020069	0	19	1950858	N
0000842775-21-000006	0	1314	1340471	N
0000950123-21-015005	0	22	346698	N
0001034549-21-000004	0	319	365273	N
0001345471-21-000059	5	10	8043706	N
0001567619-21-020066	1	1	56189	Y
0001567619-21-020065	0	0	0	N
0001625959-21-000004	0	249	1782680	N
0001420506-21-001562	0	177	338037	N
0001120927-21-000005	0	454	2169282	N
0000944733-21-000004	0	45	152820	N
0000950123-21-015001	0	873	3365731	N
0001567619-21-020062	2	832	41212785	N
0000902664-21-004929	1	250	5416602	
0001133197-21-000006	0	372	1806753	N
0001420506-21-001560	0	74	395258	N
0001725547-21-000110	0	192	242183	N
0001800608-21-000006	0	248	390010	N
0001567619-21-020056	0	57	10884830	N
0000950123-21-014997	0	4	112635	N
0001567619-21-020054	0	403	1266431	N
0001664656-21-000006	0	72	275301	N
0001387131-21-011043	3	460	26017719	
0000919574-21-006825	9	2	301191	
0000950123-21-014994	0	8	349152	N
0001398344-21-021392	1	53	53658	
0000891943-21-000006	0	883	1193160	N
0001019056-21-000591	0	112	673116	
0000950123-21-014993	0	4	67488	N
0001104659-21-138150	0	648	7468246	
0001768095-21-000005	0	196	359011	N
0000919574-21-006824	0	36	281649	
0001567619-21-020046	0	31	219763	N
0001798026-21-000005	0	129	164330	N
0001387131-21-011037	0	83	1517772	
0001750557-21-000006	0	487	424375	N
0001390777-21-000108	25	26735	512341430	N
0001019056-21-000589	0	35	252104	
0001572748-21-000009	1	395	1394259	
0001641864-21-000006	0	58	1694681	N
0000950123-21-014990	0	7	879083	N
0000919574-21-006820	1	46	983028	
0000921895-21-002606	5	67	5463618	
0001567619-21-020043	0	79	389937	N
0001650150-21-000019	0	99	2366029	
0001387131-21-011032	0	73	395981	
0000902664-21-004928	1	30	975960	
0000944234-21-000008	2	267	2317188	
0001650150-21-000018	0	99	1821896	
0001591068-21-000007	2	691	5103216	N
0001655183-21-000012	0	11	670786	
0001214659-21-011610	3	79	1165173	
0000902664-21-004926	0	76	2694054	
0000950123-21-014985	0	0	0	Y
0000950123-21-014984	0	11	241512	N
0000950123-21-014983	0	6	14090	N
0001172661-21-002175	0	132	1306249	
0000919574-21-006819	0	55	116750	
0001650150-21-000017	0	76	1574019	
0001387131-21-011029	0	7	1025904	
0001172661-21-002174	0	1075	1258570	
0001172661-21-002173	0	31	2922682	
0000950123-21-014981	0	4	614491	N
0001037389-21-000335	0	3414	77426184	N
0001650150-21-000016	0	77	1256861	
0001172661-21-002172	0	456	2631061	
0000060086-21-000020	0	62	10768970	N
0001840760-21-000003	0	438	213872	N
0001756111-21-000035	4	5155	44838392	N
0001567619-21-020034	0	12	4253	N
0000024386-21-000007	0	153	11044448	N
0001314273-21-000005	0	56	622293	N
0001056973-21-000016	0	162	1897573	N
0001650150-21-000015	0	66	803781	
0001567619-21-020032	0	108	816162	N
0001567619-21-020030	0	45	606036	N
0001455915-21-000006	0	947	2473631	N
0001591068-21-000004	1	11	34711	N
0001172661-21-002171	0	18	4585203	
0001104659-21-138102	0	95	216384	
0001802224-21-000008	0	107	201898	N
0001827734-21-000006	0	17	821394	N
0001019056-21-000586	0	13	96319	Y
0001228242-21-000013	0	839	16993296	N
0001802967-21-000004	0	14	375343	N
0001650150-21-000014	0	64	793599	
0001172661-21-002170	2	544	18013704	
0001104659-21-138093	0	1	0	Y
0001062993-21-010713	0	39	906414	N
0001108524-21-000049	0	6	522080	N
0000950123-21-014972	1	1513	12123375	N
0001172661-21-002169	0	3	149628	
0001104659-21-138086	0	195	305623	
0001567619-21-020021	1	36	769628	N
0001764756-21-000009	0	11	1230618	N
0001398344-21-021382	0	3	25471	
0001420506-21-001557	0	43	181752	N
0001085146-21-003221	0	25	317304	N
0001420506-21-001556	0	55	251632	N
0001085146-21-003220	0	0	0	N
0001085146-21-003219	1	24	15856940	N
0001104659-21-138076	0	17	116033	
0000814375-21-000025	1	67	2621241	N
0001279891-21-000016	1	2037	11583886	N
0001085146-21-003218	0	32	564721	N
0001567619-21-020020	0	80	275157	N
0001593387-21-000006	4	516	1213053	N
0001085146-21-003217	0	5	958529	N
0001172661-21-002168	0	80	288669	
0001085146-21-003216	0	45	265454	N
0001650150-21-000013	0	62	689086	
0000049096-21-000010	0	287	740574	N
0001104659-21-138060	6	47	3012371	N
0001493152-21-028182	0	294	1088291	
0001531612-21-000037	0	125	673911	
0001781882-21-000006	0	33	354736	N
0001842766-21-000004	0	15	161870	
0001631775-21-000004	0	114	160401	N
0001162827-21-000004	0	61	569887	N
0001781942-21-000005	3	107	462203	N
0001698607-21-000007	0	27	989829	N
0000950123-21-014968	2	13	524878	N
0001410833-21-000006	0	26	569838	N
0001461790-21-000066	0	314	1231276	N
0001812046-21-000110	0	475	31299831	
0001104659-21-138035	0	109	324605	
0000902664-21-004922	0	7	339225	
0001072613-21-000632	0	277	3164347	
0000902664-21-004921	0	23	4055245	
0000921895-21-002601	2	20	247989	
0001213900-21-058664	1	3	3062418	
0001511697-21-000004	0	100	387107	N
0001165002-21-000093	4	430	9204790	N
0001074902-21-000094	0	160	198064	N
0001567619-21-020007	0	5	549675	N
0001112520-21-000023	1	25	16241832	
0000859804-21-000010	1	61	709147	Y
0001214659-21-011592	0	266	33858774	
0001840760-21-000002	0	108	174887	N
0001567619-21-020004	0	1	0	Y
0001104659-21-138019	1	604	1036490	N
0001104659-21-138018	1	165	777136	N
0001072613-21-000631	0	126	1672121	
0001214659-21-011591	0	28	335663	
0001650150-21-000012	0	49	567573	
0001104659-21-138014	1	435	3533424	N
0001315863-21-000882	0	66	2648695	N
0001104659-21-138010	0	0	0	N
0001085146-21-003215	0	17	75489	N
0001104659-21-138008	0	0	0	N
0001104659-21-138006	1	204	1723153	N
0001567619-21-020003	8	3188	114386577	N
0001104659-21-138004	6	1345	28934275	N
0001420506-21-001552	0	27	270246	N
0000927971-21-000008	11	15321	219045640	N
0000950123-21-014966	0	40	1706339	N
0000919574-21-006812	0	58	39568	
0001862787-21-000003	0	7	129517	N
0001650150-21-000011	0	42	419950	
0001082339-21-000004	0	403	2063391	N
0001800724-21-000004	0	246	493198	N
0000950103-21-017763	2	1	2028765	
0001650150-21-000010	0	29	290381	
0001361974-21-000014	0	66	16337176	N
0001767812-21-000004	0	52	250777	N
0001446114-21-000058	3	2595	3828419	
0001606588-21-000011	0	202	1209383	N
0000950123-21-014962	0	206	1610330	N
0001012975-21-000442	0	63	8418262	N
0001772715-21-000005	4	1414	390684	N
0001650150-21-000009	0	25	253383	
0001446114-21-000057	3	2420	3621332	
0001420506-21-001550	0	226	388958	N
0001085146-21-003214	0	101	220516	N
0001085146-21-003213	0	145	124068	N
0001166588-21-000006	2	9537	70553583	N
0001085146-21-003211	0	522	2741614	N
0001099281-21-000012	0	59	743056	N
0001085146-21-003210	0	174	174092	N
0001104659-21-137984	0	166	332213	
0001085146-21-003209	0	2001	35591508	N
0001085146-21-003208	0	1351	2967108	N
0001085146-21-003207	0	139	192211	N
0001085146-21-003206	0	131	1368745	N
0001446114-21-000056	2	2023	3103845	
0001085146-21-003205	0	94	1207470	N
0001650150-21-000008	0	21	209728	
0000950123-21-014959	0	318	2283430	N
0001567752-21-000004	0	174	839159	N
0001865966-21-000008	0	1554	748683	N
0001446114-21-000055	2	1944	2518193	
0000950123-21-014956	0	87	1753822	N
0001731437-21-000004	0	182	874990	N
0001109228-21-000011	0	394	2512810	N
0001299351-21-000013	0	309	7267230	N
0001213900-21-058629	0	33	946647	
0001846310-21-000003	0	96	151696	N
0001159363-21-000007	0	43	278901	N
0001446114-21-000054	2	1876	2389391	
0000919574-21-006810	1	1	0	
0001650150-21-000007	0	15	153436	
0001606587-21-001608	0	85	343991	N
0001398344-21-021376	0	555	275555	
0000909012-21-000150	0	110	3217804	N
0001446114-21-000053	2	1932	2162151	
0001563525-21-000005	0	585	14325	Y
0001865966-21-000007	0	1533	747484	N
0000919574-21-006808	1	34	309149	
0001398344-21-021374	0	557	275491	
0001420506-21-001548	0	94	1166667	N
0001802225-21-000004	0	58	103909	N
0001816616-21-000007	0	68	1012805	N
0001832093-21-000006	0	224	164715	N
0001865966-21-000006	0	1507	690898	N
0000919574-21-006805	1	20	559001	
0001776074-21-000003	0	27	280053	N
0001567619-21-019990	0	14	2181667	N
0001729049-21-000004	0	76	217834	N
0001091923-21-000004	0	86	194693	N
0001799964-21-000004	0	489	302158	N
0000701516-21-000004	0	215	506412	N
0001085936-21-000023	1	252	3228927	N
0001420506-21-001545	1	340	305090	N
0001865966-21-000005	0	1496	625792	N
0001542383-21-000004	0	252	566146	N
0001648711-21-000009	4	2602	39099062	N
0001349353-21-000005	0	18	383101	N
0001766909-21-000005	0	88	295633	N
0001095449-21-000104	0	19	111602	
0001666179-21-000007	0	443	544371	N
0001134007-21-000009	0	129	1154608	N
0001720745-21-000005	0	15	78465	N
0001066816-21-000005	0	466	516248	N
0001303159-21-000005	0	50	4687219	N
0000891092-21-007307	0	1463	6576309	
0001811805-21-000006	0	2404	482147	N
0001007295-21-000005	0	549	3179511	N
0001548997-21-000005	2	6	564718	N
0000724683-21-000034	0	30	73517	N
0001567619-21-019987	2	397	44148300	N
0001537720-21-000011	0	542	2415675	
0000887402-21-000005	0	93	224234	N
0001062993-21-010698	0	43	1143044	N
0001104659-21-137946	0	89	2535387	
0000814133-21-000101	0	274	24603	N
0001322853-21-000009	0	58	400253	N
0001222765-21-000013	0	70	1737292	
0001315863-21-000881	0	22	377526	N
0001104659-21-137945	0	710	2146749	
0001811805-21-000005	0	101	310749	N
0001567619-21-019984	14	3390	65026759	N
0001162170-21-000008	0	721	8202095	N
0001567619-21-019982	0	15	201351	N
0001085146-21-003203	0	124	36898	N
0001642351-21-000008	0	86	529988	N
0001114928-21-000005	0	57	2032287	N
0001633674-21-000004	0	494	167367	N
0001062993-21-010693	0	88	228787	N
0001683182-21-000005	0	66	520416	N
0001631943-21-000011	0	31	4869390	
0001567619-21-019980	0	2202	12254946	N
0001661140-21-000006	1	322	2392926	
0001085146-21-003202	0	86	158251	N
0000950123-21-014933	0	22	90715	N
0001104659-21-137939	0	448	519353	
0000918893-21-000008	0	70	436981	
0001315863-21-000880	0	43	551630	N
0001808163-21-000006	0	38	117432	N
0000049969-21-000011	9	737	1340951	
0001843010-21-000004	0	1153	702713	N
0001831542-21-000007	0	892	344803	Y
0000919574-21-006787	1	197	272334	
0000950123-21-014929	7	7665	324740342	N
0001828301-21-000003	4	649	297711	N
0001811805-21-000004	0	120	166298	N
0001481986-21-000007	2	226	374621	N
0001214659-21-011561	1	82	120517	
0001398344-21-021368	0	194	254472	
0001513125-21-000005	0	34	818591	N
0001801573-21-000004	0	435	131420946	N
0000938582-21-000005	0	11	581930	N
0001420506-21-001543	0	497	19910729	N
0001171200-21-000388	0	77	12623142	
0001109147-21-000007	0	120	6062393	N
0001802984-21-000006	0	311	971382	N
0001104659-21-137927	0	124	131760	
0001730480-21-000004	0	1	155359	N
0001597823-21-000005	0	112	825887	N
0001599016-21-000004	0	41	201414	N
0001606587-21-001605	0	131	373029	N
0001587192-21-000004	0	305	273380	N
0001053055-21-000004	0	256	2455314	N
0001052174-21-000010	0	32	289582	N
0001847820-21-000006	0	176	135583	N
0001104659-21-137919	0	1	44117	
0001308331-21-000008	0	115	145661	N
0001104659-21-137918	0	2	43061	
0000923469-21-000007	0	124	700099	N
0001764059-21-000012	1	108	296162	N
0000932540-21-000005	0	8294	92594002	N
0000764532-21-000008	0	72	13412491	N
0001104659-21-137915	0	1	0	
0001650654-21-000008	0	161	551221	N
0001104659-21-137914	0	1	0	
0000944317-21-000005	0	156	1892	N
0000919574-21-006780	8	75	2082219	
0001591546-21-000017	0	128	541730	N
0001800249-21-000008	0	0	0	Y
0001172661-21-002164	2	33	102872	
0001172661-21-002163	4	612	1657406	
0001844640-21-000002	0	38	723591	N
0000897599-21-000009	0	82	1844914	N
0001298088-21-000029	2	1339	42982507	N
0001066816-21-000004	0	468	516248	N
0001606587-21-001604	0	127	217342	N
0001322924-21-000008	0	35	220578	N
0001800249-21-000007	0	7	844999	N
0001606587-21-001603	0	116	311930	N
0001844894-21-000011	0	1049	316215	N
0000950123-21-014918	0	9	2298551	N
0001085146-21-003199	0	99	175008	N
0000897101-21-000935	0	98	190007	
0001535588-21-000005	0	1534	45417305	N
0001606587-21-001602	0	66	185500	N
0001308331-21-000006	0	101	131319	N
0001594417-21-000006	2	66	138646	N
0001172661-21-002162	0	683	18264176	
0001085146-21-003198	0	92	700582	N
0001567619-21-019966	0	7	226674	N
0001649910-21-000010	0	191	1334565	N
0001741129-21-000008	0	50	506155	N
0000919574-21-006772	1	22	142256	
0001725296-21-000017	4	255	9765219	N
0001757128-21-000012	0	691	452499	N
0001766561-21-000004	0	49	218573	N
0001681681-21-000007	0	13	91786	
0001511847-21-000004	0	46	278530	N
0001835700-21-000006	0	353189	31940	N
0001844894-21-000010	0	98	140217	N
0001706170-21-000011	0	1698	451729	N
0001667731-21-000290	4	1548	1384069	
0001357550-21-000074	2	513	3997587	N
0001681681-21-000006	0	7	43226	
0001580642-21-005432	0	283	1680287	
0001001011-21-000004	0	109	129863	N
0000868491-21-000020	0	55	1089791	N
0001785445-21-000009	0	197	357500	N
0001031972-21-000005	0	39	621760	N
0001315863-21-000879	0	1	42776	N
0001738045-21-000007	0	8	123429	N
0001352467-21-000008	0	221	1208781	N
0001844894-21-000009	0	168	267801	N
0001420506-21-001541	0	85	157682	N
0001567619-21-019962	1	64	2618823	N
0001581655-21-000010	0	300	440485	N
0000900973-21-000010	2	176	25466274	N
0001606587-21-001597	0	132	154889	N
0001104659-21-137875	0	136	518438355	
0001567619-21-019958	0	41	609160	N
0001801585-21-000008	0	90	243933	N
0001742418-21-000007	0	57	708750	N
0000919574-21-006770	1	16	3063	
0001104659-21-137871	0	95	15774017	
0001097241-21-000009	0	2116	48288940	N
0000905790-21-000006	0	212	2390984	N
0001681681-21-000005	0	952	7716811	N
0000950123-21-014905	0	113	10204395	N
0001729303-21-000007	0	231	373553	N
0001739439-21-000019	4	5291	19031399	N
0001698219-21-000004	0	223	1257546	N
0001036248-21-000005	0	95	1088552	N
0001578242-21-000003	0	179	693322	N
0000950123-21-014898	10	5388	117338987	N
0001567619-21-019954	0	18	211339	N
0001104659-21-137859	1	344	414367	
0001508097-21-000005	0	45	48338	N
0001567619-21-019952	0	112	167957	N
0001567619-21-019951	1	286	659328	N
0001606587-21-001595	0	112	84614	N
0001580642-21-005430	0	25	466726	
0001567619-21-019948	0	120	8008021	N
0001315863-21-000878	0	236	1063380	N
0001567619-21-019947	0	1	180076	N
0001713735-21-000005	0	82	211760	N
0001145443-21-000383	8	4943	122246378	
0001681681-21-000004	0	7	309301	N
0001420506-21-001536	0	153	989957	N
0001344551-21-000012	0	1469	22321735	
0001667134-21-000004	0	1499	1293373	N
0001712575-21-000008	0	17	461574	N
0001398344-21-021351	0	75	205740	
0001697478-21-000005	0	556	182059	N
0000909012-21-000149	0	83	5349349	N
0001714672-21-000007	0	45	194730	
0001420506-21-001534	0	66	23209	N
0000902584-21-000007	1	385	1557343	Y
0001214659-21-011541	0	68	482751	
0001567619-21-019942	12	17310	181681287	N
