ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0000950123-24-008754	182357		28-4545			Berkshire Hathaway Inc
0000950123-24-008758	181997		28-4545			Berkshire Hathaway Inc
0000950123-24-008756	182841		28-4545			Berkshire Hathaway Inc
0001493152-24-032190	183081	0001543170	028-16511	000163427	801-80025	SPRUCE HOUSE INVESTMENT MANAGEMENT LLC
0000950123-24-008755	182840		28-4545			Berkshire Hathaway Inc
0000950123-24-008757	182021		28-4545			Berkshire Hathaway Inc
0001172661-24-003541	182598	0001055951	028-06774	000118608	801-61046	ORBIMED ADVISORS LLC
0002022297-24-000034	182201	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000034	182202	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000034	182203	0001596800	028-16144			Connor, Clark & Lunn Investment Management Ltd.
0000919574-24-004746	182342	0001056831	028-06994	000107987	801-54831	FAIRHOLME CAPITAL MANAGEMENT LLC
0001104659-24-089613	182067	0001009207	028-05396			D. E. Shaw & Co., Inc.
0001172661-24-003538	181992	0001541901	028-15266	000160113	801-73723	Encompass Capital Advisors LLC
0001345471-24-000029	182335	0001345471	028-12039	000154172	801-71968	TRIAN FUND MANAGEMENT, L.P.
0000905148-24-002210	182629	0001714217	028-23084	000161327	801-73641	ORION RESOURCE PARTNERS (USA) LP
0001085146-24-003961	183006	0001299434	028-11157			DSC Advisors, L.P.
0001207017-24-000030	182942		028-17598			Russell Investments Group, Ltd
0000929638-24-002812	182690	0001959730	028-23083			Fund 1 Investments, LLC
0001172661-24-003534	182059	0001453072	028-13284	000155058	801-71962	Alyeska Investment Group, L.P.
0000950123-24-008753	182922		028-13627	000293389		Sculptor Capital II LP
0000950123-24-008751	182853		028-2813114			Blackstone Inc
0000950123-24-008748	182851		028-2813114			Blackstone Inc
0000950123-24-008745	183019		28-13114			Blackstone Inc
0000950123-24-008749	183080		028-06663	000107913	801-56729	Sculptor Capital LP
0000950123-24-008747	182652		028-2813114			Blackstone Inc
0000950123-24-008746	182544		028-2813114			Blackstone Inc
0000950123-24-008750	182918		028-13114			Blackstone Inc
0000950123-24-008744	183171		028-13114			Blackstone Inc
0000950123-24-008742	182369		028-13114			Blackstone Inc
0000950123-24-008741	182278		028-2813114			Blackstone Inc
0000950123-24-008743	182400		028-2813114			Blackstone Inc
0000929638-24-002811	182871	0001959730	028-23083			Fund 1 Investments, LLC
0000905148-24-002209	182394	0001714217	028-23084	000161327	801-73641	ORION RESOURCE PARTNERS (USA) LP
0001104659-24-089602	182689	0001423994	028-12856			Ridgeback Capital Investments L.P.
0001172661-24-003531	183071	0001312908	028-11102	000137842	801-65550	Gates Capital Management, Inc.
0001085146-24-003958	182815	0001345929	028-13997	000017501	8-38904	BROWN ADVISORY INC
0001085146-24-003957	182838	0001345929	028-13997	000017501	8-38904	BROWN ADVISORY INC
0001085146-24-003955	182294	0001345929	028-13997	000017501	8-38904	BROWN ADVISORY INC
0002022297-24-000033	182347	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000033	182346	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000033	182348	0001596800	028-16144			Connor, Clark & Lunn Investment Management Ltd.
0001273087-24-000084	182666	0001745981	028-18889			WORLDQUANT MILLENNIUM ADVISORS LLC
0000950123-24-008737	182011		028-13183	000148826	801-70860	Citadel Advisors LLC
0000902664-24-005132	183017	0001029160	028-06420			SOROS FUND MANAGEMENT LLC
0001085146-24-003954	182822	0001345929	028-13997	000017501	8-38904	BROWN ADVISORY INC
0000921895-24-001813	181954	0001559771	028-16004	000161251	801-77057	Engaged Capital LLC
0001104659-24-089592	182056	0001423994	028-12856			Ridgeback Capital Investments L.P.
0002022297-24-000032	182409	0001596800	028-16144			Connor, Clark & Lunn Investment Management Ltd.
0002022297-24-000032	182407	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000032	182408	0001563660	028-21533			Desjardins Global Asset Management Inc.
0000921895-24-001812	183000	0001559771	028-16004	000161251	801-77057	Engaged Capital LLC
0001085146-24-003944	182696	0001692234	028-17598			Russell Investments Group, Ltd.
0001085146-24-003944	182697	0000820027	028-00139			AMERIPRISE FINANCIAL INC
0001085146-24-003941	183180	0001633362	028-16562			Simcoe Capital Management, LLC
0002022297-24-000031	182211	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000031	182210	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000031	182212	0001596800	028-16144			Connor, Clark & Lunn Investment Management Ltd.
0001172661-24-003516	182615	0001702490	028-18498			Deer Park Road Corp
0001140361-24-037300	183136	0001697162	028-17913			Chescapmanager LLC
0001463217-24-000004	182802	0001463217	028-13508	000134600	801-64376	UNITED CAPITAL FINANCIAL ADVISORS, LLC
0001172661-24-003515	183128	0001702490	028-18498			Deer Park Road Corp
0001193805-24-001034	182643	0001086416	028-04329			SCOGGIN MANAGEMENT LP
0001214659-24-014707	182486	0001232621	028-14822			TANG CAPITAL MANAGEMENT LLC
0001214659-24-014704	182100	0001455952	028-14330			Richmond Hill Investments, LLC
0001172661-24-003513	182351	0001702490	028-18498			Deer Park Road Corp
0000929638-24-002806	183109		028-22122			Cantor Fitzgerald, L.P.
0001214659-24-014661	183002	0001339161	028-11775	000156889	801-73740	Fine Capital Partners, L.P.
0001214659-24-014696	183108	0001620220	028-16688	000172249	801-80255	Engineers Gate Manager LP
0001214659-24-014660	182944	0001339161	028-11775	000156889	801-73740	Fine Capital Partners, L.P.
0000950123-24-008732	181947		028-22607 			GRAYHAWK INVESTMENT STRATEGIES INC.
0000950123-24-008726	182963		028-17559			Flagship Pioneering Inc.
0000950123-24-008729	182403		028-17559			Flagship Pioneering Inc.
0000950123-24-008728	182341		028-17559			Flagship Pioneering Inc.
0002022297-24-000030	183053	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000030	183052	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000030	183054	0001596800	028-16144			Connor, Clark & Lunn Investment Management Ltd.
0000929638-24-002805	182780		028-22122			Cantor Fitzgerald, L.P.
0000929638-24-002804	182325		028-22122			Cantor Fitzgerald, L.P.
0000929638-24-002803	182663		028-21401	000106301	801-50835	Smith Group Asset Management, LLC
0000929638-24-002803	182662		028-18098	000159296	801-72852	Cantor Fitzgerald Investment Advisors L.P.
0000315080-24-000005	181965		028-00416			Bank of Hawaii
0001140361-24-037294	182964	0000035442	028-00471			FIDUCIARY TRUST CO
0000921895-24-001810	182286	0000024046				CONTINENTAL GENERAL INSURANCE CO
0002022297-24-000029	182290	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000029	182289	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0000921895-24-001809	182343	0000024046				CONTINENTAL GENERAL INSURANCE CO
0002022297-24-000028	183026	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000028	183027	0001563660	028-21533			Desjardins Global Asset Management Inc.
0001532155-24-000117	182561	0000829108	028-02204			Brandywine Global Investment Management, LLC
0001532155-24-000117	182565	0001333986	028-19172			Equitable Holdings, Inc.
0001532155-24-000117	182564	0000312348	028-00398			LOOMIS SAYLES & CO L P
0001532155-24-000117	182563	0000807249	028-01887			GAMCO INVESTORS, INC. ET AL
0001532155-24-000117	182562	0000201772	028-00878			ESSEX INVESTMENT MANAGEMENT CO LLC
0001532155-24-000117	182560	0001920120	028-22489			AXA Investment Managers US Inc.
0002022297-24-000027	182489	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000027	182488	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0000919574-24-004738	182934	0001946136	028-22660			Naman Capital Ltda
0000921895-24-001808	182359	0000024046				CONTINENTAL GENERAL INSURANCE CO
0002022297-24-000026	182782	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000026	182781	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0001532155-24-000116	182444	0001125816	028-06487			FIRST TRUST ADVISORS LP
0001532155-24-000116	182445	0000314965	028-00096			CAPITAL GUARDIAN TRUST CO
0001532155-24-000116	182446	0000030163	028-00127			BNY Mellon Investment Adviser, Inc.
0001532155-24-000116	182447	0001023875	028-06154			FRANKLIN MUTUAL ADVISERS LLC
0001532155-24-000116	182448	0001697233	028-17876			GQG Partners LLC
0001532155-24-000116	182449	0000860644	028-02634			Aristotle Capital Management, LLC
0001532155-24-000116	182450	0000812295	028-01343			JANUS HENDERSON INVESTORS US LLC
0001532155-24-000116	182451	0001920120	028-22489			AXA Investment Managers US Inc.
0001532155-24-000116	182452	0001163368	028-10952			PACIFIC INVESTMENT MANAGEMENT CO LLC
0001532155-24-000116	182453	0001333986	028-19172			Equitable Holdings, Inc.
0001532155-24-000116	182412	0001109448	028-10562			ALLIANCEBERNSTEIN L.P.
0001532155-24-000116	182413	0000313028	028-01006			BARROW HANLEY MEWHINNEY & STRAUSS LLC
0001532155-24-000116	182414	0001086363	028-04293			BLACKROCK FINANCIAL MANAGEMENT INC/DE
0001532155-24-000116	182415	0001305227	028-12016			BlackRock Investment Management, LLC
0001532155-24-000116	182416	0001348883	028-11611			Clearbridge Investments, LLC
0001532155-24-000116	182417	0001217541	028-10648			DIAMOND HILL CAPITAL MANAGEMENT INC
0001532155-24-000116	182418	0001102578	028-05269			EARNEST PARTNERS LLC
0001532155-24-000116	182419	0000898420	028-03578			FRANKLIN ADVISERS INC
0001532155-24-000116	182420	0000807249	028-01887			GAMCO INVESTORS, INC. ET AL
0001532155-24-000116	182421	0001519418	028-14519			Horizon Kinetics LLC
0001532155-24-000116	182422	0000020430	028-00255			Invesco Advisers, Inc.
0001532155-24-000116	182423	0000019617	028-00694			JPMORGAN CHASE & CO
0001532155-24-000116	182424	0000728100	028-00413			LORD, ABBETT & CO. LLC
0001532155-24-000116	182425	0000912938	028-04968			MASSACHUSETTS FINANCIAL SERVICES CO /MA/
0001532155-24-000116	182426	0001230193	028-11866			MORGAN STANLEY INVESTMENT MANAGEMENT INC
0001532155-24-000116	182427	0001170789	028-12454			POST ADVISORY GROUP LLC
0001532155-24-000116	182428	0001257442	028-11338			SSGA FUNDS MANAGEMENT INC
0001532155-24-000116	182429	0000080255	028-00115			PRICE T ROWE ASSOCIATES INC /MD/
0001532155-24-000116	182430	0001177719	028-10220			WESTFIELD CAPITAL MANAGEMENT CO LP
0001532155-24-000116	182431	0000944388	028-11685			1832 Asset Management L.P.
0001532155-24-000116	182432	0000312348	028-00398			LOOMIS SAYLES & CO L P
0001532155-24-000116	182433	0000902219	028-04557			WELLINGTON MANAGEMENT GROUP LLP
0001532155-24-000116	182434	0001229262	028-10981			GOLDMAN SACHS ASSET MANAGEMENT, L.P.
0001532155-24-000116	182435	0001086431	028-04379			FEDERATED GLOBAL INVESTMENT MANAGEMENT CORP
0001532155-24-000116	182436	0001021642	028-05840			VAUGHAN NELSON INVESTMENT MANAGEMENT, L.P.
0001532155-24-000116	182437	0001455253	028-13328			HS Management Partners, LLC
0001532155-24-000116	182438	0001034524	028-03687			POLEN CAPITAL MANAGEMENT LLC
0001532155-24-000116	182439	0000829108	028-02204			Brandywine Global Investment Management, LLC
0001532155-24-000116	182440	0001207017	028-10469			LAZARD ASSET MANAGEMENT LLC
0001532155-24-000116	182441	0000052388	028-01091			AMERICAN CENTURY INVESTMENT MANAGEMENT INC
0001532155-24-000116	182442	0001385495	028-12282			FIAM LLC
0001532155-24-000116	182443	0000813917	028-02013			HARRIS ASSOCIATES L P
0001532155-24-000115	183073	0001333986	028-19172			Equitable Holdings, Inc.
0002022297-24-000025	183022	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000025	183023	0001563660	028-21533			Desjardins Global Asset Management Inc.
0001496201-24-000012	183150	0001496201	028-15863	000312614	802-120694	SPHERA FUNDS MANAGEMENT LTD.
0001425852-24-000006	182829		28-12836			GUGGENHEIM CAPITAL LLC
0002022297-24-000024	182146	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000024	182145	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000023	182850	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000023	182849	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0001496201-24-000011	182779	0001496201	028-15863	000312614	802-120694	SPHERA FUNDS MANAGEMENT LTD.
0001876672-24-000003	182899	0001771444	028-22652	000175350	801-100341	Stagwell Group LLC
0002022297-24-000022	182361	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000022	182360	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0001599814-24-000005	182208		028-17598			Russell Investment Group, Ltd.
0002022297-24-000021	182554	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000021	182553	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0000950142-24-002204	183055	0001670185	028-19403	000282125	801-107234	HPS Investment Partners, LLC
0002022297-24-000020	182193	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000020	182192	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0001567619-24-000365	181986	0001502149	028-14018			Transamerica Financial Advisors, Inc.
0001567619-24-000365	181985		028-13378			AEGON USA Investment Management LLC
0001600094-24-000009	182060	0000927971				BANK OF MONTREAL /CAN/
0001907684-24-000005	182830	0001771179	028-21942	000304053		Sagefield Capital LP
0002022297-24-000019	183092	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000019	183093	0001563660	028-21533			Desjardins Global Asset Management Inc.
0001675365-24-000039	183098	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0001600094-24-000008	182309	0000927971				BANK OF MONTREAL /CAN/
0001675365-24-000038	182677	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0001167376-24-000008	182872	0001469589	028-13619			Q Global Advisors, LLC
0001600094-24-000007	183059	0000927971				BANK OF MONTREAL /CAN/
0001675365-24-000037	182624	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0001567619-24-000364	182406	0001633901	028-16706			Betterment LLC
0001675365-24-000036	182668	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0001167376-24-000006	183018	0001469589	028-13619			Q Global Advisors, LLC
0001600094-24-000006	182020	0000927971				BANK OF MONTREAL /CAN/
0001283968-24-000006	182526	0001053906	028-15027			Artal Group S.A.
0000895421-24-000432	182880	0000895421	028-03432			MORGAN STANLEY
0001675365-24-000035	183137	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0002022297-24-000018	182702	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000018	182703	0001563660	028-21533			Desjardins Global Asset Management Inc.
0001460840-24-000006	182206	0001053906	028-15027			Artal Group S.A.
0000895421-24-000431	181981	0000895421	028-03432			MORGAN STANLEY
0001340096-24-000006	182096	0001053906	028-15027			Artal Group S.A.
0001573679-24-000026	182788	0000928047	028-04428			MANUFACTURERS LIFE INSURANCE COMPANY, THE
0001522131-24-000006	182870	0001053906	028-15027			Artal Group S.A.
0001675365-24-000034	182759	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0000895421-24-000430	182799	0000895421	028-03432			MORGAN STANLEY
0001600094-24-000005	182803	0000927971				BANK OF MONTREAL /CAN/
0000895421-24-000429	182529	0000895421	028-03432			MORGAN STANLEY
0002022297-24-000017	182672	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000017	182673	0001563660	028-21533			Desjardins Global Asset Management Inc.
0001573679-24-000025	182800	0000928047	028-04428			MANUFACTURERS LIFE INSURANCE COMPANY, THE
0000895421-24-000428	182314	0000895421	028-03432			MORGAN STANLEY
0001218180-24-000006	182814	0001053906	028-15027			Artal Group S.A.
0001599214-24-000003	181977	0001583977	028-15949	000167820	801-79513	Cormorant Asset Management, LP
0000895421-24-000427	182194	0000895421	028-03432			MORGAN STANLEY
0001675365-24-000033	183056	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0000895421-24-000426	183035	0000895421	028-03432			MORGAN STANLEY
0000895421-24-000425	182639	0000895421	028-03432			MORGAN STANLEY
0001675365-24-000032	182670	0000070858	028-00158		001-06523	BANK OF AMERICA CORP /DE/
0001573679-24-000024	182176	0000928047		000004428		MANUFACTURERS LIFE INSURANCE COMPANY, THE
0000895421-24-000424	182004	0000895421	028-03432			MORGAN STANLEY
0001600094-24-000004	182099	0000927971				BANK OF MONTREAL /CAN/
0000895421-24-000423	182549	0000895421	028-03432			MORGAN STANLEY
0000895421-24-000422	183122	0000895421	028-03432			MORGAN STANLEY
0002022297-24-000016	182091	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000016	182090	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0001041062-24-000130	183096	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0001041062-24-000129	182103	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0001041062-24-000128	182941	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0001041062-24-000127	182762	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0001041062-24-000126	183079	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0001573679-24-000023	182101	0000928047	028-04428			MANUFACTURERS LIFE INSURANCE COMPANY, THE
0001041062-24-000125	182064	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0002022297-24-000015	181952	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000015	181953	0001563660	028-21533			Desjardins Global Asset Management Inc.
0000895421-24-000421	182366	0000895421	028-03432			MORGAN STANLEY
0001041062-24-000124	182968	0001484836	028-13856	000157359	801-73876	Centerbridge Partners, L.P.
0001398344-24-014666	181963	0001695078	028-19635	000116978	801-61471	Faithward Advisors, LLC
0000919574-24-004716	182551	0001364412	028-13040	000161041	801-73989	H PARTNERS MANAGEMENT, LLC
0000895421-24-000420	182665	0000895421	028-03432			MORGAN STANLEY
0000919574-24-004715	182301	0001364412	028-13040	000161041	801-73989	H PARTNERS MANAGEMENT, LLC
0000895421-24-000419	182831	0000895421	028-03432			MORGAN STANLEY
0001573679-24-000022	183177	0000928047	028-04428			MANUFACTURERS LIFE INSURANCE COMPANY, THE
0000895421-24-000418	183004	0000895421	028-03432			MORGAN STANLEY
0000892712-24-000105	182545	0001477024	028-13747			Johnson Financial Group, Inc.
0000892712-24-000104	182144	0001477024	028-13747			Johnson Financial Group, Inc.
0000895421-24-000417	182823	0000895421	028-03432			MORGAN STANLEY
0000895421-24-000416	182126	0000895421	028-03432			MORGAN STANLEY
0000905148-24-002206	182071	0001163653	028-10594			NOMURA HOLDINGS INC
0000905148-24-002205	182070	0001163653	028-10594			NOMURA HOLDINGS INC
0000895421-24-000415	182454	0000895421	028-03432			MORGAN STANLEY
0000905148-24-002204	183082	0001163653	028-10594			NOMURA HOLDINGS INC
0001573679-24-000021	182827	0000928047	028-04428			MANUFACTURERS LIFE INSURANCE COMPANY, THE
0000895421-24-000414	182197	0000895421	028-03432			MORGAN STANLEY
0002022297-24-000014	182007	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000014	182008	0001563660	028-21533			Desjardins Global Asset Management Inc.
0000895421-24-000413	182487	0000895421	028-03432			MORGAN STANLEY
0001600094-24-000003	181980	0000927971				BANK OF MONTREAL /CAN/
0000929638-24-002793	181969	0001572664	028-18553	000165159	802-77116	Berylson Capital Partners, LLC
0000895421-24-000412	182695	0000895421	028-03432			MORGAN STANLEY
0000895421-24-000411	182879	0000895421	028-03432			MORGAN STANLEY
0001573679-24-000020	182299	0000928047	028-04428			MANUFACTURERS LIFE INSURANCE COMPANY, THE
0001771728-24-000003	183086	0001771444	028-22652	000175350	801-100341	Stagwell Group LLC
0000943663-24-000212	183124	0001505817	028-14036		801-71885	Fiera Capital Corp
0000895421-24-000410	182171	0000895421	028-03432			MORGAN STANLEY
0002022297-24-000013	182817	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000013	182818	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000012	182506	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000012	182507	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000011	182633	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000011	182634	0001563660	028-21533			Desjardins Global Asset Management Inc.
0000895421-24-000409	182183	0000895421	028-03432			MORGAN STANLEY
0000905148-24-002202	182148	0001496637	028-13977			Norinchukin Bank, The
0000895421-24-000408	183046	0001916464	028-22389			Cook Street Consulting, Inc.
0001776936-24-000008	182556	0001719165	028-18638			Capital Markets Trading UK LLP
0001776936-24-000008	182555	0001632813	028-16985			CMT Capital Markets Trading GmbH
0002022297-24-000010	182835	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000010	182834	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0000905148-24-002201	182528	0001496637	028-13977			Norinchukin Bank, The
0000943663-24-000210	183070	0001505817	028-14036		801-71885	Fiera Capital Corp
0002022297-24-000009	182989	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000009	182990	0001563660	028-21533			Desjardins Global Asset Management Inc.
0000950123-24-008704	182104		028-14589			Liberty Mutual Group Asset Management Inc.
0002022297-24-000008	181961	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000008	181962	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000007	182812	0001563660	028-21533			Desjardins Global Asset Management Inc.
0002022297-24-000007	182811	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0000950123-24-008701	183010		028-14589			Liberty Mutual Group Asset Management Inc.
0002022297-24-000006	182531	0002022297	028-24160			Federation des caisses Desjardins du Quebec
0002022297-24-000006	182532	0001563660	028-21533			Desjardins Global Asset Management Inc.
0001085146-24-003932	182645	0000932859	028-04558	000114310	801-60485	PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001085146-24-003932	182644	0001061186	028-07104	000104702	801-11916	WCM INVESTMENT MANAGEMENT, LLC
0001398344-24-014660	181934		028-04558	000114310	801-60485	PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001398344-24-014660	181933		028-11964	000111616	801-57184	Aperio Group, LLC
0001398344-24-014660	181936		028-12966	000144594	801-68177	OShaughnessy Asset Management, LLC
0001398344-24-014660	181935		028-20648	000291127	801-119228	Evolutionary Tree Capital Management, LLC
0000950123-24-008695	182627		028-17462			Bellevue Group AG
0000950123-24-008694	182150		028-17462			Bellevue Group AG
0000950123-24-008693	182923		028-17462			Bellevue Group AG
0001910877-24-000003	181955	0001856405	028-21820	000291738	801-112410	SONA ASSET MANAGEMENT (US) LLC
0001910877-24-000003	181956	0001103882	028-05431	000138460	801-72796	Paloma Partners Management Co
0001892688-24-000090	182307	0001910456	028-22151	000310301	801-127585	Lynx1 Capital Management LP
0001526648-24-000020	183131	0000927971				BANK OF MONTREAL /CAN/
0001104659-24-089516	182365	0001247497	028-12939			RIVERSTONE HOLDINGS LLC
0001902383-24-000002	182340	0001900110	028-21524			DGS Capital Management, LLC
0000719220-24-000078	183078					028-06460 S&T Bank
0001856405-24-000006	182205	0001103882	028-05431	000138460	801-72796	Paloma Partners Management Co
0000904454-24-000464	182685	0001496228	028-15030	000161163	801-73734	SRB CORP
0000904454-24-000462	182010	0001496228	028-15030	000161163	801-73734	SRB CORP
0001178913-24-002611	182339	0001912576	028-22354			Psagot Value Holdings Ltd. / (Israel)
0000905148-24-002194	182308	0001911838	028-22744			Post Oak Energy Holdings, LLC
0001966440-24-000005	182884	0001421306	028-12820	000144078	801-69965	BRIGADE CAPITAL MANAGEMENT, LP
0001966440-24-000005	182883	0001164508	028-10005	000111298	801-56633	ARROWSTREET CAPITAL, LIMITED PARTNERSHIP
0001966440-24-000005	182882	0001109448	028-10562	000108477	801-56720	ALLIANCEBERNSTEIN L.P.
0001966440-24-000005	182881	0001167557	028-10120	000111883	801-55543	AQR CAPITAL MANAGEMENT LLC
0001966440-24-000005	182896	0001968109	028-23233			Vinva Investment Management Ltd
0001966440-24-000005	182895	0000748054	028-11918	000105778	801-8174	AMERICAN CENTURY COMPANIES INC
0001966440-24-000005	182894	0000861177	028-02682	000106838	801-34910	UBS ASSET MANAGEMENT AMERICAS LLC
0001966440-24-000005	182893	0001086619	028-04731			SCHRODER INVESTMENT MANAGEMENT GROUP
0001966440-24-000005	182892	0001491998	028-16966			Ninety One SA (PTY) Ltd
0001966440-24-000005	182891	0001418333	028-13120			MACQUARIE GROUP LTD
0001966440-24-000005	182890	0001207017	028-10469	000122836	801-61701	LAZARD ASSET MANAGEMENT LLC
0001966440-24-000005	182889	0000812295	028-01343	000104652	801-13991	JANUS HENDERSON INVESTORS US LLC
0001966440-24-000005	182885	0000354204	028-01186	000106482	801-16283	DIMENSIONAL FUND ADVISORS LP
0001966440-24-000005	182886	0001305841	028-10968	000131556	801-63118	Epoch Investment Partners, Inc.
0001966440-24-000005	182888	0001086318	028-04211	000119232	801-60987	INTECH INVESTMENT MANAGEMENT LLC
0001966440-24-000005	182887	0001697233	028-17876	000283720	801-107734	GQG Partners LLC
0001667731-24-000468	182485	0001831577				Jump Financial, LLC
0000905148-24-002191	183064	0001705339	028-18036			MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.
0000905148-24-002190	181994	0001705339	028-18036			MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.
0000905148-24-002189	183033	0001705339	028-18036			MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.
0001667731-24-000467	182857	0001831577				Jump Financial, LLC
0000905148-24-002188	181984	0001705339	028-18036			MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.
0000919574-24-004706	183133	0001421097	028-12823	000158296	801-74035	SAMLYN CAPITAL, LLC
0001085146-24-003922	182358	0002011612	028-23932			Pathstone Holdings, LLC
0001667731-24-000466	182902	0001831577				Jump Financial, LLC
0000919574-24-004705	182641	0001421097	028-12823	000158296	801-74035	SAMLYN CAPITAL, LLC
0001519964-24-000003	182172	0001318757	028-11304	000160885	802-76358	MARSHALL WACE, LLP
0001667731-24-000465	183173	0001831577				Jump Financial, LLC
0000919574-24-004704	183024	0001963918		000323259		Pilgrim Global Advisors LLC
0001667731-24-000464	182367	0001831577				Jump Financial, LLC
0001420506-24-001530	182869		021-21010			SilverArc Capital Management, LLC
0000919574-24-004703	181949	0001421097	028-12823	000158296	801-74035	SAMLYN CAPITAL, LLC
0000905148-24-002183	183007	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0000905148-24-002182	182961	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0000905148-24-002181	183129	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001325091-24-000007	182182	0001318757	028-11304	000160885	802-76358	MARSHALL WACE, LLP
0000905148-24-002180	182396	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0000919574-24-004702	182940	0001421097	028-12823	000158296	801-74035	SAMLYN CAPITAL, LLC
0000905148-24-002179	182649	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001599966-24-000020	182995	0000927971				BANK OF MONTREAL /CAN/
0001667731-24-000463	182151	0001831577				Jump Financial, LLC
0000905148-24-002178	182860	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0000919574-24-004700	182996	0001421097	028-12823	000158296	801-74035	SAMLYN CAPITAL, LLC
