ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0001172661-22-002495	139823	0001276525	028-10830			DIKER MANAGEMENT LLC
0000919574-22-006705	141759	0001351063	028-11647			JACOBS ASSET MANAGEMENT, LLC
0001606588-22-000009	140906	0001050463	028-06620			MORGAN DEMPSEY CAPITAL MANAGEMENT LLC
0001606588-22-000009	140905	0001477872	028-13757			Saratoga Research & Investment Management
0001606588-22-000009	140904	0001419999	028-13243			MAR VISTA INVESTMENT PARTNERS LLC
0001606588-22-000009	140903	0001034524	028-03687			POLEN CAPITAL MANAGEMENT LLC
0001606588-22-000009	140902	0001508822	028-14059			ACR Alpine Capital Research, LLC
0001532155-22-000120	142039	0001519418	028-14519			Horizon Kinetics LLC
0001532155-22-000120	142040	0000020430	028-00255			Invesco Advisers, Inc.
0001532155-22-000120	142041	0000019617	028-00694			JPMORGAN CHASE & CO
0001532155-22-000120	142042	0000728100	028-00413			LORD, ABBETT & CO. LLC
0001532155-22-000120	142043	0000912938	028-04968			MASSACHUSETTS FINANCIAL SERVICES CO /MA/
0001532155-22-000120	142044	0001230193	028-11866			MORGAN STANLEY INVESTMENT MANAGEMENT INC
0001532155-22-000120	142045	0001170789	028-12454			POST ADVISORY GROUP LLC
0001532155-22-000120	142046	0001257442	028-11338			SSGA FUNDS MANAGEMENT INC
0001532155-22-000120	142047	0000080255	028-00115			PRICE T ROWE ASSOCIATES INC /MD/
0001532155-22-000120	142048	0001177719	028-10220			WESTFIELD CAPITAL MANAGEMENT CO LP
0001532155-22-000120	142049	0000944388	028-11685			1832 Asset Management L.P.
0001532155-22-000120	142050	0000312348	028-00398			LOOMIS SAYLES & CO L P
0001532155-22-000120	142032	0001086363	028-04293			BLACKROCK FINANCIAL MANAGEMENT INC/DE
0001532155-22-000120	142052	0001229262	028-10981			GOLDMAN SACHS ASSET MANAGEMENT, L.P.
0001532155-22-000120	142053	0001086431	028-04379			FEDERATED GLOBAL INVESTMENT MANAGEMENT CORP
0001532155-22-000120	142054	0001021642	028-05840			VAUGHAN NELSON INVESTMENT MANAGEMENT, L.P.
0001532155-22-000120	142055	0001455253	028-13328			HS Management Partners, LLC
0001532155-22-000120	142056	0001034524	028-03687			POLEN CAPITAL MANAGEMENT LLC
0001532155-22-000120	142057	0000829108	028-02204			Brandywine Global Investment Management, LLC
0001532155-22-000120	142058	0001207017	028-10469			LAZARD ASSET MANAGEMENT LLC
0001532155-22-000120	142059	0000052388	028-01091			AMERICAN CENTURY INVESTMENT MANAGEMENT INC
0001532155-22-000120	142060	0001385495	028-12282			FIAM LLC
0001532155-22-000120	142061	0000813917	028-02013			HARRIS ASSOCIATES L P
0001532155-22-000120	142062	0001125816	028-06487			FIRST TRUST ADVISORS LP
0001532155-22-000120	142063	0000314965	028-00096			CAPITAL GUARDIAN TRUST CO
0001532155-22-000120	142064	0000030163	028-00127			BNY Mellon Investment Adviser, Inc.
0001532155-22-000120	142065	0001023875	028-06154			FRANKLIN MUTUAL ADVISERS LLC
0001532155-22-000120	142066	0001697233	028-17876			GQG Partners LLC
0001532155-22-000120	142067	0000860644	028-02634			Aristotle Capital Management, LLC
0001532155-22-000120	142068	0000812295	028-01343			JANUS HENDERSON INVESTORS US LLC
0001532155-22-000120	142069	0001920120	028-22489			AXA Investment Managers US Inc.
0001532155-22-000120	142070	0001163368	028-10952			PACIFIC INVESTMENT MANAGEMENT CO LLC
0001532155-22-000120	142071	0000201772	028-00878			ESSEX INVESTMENT MANAGEMENT CO LLC
0001532155-22-000120	142029	0000898427	028-03570			AXA S.A.
0001532155-22-000120	142030	0001109448	028-10562			ALLIANCEBERNSTEIN L.P.
0001532155-22-000120	142031	0000313028	028-01006			BARROW HANLEY MEWHINNEY & STRAUSS LLC
0001532155-22-000120	142038	0000807249	028-01887			GAMCO INVESTORS, INC. ET AL
0001532155-22-000120	142037	0000898420	028-03578			FRANKLIN ADVISERS INC
0001532155-22-000120	142036	0001102578	028-05269			EARNEST PARTNERS LLC
0001532155-22-000120	142035	0001217541	028-10648			DIAMOND HILL CAPITAL MANAGEMENT INC
0001532155-22-000120	142034	0001348883	028-11611			Clearbridge Investments, LLC
0001532155-22-000120	142033	0001305227	028-12016			BlackRock Investment Management, LLC
0001532155-22-000120	142051	0000902219	028-04557			WELLINGTON MANAGEMENT GROUP LLP
0000038777-22-000194	140977	0000038777	028-00734			FRANKLIN RESOURCES INC
0001172661-22-002493	140051	0001692234	028-17598			Russell Investments Group, Ltd.
0000919574-22-006704	139335	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0000948905-22-000005	139401	0000720672	028-04621			STIFEL FINANCIAL CORP
0000950123-22-012036	141258		028-11129			Burgundy Asset Management Ltd.
0000950123-22-012036	141259		028-06075			Jarislowsky, Fraser Ltd
0000950123-22-012036	141260		028-06008			Iridian Asset Management
0000950123-22-012036	141264		028-17965			Empire Life Investments Inc.
0000950123-22-012036	141262		028-14731			Oskie Capital Management, LLC
0000950123-22-012036	141263		028-11599			Grantham, Mayo, Van Otterloo & Co. LLC
0000950123-22-012036	141261		028-06580			LSV Asset Management
0000038777-22-000193	140809	0000038777	028-00734			FRANKLIN RESOURCES INC
0001398344-22-022048	139963		028-14357			Water Asset Management LLC
0001398344-22-022048	139962		028-10662			MENDON CAPITAL ADVISORS CORP
0001086364-22-000035	139735	0001364742	028-12019			BlackRock Inc.
0001665077-22-000008	139921					Prelude Capital Management, LLC
0001172661-22-002490	139387	0001424381	028-12815			LAKEWOOD CAPITAL MANAGEMENT, LP
0001086364-22-000034	141599	0001364742	028-12019			BlackRock Inc.
0000948046-22-000177	139415	0000948046	028-10103			DEUTSCHE BANK AG\
0001086364-22-000033	140415	0001364742	028-12019			BlackRock Inc.
0000038777-22-000192	141917	0000038777	028-00734			FRANKLIN RESOURCES INC
0001086364-22-000032	140898	0001364742	028-12019			BlackRock Inc.
0001086364-22-000031	141839	0001364742	028-12019			BlackRock Inc.
0001172661-22-002488	140047	0001424381	028-12815			LAKEWOOD CAPITAL MANAGEMENT, LP
0000919574-22-006699	141918	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0001086364-22-000030	140164	0001364742	028-12019			BlackRock Inc.
0001086364-22-000029	141148	0001364742	028-12019			BlackRock Inc.
0001086364-22-000028	141533	0001364742	028-12019			BlackRock Inc.
0001086364-22-000027	139498	0001364742	028-12019			BlackRock Inc.
0000950123-22-012027	141363		028-17598			Russell Investments Group, Ltd
0001086364-22-000026	141700	0001364742	028-12019			BlackRock Inc.
0000038777-22-000191	140865	0000038777	028-00734			FRANKLIN RESOURCES INC
0001086364-22-000025	139370	0001364742	028-12019			BlackRock Inc.
0001086364-22-000024	139576	0001364742	028-12019			BlackRock Inc.
0001086364-22-000023	139254	0001364742	028-12019			BlackRock Inc.
0001086364-22-000022	141065	0001364742	028-12019			BlackRock Inc.
0000038777-22-000190	139939	0000038777	028-00734			FRANKLIN RESOURCES INC
0001086364-22-000021	141606	0001364742	028-12019			BlackRock Inc.
0001567619-22-019891	139341	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001086364-22-000020	140989	0001364742	028-12019			BlackRock Inc.
0001567619-22-019890	139629	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001086364-22-000019	140550	0001364742	028-12019			BlackRock Inc.
0001567619-22-019888	139707	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001567619-22-019887	140568	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001086364-22-000018	140278	0001364742	028-12019			BlackRock Inc.
0000902664-22-004858	141479	0001515070	028-15287			TFG Asset Management GP Ltd
0000038777-22-000189	139243	0000038777	028-00734			FRANKLIN RESOURCES INC
0001567619-22-019885	141461	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001086364-22-000017	140875	0001364742	028-12019			BlackRock Inc.
0000948046-22-000176	141468	0000948046	028-10103			DEUTSCHE BANK AG\
0000351040-22-000010	141511	0001803089	028-20013			American Family Insurance Mutual Holding Co
0001567619-22-019883	139534	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0000902664-22-004857	141086	0001515070	028-15287			TFG Asset Management GP Ltd
0001086364-22-000016	141506	0001364742	028-12019			BlackRock Inc.
0001567619-22-019881	141680	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001086364-22-000015	139238	0001364742	028-12019			BlackRock Inc.
0000919574-22-006693	140142	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0000902664-22-004856	139603	0001515070	028-15287			TFG Asset Management GP Ltd
0001086364-22-000014	139475	0001364742	028-12019			BlackRock Inc.
0001086364-22-000013	140558	0001364742	028-12019			BlackRock Inc.
0000038777-22-000188	139667	0000038777	028-00734			FRANKLIN RESOURCES INC
0001086364-22-000012	141837	0001364742	028-12019			BlackRock Inc.
0001086364-22-000011	141064	0001364742	028-12019			BlackRock Inc.
0001086364-22-000010	141779	0001364742	028-12019			BlackRock Inc.
0001086364-22-000009	141031	0001364742	028-12019			BlackRock Inc.
0000038777-22-000187	139455	0000038777	028-00734			FRANKLIN RESOURCES INC
0001086364-22-000008	139912	0001364742	028-12019			BlackRock Inc.
0001086364-22-000007	140998	0001364742	028-12019			BlackRock Inc.
0001086364-22-000006	141365	0001364742	028-12019			BlackRock Inc.
0001790787-22-000007	141074	0000949509	028-05050			OAKTREE CAPITAL MANAGEMENT LP
0001790787-22-000007	141075	0001822973	028-21340			Oaktree Fund Advisors, LLC
0000950142-22-003173	141994	0001670185	028-19403			HPS Investment Partners, LLC
0000950142-22-003172	141338	0001670185	028-19403			HPS Investment Partners, LLC
0001086364-22-000005	140155	0001364742	028-12019			BlackRock Inc.
0001402828-22-000008	141035		028-17598			Russell Investments Group, Ltd
0001402828-22-000008	141036		028-10477			Columbia Management Investment Advisers, LLC
0000038777-22-000186	140617	0000038777	028-00734			FRANKLIN RESOURCES INC
0000950123-22-012025	139931		028-21829			TSG Consumer Partners LP
0000950123-22-012024	140857		028-21829			TSG Consumer Partners LP
0001822973-22-000004	139249	0001692234	028-17598			Russell Investments Group, Ltd.
0000038777-22-000185	141044	0000038777	028-00734			FRANKLIN RESOURCES INC
0001178913-22-004010	141364	0001376192	028-16398			Clal Insurance Enterprises Holdings Ltd
0000919574-22-006686	139538	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0000950123-22-012021	139588		028-21829			TSG Consumer Partners LP
0001178913-22-004008	140310	0001376192	028-16398			Clal Insurance Enterprises Holdings Ltd
0001086364-22-000004	170713					Nationwide Variable Insurance Trust and Nationwide Fund Advisors
0001086364-22-000004	170712					Nationwide Mutual Funds/Nationwide Fund Advisors
0001086364-22-000004	170711					RUSSELL FRANK CO
0000038777-22-000184	141998	0000038777	028-00734			FRANKLIN RESOURCES INC
0001178913-22-004006	141931	0001376192	028-16398			Clal Insurance Enterprises Holdings Ltd
0000948046-22-000175	141210	0000948046	028-10103			DEUTSCHE BANK AG\
0000038777-22-000183	140541	0000038777	028-00734			FRANKLIN RESOURCES INC
0001172661-22-002478	141330	0001767559	028-19372			London & Capital Asset Management Ltd
0000949509-22-000007	140351	0001597857	028-17875			Hartree Partners, LP
0000949509-22-000007	140350	0001692234	028-17598			Russell Investments Group, Ltd.
0000950123-22-012015	140901		028-10991			Fayez Sarofim & Co.
0000038777-22-000182	140050	0000038777	028-00734			FRANKLIN RESOURCES INC
0000950123-22-012014	141505		028-10991			Fayez Sarofim & Co.
0000919574-22-006682	142006	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0001402828-22-000007	140994	0001164508	028-10005			ARROWSTREET CAPITAL, LIMITED PARTNERSHIP
0001567619-22-019860	139900					Tortoise Capital Advisors, L.L.C.
0001687502-22-000015	140419	0001583825	028-15599			Lone Star Global Acquisitions, Ltd.
0000038777-22-000181	139332	0000038777	028-00734			FRANKLIN RESOURCES INC
0001633870-22-000004	139264	0001103882	028-05431			Paloma Partners Management Co
0001104659-22-118226	141287	0001390777	028-12592			Bank of New York Mellon Corp
0000059546-22-000020	141060	0001624758	028-16292			Capital Analysts, LLC
0001398344-22-022030	140561					Vantage Consulting Group, Inc.
0000948046-22-000174	139750	0000948046	028-10103			DEUTSCHE BANK AG\
0001390777-22-000117	139263	0001390777	028-12592			Bank of New York Mellon Corp
0000351040-22-000009	140149	0001803089	028-20013			American Family Insurance Mutual Holding Co
0001390777-22-000116	141755	0001390777	028-12592			Bank of New York Mellon Corp
0001390777-22-000115	140969	0001390777	028-12592			Bank of New York Mellon Corp
0001390777-22-000114	140290	0001390777	028-12592			Bank of New York Mellon Corp
0001390777-22-000113	139608	0001390777	028-12592			Bank of New York Mellon Corp
0001390777-22-000112	140799	0001390777	028-12592			Bank of New York Mellon Corp
0000810972-22-000008	139288	0001648711	028-16981			Baird Financial Group, Inc.
0001567619-22-019850	140202	0000909661	028-03896			FARALLON CAPITAL MANAGEMENT LLC
0001637714-22-000012	140910	0001877521				Exos TFP Holdings LLC
0001390777-22-000111	139385	0001390777	028-12592			Bank of New York Mellon Corp
0001483339-22-000006	139910		028-12592			The Bank of NY Mellon
0001390777-22-000110	140563	0001390777	028-12592			Bank of New York Mellon Corp
0001112520-22-000017	141761	0001112520	028-06599			AKRE CAPITAL MANAGEMENT LLC
0001390777-22-000109	140987	0001390777	028-12592			Bank of New York Mellon Corp
0000950123-22-012001	140156		028-10679			Clough Capital Partners L P
0001390777-22-000108	140755	0001390777	028-12592			Bank of New York Mellon Corp
0000919574-22-006679	139382	0001511881	028-14308			Theleme Partners LLP
0001390777-22-000107	141274	0001390777	028-12592			Bank of New York Mellon Corp
0001390777-22-000106	141928	0001390777	028-12592			Bank of New York Mellon Corp
0001834630-22-000009	141221	0001877521				Exos TFP Holdings LLC
0001390777-22-000105	140182	0001725296	028-18741			CENTERSQUARE INVESTMENT MANAGEMENT LLC
0001390777-22-000105	140181	0001390777	028-12592			Bank of New York Mellon Corp
0001390777-22-000105	140183	0000937729	028-10991			FAYEZ SAROFIM & CO
0001390777-22-000105	140184	0001465109	028-13573			Neuberger Berman Group LLC
0001567619-22-019848	140158	0001684956	028-22607			GRAYHAWK INVESTMENT STRATEGIES INC.
0001567619-22-019848	140157	0001915565	028-22361			Wealthsimple Inc.
0001390777-22-000104	139984	0001390777	028-12592			Bank of New York Mellon Corp
0001390777-22-000104	139985	0001725296	028-18741			CENTERSQUARE INVESTMENT MANAGEMENT LLC
0001390777-22-000103	140712	0001390777	028-12592			Bank of New York Mellon Corp
0000919574-22-006677	140203	0001511881	028-14308			Theleme Partners LLP
0001677044-22-000045	139925	0001677044	028-20288			ADVISOR GROUP HOLDINGS, INC.
0001434819-22-000008	141787	0001323255	028-11397			APG Asset Management US Inc.
0000919574-22-006675	141196	0001478735	028-14367			TWO SIGMA ADVISERS, LP
0001731393-22-000004	141339	0001719087	028-18524			Diametric Capital, LP
0001567619-22-019846	140912	0000070858	028-00158			BANK OF AMERICA CORP /DE/
0001677044-22-000044	141042	0001677044	028-20288			ADVISOR GROUP HOLDINGS, INC.
0001442181-22-000015	140840	0001648711	028-16981			Baird Financial Group, Inc.
0001445546-22-007804	139432	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001445546-22-007804	139431	0000938487	028-04720			SSI INVESTMENT MANAGEMENT LLC
0001445546-22-007804	139434	0001418333	028-13120			MACQUARIE GROUP LTD
0001445546-22-007804	139433	0001388814	028-12170			Energy Income Partners, LLC
0001445546-22-007804	139430	0000061227	028-00046			MACKAY SHIELDS LLC
0001445546-22-007804	139439	0001709632	028-20621			CBOE Vest Financial, LLC
0001445546-22-007804	139438	0001716774	028-18172			abrdn plc
0001445546-22-007804	139437	0001604488	028-17430			First Trust Capital Management L.P.
0001445546-22-007804	139436	0001616525	028-16224			CHARTWELL INVESTMENT PARTNERS, LLC
0001445546-22-007804	139435	0001442056	028-13334			CONFLUENCE INVESTMENT MANAGEMENT LLC
0000948046-22-000173	139991	0000948046	028-10103			DEUTSCHE BANK AG\
0001567619-22-019842	140713	0000070858	028-00158			BANK OF AMERICA CORP /DE/
0000038777-22-000180	140013	0000038777	028-00734			FRANKLIN RESOURCES INC
0000892712-22-000208	139810	0001477024	028-13747			Johnson Financial Group, Inc.
0001434820-22-000008	141859	0001323255	028-11397			APG Asset Management US Inc.
0001434820-22-000008	141858	0001434819	028-13074			APG Asset Management N.V.
0000892712-22-000207	139795	0001477024	028-13747			Johnson Financial Group, Inc.
0001677044-22-000043	139972	0001677044	028-20288			ADVISOR GROUP HOLDINGS, INC.
0001567619-22-019840	140177	0000070858	028-00158			BANK OF AMERICA CORP /DE/
0001422848-22-000294	141518		028-04459			CAPITAL INTERNATIONAL LTD /CA/
0001422848-22-000294	141513		028-12785			Capital Research Global Investors
0001422848-22-000294	141514		028-12786			Capital World Investors
0001422848-22-000294	141515		028-15076			Capital International Investors
0001422848-22-000294	141516		028-04457			CAPITAL INTERNATIONAL INC /CA/
0001422848-22-000294	141520		028-00218			CAPITAL GROUP PRIVATE CLIENT SERVICES INC
0001422848-22-000294	141519		028-18123			Capital Bank & Trust Co
0001422848-22-000294	141517		028-04461			CAPITAL INTERNATIONAL SARL
0001172661-22-002464	140873	0001140315	028-06505			HARVEST MANAGEMENT LLC
0001172661-22-002463	141229	0001140315	028-06505			HARVEST MANAGEMENT LLC
0001756111-22-000032	141052	0001756111	028-18926			PEAK6 Investments LLC
0001677044-22-000042	140342	0001677044	028-20288			ADVISOR GROUP HOLDINGS, INC.
0001214659-22-013590	140413	0001455952	028-14330			Richmond Hill Investments, LLC
0001323255-22-000018	141084	0001434819	028-13074			APG Asset Management N.V.
0001323255-22-000018	141085	0001323255	028-11397			APG Asset Management US Inc.
0001256484-22-000028	139634	0000073124				NORTHERN TRUST CORP
0001567619-22-019837	140060	0000070858	028-00158			BANK OF AMERICA CORP /DE/
0001256484-22-000027	141529	0000073124				NORTHERN TRUST CORP
0001256484-22-000026	141477	0000073124				NORTHERN TRUST CORP
0001756111-22-000031	140814	0001756111	028-18926			PEAK6 Investments LLC
0001104659-22-118187	141037	0001803274	028-20057			Platinum Equity Advisors, LLC/DE
0001256484-22-000025	139890	0000073124	028-00290			NORTHERN TRUST CORP
0001390777-22-000102	141167	0000937729	028-10991			FAYEZ SAROFIM & CO
0001390777-22-000102	141166	0001725296	028-18741			CENTERSQUARE INVESTMENT MANAGEMENT LLC
0001390777-22-000102	141168	0001465109	028-13573			Neuberger Berman Group LLC
0001567619-22-019833	140017	0000070858	028-00158			BANK OF AMERICA CORP /DE/
0000914208-22-000530	140900		028-11246			Invesco Ltd.
0001844704-22-000005	141072		028-20525			HoldCo Asset Management, L.P.
0001172661-22-002456	139601	0001600344	028-22181			Lighthouse Investment Partners, LLC
0001756111-22-000030	139787	0001756111	028-18926			PEAK6 Investments LLC
0001567619-22-019824	141537	0000721204	028-01190			RUSSELL FRANK CO/
0001677044-22-000041	141214	0001677044	028-20288			ADVISOR GROUP HOLDINGS, INC.
0001567619-22-019823	140548	0000070858	028-00158			BANK OF AMERICA CORP /DE/
0001677044-22-000040	139908	0001677044	028-20288			ADVISOR GROUP HOLDINGS, INC.
0001567619-22-019820	141607	0000070858	028-00158			BANK OF AMERICA CORP /DE/
0000914208-22-000527	139610		028-11246			Invesco Ltd.
0001422848-22-000287	140745		028-12786			Capital World Investors
0001422848-22-000287	140749		028-04459			CAPITAL INTERNATIONAL LTD /CA/
0001422848-22-000287	140746		028-15076			Capital International Investors
0001422848-22-000287	140744		028-12785			Capital Research Global Investors
0001422848-22-000287	140747		028-04457			CAPITAL INTERNATIONAL INC /CA/
0001422848-22-000287	140748		028-04461			CAPITAL INTERNATIONAL SARL
0001422848-22-000287	140750		028-18123			Capital Bank & Trust Co
0001422848-22-000287	140751		028-00218			CAPITAL GROUP PRIVATE CLIENT SERVICES INC
0001756111-22-000029	140153	0001756111	028-18926			PEAK6 Investments LLC
0000914208-22-000525	141332		028-11246			Invesco Ltd.
0001677044-22-000039	140874	0001677044	028-20288			ADVISOR GROUP HOLDINGS, INC.
0001567619-22-019816	139938	0000070858	028-00158			BANK OF AMERICA CORP /DE/
0001599814-22-000006	140137		028-17598			Russell Investment Group, Ltd.
0001843582-22-000004	141025	0001843581	028-20706			Fountainhead AM, LLC
0001324943-22-000004	141567		028-04621			Stifel Financial Corp.
0001398344-22-022010	141335		028-16841			GeoWealth Management, LLC
0001398344-22-022010	141334		028-19670			EXCHANGE TRADED CONCEPTS, LLC
0000072971-22-000217	139590	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0000914208-22-000523	140414		028-11246			Invesco Ltd.
0001172661-22-002452	141502	0001634047	028-16741			Vident Investment Advisory, LLC
0001422848-22-000286	139392		028-12785			Capital Research Global Investors
0001422848-22-000286	139399		028-00218			CAPITAL GROUP PRIVATE CLIENT SERVICES INC
0001422848-22-000286	139398		028-18123			Capital Bank & Trust Co
0001422848-22-000286	139397		028-04459			CAPITAL INTERNATIONAL LTD /CA/
0001422848-22-000286	139396		028-04461			CAPITAL INTERNATIONAL SARL
0001422848-22-000286	139395		028-04457			CAPITAL INTERNATIONAL INC /CA/
0001422848-22-000286	139394		028-15076			Capital International Investors
0001422848-22-000286	139393		028-12786			Capital World Investors
0001677044-22-000038	139682	0001677044	028-20288			ADVISOR GROUP HOLDINGS, INC.
0000914208-22-000521	140569		028-11246			Invesco Ltd.
0000038777-22-000179	141484	0000038777	028-00734			FRANKLIN RESOURCES INC
0000072971-22-000216	140043	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0001567619-22-019814	140771	0000070858	028-00158			BANK OF AMERICA CORP /DE/
0001677044-22-000037	142009	0001677044	028-20288			ADVISOR GROUP HOLDINGS, INC.
0000914208-22-000519	139342		028-11246			Invesco Ltd.
0001172661-22-002447	140895	0001611613	028-16639			Hitchwood Capital Management LP
0001692067-22-000008	139736	0001772937	028-19460			Tolleson Wealth Management, Inc.
0000038777-22-000178	141713	0000038777	028-00734			FRANKLIN RESOURCES INC
0001567619-22-019810	141081	0001756985	028-21631			Hoya Capital Real Estate, LLC
0001567619-22-019810	141080	0001593324	028-17117			Penserra Capital Management LLC
0000914208-22-000517	140589		028-11246			Invesco Ltd.
0001372312-22-000005	139780	0001463217	028-13508			UNITED CAPITAL FINANCIAL ADVISERS, LLC
0001567619-22-019809	141933	0001569709	028-15353			ICONIQ Capital, LLC
0001567619-22-019806	141286	0001569709	028-15353			ICONIQ Capital, LLC
0000914208-22-000515	141270		028-11246			Invesco Ltd.
0001772938-22-000006	140686	0001772937	028-19460			Tolleson Wealth Management, Inc.
0001677044-22-000036	141619	0001677044	028-20288			ADVISOR GROUP HOLDINGS, INC.
0001567619-22-019803	140412	0001569709	028-15353			ICONIQ Capital, LLC
0001172661-22-002441	140549	0001837309	028-20910			Polar Capital Holdings Plc
0001567619-22-019800	140634	0001569709	028-15353			ICONIQ Capital, LLC
0000914208-22-000513	139359		028-11246			Invesco Ltd.
0000898427-22-000020	140811	0000898427	028-03570			AXA S.A.
0001567619-22-019797	139773	0001569709	028-15353			ICONIQ Capital, LLC
0000038777-22-000177	141909	0001138897	028-10245			Western Asset Management Company, LLC
0000038777-22-000177	141908	0000906304	028-03780			ROYCE & ASSOCIATES LP
0000038777-22-000177	141901	0001543160	028-18146			Benefit Street Partners LLC
0000038777-22-000177	141902	0000829108	028-02204			Brandywine Global Investment Management, LLC
0000038777-22-000177	141903	0001499094	028-16543			ClearBridge Investments Ltd
0000038777-22-000177	141904	0001348883	028-11611			Clearbridge Investments, LLC
0000038777-22-000177	141906	0001094499	028-13902			MARTIN CURRIE LTD
0000038777-22-000177	141907	0001423442	028-12966			O'SHAUGHNESSY ASSET MANAGEMENT, LLC
0000038777-22-000177	141905	0001621157	028-17321			Lexington Partners L.P.
0000914208-22-000511	141661		028-11246			Invesco Ltd.
0001567619-22-019796	140687	0001569709	028-15353			ICONIQ Capital, LLC
0001567619-22-019794	140176	0001569709	028-15353			ICONIQ Capital, LLC
0001567619-22-019791	139446	0001569709	028-15353			ICONIQ Capital, LLC
0001567619-22-019789	139954	0001569709	028-15353			ICONIQ Capital, LLC
0001105685-22-000005	140175	0001930102	028-22628			Price Jennifer C.
0001567619-22-019788	139789	0001569709	028-15353			ICONIQ Capital, LLC
0001725547-22-000200	139571		28-22000			FLAT FOOTED LLC
0001725547-22-000200	139569		28-15971			GRATIA CAPITAL, LLC
0001725547-22-000200	139570		28-16722			SQUADRA INVESTMENTS - GESTAO DE RECURSOS LTDA.
0000948046-22-000172	139654	0001692234	028-17598			Russell Investments Group, Ltd.
0000914208-22-000509	141341		028-11246			Invesco Ltd.
0000898427-22-000019	141352	0000898427	028-03570			AXA S.A.
0001567619-22-019782	139791	0001675855	028-18490			Blue Pool Management Ltd.
0001446209-22-000004	141600	0001841827	028-20870			SIG China Investments Master Fund III, LLLP
0000914208-22-000507	139584		028-11246			Invesco Ltd.
0001879009-22-000010	139574	0001879628	028-22415			Susquehanna Capital Management, LLC
0001906827-22-000007	139660	0001879628	028-22415			Susquehanna Capital Management, LLC
0000898427-22-000018	139290	0000898427	028-03570			AXA S.A.
0001483339-22-000005	139545		028-12592			The Bank of NY Mellon
0001649553-22-000005	139727	0001728194	028-18767			CVI Holdings, LLC
0001081698-22-000007	140284	0001728194	028-18767			CVI Holdings, LLC
0001081698-22-000007	140285	0001841827	028-20870			SIG China Investments Master Fund III, LLLP
0000898427-22-000017	142008	0000898427	028-03570			AXA S.A.
0001839852-22-000005	140544	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0001136305-22-000008	140543	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0001628277-22-000004	139257	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0000950123-22-011945	140417		028-18787			Galileo (PTC) Ltd
0001444949-22-000006	140004	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0001011712-22-000005	139628	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0000950123-22-011941	140035		028-18787			Galileo (PTC) Limited
0001446580-22-000007	140611	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0000038777-22-000176	141134	0000038777	028-00734			FRANKLIN RESOURCES INC
0000918950-22-000005	140159	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0000919574-22-006645	140345	0001549553	028-14966			SOUTHPORT MANAGEMENT, L.L.C.
0000950123-22-011936	141136		028-18787			Galileo (PTC) Limited
0001104659-22-118126	140642		028-19315			Mirova
0001104659-22-118126	140644		028-19252			Ossiam
0001104659-22-118126	140643		028-19259			Seeyond
0001104659-22-118126	140641		028-10092			Natixis Investment Managers International
0000950123-22-011935	139970		028-18787			Galileo (PTC) Ltd
0001104659-22-118125	141842		028-12259			AlphaSimplex Group, LLC
0001104659-22-118125	141841		028-6538			AEW Capital Management, L.P.
0001104659-22-118125	141845		028-398			Loomis, Sayles & Company, L.P.
0001104659-22-118125	141844		028-2013			Harris Associates L.P.
0001104659-22-118125	141843		028-05733			Gateway Investment Advisers, LLC
0001104659-22-118125	141847		028-5840			Vaughan Nelson Investment Management, L.P.
0001104659-22-118125	141846		028-5788			Natixis Advisors, LLC
0001104659-22-118124	139598		028-19315			Mirova
0001104659-22-118124	139597		028-19276			H2O AM LLP
0001104659-22-118124	139596		028-19259			Seeyond
0001104659-22-118124	139595		028-19266			Ostrum Asset Management
0001104659-22-118124	139594		028-5840			Vaughan Nelson Investment Management, L.P.
