ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001567619-22-019847	6	2296	15707001	N
0001730478-22-000004	0	51	745190	N
0001759803-22-000008	0	169	599837	N
0000919574-22-006674	2	10	2050501	
0001846138-22-000005	0	459	148963	N
0001826434-22-000008	0	41	364337	N
0001697300-22-000001	0	492	929471	N
0001822531-22-000006	0	22	478963	N
0001567619-22-019844	0	19	391109	N
0001420506-22-002217	0	31	259510	N
0001445546-22-007804	4	2768	77129128	
0001909879-22-000004	15	111	114794	N
0001323645-22-000005	0	1385	12727622	N
0001323255-22-000020	3	40	12248271	
0001820681-22-000004	0	55	184250	N
0001172661-22-002468	0	9	118946	
0001866574-22-000004	0	38	337663	N
0001104659-22-118202	0	122	240011	
0001172661-22-002467	0	71	2525837	
0001606587-22-002333	0	41	132370	N
0001172661-22-002466	0	6	346558	
0000892712-22-000206	2	1042	1084335	N
0001422848-22-000295	2	549	445407246	N
0000919458-22-000004	0	150	1005436	N
0000919574-22-006670	1	1	9612	
0001172661-22-002465	0	538	2976537	
0001827734-22-000007	0	19	729610	N
0001856083-22-000012	0	65	2183557	N
0001845859-22-000004	0	171	143519	N
0001863523-22-000004	0	129	914933	N
0001172661-22-002462	2	68	123866	
0001104659-22-118196	0	645	6745926	
0001422848-22-000293	2	429	304370695	N
0001172661-22-002461	0	114	1941092	
0001595880-22-000004	0	77	3598325	N
0001398344-22-022021	0	32	1100069	
0001398344-22-022020	0	296	1518245	
0001398344-22-022019	0	16	249013	
0001214659-22-013587	0	225	191858	
0001214659-22-013588	1	5	156101	
0001214659-22-013589	1	7	205839	
0001213900-22-071868	0	47	699387	
0001567619-22-019838	0	35	418062	N
0001104659-22-118191	0	38	139415	
0001422848-22-000292	3	210	1238350	N
0001172661-22-002460	0	70	190635	
0001420506-22-002215	1	382	2605489	N
0001536799-22-000006	0	101	507793	N
0001172661-22-002459	0	23	713873	
0001422848-22-000291	3	157	1434547	N
0001567619-22-019835	0	73	154782	N
0001104659-22-118188	0	134	1527607	
0001104659-22-118187	0	8	158998	
0001919701-22-000004	0	41	85501	N
0001172661-22-002458	0	21	1941937	
0001941040-22-000027	0	26	887761	
0001390777-22-000102	29	27584	411964600	N
0001594197-22-000004	0	4	3707	N
0001567619-22-019834	1	171	6336600	N
0001910389-22-000004	0	48	110171	N
0001104659-22-118186	0	212	1017449	
0000009634-22-000010	0	1624	4941994	N
0001721242-22-000005	0	1159	1479568	N
0001172661-22-002457	1	65	502914	
0001567619-22-019829	2	239	7953794	N
0001567619-22-019828	0	79	515283	N
0001422848-22-000290	3	282	4477606	N
0000919574-22-006665	6	2432	29425508	
0001840755-22-000005	0	161	747105	N
0001511291-22-000005	0	42	285037	N
0001536592-22-000006	0	120	1928305	N
0001539338-22-000005	0	91	443761	N
0001567619-22-019824	2	1675	18280755	N
0001653443-22-000005	0	50	74080	N
0001422848-22-000289	2	433	342832320	N
0001606587-22-002330	0	78	283483	N
0001513779-22-000004	0	84	172108	N
0001725547-22-000206	1	831	1322504	N
0001636587-22-000025	0	62	75711	N
0001730293-22-000004	0	748	1211905	N
0001422848-22-000288	3	235	7130743	N
0001140361-22-041223	0	14	191760	
0001869164-22-000004	0	119	772849	N
0001420506-22-002213	0	33	112279	N
0001645890-22-000004	0	230	700087	N
0001172661-22-002455	0	1171	1418295	
0001843581-22-000005	0	76	198370	N
0001172661-22-002454	0	408	395595	
0001172661-22-002453	0	142	554672	
0001405086-22-000326	0	130	1363393	N
0001085146-22-004039	1	163	54671307	N
0001851869-22-000006	0	153	283332	
0001599814-22-000006	0	36	909883	N
0001910386-22-000004	0	86	809831	N
0001085146-22-004038	0	666	3343198	N
0001398344-22-022010	0	1	22545	
0001085146-22-004037	0	131	307241	N
0001697953-22-000009	0	455	1081375	N
0001085146-22-004036	0	85	217341	N
0001172661-22-002451	0	1180	3071205	
0001398344-22-022009	1	411	445422	
0000788714-22-000009	0	49	672055	N
0001437749-22-027137	0	153	1619170	N
0001420506-22-002210	0	21	4293965	N
0001214659-22-013578	0	63	99704	
0001172661-22-002450	0	73	2408198	
0001726823-22-000013	0	26	65274	N
0001602237-22-000008	0	144	356535	N
0001172661-22-002449	0	33	1708170	
0001512073-22-000004	0	128	112050	
0001420506-22-002209	0	15	101674	N
0000919574-22-006657	0	17	174839	
0001172661-22-002448	0	128	38420337	
0001104659-22-118170	1	135	420551	
0000909012-22-000135	0	165	142975	N
0001630709-22-000004	0	10	111893	N
0000950123-22-011959	1	98	1315168	N
0001172661-22-002446	1	18	480908	
0001724246-22-000008	1	21	325156	N
0001606587-22-002327	0	77	214900	N
0001764754-22-000005	0	2050	1453254	N
0001567619-22-019810	2	7	3250	N
0001172661-22-002445	0	8	83604	
0001172661-22-002444	0	4	141949	
0001567619-22-019808	0	384	3440749	N
0001567619-22-019807	0	81	3569468	N
0001172661-22-002443	0	10	40274	
0001104659-22-118162	0	1	0	
0001067532-22-000009	0	111	639293	N
0001140361-22-041219	0	415	8105143	
0001172661-22-002442	0	5	798612	
0001568621-22-000015	0	22	912911	N
0001606587-22-002326	0	172	320097	N
0001062993-22-021969	0	188	788599	N
0001567619-22-019802	9	27531	836764731	N
0001567619-22-019801	0	274	1179070	N
0001172661-22-002440	1	416	15693872	
0001632833-22-000010	0	1	343408	N
0001802967-22-000006	0	1	57360	N
0000919574-22-006653	0	18	238593	
0001172661-22-002439	0	1420	14419940	
0000038777-22-000177	20	8514	183514354	
0001649451-22-000017	0	905	1727613	N
0001756111-22-000028	4	4917	23919697	N
0001567619-22-019795	0	279	1928258	N
0001725547-22-000201	0	18	553762	N
0001908158-22-000004	0	113	122542	N
0001772937-22-000004	2	69	331785	N
0001420506-22-002205	0	25	66563	N
0001567619-22-019790	0	24	305947	N
0000919574-22-006651	0	2538	3304439	
0001319691-22-000007	0	107	1273714	N
0001763921-22-000006	0	759	18806295	
0001725547-22-000200	0	118	402654	N
0000948046-22-000172	17	14293	165682380	
0001567619-22-019786	10	90	8101414	N
0001770940-22-000004	0	17	42534	N
0001567619-22-019785	0	27	58960	N
0001172661-22-002438	0	28	435729	
0000884314-22-000009	0	340	1607852	N
0001398344-22-022003	0	166	736909	
0001698093-22-000004	0	56	231560	N
0001172661-22-002437	0	221	7926338	
0001861125-22-000004	0	43	111250	
0001567619-22-019784	0	6	41298	N
0001802967-22-000005	0	17	152507	N
0001172661-22-002436	0	23	1606723	
0001606587-22-002322	0	28	146977	N
0001802891-22-000005	0	38	205676	
0001567619-22-019783	0	17	329555	N
0001697013-22-000008	0	69	978363	N
0001172661-22-002435	0	197	415826	
0001839445-22-000006	0	77	92757	N
0001868643-22-000008	0	257	2413998	N
0001172661-22-002434	0	113	845959	
0001393725-22-000229	0	1	3943	N
0001420506-22-002204	0	35	148748	N
0001446209-22-000004	0	0	0	N
0001921304-22-000004	0	74	111259	
0001140022-22-000019	0	90	2573873	N
0001567619-22-019779	1	5	392053	N
0001322613-22-000005	0	20	541291	N
0001278793-22-000008	0	101	200437	N
0001879635-22-000005	0	45	236102	N
0001596053-22-000004	0	56	467345	N
0001765924-22-000004	0	56	308441	N
0001567619-22-019778	0	71	3912198	N
0001490429-22-000005	0	57	900630	N
0001879009-22-000010	0	0	0	N
0001172661-22-002433	0	113	175081	
0001930102-22-000002	1	112	484588	N
0001906827-22-000007	0	0	0	N
0001213900-22-071817	0	28	809972	
0000919574-22-006648	6	2518	34543490	
0001567619-22-019776	0	6	313246	N
0001879628-22-000008	2	3	210900	N
0001062993-22-021965	0	2684	31489628	N
0001912314-22-000004	0	74	145653	
0001420506-22-002202	0	22	150211	N
0001420506-22-002201	0	25	417013	N
0001172661-22-002432	0	3092	64086099	
0001446179-22-000004	0	1426	5874844	N
0001411784-22-000008	0	209	213490	N
0001483339-22-000005	0	95	119824	N
0001172661-22-002431	0	67	48875	
0001420506-22-002200	0	9	1123774	N
0001085146-22-004035	0	15	479977	N
0001765923-22-000005	0	23	53471	N
0001766904-22-000004	5	503	1214449	N
0000036644-22-000007	0	544	1602875	N
0001085146-22-004034	0	41	684177	N
0001649553-22-000005	0	0	0	N
0001924152-22-000003	0	88	93782	
0001042537-22-000006	0	98	192482	N
0001567619-22-019774	0	14	39278	N
0001567619-22-019773	0	1	15870	Y
0001085146-22-004033	0	1405	3734771	N
0001567619-22-019772	0	688	439903	N
0000950123-22-011948	0	3	520522	N
0001567619-22-019771	0	30	985842	N
0001081698-22-000007	0	0	0	N
0001728194-22-000004	2	882	1291216	N
0001567619-22-019769	0	2	53530	N
0001677044-22-000035	10	35410	43750732	N
0001936987-22-000004	0	23	25455	
0000950123-22-011947	2	16	259933	N
0001839852-22-000005	0	0	0	N
0001802225-22-000004	0	69	92447	N
0000919574-22-006646	0	55	2908269	
0001136305-22-000008	0	0	0	N
0001628277-22-000004	0	0	0	N
0001856103-22-000008	0	49	164030	N
0001106565-22-000007	0	170	1565122	
0001444949-22-000006	0	0	0	N
0000936753-22-000041	3	251	9109389	N
0001567619-22-019768	0	11	168459	N
0000950123-22-011943	7	7	3062682	N
0001011712-22-000005	0	0	0	N
0001172661-22-002430	1	62	208442	
0001036248-22-000005	0	90	810635	N
0001446580-22-000007	0	0	0	N
0001013538-22-000008	0	59	1446687	N
0001104659-22-118134	1	604	829531	
0001132716-22-000023	0	6	1113023	
0000038777-22-000176	0	25	3067023	
0000918950-22-000005	0	0	0	N
0000724683-22-000036	0	40	123555	N
0001104659-22-118132	1	716	3452851	
0000919185-22-000007	0	722	7121516	N
0001899059-22-000004	0	41	62008	
0001446194-22-000006	7	16001	386869957	N
0001567619-22-019766	0	76	3388131	N
0001420506-22-002196	0	10	654417	N
0001567619-22-019765	0	53	36816002	N
0001085146-22-004032	0	82	445825	N
0001172661-22-002429	0	12	4955	
0000950159-22-000229	0	98	680402	
0001728195-22-000004	0	4	183517	N
0001642570-22-000009	0	197	463974	N
0001835407-22-000007	0	4	133146	N
0000919574-22-006642	1	24	20550594	
0001420506-22-002195	0	18	162903	N
0001732543-22-000004	0	43	137411	N
0000941560-22-000012	0	71	454085	N
0001104659-22-118124	1	230	1250996	
0001420506-22-002193	0	55	311471	N
0001641864-22-000006	0	63	1476453	N
0001193805-22-001519	1	47	141183	
0001104659-22-118123	0	102	1397724	
0001104659-22-118122	2	1161	21365049	
0001725296-22-000009	4	239	8519650	N
0001172661-22-002428	0	51	173909	
0001104659-22-118121	1	171	594320	
0001906275-22-000004	0	75	110335	
0001432529-22-000005	0	338	1590254	N
0000872162-22-000010	0	52	842116	N
0001104659-22-118119	0	377	917025	
0000900440-22-000108	1	45	138194	N
0001213900-22-071794	0	5	646647	
0001213900-22-071793	0	2	112501	
0001132716-22-000022	0	5	1024877	
0000950123-22-011928	1	1	216176	N
0000950123-22-011926	0	75	174684	N
0000950123-22-011927	0	236	703064	N
0000950123-22-011925	1	22	13983	N
0001644187-22-000004	0	169	1180850	N
0001817681-22-000005	0	2	753954	N
0001104659-22-118115	0	49	106250	
0001348883-22-000031	0	736	99166624	
0001172661-22-002426	1	103	417674	
0001787893-22-000004	0	16	199847	N
0001420506-22-002189	1	345	320059	N
0001104659-22-118113	0	377	894083	
0001062993-22-021963	0	24	295760	N
0001420506-22-002188	0	66	600210	N
0001606587-22-002320	0	1	9417	N
0000950123-22-011914	1	2	259598	N
0001597823-22-000006	0	161	659622	N
0001616009-22-000006	0	10	536861	N
0001222765-22-000016	0	103	1767922	
0000898427-22-000016	4	2708	25418497	N
0001381954-22-000006	0	32	142140	N
0001571075-22-000007	0	68	126152	N
0001606587-22-002318	1	213	171169	N
0001420506-22-002186	0	5	547734	N
0001420506-22-002185	0	65	514778	N
0001104659-22-118110	0	324	928171	
0001132716-22-000021	0	5	614276	
0001420506-22-002182	0	134	272757	N
0000919574-22-006639	0	8	48685	
0001493152-22-031738	0	24	224234	
0001455468-22-000004	1	67	66822	N
0001535845-22-000008	0	1514	20532208	N
0001349353-22-000008	1	13	315226	N
0001398344-22-021994	0	587	680875	
0000919574-22-006638	2	69	643730	
0001140022-22-000016	2	1014	17350138	N
0001877521-22-000005	2	528	320252	N
0001398344-22-021993	0	177	213827	
0001595077-22-000005	0	40	1340464	N
0001104659-22-118107	0	334	7299761	
0001138897-22-000006	0	24	222798	
0001606587-22-002317	0	154	237759	N
0001104659-22-118105	1	547	2490485	
0001906602-22-000001	0	23	81200	N
0001742435-22-000007	0	390	521135	N
0001767393-22-000010	0	132	401656	N
0001387303-22-000011	2	12	78370	N
0001731169-22-000005	0	144	379665	N
0001385642-22-000010	0	23	341097	N
0000919574-22-006637	0	6	82072	
0001172661-22-002424	0	79	411750	
0001213900-22-071780	0	173	427271	
0001172661-22-002423	1	84	611686	
0001567619-22-019763	0	52	3845428	N
0001132716-22-000020	0	1	1624	
0001085146-22-004030	0	661	19744648	N
0000919574-22-006635	0	17	53181	Y
0001549575-22-000016	1	4	98776	
0001802893-22-000005	0	15	75774	N
0001062993-22-021956	0	270	1199360	N
0001567619-22-019762	0	40	225648	N
0001104659-22-118097	0	87	1985236	
0001172661-22-002422	0	1	313122	
0001172661-22-002420	1	0	0	
0001911616-22-000006	0	567	286827	N
0001567619-22-019761	0	10	99510	N
0000950123-22-011903	0	9	262550	N
0001140361-22-041208	0	44	570308	
0001633901-22-000008	0	234	26524539	N
0000200724-22-000008	0	377	658910	N
0001567619-22-019760	0	15	145777	N
0001711200-22-000005	0	373	1480844	N
0001420506-22-002177	0	25	68770	N
0001172661-22-002419	0	22	358370	
0001172661-22-002418	0	17	293369	
0000038777-22-000174	2	62	2351874	
0001567619-22-019759	0	12	435994	N
0001653012-22-000008	0	18	20535	N
0001132716-22-000019	0	940	5268505	Y
0001172661-22-002417	0	28	57892	
0001695658-22-000004	0	44	402156	N
0001567619-22-019758	0	17	391833	N
0001732539-22-000008	0	55	806308	N
0001420506-22-002175	0	6	322255	N
0001172661-22-002416	0	25	1860121	
0001172661-22-002415	0	2	48860	
0001628280-22-029690	1	2664	25356159	N
0000919574-22-006628	0	17	150580	
0001849486-22-000007	0	264	1996207	N
0001172661-22-002414	0	13	1382129	
0001628280-22-029686	1	2184	1907334	N
0001434997-22-000004	0	75	592494	N
0001633703-22-000014	0	28	357595	
0000950123-22-011897	0	26	93089	N
0001398344-22-021988	0	251	738300	
0001172661-22-002413	0	6	209510	
0001742654-22-000005	0	11	134331	N
0001080382-22-000021	0	83	560464	
0001172661-22-002412	0	25	1413600	
0001172661-22-002411	0	793	5150796	
0001172661-22-002410	0	35	236593	
0001892688-22-000074	0	14	501086	N
0001172661-22-002409	0	13	356355	
0001104659-22-118081	0	87	116782	
0001628280-22-029683	1	1	0	Y
0001172661-22-002408	0	18	567507	
0001420506-22-002172	0	27	82959	N
0001838211-22-000012	0	27	234361	N
0001892688-22-000073	0	17	16197	N
0000919574-22-006624	1	42	45411	
0001606587-22-002316	0	139	359194	N
0001420506-22-002171	0	43	1298702	N
0001172661-22-002407	0	8	1046898	
0001398344-22-021986	0	73	157961	
0000902219-22-000070	10	7376	469487292	N
0001550188-22-000007	1	41	176672	N
0001104659-22-118078	0	9	325646	
0001535061-22-000005	0	435	1293328	
0001085146-22-004029	1	3211	57326607	N
0001172661-22-002406	0	14	247158	
0001910877-22-000003	1	342	168503	N
0001104659-22-118075	0	13	365065	
0001420506-22-002168	0	135	3460014	N
0001951757-22-000014	4	72	87612	N
0001104659-22-118073	0	47	232222	
0001172661-22-002405	0	40	526471	
0001172661-22-002404	0	743	7155882	
0001398344-22-021985	0	476	196505	
0000919574-22-006622	0	10	703140	
0001803237-22-000004	0	34	301782	N
0001512020-22-000014	0	0	0	N
0001839255-22-000005	0	71	153334	N
0001512020-22-000013	1	500	820257	N
0001172661-22-002403	0	26	1723474	
0001691919-22-000007	0	108	443431	N
0001172661-22-002402	0	74	155767	
0001800608-22-000005	0	321	427966	N
0000950123-22-011895	0	38	422224	N
0001085146-22-004028	1	885	3931969	N
0001606587-22-002315	0	359	958271	N
0001119032-22-000014	0	76	230929	Y
0001867731-22-000006	0	274	140062	N
0001172661-22-002401	0	5	140485	
0001172661-22-002400	0	50	1537385	
0000919574-22-006619	0	10	347358	
0001104659-22-118068	0	599	529967	
0001911616-22-000005	0	45	104514	N
0001172661-22-002399	0	247	5731230	
0001606587-22-002314	0	3	400415	N
0001405086-22-000323	1	42	914131	N
0001085146-22-004027	0	0	0	N
0001535943-22-000005	0	43	315376	N
0001844142-22-000006	0	57	134482	N
0001062993-22-021939	4	39	156873	N
0000829108-22-000005	0	731	10732541	
0001606587-22-002311	4	226	518801	N
0000072971-22-000215	7	19431	306865082	N
0001420506-22-002166	0	12	101260	N
0001162044-22-001271	0	90	248852	
0000950123-22-011891	1	2	1178375	N
0001655982-22-000003	0	64	126576	N
0001420506-22-002165	0	1	0	N
0001104659-22-118063	0	8	3054595	
0001745879-22-000005	4	351	1721234	N
0001805591-22-000005	0	8	11912	N
0001532262-22-000003	0	14	781911	N
0000919574-22-006615	0	56	202843	
0001099281-22-000015	0	53	508293	N
0001172661-22-002398	0	41	625684	
0001420506-22-002163	0	28	232461	N
0001821219-22-000005	0	18	203248	N
0001803916-22-000008	0	1133	1026064	N
0001846352-22-000005	0	18	147775	N
0000950123-22-011887	1	1	962547	N
0000950123-22-011886	9	42	8641761	N
0001357550-22-000109	2	669	4344187	N
0001573876-22-000017	34	3610	2833009	
0001951757-22-000013	12	672	1336067	N
0001172661-22-002397	0	52	95236	
0001713269-22-000006	0	7	222453	N
0001423442-22-000005	1	1483	5322208	
0000919574-22-006611	0	31	6732167	
0000919574-22-006610	1	7	39080	
0000919574-22-006609	0	538	10438621	
0001903153-22-000004	0	85	113244	N
0001405086-22-000321	0	144	274417	N
0001172661-22-002396	0	33	146230	
0000919574-22-006608	2	13	218339	
0000950123-22-011876	0	1	346720	N
0001767366-22-000009	0	8	853396	
0001062993-22-021934	0	431	5989940	N
0001463931-22-000011	2	218	4979092	N
0001104659-22-118057	0	5	94702	
0001172661-22-002395	0	234	456283	
0001104659-22-118055	0	1	238974	
0001580642-22-005762	0	57	237678	
0001172661-22-002394	0	134	1292371	
0001172661-22-002393	0	14	857125	
0001567619-22-019750	0	24	1142981	N
0001420506-22-002160	0	89	351739	N
0001172661-22-002392	0	29	5534700	
0001361974-22-000012	0	73	14788764	N
0000950123-22-011869	0	1	0	N
0001034541-22-000006	0	33	2091488	N
0001633445-22-000005	0	1306	2843809	
0001666551-22-000005	0	1	133	N
0001132699-22-000004	0	218	774399	N
0001951757-22-000012	0	67	202840	N
0001520023-22-000010	0	46	21066868	N
0001764403-22-000006	0	14	377259	N
0001606587-22-002307	0	28	152774	N
0001607512-22-000006	0	5	119689	N
0000950123-22-011867	1	0	0	N
0001418746-22-000008	0	76	87332	N
0001631943-22-000010	0	10	212069	
0001606587-22-002306	0	98	111329	N
0001607278-22-000009	0	24	162127	N
0001420506-22-002158	0	135	131767	N
0001172661-22-002391	0	17	47029	
0000919574-22-006604	0	99	462921	
0001172661-22-002390	0	4	70768	
0000950123-22-011864	0	16	240094	N
0000950123-22-011866	3	0	0	Y
0000950123-22-011863	0	1	47959	N
0001520710-22-000005	0	132	1303986	N
0000096223-22-000046	0	7	130895	N
0001172661-22-002389	0	14	357661	
0001567619-22-019743	2	194	1433598	N
0001140361-22-041202	0	271	670199	
0001765380-22-000169	0	461	396830	N
0001662906-22-000005	0	11	909115	N
0000101199-22-000097	0	46	149505	N
0001855571-22-000004	0	32	52360	N
0001290668-22-000005	4	99	13409	N
0001780570-22-000007	0	797	1473242	N
0001398344-22-021978	1	14	38295	
0001606587-22-002304	0	218	550188	N
0000067698-22-000009	0	86	673385	N
0001104659-22-118045	0	23	76745	
0001420506-22-002156	0	181	331687	N
0001855713-22-000009	0	495	756027	N
0001951757-22-000011	2	43	91965	N
0001738045-22-000005	0	6	43990	N
0001104659-22-118043	0	81	81007	
0001172661-22-002388	1	972	1914124	
0001085146-22-004026	0	0	0	N
0001768041-22-000005	0	14	972648	N
0001085146-22-004025	0	0	0	N
0001172661-22-002387	0	65	1307484	
0001428569-22-000004	0	29	177395	
0001085146-22-004024	2	1	42332	N
0001085146-22-004023	2	1	44183	N
0001085146-22-004022	2	2	67941	N
0001085146-22-004021	2	1	12672	N
0001085146-22-004020	2	1	29010	N
0001405086-22-000315	4	14	52007	N
0000921531-22-000007	0	491	581853	N
0001214659-22-013571	0	73	948377	
0001019754-22-000006	0	1427	1386556	N
0001085146-22-004019	2	656	3991713	Y
0001178913-22-003996	0	48	946131	
0001172661-22-002386	0	18	2125678	
0001839851-22-000004	0	10	102515	N
0000919574-22-006601	0	35	26984	
0001641604-22-000004	0	22	230030	N
0001927881-22-000003	0	407	494036	N
0001172661-22-002385	0	25	9507295	
0001178913-22-003994	0	48	946131	
0000919574-22-006598	0	134	208796	
0001062993-22-021930	0	243	421129	N
0001172661-22-002384	0	177	392416	
0000884589-22-000019	0	605	3397594	N
0001580642-22-005758	0	517	2114491	
0001104659-22-118040	0	590	5745448	
0001259261-22-000008	0	102	293578	N
0001519676-22-000018	0	158	219699	
0001344717-22-000007	0	423	537779	N
0001567619-22-019736	0	7	820800	N
0001524408-22-000024	0	65	2103943	N
0001172661-22-002383	0	4	192581	
0001606587-22-002301	0	835	360867	N
0000919574-22-006597	0	22	229290	
0001567619-22-019735	0	343	6603956	N
0001688882-22-000005	1	133	495953	N
0001172661-22-002382	0	27	572018	
0001420506-22-002154	0	13	160630	N
0001420506-22-002153	0	42	370564	N
0001439805-22-000007	0	238	938056	N
0001420506-22-002152	0	0	0	N
0001420506-22-002151	0	1	0	N
0001535452-22-000008	0	556	3051922	N
0001405086-22-000313	0	17	76480	N
0001420506-22-002150	0	0	0	N
0001606587-22-002300	0	80	90273180	N
0000950123-22-011844	0	3	6536	N
0001062993-22-021928	1	38	4834697	N
0000312348-22-000018	1	1297	49364398	N
0001420506-22-002148	0	0	0	N
0000903603-22-000005	0	7	295812	N
0001420506-22-002147	0	0	0	N
0001041062-22-000178	0	407	736700	N
0001837343-22-000009	0	21	500006	N
0001420506-22-002146	0	8	153010	N
0001315478-22-000059	0	130	14648887	N
0001420506-22-002145	0	0	0	N
0001844108-22-000007	0	71	100186	N
0001398344-22-021975	0	757	134862	
0001759476-22-000004	0	74	209596	N
0001533551-22-000005	0	65	1411	N
0001140361-22-041200	0	12	309756	
0001053906-22-000011	6	137	2343188	
0001062993-22-021926	0	87	98076	N
0001888968-22-000003	1	840	2146672	N
0001398344-22-021974	0	63	129269	
0001681614-22-000006	0	27	170650428	N
0001085146-22-004018	0	0	0	N
0001103887-22-000006	0	44	570017	N
0001420506-22-002143	5	3819	6269238	N
0001041062-22-000176	4	5099	44830116	N
0001085146-22-004017	1	2433	113631778	N
0001062993-22-021924	0	529	1186810	N
0000950123-22-011833	0	524	1167	N
0001398344-22-021973	0	683	2103288	
0000919574-22-006592	1	24	708610	
0001085146-22-004016	0	1	0	N
0001085146-22-004015	0	34	191099	N
0001451531-22-000005	0	0	0	N
0001765681-22-000002	1	6	9222	N
0001213900-22-071736	0	1521	6085892	
0001729829-22-000007	0	2457	16793106	N
0001768302-22-000004	0	159	391053	N
0001951757-22-000010	0	164	244697	N
0001019056-22-000636	0	67	115735	
0000884548-22-000005	0	150	764301	N
0001607512-22-000005	0	7	109915	N
0001639101-22-000011	0	9	155649	
0000950142-22-003169	0	39	8491528	
0001403438-22-000005	0	4416	103648617	N
0001906014-22-000003	0	47	126125	N
0001085146-22-004014	2	31	259112	N
0000923338-22-000013	0	12	1486510	N
0001868537-22-000013	0	26	5781930	N
0001082327-22-000043	0	467	13892230	
0001420506-22-002140	0	122	157475	N
0001654954-22-015172	0	45	3265707	
0001172661-22-002381	0	1047	40320043	
0000950123-22-011824	9	28	932214	N
0001735513-22-000004	0	150	421766	N
0001606587-22-002295	0	716	2580973	N
0001172661-22-002380	0	4	6315214	
0001885092-22-000005	0	3	72095	N
0000919574-22-006587	3	472	436605	
0001843010-22-000004	0	1182	665688	N
0001104659-22-118024	0	164	581009	
0001950556-22-000007	0	0	0	N
0001716476-22-000007	0	37	93232	N
0001172661-22-002379	0	33	5479874	
0000944234-22-000008	2	270	1860340	
0001836021-22-000009	0	7	390923	N
0000950123-22-011819	0	1	0	N
0001606587-22-002293	0	60	95166	N
0001567619-22-019727	0	23	377516	N
0000902664-22-004848	0	46	629900	
0000950123-22-011817	0	695	10936534	N
0000950123-22-011816	0	110	7172022	N
0001140361-22-041195	1	128	528431	
0001606587-22-002292	0	63	612031	N
0000950123-22-011815	0	3	644081	N
0001163648-22-000015	1	1401	19273664	N
0001843527-22-000005	0	26	253227	N
0001606587-22-002291	0	463	1232311	N
0001527570-22-000005	0	93	36428	N
0001104659-22-118008	0	5	740720	
0001104659-22-117997	0	3	267861	
0001104659-22-118006	0	1	71231	
0001104659-22-118018	0	4	27471	
0001104659-22-117996	0	1	454184	
0001104659-22-118015	0	3	89688	
0001104659-22-118016	0	5	67972	
0001104659-22-117973	1	116	79262	
0001104659-22-117982	0	4	24521	
0001104659-22-117980	0	3	176400	
0001104659-22-117983	0	2	15436	
0001104659-22-117988	0	3	312008	
0001104659-22-117974	0	39	5412845	
0001104659-22-118012	0	1	313	
0001104659-22-117984	0	2	57604	
0001104659-22-117999	0	5	111615	
0001104659-22-117981	0	13	743864	
0001104659-22-117998	0	1	0	
0001104659-22-117979	0	4	112052	
0001104659-22-118002	0	31	1708859	
0001104659-22-117995	0	1	0	
0001104659-22-117975	0	345	191174	
0001104659-22-117990	0	1	49940	
0001104659-22-117991	0	4	37881	
0001104659-22-117971	1	1	3257	Y
0001104659-22-117976	0	1190	4147128	
0001104659-22-118001	0	5	16979	
0001104659-22-117994	0	9	33307	
0001104659-22-117986	0	4	143512	
0001104659-22-118000	0	19	544845	
0001104659-22-118010	0	5	121094	
0001104659-22-118011	0	5	126506	
0001104659-22-118005	0	13	3508240	
0001104659-22-118004	0	2	7155	
0001104659-22-118007	0	4	8443	
0001104659-22-117978	0	1	0	
0001104659-22-117989	0	1	21360	
0001104659-22-118017	0	5	77327	
0001104659-22-118013	0	1	0	
0001104659-22-117993	0	14	130057	
0001104659-22-118014	0	4	199540	
0001104659-22-117985	0	3	48599	
0001104659-22-118019	0	5	20329	
0001104659-22-117977	0	5	138914	
0001104659-22-117987	0	1	95000	
0001104659-22-117992	0	8	310955	
0001104659-22-118003	0	83	3812596	
0001104659-22-118009	0	5	471195	
0001104659-22-117969	0	59	157509	
0001567619-22-019724	1	26	162979	N
0001853322-22-000009	0	1511	588624	N
0000950123-22-011814	0	1	288065	N
0001012975-22-000488	0	799	12158414	N
0000909012-22-000134	0	121	220030	N
0001398344-22-021967	4	1126	10568887	
0001567619-22-019723	0	9	143604	N
0000950123-22-011813	0	2	660624	N
0000919574-22-006578	0	41	273957	
0001912835-22-000004	0	85	63170	N
0000950123-22-011811	0	1	1463	N
0001567619-22-019722	2	403	44694515	N
0001213900-22-071711	0	695	3116182	
0000950123-22-011808	0	1	40046	N
0000903514-22-000009	0	1	97291	N
0001683689-22-000005	0	14	122853	N
0000909012-22-000133	0	16	330063	N
0001424367-22-000016	1	234	773690	N
0001606587-22-002289	0	12	66794	N
0001420506-22-002137	0	89	544046	N
0001861244-22-000004	0	256906	9485688	N
0001688774-22-000004	0	16	576487	N
0001801573-22-000004	0	400	103757804	N
0001616416-22-000008	3	197	434160	N
0001062993-22-021920	0	254	3037602	N
0001567619-22-019719	0	3	253252	N
0001909569-22-000004	0	243	62370	N
0001085146-22-004013	0	8	9454964	N
0000909012-22-000132	0	77	3363542	N
0001085146-22-004012	0	162	15253059	N
0001104659-22-117910	0	114	259507	
0001420506-22-002135	0	157	248524	N
