FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
RV Capital AG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51846.0,43892.0,40206989.0,60581887.0,63070194.0,59788264.0,49167446.0,0.0,1799700.0,1915970.0,0.0
RV Capital GmbH,0.0,0.0,0.0,0.0,46508.0,53620.0,80636.0,81053.0,67251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RWA WEALTH PARTNERS, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4644157.0,5923609.0,2321944.0,2382058.0,3686233.0
"RWM Asset Management, LLC",0.0,0.0,0.0,115.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raab & Moskowitz Asset Management LLC,1551.0,2061.0,1792.0,1631.0,1372.0,1472.0,1639.0,1536.0,1283.0,978.0,832.0,711478.0,1025071.0,1083553.0,1025864.0,1295701.0,1489335.0,1264971.0,1342354.0,1962323.0
"Rafferty Asset Management, LLC",3772.0,20983.0,37684.0,32917.0,31219.0,38687.0,52957.0,59696.0,42807.0,22589.0,23977.0,27040935.0,50553530.0,65678833.0,57834478.0,88148216.0,102008762.0,94919263.0,97827239.0,118735628.0
Railway Pension Investments Ltd,29741.0,12825.0,17533.0,15525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rainier Group Investment Advisory LLC,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rainsberger Wealth Advisors, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.0,1086.0,824.0,733.0,665337.0,990509.0,1032428.0,994839.0,1260704.0,0.0,0.0,0.0,0.0
Raleigh Capital Management Inc.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,7.0,11.0,928.0,9190.0,234287.0,463520.0,337322.0,503849.0,444252.0,508509.0,791499.0
"Ramirez Asset Management, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264536.0,1640941.0,1775155.0,1539001.0,1638428.0,2001299.0
"Ramsay, Stattman, Vela & Price, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129.0,1756.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ranch Capital Advisors Inc.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240496.0,205207.0,0.0,0.0
"Ranger Investment Management, L.P.",9.0,10.0,13.0,7.0,6.0,7.0,8.0,7.0,6.0,5.0,4.0,3713.0,5594.0,5915.0,5678.0,7368.0,0.0,0.0,0.0,0.0
Ratan Capital Management LP,3168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rathbone Brothers plc,39705.0,55635.0,74771.0,66455.0,942.0,983.0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rathbones Group PLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,704.0,495.0,0.0,0.0,530415.0,243371.0,1383567.0,1805929.0,0.0,90701023.0,116479479.0,145108581.0
Rathbones Group Plc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,368600.0,0.0,0.0,0.0,0.0,25865338.0,0.0,0.0,0.0
"Rather & Kittrell, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ratio Wealth Group,0.0,0.0,0.0,225922.0,0.0,0.0,241115.0,225922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Raymond James Financial Services Advisors, Inc.",91401.0,127937.0,179218.0,166761.0,165808.0,189953.0,225692.0,213805.0,183044.0,146063.0,132753.0,125840572.0,196588734.0,206144036.0,201056732.0,265255382.0,307103758.0,270251383.0,279797977.0,0.0
Realta Investment Advisors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991248.0,1304109.0,1492533.0,251733.0,269370.0
