REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
30-SEP-2022,"WEBSTER BANK, N. A.",4691
30-SEP-2022,WEDBUSH SECURITIES INC,15267
30-SEP-2022,WEDGE CAPITAL MANAGEMENT L L P/NC,218
30-SEP-2022,WEDGEWOOD INVESTORS INC /PA/,206
30-SEP-2022,WELCH & FORBES LLC,71057
30-SEP-2022,WESBANCO BANK INC,1003
30-SEP-2022,"WESPAC Advisors SoCal, LLC",2873
30-SEP-2022,"WEST CHESTER CAPITAL ADVISORS, INC",238
30-SEP-2022,WEST PACES ADVISORS INC.,156229
30-SEP-2022,WESTFIELD CAPITAL MANAGEMENT CO LP,67451
30-SEP-2022,WD RUTHERFORD LLC,4007
30-SEP-2022,"WC Walker & Associates, Inc.",2213
30-SEP-2022,"Washington Trust Advisors, Inc.",3456
30-SEP-2022,"WAYCROSS PARTNERS, LLC",2826
30-SEP-2022,"Virtue Capital Management, LLC",395
30-SEP-2022,"Vise Technologies, Inc.",557
30-SEP-2022,"Vision Capital Management, Inc.",2290
30-SEP-2022,"VisionPoint Advisory Group, LLC",766
30-SEP-2022,Visionary Wealth Advisors,828
30-SEP-2022,"Vista Wealth Management Group, LLC",2905
30-SEP-2022,Vivaldi Capital Management LP,273
30-SEP-2022,W.G. Shaheen & Associates DBA Whitney & Co,378
30-SEP-2022,"WA Asset Management, LLC",843
30-SEP-2022,WADE G W & INC,3400
30-SEP-2022,WAFRA INC.,8783
30-SEP-2022,"WASHBURN CAPITAL MANAGEMENT, INC.",1174
30-SEP-2022,WASHINGTON TRUST Co,11012
30-SEP-2022,WATER ISLAND CAPITAL LLC,231
30-SEP-2022,"WATERS PARKERSON & CO., LLC",1076
30-SEP-2022,WETHERBY ASSET MANAGEMENT INC,7030
30-SEP-2022,WFA Asset Management Corp,71846
30-SEP-2022,"WHALEROCK POINT PARTNERS, LLC",4186957
30-SEP-2022,WHITEBOX ADVISORS LLC,4856
30-SEP-2022,"WOODWARD DIVERSIFIED CAPITAL, LLC",581
30-SEP-2022,"WORLD EQUITY GROUP, INC.",1313318
30-SEP-2022,"WP Advisors, LLC",2199
30-SEP-2022,"WR Wealth Planners, LLC",591037
30-SEP-2022,WRAPMANAGER INC,588
30-SEP-2022,WRIGHT INVESTORS SERVICE INC,1336
30-SEP-2022,WS MANAGEMENT LLLP,7829
30-SEP-2022,"Wagner Wealth Management, LLC",51
30-SEP-2022,Waldron Private Wealth LLC,2458
30-SEP-2022,"Walker Asset Management, LLC",229
30-SEP-2022,Walkner Condon Financial Advisors LLC,587
30-SEP-2022,Walleye Capital LLC,8938
30-SEP-2022,Walleye Trading LLC,607609
30-SEP-2022,"Wambolt & Associates, LLC",1170
30-SEP-2022,"Warther Private Wealth, LLC",1365
30-SEP-2022,WOODSTOCK CORP,12929
30-SEP-2022,WOODLEY FARRA MANION PORTFOLIO MANAGEMENT INC,291
30-SEP-2022,WOODARD & CO ASSET MANAGEMENT GROUP INC /ADV,227
30-SEP-2022,"WIMMER ASSOCIATES 1, LLC",1054
30-SEP-2022,"WHITENER CAPITAL MANAGEMENT, INC.",1613
30-SEP-2022,WHITTIER TRUST CO,51868
30-SEP-2022,WHITTIER TRUST CO OF NEVADA INC,18845
30-SEP-2022,WILBANKS SMITH & THOMAS ASSET MANAGEMENT LLC,8845
30-SEP-2022,"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",6214
30-SEP-2022,"WILLNER & HELLER, LLC",848
30-SEP-2022,WINTRUST INVESTMENTS LLC,1561
30-SEP-2022,WOLFF WIESE MAGANA LLC,1474
30-SEP-2022,"WIPFLI FINANCIAL ADVISORS LLC,",2575
30-SEP-2022,WISCONSIN CAPITAL MANAGEMENT LLC,4256
30-SEP-2022,"WJ Wealth Management, LLC",805
30-SEP-2022,"WMG Financial Advisors, LLC",457
30-SEP-2022,"WMS Partners, LLC",1447
30-SEP-2022,"WNY Asset Management, LLC",301
30-SEP-2022,TANAKA CAPITAL MANAGEMENT INC,197
30-SEP-2022,"Systematic Alpha Investments, LLC",10930
30-SEP-2022,"RBF Capital, LLC",850
30-SEP-2022,"Round Table Services, LLC",202
30-SEP-2022,"Royal Fund Management, LLC",2112
30-SEP-2022,"Russell Investments Group, Ltd.",2565
30-SEP-2022,S. R. Schill & Associates,315
30-SEP-2022,S.A. Mason LLC,1298
30-SEP-2022,"S.C. Financial Services, Inc.",274
30-SEP-2022,SAGE RHINO CAPITAL LLC,292
30-SEP-2022,SALEM INVESTMENT COUNSELORS INC,22887
30-SEP-2022,SANDERS MORRIS HARRIS LLC,8979
30-SEP-2022,"SANDS CAPITAL MANAGEMENT, LLC",194165
30-SEP-2022,"SAXON INTERESTS, INC.",420
30-SEP-2022,SCHAPER BENZ & WISE INVESTMENT COUNSEL INC/WI,925
30-SEP-2022,SCHMIDT P J INVESTMENT MANAGEMENT INC,903
30-SEP-2022,SCHNIEDERS CAPITAL MANAGEMENT LLC,393
30-SEP-2022,SCHRODER INVESTMENT MANAGEMENT GROUP,263428
30-SEP-2022,SCHWARTZ INVESTMENT COUNSEL INC,15174
30-SEP-2022,Roundview Capital LLC,3665
30-SEP-2022,Roth Financial Partners LLC,259
30-SEP-2022,"Rise Advisors, LLC",165
30-SEP-2022,Rossmore Private Capital,550
30-SEP-2022,River Wealth Advisors LLC,1063
30-SEP-2022,"RiverPark Advisors, LLC",1747
30-SEP-2022,"Riverview Capital Advisers, LLC",404359
30-SEP-2022,Riverview Trust Co,79
30-SEP-2022,Robbins Farley,1208
30-SEP-2022,Robeco Schweiz AG,6506
30-SEP-2022,"Roberts Capital Advisors, LLC",831
30-SEP-2022,"Robertson Stephens Wealth Management, LLC",791
30-SEP-2022,"Roble, Belko & Company, Inc",17
30-SEP-2022,"Rock Creek Group, LP",375
30-SEP-2022,"Rodgers & Associates, LTD",210
30-SEP-2022,Rollins Financial,331
30-SEP-2022,"Ronald Blue Trust, Inc.",618
30-SEP-2022,Rosenbaum Jay D.,554
30-SEP-2022,Rosenberg Matthew Hamilton,366
30-SEP-2022,SEAVIEW INVESTMENT MANAGERS LLC,7
30-SEP-2022,"SECURIAN ASSET MANAGEMENT, INC",25820
30-SEP-2022,"SEGALL BRYANT & HAMILL, LLC",2205
30-SEP-2022,SEI INVESTMENTS CO,149432
30-SEP-2022,SIT INVESTMENT ASSOCIATES INC,10549
30-SEP-2022,"SITTNER & NELSON, LLC",647
30-SEP-2022,SJS Investment Consulting Inc.,505
30-SEP-2022,"SMITH, MOORE & CO.",634
30-SEP-2022,SMITHBRIDGE ASSET MANAGEMENT INC/DE,1688
30-SEP-2022,"SOA Wealth Advisors, LLC.",3753
30-SEP-2022,SOFTBANK GROUP CORP,127609
30-SEP-2022,SOMERVILLE KURT F,2093
30-SEP-2022,SP Asset Management,1337
30-SEP-2022,SPINNAKER TRUST,1504
30-SEP-2022,SPIRIT OF AMERICA MANAGEMENT CORP/NY,5350
30-SEP-2022,"SRN Advisors, LLC",1021497
30-SEP-2022,"SRS Capital Advisors, Inc.",245
30-SEP-2022,"SS&H Financial Advisors, Inc.",1147
30-SEP-2022,SSI INVESTMENT MANAGEMENT LLC,610
30-SEP-2022,"SIMPLEX TRADING, LLC",1098841
30-SEP-2022,SILVERCREST ASSET MANAGEMENT GROUP LLC,2558
30-SEP-2022,"SILVER OAK SECURITIES, INCORPORATED",1139360
30-SEP-2022,SHEETS SMITH WEALTH MANAGEMENT,1277
30-SEP-2022,SELDON CAPITAL LP,217
30-SEP-2022,SENTRY INVESTMENT MANAGEMENT LLC,2152
30-SEP-2022,SFE Investment Counsel,4448
30-SEP-2022,"SFMG, LLC",1976
30-SEP-2022,"SG Americas Securities, LLC",110957
30-SEP-2022,"SG3 Management, LLC",9465737
30-SEP-2022,SHELL ASSET MANAGEMENT CO,20236
30-SEP-2022,"SIGNATUREFD, LLC",4884
30-SEP-2022,SHELTON CAPITAL MANAGEMENT,30035
30-SEP-2022,"SHELTON WEALTH MANAGEMENT, LLC",412
30-SEP-2022,SHUFRO ROSE & CO LLC,223
30-SEP-2022,SIENA CAPITAL LLC,340
30-SEP-2022,SIGMA INVESTMENT COUNSELORS INC,3171
30-SEP-2022,SIGNATURE ESTATE & INVESTMENT ADVISORS LLC,53
30-SEP-2022,Ritter Daniher Financial Advisory LLC / DE,64
30-SEP-2022,Riggs Asset Managment Co. Inc.,30
30-SEP-2022,STALEY CAPITAL ADVISERS INC,6304
30-SEP-2022,RKL Wealth Management LLC,2147
30-SEP-2022,RMR Wealth Builders,1422
30-SEP-2022,ROANOKE ASSET MANAGEMENT CORP/ NY,999
30-SEP-2022,ROBERTS GLORE & CO INC /IL/,740
30-SEP-2022,ROCKLAND TRUST CO,414
30-SEP-2022,"ROCKY MOUNTAIN ADVISERS, LLC",84
30-SEP-2022,ROMAN BUTLER FULLERTON & CO,646
30-SEP-2022,ROMANO BROTHERS AND COMPANY,1195
30-SEP-2022,ROOSEVELT INVESTMENT GROUP LLC,13475
30-SEP-2022,ROPES WEALTH ADVISORS LLC,497
30-SEP-2022,ROSENBLUM SILVERMAN SUTTON S F INC /CA,23140
30-SEP-2022,ROWLAND & CO INVESTMENT COUNSEL/ADV,536301
30-SEP-2022,ROYAL BANK OF CANADA,223993
30-SEP-2022,ROYAL LONDON ASSET MANAGEMENT LTD,249542
30-SEP-2022,"RPG Investment Advisory, LLC",14082
30-SEP-2022,"RPg Family Wealth Advisory, LLC",4241
30-SEP-2022,"RMB Capital Management, LLC",749
30-SEP-2022,"RIVERSEDGE ADVISORS, LLC",206
30-SEP-2022,Richelieu Gestion PLC,2396
30-SEP-2022,RIVERPARK CAPITAL MANAGEMENT LLC,848
30-SEP-2022,RBO & CO LLC,211
30-SEP-2022,RDA Financial Network,1589
30-SEP-2022,"REGATTA CAPITAL GROUP, LLC",944
30-SEP-2022,REGENTATLANTIC CAPITAL LLC,14297
30-SEP-2022,REGIONS FINANCIAL CORP,30609
30-SEP-2022,RENASANT BANK,99
30-SEP-2022,RESOURCES MANAGEMENT CORP /CT/ /ADV,1510
30-SEP-2022,RETIREMENT GUYS FORMULA LLC,944
30-SEP-2022,"REUTER JAMES WEALTH MANAGEMENT, LLC",272
30-SEP-2022,"RFG Advisory, LLC",1915
30-SEP-2022,RHUMBLINE ADVISERS,531471
30-SEP-2022,"RICE HALL JAMES & ASSOCIATES, LLC",1360
30-SEP-2022,RITHOLTZ WEALTH MANAGEMENT,4875
30-SEP-2022,RIVER & MERCANTILE ASSET MANAGEMENT LLP,1046
30-SEP-2022,RIVERBRIDGE PARTNERS LLC,39678
30-SEP-2022,"RVW Wealth, LLC",916
30-SEP-2022,"RWQ Financial Management Services, Inc.",1354
30-SEP-2022,"Rafferty Asset Management, LLC",199761
30-SEP-2022,Raleigh Capital Management Inc.,15
30-SEP-2022,Regent Investment Management LLC,216
30-SEP-2022,Regent Peak Wealth Advisors LLC,1254
30-SEP-2022,Rehmann Capital Advisory Group,1461233
30-SEP-2022,Relyea Zuckerberg Hanson LLC,240
30-SEP-2022,"Rench Wealth Management, Inc.",3012
30-SEP-2022,Resolute Advisors LLC,561
30-SEP-2022,"Resources Investment Advisors, LLC.",5332
30-SEP-2022,Resurgent Financial Advisors LLC,463
30-SEP-2022,"Retirement Group, LLC",552
30-SEP-2022,"Retirement Planning Co of New England, Inc.",908
30-SEP-2022,Retirement Systems of Alabama,294420
30-SEP-2022,"Revolve Wealth Partners, LLC",753
30-SEP-2022,"Reynders McVeigh Capital Management, LLC",27447
30-SEP-2022,"Rice Partnership, LLC",1778
30-SEP-2022,Richard Bernstein Advisors LLC,7670
30-SEP-2022,Regal Investment Advisors LLC,2935
30-SEP-2022,"Redwood Investments, LLC",895
30-SEP-2022,"Redwood Investment Management, LLC",1400
30-SEP-2022,Raub Brock Capital Management LP,280
30-SEP-2022,"Ramsay, Stattman, Vela & Price, Inc.",4192
30-SEP-2022,Ranch Capital Advisors Inc.,1240
30-SEP-2022,Range Financial Group LLC,305
30-SEP-2022,"Rappaport Reiches Capital Management, LLC",391583
30-SEP-2022,Rathbones Group Plc,157352
30-SEP-2022,Ratio Wealth Group,678525
30-SEP-2022,"Raymond James Financial Services Advisors, Inc.",157122
30-SEP-2022,Redpoint Investment Management Pty Ltd,6704
30-SEP-2022,"Red Cedar Capital, LLC",15
30-SEP-2022,"Red Door Wealth Management, LLC",2341
30-SEP-2022,"Red Spruce Capital, LLC",474
30-SEP-2022,Red Wave Investments LLC,386
30-SEP-2022,"Rede Wealth, LLC",298
30-SEP-2022,"Redhawk Wealth Advisors, Inc.",1246
30-SEP-2022,STABLEFORD CAPITAL II LLC,600
30-SEP-2022,STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,327973
30-SEP-2022,"Synergy Financial Group, LTD",1949
30-SEP-2022,"St. Johns Investment Management Company, LLC",2
30-SEP-2022,Standard Family Office LLC,417
30-SEP-2022,"Stanley-Laman Group, Ltd.",783
30-SEP-2022,"State of Alaska, Department of Revenue",46999
30-SEP-2022,State of New Jersey Common Pension Fund D,178025
30-SEP-2022,"State of Tennessee, Treasury Department",266673
30-SEP-2022,State of Wyoming,460
30-SEP-2022,Steel Peak Wealth Management LLC,13478
30-SEP-2022,"Steigerwald, Gordon & Koch Inc.",219
30-SEP-2022,"Stephens Consulting, LLC",14081
30-SEP-2022,"Sterling Investment Advisors, Ltd.",926
30-SEP-2022,"Sterling Investment Counsel, LLC",246
30-SEP-2022,"Stevard, LLC",1378
30-SEP-2022,"Steward Partners Investment Advisory, LLC",14399
30-SEP-2022,"Stewart Asset Management, LLC",6597
30-SEP-2022,Stiles Financial Services Inc,2906
30-SEP-2022,"Stamos Capital Partners, L.P.",2499
30-SEP-2022,"Spreng Capital Management, Inc.",499
30-SEP-2022,"Solidarilty Wealth, LLC",261
30-SEP-2022,"Spotlight Asset Group, Inc.",324
30-SEP-2022,Soltis Investment Advisors LLC,851
30-SEP-2022,"Sompo Asset Management Co., Ltd.",1064
30-SEP-2022,Sonen Capital LLC,401
30-SEP-2022,"Sonora Investment Management Group, LLC",1141
30-SEP-2022,"Sound Income Strategies, LLC",127
30-SEP-2022,"Sound View Wealth Advisors Group, LLC",2007
30-SEP-2022,South Dakota Investment Council,14877
30-SEP-2022,South Street Advisors LLC,11933
30-SEP-2022,Southland Equity Partners LLC,281989
30-SEP-2022,"Sowa Financial Group, Inc.",1349
30-SEP-2022,Sowell Financial Services LLC,6173
30-SEP-2022,"Spectrum Asset Management, Inc. (NB/CA)",381
30-SEP-2022,"Spectrum Management Group, LLC",2913
30-SEP-2022,"SpiderRock Advisors, LLC",1158
30-SEP-2022,Spire Wealth Management,6336
30-SEP-2022,"Stillwater Capital Advisors, LLC",7746
30-SEP-2022,Stonebridge Capital Advisors LLC,3001
30-SEP-2022,"Stonegate Investment Group, LLC",1481
30-SEP-2022,Straight Path Wealth Management,261
30-SEP-2022,"Summit Place Financial Advisors, LLC",1078
30-SEP-2022,"Summit Trail Advisors, LLC",1563
30-SEP-2022,"Summit X, LLC",1587
30-SEP-2022,"Sunbelt Securities, Inc.",4207
30-SEP-2022,"Sunburst Financial Group, LLC",413
30-SEP-2022,"Sunflower Bank, N.A.",296
30-SEP-2022,Supplemental Annuity Collective Trust of NJ,2561
30-SEP-2022,"Surevest, LLC",784
30-SEP-2022,Sutton Wealth Advisors Inc.,778034
30-SEP-2022,Swedbank AB,793284
30-SEP-2022,Swiss National Bank,1317303
30-SEP-2022,Symmetry Investments LP,4408
30-SEP-2022,"Symmetry Partners, LLC",2163
30-SEP-2022,"Symphony Financial, Ltd. Co.",734
30-SEP-2022,"Synergy Asset Management, LLC",314
30-SEP-2022,Summit Global Investments,461
30-SEP-2022,"Summit Financial, LLC",2274992
30-SEP-2022,"Summit Asset Management, LLC",817
30-SEP-2022,"Strategic Wealth Partners, Ltd.",655161
30-SEP-2022,"StrategIQ Financial Group, LLC",291
30-SEP-2022,Strategic Advisors LLC,4096
30-SEP-2022,"Strategic Asset Management, LLC",52
30-SEP-2022,"Strategic Blueprint, LLC",2543
30-SEP-2022,"Strategic Wealth Advisors Group, LLC",11940
30-SEP-2022,"Strategic Wealth Investment Group, LLC",741
30-SEP-2022,"Stratos Wealth Advisors, LLC",1734
30-SEP-2022,"Sumitomo Mitsui DS Asset Management Company, Ltd",30663
30-SEP-2022,"Stratos Wealth Partners, LTD.",14091
30-SEP-2022,"Strengthening Families & Communities, LLC",141
30-SEP-2022,Strong Tower Advisory Services,2676
30-SEP-2022,Sturgeon Ventures LLP,3064
30-SEP-2022,Successful Portfolios LLC,1249
30-SEP-2022,"Sugarloaf Wealth Management, LLC",1880
30-SEP-2022,"Solstein Capital, LLC",210
30-SEP-2022,Snowden Capital Advisors LLC,18149
30-SEP-2022,STATE OF MICHIGAN RETIREMENT SYSTEM,107297
30-SEP-2022,"Salvus Wealth Management, LLC",309
30-SEP-2022,San Luis Wealth Advisors LLC,3019
30-SEP-2022,"Sand Hill Global Advisors, LLC",5393
30-SEP-2022,"Sandbox Financial Partners, LLC",229
30-SEP-2022,Sandy Spring Bank,10991
30-SEP-2022,"Sanford Advisory Services, LLC",919
30-SEP-2022,Sara-Bay Financial,6695000
30-SEP-2022,Sargent Bickham Lagudis LLC,177
30-SEP-2022,Saturna Capital CORP,1944
30-SEP-2022,"Savant Capital, LLC",2436
30-SEP-2022,Savior LLC,22
30-SEP-2022,"Sawtooth Solutions, LLC",2925
30-SEP-2022,"Sawyer & Company, Inc",8
30-SEP-2022,"Schechter Investment Advisors, LLC",62
30-SEP-2022,Schonfeld Strategic Advisors LLC,11039
30-SEP-2022,Schwab Charitable Fund,392923
30-SEP-2022,"Samalin Investment Counsel, LLC",518
30-SEP-2022,Sageworth Trust Co,72
30-SEP-2022,Smithfield Trust Co,680
30-SEP-2022,Sage Mountain Advisors LLC,459
30-SEP-2022,STATE OF WISCONSIN INVESTMENT BOARD,191039
30-SEP-2022,STEVENS CAPITAL MANAGEMENT LP,1312
30-SEP-2022,STOCK YARDS BANK & TRUST CO,2094
30-SEP-2022,STONEBRIDGE CAPITAL MANAGEMENT INC,483
30-SEP-2022,STONERIDGE INVESTMENT PARTNERS LLC,1740
30-SEP-2022,"STONNINGTON GROUP, LLC",2181
30-SEP-2022,STRATEGY ASSET MANAGERS LLC,510
30-SEP-2022,STRS OHIO,193524
30-SEP-2022,SUMITOMO LIFE INSURANCE CO,6689
30-SEP-2022,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",14894
30-SEP-2022,SUMMITRY LLC,268
30-SEP-2022,SVB WEALTH LLC,3167
30-SEP-2022,SWS Partners,785
30-SEP-2022,"Sabadell Asset Management, S.A S.G.I.I.C",2206828
30-SEP-2022,"Sage Capital Advisors,llc",2029
30-SEP-2022,"Scissortail Wealth Management, LLC",573
30-SEP-2022,"Scott & Selber, Inc.",2781
30-SEP-2022,"SeaCrest Wealth Management, LLC",4875
30-SEP-2022,"Seaport Global Advisors, LLC",469
30-SEP-2022,Silicon Valley Community Foundation,33154644
30-SEP-2022,Silvant Capital Management LLC,4118
30-SEP-2022,"Silver Lake Advisory, LLC",223
30-SEP-2022,Simmons Bank,4491
30-SEP-2022,"Single Point Partners, LLC",411
30-SEP-2022,Sitrin Capital Management LLC,3611
30-SEP-2022,Sky Investment Group LLC,3634
30-SEP-2022,"SkyOak Wealth, LLC",1462
30-SEP-2022,"SkyView Investment Advisors, LLC",485
30-SEP-2022,"SlateStone Wealth, LLC",1205
30-SEP-2022,"Slow Capital, Inc.",9286
30-SEP-2022,"Sloy Dahl & Holst, LLC",7742
30-SEP-2022,"Smallwood Wealth Investment Management, LLC",258
30-SEP-2022,"Smith Anglin Financial, LLC",475
30-SEP-2022,"Smith, Salley & Associates",5698
30-SEP-2022,Silicon Valley Capital Partners,4318
30-SEP-2022,Signature Wealth Management Group,1293
30-SEP-2022,"SignalPoint Asset Management, LLC",1371
30-SEP-2022,"Sequoia Financial Advisors, LLC",3069
30-SEP-2022,"Secure Asset Management, LLC",1592
30-SEP-2022,Security Asset Management,302
30-SEP-2022,Security National Bank,12777
30-SEP-2022,"Segment Wealth Management, LLC",2426
30-SEP-2022,"Selective Wealth Management, Inc.",160
30-SEP-2022,"Sepio Capital, LP",7169
30-SEP-2022,"SevenBridge Financial Group, LLC",975
30-SEP-2022,Sigma Planning Corp,11783
30-SEP-2022,SevenOneSeven Capital Management,543
30-SEP-2022,"Sheaff Brock Investment Advisors, LLC",9967
30-SEP-2022,Shepherd Financial Partners LLC,870
30-SEP-2022,"Shilanski & Associates, Inc.",309
30-SEP-2022,Siemens Fonds Invest GmbH,11261
30-SEP-2022,Sierra Capital LLC,673
30-SEP-2022,"Moloney Securities Asset Management, LLC",1835
30-SEP-2022,"PFS Partners, LLC",2186
30-SEP-2022,"Modus Advisors, LLC",491
30-SEP-2022,Employees Retirement System of Texas,48849
30-SEP-2022,"Elite Wealth Management, Inc.",1105
30-SEP-2022,Ellenbecker Investment Group,236
30-SEP-2022,"Ellevest, Inc.",200
30-SEP-2022,"Ellis Investment Partners, LLC",37
30-SEP-2022,"Ellsworth Advisors, LLC",1169
30-SEP-2022,Elo Mutual Pension Insurance Co,22829
30-SEP-2022,"Empirical Finance, LLC",7228
30-SEP-2022,"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",4745
30-SEP-2022,"Empowered Funds, LLC",967
30-SEP-2022,"Elevated Capital Advisors, LLC",931
30-SEP-2022,"Endurance Wealth Management, Inc.",1071
30-SEP-2022,Engineers Gate Manager LP,942
30-SEP-2022,Enhancing Capital LLC,507
30-SEP-2022,"Ensign Peak Advisors, Inc",329884
30-SEP-2022,Enterprise Bank & Trust Co,2052
30-SEP-2022,"Epic Trust Investment Advisors, LLC",592
30-SEP-2022,"Eqis Capital Management, Inc.",705262
30-SEP-2022,Ergoteles LLC,1281
30-SEP-2022,Elgethun Capital Management,208
30-SEP-2022,Eisler Capital (UK) Ltd.,34084
30-SEP-2022,"Essex Financial Services, Inc.",2302
30-SEP-2022,Eagle Bay Advisors LLC,192
30-SEP-2022,EULAV Asset Management,8622
30-SEP-2022,EVERENCE CAPITAL MANAGEMENT INC,9410
30-SEP-2022,EVERETT HARRIS & CO /CA/,462
30-SEP-2022,EVERGREEN CAPITAL MANAGEMENT LLC,4620
30-SEP-2022,EVERMAY WEALTH MANAGEMENT LLC,87
30-SEP-2022,EXCALIBUR MANAGEMENT CORP,280
30-SEP-2022,"EXCHANGE TRADED CONCEPTS, LLC",40222
30-SEP-2022,"EXENCIAL WEALTH ADVISORS, LLC",643
30-SEP-2022,Eagle Bluffs Wealth Management LLC,1158
30-SEP-2022,Eidelman Virant Capital,653
30-SEP-2022,"Eagle Capital Management, LLC",4183
30-SEP-2022,Eagle Strategies LLC,979
30-SEP-2022,"EagleClaw Capital Managment, LLC",5052
30-SEP-2022,"Edge Capital Group, LLC",872
30-SEP-2022,Edge Wealth Management LLC,465
30-SEP-2022,EdgeRock Capital LLC,512
30-SEP-2022,"Edgemoor Investment Advisors, Inc.",269
30-SEP-2022,"Edmonds Duncan Registered Investment Advisors, LLC",652
30-SEP-2022,Erste Asset Management GmbH,42267704
30-SEP-2022,Essex LLC,252
30-SEP-2022,"ETF MANAGERS GROUP, LLC",725
30-SEP-2022,"FIRST AMERICAN TRUST, FSB",237
30-SEP-2022,"FDx Advisors, Inc.",2425
30-SEP-2022,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC",527
30-SEP-2022,FIDUCIARY TRUST CO,4987
30-SEP-2022,FIDUCIENT ADVISORS LLC,332
30-SEP-2022,FINANCIAL COUNSELORS INC,19857
30-SEP-2022,FINANCIAL MANAGEMENT NETWORK INC,994
30-SEP-2022,FINANCIAL PARTNERS CAPITAL MANAGEMENT LLC,1173843
30-SEP-2022,FIRST AMERICAN BANK,3116696
30-SEP-2022,"FIRST BUSINESS FINANCIAL SERVICES, INC.",510
30-SEP-2022,FAS Wealth Partners,1477
30-SEP-2022,FIRST CITIZENS BANK & TRUST CO,1405
30-SEP-2022,FIRST COMMUNITY TRUST NA,97
30-SEP-2022,FIRST FINANCIAL CORP /IN/,570
30-SEP-2022,FIRST FOUNDATION ADVISORS,4248
30-SEP-2022,FIRST HAWAIIAN BANK,223
30-SEP-2022,FIRST INTERSTATE BANK,123
30-SEP-2022,FIRST MANHATTAN CO,1831
30-SEP-2022,FIRST MERCHANTS CORP,1878
30-SEP-2022,FCF Advisors LLC,965
30-SEP-2022,FARMERS & MERCHANTS INVESTMENTS INC,889
30-SEP-2022,"Essex Private Wealth Management, LLC",253
30-SEP-2022,"Evercore Wealth Management, LLC",27731
30-SEP-2022,Essex Savings Bank,27
30-SEP-2022,Estabrook Capital Management,324111
30-SEP-2022,"Estate Counselors, LLC",60
30-SEP-2022,Ethic Inc.,11611
30-SEP-2022,"Eudaimonia Partners, LLC",1633
30-SEP-2022,Eukles Asset Management,1286
30-SEP-2022,"Evanson Asset Management, LLC",367
30-SEP-2022,"EverSource Wealth Advisors, LLC",854
30-SEP-2022,"Evergreen Wealth Solutions, LLC",566
30-SEP-2022,"FAIRFIELD, BUSH & CO.",324
30-SEP-2022,"Everhart Financial Group, Inc.",471
30-SEP-2022,"Evoke Wealth, LLC",948
30-SEP-2022,"Evolution Wealth Advisors, LLC",223
30-SEP-2022,"Executive Wealth Management, LLC",3539
30-SEP-2022,Exos TFP Holdings LLC,747
30-SEP-2022,F/M Investments LLC,2600
30-SEP-2022,FACTORY MUTUAL INSURANCE CO,44939
30-SEP-2022,"FAGAN ASSOCIATES, INC.",3106
30-SEP-2022,"ETF Store, Inc.",334
30-SEP-2022,"ERn Financial, LLC",558
30-SEP-2022,DAVENPORT & Co LLC,5139
30-SEP-2022,"Darwin Wealth Management, LLC",1710
30-SEP-2022,DUNCKER STREETT & CO INC,898
30-SEP-2022,DUPONT CAPITAL MANAGEMENT CORP,4326
30-SEP-2022,"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",2391
30-SEP-2022,Daiwa Securities Group Inc.,51396
30-SEP-2022,Dakota Community Bank & Trust NA,28
30-SEP-2022,Dakota Wealth Management,2255
30-SEP-2022,Dalton Investments LLC,2635
30-SEP-2022,"Dana Investment Advisors, Inc.",1553
30-SEP-2022,Dash Acquisitions Inc.,356
30-SEP-2022,"DT Investment Partners, LLC",129
30-SEP-2022,David J Yvars Group,1401
30-SEP-2022,Davidson Capital Management Inc.,1146
30-SEP-2022,"DeDora Capital, Inc.",1215
30-SEP-2022,"Decatur Capital Management, Inc.",3179
30-SEP-2022,"Del-Sette Capital Management, LLC",1083
30-SEP-2022,Delaney Dennis R,182
30-SEP-2022,"Delos Wealth Advisors, LLC",13
30-SEP-2022,Delphia (USA) Inc.,295
30-SEP-2022,DUFF & PHELPS INVESTMENT MANAGEMENT CO,3267
30-SEP-2022,DSM Capital Partners LLC,73008
30-SEP-2022,"Delta Investment Management, LLC",542
30-SEP-2022,"DGS Capital Management, LLC",338193
30-SEP-2022,"DB Wealth Management Group, LLC",97
30-SEP-2022,"DCM Advisors, LLC",469172
30-SEP-2022,"DDD Partners, LLC",741
30-SEP-2022,DEARBORN PARTNERS LLC,840
30-SEP-2022,DELTA ASSET MANAGEMENT LLC/TN,655
30-SEP-2022,DELTA CAPITAL MANAGEMENT LLC,513
30-SEP-2022,DELTEC ASSET MANAGEMENT LLC,2044
30-SEP-2022,"DFPG INVESTMENTS, LLC",10953
30-SEP-2022,DIMENSIONAL FUND ADVISORS LP,559451
30-SEP-2022,DOWLING & YAHNKE LLC,5829
30-SEP-2022,"DIVIDEND ASSETS CAPITAL, LLC",73
30-SEP-2022,"DMG Group, LLC",252
30-SEP-2022,DOCK STREET ASSET MANAGEMENT INC,24010
