FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
"Saiph Capital, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300103.0,672249.0,1030202.0,1345436.0,1705355.0
"Salomon & Ludwin, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32189.0,32189.0,169875.0,348393.0,276640.0,306049.0
"Saltoro Capital, LP",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6944250.0,0.0,745573.0,0.0,361424.0,0.0,0.0,0.0
"Salvus Wealth Management, LLC",0.0,0.0,0.0,321.0,357.0,509.0,521.0,740.0,698.0,388.0,309.0,222428.0,432494.0,678111.0,701214.0,781964.0,1453849.0,2300344.0,2161903.0,2497289.0
"Samalin Investment Counsel, LLC",208.0,301.0,475234.0,440277.0,294.0,466403.0,499711.0,1155492.0,984171.0,488.0,518.0,608536.0,1055474.0,1486541.0,1493928.0,1657811.0,2892045.0,3989046.0,3871290.0,4402906.0
San Luis Wealth Advisors LLC,0.0,0.0,0.0,792.0,0.0,0.0,2405.0,4030.0,4040.0,3011.0,3019.0,3995.0,6515.0,5454.0,5444.0,6128.0,11984.0,14605.0,14493.0,15787.0
Sanchez Wealth Management Group,0.0,0.0,0.0,0.0,0.0,230.0,239.0,339.0,315.0,0.0,0.0,0.0,320487.0,488116.0,501974.0,571483.0,583714.0,798113.0,784547.0,1014800.0
"Sanctuary Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216691173.0,419831377.0,350446006.0
"Sanctuary Wealth Management, L.L.C.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70732.0,0.0,233930.0,240549.0,239686.0,613517.0,940881.0,1012810.0,1148450.0
"Sand Hill Global Advisors, LLC",3213.0,4739.0,6679.0,6471.0,7006.0,11115.0,10916.0,11922.0,11401.0,6618.0,5393.0,6938614.0,12489445.0,13760956.0,13828458.0,15676337.0,25518143.0,34707809.0,34664185.0,35858928.0
"Sandbox Financial Partners, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,440.0,266.0,229.0,263659.0,473106.0,645946.0,755787.0,1139504.0,3764826.0,5664637.0,5995218.0,6677808.0
"Sanders Capital, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14833210.0,12610758.0,19205108.0,19748546.0,0.0,0.0,0.0,0.0,0.0
"Sandy Cove Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,159.0,0.0,0.0,0.0,0.0,522028.0,628155.0,829511.0,1595105.0,1962320.0,2021865.0,2495547.0
Sandy Spring Bank,4378.0,6646.0,9277.0,9062.0,9480.0,16194.0,16965.0,24722.0,24773.0,13593.0,10991.0,13037656.0,23389193.0,32167903.0,32472705.0,36906572.0,66027773.0,88835294.0,87689665.0,96065845.0
"Sanford Advisory Services, LLC",0.0,0.0,0.0,766.0,783.0,1314.0,1361.0,1934.0,706.0,996.0,919.0,1105988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sanibel Captiva Trust Company, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9777128.0,18963014.0,26029507.0,26991983.0,31076989.0
"Santori & Peters, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332510.0,455245.0,451635.0,498082.0
Sara-Bay Financial,0.0,2600000.0,3628000.0,7945000.0,8597000.0,12789000.0,13483000.0,19127000.0,17418000.0,18392000.0,6695000.0,8024000.0,14671811.0,20269426.0,20549798.0,23266426.0,32342726.0,44616473.0,43427068.0,48636680.0
Sarasin & Partners LLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5599093.0,77062831.0,0.0,0.0,0.0,0.0,0.0
Sargent Bickham Lagudis LLC,69.0,213.0,349.0,656.0,295.0,409.0,442.0,694.0,262.0,163.0,177.0,208839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sargent Investment Group, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377334.0,482404.0,1095427.0,2745919.0,4905156.0,5692500.0,7791957.0
