FILINGMANAGER_NAME,SNOW,PLTR,GOOGL,MSFT,ASML,AAPL,AMZN,CRM,TSLA,META,SHOP,NVDA,PANW,AMD
MCIA Inc,0.0,0.0,0.0,5.379015849999998,0.0,-50.92060325000001,-17.420279719999996,0.09079932,-4191.0569446300005,0.14849938000000001,-0.322534,0.17968338999999994,0.0,0.0
MCINTYRE FREEDMAN & FLYNN INVESTMENT ADVISERS INC,0.0,0.0,0.0,0.10642454999999998,0.0,0.25407473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCKINLEY CAPITAL MANAGEMENT LLC,0.0,0.0,0.0,0.0044286700000000095,0.3470879200000001,-0.11839261000000001,0.006096470000000003,0.0,-0.38019609,-0.09263344999999999,0.0,0.46134291,-0.020253969999999982,0.0
MCKINLEY CAPITAL MANAGEMENT LLC /DELAWARE,0.0,0.0,0.0,29.40089419,398.0248611900001,-55.04914525000001,-187.120397,-0.09796868999999998,-119.13452809000002,0.46420675999999994,0.03147795,239.09087245999999,-121.03250541000001,0.0
MCMILLION CAPITAL MANAGEMENT INC,0.0,0.0,0.0,30.254634499999998,0.0,-55.43286139,0.33421932,0.045607999999999996,0.0,0.100306,0.0,-0.023202,0.102842,0.0
MCMORGAN & CO LLC,0.0,0.0,0.0,44.13005835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCRAE CAPITAL MANAGEMENT INC,0.0,1.32923081,0.0,29.272457119999995,0.0,-47.57127268000001,0.25826558999999993,-69.53085797,0.0,-96.79574179,0.0,0.02229062,0.0,0.0
"MEAG MUNICH ERGO, Kapitalanlagegesellschaft mbH",0.0,0.0,0.0,31.0207734,0.0,-55.97488840999999,-188.84017102999996,-69.84019829000003,-263.7951037000001,-161.74586284999995,370.48375058000005,298.93066326999997,0.01214732,0.26403
"MEANS INVESTMENT CO., INC.",-109.12265326999997,-89.99402365000002,0.0,30.33506716,0.0,-54.479019920000006,-184.54887773,-69.76212937999999,-251.42734258000004,-88.43359473000001,357.9980503499999,232.97134402,0.09299164000000001,22.97505722
MEDICI CAPITAL LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24811599999999998,0.0,0.0,-0.10614000000000001,0.0,0.0
MEEDER ASSET MANAGEMENT INC,-0.17418609,2.7219003300000004,0.0,0.57284831,0.0,-0.13283242999999995,2.10426596,0.5346304999999999,35.87712739999999,1.9229946000000002,0.0,2.4889583099999997,0.059641400000000025,1279.80945822
"MELFA WEALTH MANAGEMENT, INC.",0.0,0.0,0.0,0.01571492,0.0,0.062092430000000004,0.08971694,0.0,0.010872,0.00416723,0.0,0.17102249999999997,0.0,0.0
"MELFA WEALTH MANAGEMENT, LLC",0.0,0.0,0.0,0.0,0.0,0.24118764999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEMBERS CAPITAL ADVISORS INC,0.0,0.0,0.0,30.602921170000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEMBERS Trust Co,0.0,0.0,0.0,-0.09275091,0.0,-0.15535913999999998,-0.05418691,0.0,0.0,0.0,0.0,-0.17251254,0.0,0.0
MENLO ADVISORS LLC,0.0,0.0,0.0,0.21881609,0.0,0.35937275,0.0035479999999999995,0.0,1.8418507899999998,0.0,0.0,0.0,0.0,0.0
MERCER GLOBAL ADVISORS INC /ADV,-118.96129387999997,132.03063706,0.0,68.92871561999999,53.25244724,0.08205189000000002,-0.026890479999999935,-109.44369126,163.48375449000002,39.80759341999999,-130.54747905000002,531.65481154,228.9981642,0.3413225199999999
MERIAN GLOBAL INVESTORS (UK) Ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERIDIAN INVESTMENT COUNSEL INC.,0.0,424.8035813100001,0.0,242.83644338000002,-0.0033640000000000002,335.3815986,272.1192168999999,764.1930826099998,0.46497059999999996,1479.5289083700002,0.0,1709.86745645,0.0,0.35432963
MERIDIAN MANAGEMENT CO,0.0,0.0,0.0,0.38392684,0.0,-55.172616949999984,-133.81952839000002,-45.45905811,0.0,-65.84297022999999,0.0,1.33119153,0.36711267999999997,0.0
MERITAGE PORTFOLIO MANAGEMENT,0.0,0.0,0.0,-19.511047379999997,-135.83427568,73.99629294,204.00524574999997,264.73675811000004,837.86938639,308.46257434999995,0.0,147.05169053999998,0.0,0.0
MESIROW FINANCIAL INVESTMENT MANAGEMENT - EQUITY MANAGEMENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043,0.0,0.0,0.0,0.0
MESIROW FINANCIAL INVESTMENT MANAGEMENT - Equity & Fixed Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14677946,0.0,0.0,0.0,0.0
"METEORA CAPITAL, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.4900118299998,0.0,0.0,0.0,0.0
MEYER HANDELMAN CO,0.0,0.0,0.0,88.99260012,0.024585240000000005,0.28700965,-593.8041336800002,-206.62095335000004,1.0029227,-323.4586344100001,0.0,633.1433128499997,-0.03670868999999999,0.27868193999999996
"MFA WEALTH ADVISORS, LLC",-0.32569422,-0.7096244,0.0,0.00301256,0.20359556,-0.016307890000000005,0.07410321999999998,-0.22025483999999998,0.42370968,-0.010756259999999997,-0.28418510999999996,-0.006242320000000006,-0.06076875999999999,0.26190624999999995
"MFA Wealth Advisors, LLC",0.0,0.0,0.0,30.82417393,-0.06692799999999999,-54.990002640000014,-193.61599804999997,0.065206,-243.02940866000006,0.35554931999999995,0.49997042999999997,0.6973647799999998,0.0,-0.39649
MFA Wealth Services,0.0,0.0,0.0,-0.00040999999999999994,0.0,0.0014960000000000002,0.0035479999999999995,0.00443,0.0,0.00045599999999999997,0.0,0.0021160000000000003,0.0012939999999999998,0.0
"MFG WEALTH MANAGEMENT, INC.",0.0,0.0,0.0,-0.00040999999999999994,0.0,0.0014960000000000002,0.0035479999999999995,0.00443,0.010872,0.00045599999999999997,0.0,0.0021160000000000003,0.0012939999999999998,-0.0052759999999999994
"MFN Partners Management, LP",0.0,0.0,0.0,0.1728797,0.0,0.0,0.14012996,0.0,0.0,0.33871999999999997,0.0,0.0,0.0,0.0
"MGB Wealth Management, LLC",0.0,0.020662000000000003,0.0,0.02610367,0.16299068,0.09979465,0.11453613999999998,0.0,0.010872,0.06526301,0.0,0.84189594,0.0,0.19176214
MGO ONE SEVEN LLC,0.6467317899999999,2.3604895200000002,0.0,20.212527690000005,400.12491313000004,-51.97830273000001,-150.67464903000007,-38.29523642000001,-226.08501617000002,-24.2680049,341.95949572999996,230.87320286000005,-88.01761905000002,14.180717600000003
"MGO Private Wealth, LLC",0.0,0.0,0.0,30.325824779999998,0.0,-54.46052614,-175.93563588,-0.11038,-174.09197878000006,-69.50555999000001,0.0,0.2982303699999999,0.0,0.0
MIC Capital Management UK LLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.42146354,0.0,0.0,0.0,0.0
MID ATLANTIC FINANCIAL MANAGEMENT INC/ADV,0.08270593000000002,0.2686559,0.0,-0.14887671000000002,0.0,-0.17748333999999993,0.014272980000000005,0.1594981,0.4339969399999999,0.053774249999999996,0.19248056000000002,-0.024140989999999918,0.14877179000000001,-0.24660459
MIDDLETON & CO INC/MA,0.0,0.0,0.0,30.132577180000006,0.0,-54.31332130000002,-185.24384827999998,-67.41041807000002,0.0,-58.76083655999999,0.0,2.4221549599999994,-143.17753435,0.0
MIDLAND WEALTH ADVISORS LLC,0.0,0.0,0.0,0.03004759,0.0,0.042586790000000006,0.09575397999999997,0.07886533,0.0,0.16934917,-0.21618199999999999,1.2512518899999998,0.026406650000000004,0.13463474
"MIG Capital, LLC",-0.172518,0.020662000000000003,0.0,30.705733660000003,0.0,0.0,0.32741147,0.10281266000000003,0.010872,-138.16053378000004,0.45308252,0.0021160000000000003,0.0012939999999999998,-0.0052759999999999994
"MIK Capital, LP",0.0,0.0,0.0,0.0,0.0,0.0,0.047338,0.32776681,0.0,0.0,0.0,0.0,0.0,0.0
"MILES CAPITAL, INC.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MILESTONE ASSET MANAGEMENT, LLC",0.0,0.65086761,0.0,0.7485220100000001,0.0,-0.24996380999999998,0.27111609999999997,0.6955917899999999,0.09568942000000003,0.95329375,0.0,3.5304720299999994,0.0,-0.22175161000000002
"MILESTONE WEALTH, LLC",0.0,0.0,0.0,-0.1577882,0.0,0.017661040000000003,0.48323171,0.05215225000000001,0.8214685800000001,0.1480564,0.5276160000000001,-0.22493632000000005,0.0,0.009685719999999995
MILLENNIUM MANAGEMENT LLC,7181.700314860001,470.97860108000003,0.0,233.2227825,126.90577196000001,236.76448323000002,457.96187739999993,56.78934572,276.0395507,569.0398454400001,1443.9393552200002,1242.94025083,0.0,0.0
"MILLER VALUE PARTNERS, LLC",0.0,0.0,0.0,0.0,0.0,0.0,-368.62177865,0.0,0.0,-196.38437775999998,0.0,0.0,0.0,0.0
"MILLER WEALTH ADVISORS, LLC",0.0,260.4830004600001,0.0,11724.24039441,0.0,3329.9187042299995,231121.37405009003,0.0,87.62535418999998,0.22687887999999998,0.0,147.74037024999998,0.0,1633.09824086
"MINDSET WEALTH MANAGEMENT, LLC",0.0,0.0,0.0,-0.00052665,0.0,0.014363279999999999,0.03126921999999999,0.05301225,0.43382232,0.00300924,0.19779695999999997,0.013255300000000001,0.020466859999999996,0.06557326
MIRABELLA FINANCIAL SERVICES LLP,0.19395199999999999,0.06124,0.0,6.924869519999999,0.1826363,9.71175095,4.647284989999999,0.3510423200000001,0.11334526,-197.44054296999994,0.006536,1.0098650800000002,-0.42759,31.499482069999996
MIRAE ASSET SECURITIES (USA) INC.,0.0,0.0,0.0,-0.06314993999999999,-0.32314374000000007,0.22965845000000001,0.04900137999999998,0.00443,0.0,-0.134076,0.0,0.1883276,0.0,-0.20809245999999995
MIRSKY FINANCIAL MANAGEMENT CORP.,0.0,0.0,0.0,0.0,0.0,0.15481704999999998,0.07749255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MISSION CREEK CAPITAL PARTNERS, INC",0.0,-1.4788999999999999,0.0,-0.0575,0.0,-0.1458,-0.0344,0.11460000000000001,-0.6448999999999999,0.0,0.0,0.0351,-0.4521,0.0
"MISSION WEALTH MANAGEMENT, LP",0.0,1.58195905,0.0,26.81109434,519.20933082,-57.10020497,-224.74098402,-69.68065264,-218.15739213000003,-93.39294863,273.28246705000004,242.19079645999997,-225.11598144,20.87829077
"MITCHELL & PAHL PRIVATE WEALTH, LLC",0.0,0.0,0.0,30.663235389999997,428.92235075,-55.51065810000001,-185.55993223,0.0,0.066398,0.33871999999999997,0.0,0.38951945999999993,0.0,0.0
MITCHELL CAPITAL MANAGEMENT CO,0.0,0.0,0.0,27.853323140000004,415.64293309,-53.27747609,-170.98116689999998,0.21524293,-176.16995129,0.6638519100000001,0.53183733,238.33299079999998,0.0,0.08791712
MITCHELL MCLEOD PUGH & WILLIAMS INC,0.0,0.020662000000000003,0.0,32.01141415,0.0,-54.872826890000006,-179.95024183000004,-61.78354928000002,-275.12367222000006,-73.08386166,0.72060722,246.90824848000003,0.0,24.406938329999996
MITCHELL SINKLER & STARR/PA,0.0,0.0,0.0,34.50858928999999,473.34926968,-57.15310901,-181.05754741,0.19964624999999997,-241.72179090000006,-58.14469409,0.0,242.68991006,0.0,0.0
MJP ASSOCIATES INC /ADV,0.0,0.020662000000000003,0.0,28.774347990000003,0.77972171,-70.98962614000001,-204.93887660999994,0.43819261,-158.15497041000003,-75.75664010999999,0.0,268.16084801999995,-0.03528549,1.3250395399999997
"MKD WEALTH COACHES, LLC",0.0,0.0,0.09395605000000001,0.83861238,0.0,0.16878591999999995,0.04811587,0.065206,0.0,0.35387210999999996,0.0,0.0,0.0,0.248168
"MKP Capital Management, L.L.C.",0.0,0.0,0.0,-0.204166,-0.276384,0.0,-0.19871773999999998,0.0,0.0,0.0,0.0,-0.05550665999999997,0.0,0.0
MKT Advisors LLC,0.0,0.0,0.0,30.10180766,0.0,-58.69796866,-236.09722125,0.0,0.010872,0.24693725,0.0,1.2774733099999998,0.0,0.0
ML & R WEALTH MANAGEMENT LLC,0.0,0.0,0.0,32.06233871,0.11923552000000001,-53.00215971000001,-175.97325346000002,0.0,-241.04228028,0.5529681399999999,0.0,0.18075730999999995,0.0,0.0
MMA ASSET MANAGEMENT LLC,0.006886,0.0,0.0,31.584333750000003,-0.048257999999999995,-55.59380293,-228.14443325,-0.11463278,0.04462275999999999,-0.030507999999999993,0.0,251.69275052,0.0,0.51110863
MMBG INVESTMENT ADVISORS CO.,-128.40519732999994,0.0,0.0,31.50750966,-0.24685592,-55.48633178,-202.73214131999998,-71.46297514000001,-0.5835898700000002,-101.51288751000001,317.92563191000005,238.47127347000003,0.14443174,23.130596389999997
MMCAP International Inc. SPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.37673302999997,0.0,0.0,0.0,0.0
"MN Wealth Advisors, LLC",0.04610591000000003,0.24804512999999997,0.0,0.02607518,0.0,0.09304015000000002,0.025832719999999997,0.0,0.75621706,0.07937119000000001,0.0,0.73896839,0.0,0.26403
MOGY JOEL R INVESTMENT COUNSEL INC,0.0,0.0,0.0,30.01601259,0.0,-54.30948941999999,-191.72364526,-72.04062157000001,-246.31492595000003,-100.25089677000001,0.0,251.60442046,-127.05195078000003,0.0
MOKAN Wealth Management Inc.,0.0,0.0,0.0,-0.00040999999999999994,0.0,0.0014960000000000002,0.0035479999999999995,0.0,0.010872,0.0,0.0,0.0021160000000000003,0.0,0.0
MOLLER FINANCIAL SERVICES,0.0,0.0,0.0,0.0,0.0,0.082316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MONARCH CAPITAL MANAGEMENT INC,0.0,0.0,0.0,-0.00031345000000000017,0.0,0.008035200000000001,0.030985379999999993,0.00443,0.0,0.0,0.0,0.0,0.0,0.0
MONARCH CAPITAL MANAGEMENT INC/,0.0,0.0,0.0,29.79635567,0.0,-50.9110703,0.5433537100000001,0.149292,0.0,0.0,0.0,0.0,0.0,0.0
"MONECO Advisors, LLC",0.0,-167.71829845,0.0,31.373389700000004,-0.09000599999999997,-55.30065869000001,-212.19667335999995,-71.76874889,-255.14158162000007,-104.6081087,1.0675842599999998,262.18253488,0.05922729,20.9933199
MONETA GROUP INVESTMENT ADVISORS LLC,0.17914635999999998,2.5676980800000004,0.0,99.20361490999998,0.52948145,-187.51593775999999,-653.8967316700001,-252.61967548,-1122.9607207499998,-263.39371536,0.19974237,1052.97599339,0.09536910999999999,70.25932026000001
MONETARY MANAGEMENT GROUP INC,-132.25548837000002,0.020662000000000003,0.0,30.178035330000004,0.0,-54.91674589,-184.98819031999994,-25.51241518,-250.12010577000004,-95.96091643000001,0.0,242.60350322000002,-190.65112052000006,22.904504350000003
MONETTA FINANCIAL SERVICES INC,0.0,1.58329918,0.0,30.7957616,0.19384721000000002,-55.771399069999994,-181.2821379,0.5581197099999999,2.41384421,0.89557263,0.11308609000000003,174.01288158999998,0.0,17.349302480000002
MONEY CONCEPTS CAPITAL CORP,-410.05159167999994,-339.36543326,0.0,47.54474865000001,427.50617618000007,-120.73660310000002,-459.06043372,-80.29822452,-3366.1967727000006,-418.97483495000006,1454.95997838,1897.87584341,-217.47759379000001,83.94767657000001
"MONEYWISE, INC.",0.0,0.0,0.0,0.002755399999999999,0.0,-55.82640427000001,0.0,0.0,0.0,0.0,0.0,-0.0022609000000000023,0.0,0.0
"MONIMUS CAPITAL MANAGEMENT, LP",0.0,0.0,0.0,0.0,0.0,0.0,0.0035479999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MONOGRAPH WEALTH ADVISORS, LLC",0.0,0.0,0.0,181.07058813999993,0.18556194000000004,0.0,280.17990831,0.0,0.0,1930.4243053100001,0.0,2457.5475735299997,0.0,0.0
"MONTAG & CALDWELL, LLC",0.0,0.0,0.0,29.99644619,-0.0033640000000000002,-41.22135695000001,-103.47678651000001,0.15444362,0.0,0.29578408,0.0,0.5050125,-0.004111500000000013,-0.0052759999999999994
MONTAG A & ASSOCIATES INC,-100.25410441999999,-156.22391205999998,0.0,28.89137624,106.10420884999999,-51.81282324999999,-149.97425845,-67.47531349,-202.08336352000003,-24.855308970000006,374.23617226000005,144.04649852,-45.46173525,11.56551316
"MONTCHANIN ASSET MANAGEMENT, LLC",0.0,0.8364268000000001,0.0,0.15673665,0.0,0.0,0.7634527600000001,0.0,0.0,-0.0345955,0.0,0.07705270000000002,0.0,0.50815027
MONTGOMERY INVESTMENT MANAGEMENT INC,0.0,0.0,0.0,0.0082251,0.0,0.06492961,0.04158008999999999,0.0,0.0,0.0,0.17287194,0.16312727,0.0,0.0
"MONTICELLO WEALTH MANAGEMENT, LLC",0.0,0.0,0.0,-0.070228,0.0,-0.1486148,-0.120922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MONTRUSCO BOLTON INVESTMENTS INC.,0.0,0.0,0.0,37.23949989000001,0.0,-53.36352323000001,-257.82683502000003,0.0,0.0,-140.36746132,614.9678582100001,0.50009841,0.0,0.0
MONUMENTAL FINANCIAL GROUP INC.,0.0,0.0,0.0,176.66774349,0.017881740000000007,-0.1848948,-9.294423880000002,0.0,0.0,0.13815036,0.0,0.0,0.0,0.0
MOODY ALDRICH PARTNERS LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42818404,0.0,0.0,0.0,0.0
"MOODY LYNN & LIEBERSON, LLC",0.0,0.0,0.0,251.22347532999999,468.84248856000005,346.73967256000003,282.38063623000005,688.28608405,4.37519556,1021.1993511000003,0.29216857,1890.3362623100002,548.28041942,1.1964048099999998
MOODY NATIONAL BANK TRUST DIVISION,0.17570005,0.0,0.0,243.16991836000003,0.07642118999999994,341.84703932,279.60308272,760.6702283700001,-0.6169128400000002,0.03381791,1.2292092000000001,1704.52402695,615.2189263899999,775.3252373400001
"MOORE CAPITAL MANAGEMENT, LP",-1.3734345200000004,0.0,0.0,1.52071203,0.041822440000000016,-11.282412400000002,0.3209884199999986,6.446344679999999,-220.44743176000006,-265.72552029,0.26960146000000007,44.11706871,-0.32709791,-1.0228408299999998
MORGAN DEMPSEY CAPITAL MANAGEMENT LLC,0.0,0.0,0.0,25.82359275,0.0,-55.99997298000001,-0.17811599999999997,0.0,0.0,-99.63884395000002,0.0,0.0,0.0,0.0
MORGAN JESS S & CO INC,0.0,0.0,0.0,0.013572909999999997,0.0,0.24442785,0.37234897000000006,0.29636709,0.0,0.0,0.0,0.04637707999999993,0.0,0.0
MORGENS WATERFALL VINTIADIS & CO INC,-0.230062,0.7376445400000001,0.0,30.71222142,450.7413765299999,-69.5485982,-189.99759598000006,-0.138646,-0.24811599999999998,0.27430667,0.63174325,262.02772992,0.04940039999999998,0.100644
"MORRIS FINANCIAL CONCEPTS, INC.",0.0,0.0,0.0,35.156617540000006,0.0,-52.32728811000001,0.12513156,0.00443,-247.19263975000004,0.31253098,0.0,0.06246906000000001,0.0,0.0
MORTON COMMUNITY BANK,0.0,0.0,0.0,0.02348503,0.0,0.08342928,0.0035479999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MOSAIC FAMILY WEALTH PARTNERS, LLC",0.0,0.0,0.0,1.0655511199999996,0.0,0.46109097000000004,0.38550629,0.04234492999999999,0.9563788099999999,0.24113153000000004,0.0,6.1383727,0.0,13.59635545
"MOSAIC FINANCIAL GROUP, LLC",0.0,0.0,0.0,0.006189719999999999,0.0,0.06875608000000001,0.033745489999999996,0.0,-0.12067800000000001,0.00045599999999999997,0.0,0.4781934199999999,0.0,0.0
MOSELEY INVESTMENT MANAGEMENT INC,-131.56967496,-163.38046821000003,0.0,30.22988249,0.0,-53.28885244000001,-196.90476272999996,-68.25572012000002,-289.33555011000004,-71.89124697000001,1.38015374,243.49964505999998,0.0,23.29021932
MOTCO,0.29894315,-0.79362324,0.0,30.499680540000004,0.012762089999999927,-55.14615802000001,-199.47140270999992,-73.80376778000002,-181.77780302999997,-109.22105734000002,1.53168803,231.90153812,-127.25324186999998,0.40766702
MOTIVE WEALTH ADVISORS,0.0,0.0,0.0,31.435388300000007,0.0,-58.90443902,-178.11935287,0.1706192,1.35644236,0.64936689,0.0,3.32226971,0.0,0.0665132
MOUNT VERNON ASSOCIATES INC /MD/,0.0,0.0,0.0,0.23462949999999996,0.0,0.30605185999999995,0.41776497000000007,0.0,1.95276118,1.0854952000000002,0.0,0.0,0.0,0.0
MOUNTAIN PACIFIC INVESTMENT ADVISERS INC/ID,0.0,0.0,0.0,30.36828167,0.0,-53.557007260000006,0.47638046,0.11460000000000001,-0.9187332499999998,0.33871999999999997,0.0,-0.84269957,0.0,0.0
MOUNTAIN PACIFIC INVESTMENT ADVISERS LLC,0.0,0.0,0.0,0.00313122,0.0,0.014966420000000003,0.010259479999999998,0.0,0.36983333999999995,0.0,0.0,0.01768962,0.0,0.0
"MPS Loria Financial Planners, LLC",0.46971879,0.0,0.0,28.82769284,0.0,-55.29416255,-188.05703344999998,-0.12278764999999997,1.96305818,0.43619794,0.0,0.6151350299999997,0.0,-0.02680479999999999
"MPWM ADVISORY SOLUTIONS, LLC",0.0,0.020662000000000003,0.0,-0.00040999999999999994,0.0,0.0014960000000000002,0.0035479999999999995,0.00443,0.010872,0.00045599999999999997,0.0,0.0021160000000000003,0.0012939999999999998,-0.0052759999999999994
MQS Management LLC,-0.230062,-75.7711781,0.0,-0.08675029999999997,205.11132492,-0.15850599999999998,0.0,-0.8068660000000001,0.0,0.71855892,0.0,0.06778611000000015,-0.498898,0.100644
MRA Advisory Group,0.0,0.020662000000000003,0.0,0.21885745999999998,0.15854810000000003,0.21025417,0.36643326,0.08432943999999999,0.015785499999999987,0.64575054,0.0,0.64369103,0.049527449999999994,0.29174012
MRJ CAPITAL INC,0.0,0.0,0.0,0.14631179,0.0,0.023063529999999985,-0.1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MRP Capital Investments, LLC",0.007193809999999995,0.76555807,0.0,-0.05897679000000001,0.189094,-0.03888665000000002,-0.17753815000000003,-0.8407471000000002,4.788070150000001,70.92119988000002,0.0,0.29472648999999995,-0.27056371000000007,-0.15617131000000006
"MSA Advisors, LLC",0.0,0.0,0.0,0.07905962000000001,0.0,0.10251410999999999,-0.054996470000000006,0.0,0.0,0.22812683,0.07496297999999998,0.01881636,0.0,0.06769668999999999
"MSD Partners, L.P.",0.0,0.0,0.0,0.0,0.0,0.0,128.15748198,0.0,-0.018670000000000003,-0.6544269100000001,0.0,0.0,0.0,0.0
MSH Capital Advisors LLC,0.0,0.0,0.0,0.15141637,0.0,0.27677409,0.29248151,0.0,1.70978017,1.04526432,0.0,2.58846153,0.0,0.0
"MTM Investment Management, LLC",0.0,0.0,0.0,29.565807920000005,0.0,-55.77805719,-215.50846868000002,0.0,0.0,0.6683476799999999,0.0,1.6929178299999996,0.0,0.0
"MU Investments Co., Ltd.",0.0,0.0,0.0,33.410674660000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MUFG SECURITIES (CANADA), LTD.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.74264259999999,-125.19762503000001,0.0,0.0,0.0
MUFG SECURITIES AMERICAS INC.,0.0,0.020662000000000003,0.0,-0.00040999999999999994,0.0,0.0014960000000000002,0.0035479999999999995,0.00443,0.010872,0.00045599999999999997,0.0,0.0021160000000000003,0.0012939999999999998,-0.0052759999999999994
MUFG Securities EMEA plc,0.14652,0.0,0.0,96.69509694999999,-0.23948999999999998,18.4517599,264.11656115999995,-6.78039826,277.00824860999995,567.4349706899999,131.0984565,465.51159282000003,1326.83966044,205.12598056999997
MUHLENKAMP & CO INC,0.0,0.0,0.0,30.514091019999995,0.0,-56.14268048000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUIRFIELD WEALTH ADVISORS LLC,0.0,0.0,0.0,0.03338863,0.0,-0.038351930000000006,-0.13251697999999998,-0.15708423999999996,-0.31171388,0.14594574000000002,0.0,0.6405261999999999,0.0,0.0
MURPHY CAPITAL MANAGEMENT INC,0.0,0.40222690000000005,0.0,0.20302065,0.0,0.0,0.07917664,0.30987926,1.52333513,0.3619882,0.0,1.11208814,0.0,0.0
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,0.0,1.05869167,0.0,31.67317526,0.0,-56.90716281,-196.29065323999998,-74.09399710000002,-256.67697024,-1020.9723240100001,0.0,253.6771715,-115.35474985999997,24.41203389
"MV CAPITAL MANAGEMENT, INC.",0.8972629699999999,5.445576089999999,0.0,31.507643440000006,0.06370533000000002,-64.63517632000001,-155.02391174999997,-44.343174749999996,-232.29700180000006,-92.78677343,0.0,269.03717078999995,0.0006523200000000231,31.26146486
"MV Capital Management, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MWA Asset Management,0.0,0.0,0.0,0.05235697,0.0,0.07885837,0.11126440999999998,0.18603948,0.0,0.13534954,0.34004565999999997,0.5625710399999999,0.14427194999999998,0.0
MY PURPOSEFUL WEALTH CORP.,0.0,0.0,0.0,-0.20160599999999998,0.0,-0.270296,-0.234732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MY.Alpha Management HK Advisors Ltd,-0.230062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010872,0.0,0.0,0.0,0.0,0.0
"MYCIO WEALTH PARTNERS, LLC",0.0,0.0,0.0,0.06872436999999999,0.0,-55.555663370000005,0.0,0.0,0.0,0.0,0.0,0.18591873000000003,0.0,0.0
MYDA Advisors LLC,-0.28148,0.0,0.0,-0.17170591000000004,0.0,-0.030676,6.6025058,0.0,-0.78833,-136.79569807,0.0,3.2896003,0.0,0.11377894
"MYECFO, LLC",0.0,0.0,0.0,0.5115758,0.0,1.07497419,0.47894259,0.0,1.2658158999999998,0.27407265000000003,0.0,0.16186562999999998,0.0,0.0
"Ma Investment Partnership, LP",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32752019000000004
"Mach-1 Financial Group, Inc.",0.21106800000000003,0.0,0.0,0.0697269,0.0,0.12057008,0.11541581,-0.10892538999999998,0.17732841000000002,0.33871999999999997,-0.29339624999999997,-0.44062775,0.102842,0.19517520000000002
"Mach-1 Financial Group, LLC",0.56691266,0.020662000000000003,0.0,222.95508415,0.0,219.88788045,51.72501881999999,0.182093,17.87259587999995,1327.72030959,-0.6919655499999999,1820.8312174299997,0.0010699999999999998,0.2157085
Machina Capital S.A.S.,0.09775000000000003,-0.8347030000000001,0.0,-0.23452636,0.0,-0.97192198,0.084564,-52.49740928999999,0.8053456800000001,-0.28748695999999996,0.0,0.7525892999999999,0.0,-0.21602618000000007
"Mackey Komara & Dankovich, LLC",0.0,0.0,-0.17288199999999998,-0.056348749999999996,0.0,0.27147692,0.46058119999999997,0.0,0.0,-0.0750739,0.0,0.0,0.0,0.0
"Madden Advisory Services, Inc.",0.0,0.0,0.0,0.13201432,0.0,-55.79091432000001,0.37692565000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mader & Shannon Wealth Management, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0035479999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Madison Asset Management, LLC",0.0,0.0,0.0,-0.44611499,-0.7069111400000001,-0.21099224999999996,-0.23957958,0.0,0.010872,-0.2336144,0.0,-0.74098221,0.0,-0.0052759999999999994
