FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
Riverview Trust Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.0,1736.0,1292.0,938.0,858.0,1521093.0,2059655.0,2294805.0,2705670.0,3512686.0,1521736.0,1750522.0,1417520.0
Riverwater Partners LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,1292.0,1230.0,242.0,297254.0,296777.0,320631.0,247017.0,611978.0,592707.0,631024.0,2319557.0,1863339.0
"Robbie L. Kennerson P.A., Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robbins Farley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.0,1242630.0,2482366.0,3219055.0,2515760.0,2509577.0,3600091.0,3893083.0,4455873.0,4674712.0
Robeco Schweiz AG,0.0,0.0,0.0,0.0,10430.0,11500.0,7170.0,4950.0,6304.0,2926.0,2944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Roberts Capital Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079.0,2036.0,1476.0,1242.0,0.0,0.0,0.0,0.0,0.0,4146853.0,4146853.0,4888638.0,5000255.0
"Roberts Wealth Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,214948.0,240540.0,0.0,307640.0,323300.0,416800.0,477030.0
"Robertson Opportunity Capital, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11671.0,7716.0,6369.0,5400.0,3930786.0,6922808.0,9373915.0,9806059.0,11561749.0,9548445.0,9914982.0,11256460.0,11513469.0
"Robertson Stephens Wealth Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2196.0,1180.0,790.0,548152.0,838868.0,1071398.0,1185419.0,1677416.0,2566663.0,3586730.0,4081943.0,4516700.0
"Robinson Capital Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5205.0,5975.0,5377.0,4550.0,676355.0,1087697.0,900312.0,159876.0,0.0
"Robinson Value Management, Ltd.",0.0,0.0,0.0,2636.0,2301.0,2653.0,2265.0,2632.0,2848.0,2015.0,1770.0,1992846.0,2377081.0,2165495.0,2016511.0,2472773.0,2066980.0,2278383.0,2669685.0,2376140.0
"Roble, Belko & Company, Inc",7.0,11.0,12.0,14.0,16.0,14.0,14.0,14.0,11.0,103.0,87.0,63.0,100.0,70.0,72.0,83.0,110.0,112.0,128.0,145.0
"Rock Creek Group, LP",0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,280.0,162.0,167874.0,396540.0,659480.0,400780.0,0.0,0.0,0.0,0.0,0.0
"Rock Point Advisors, LLC",256.0,398.0,444.0,377.0,345.0,398.0,340.0,388.0,387.0,293.0,263.0,318.0,392.0,351811.0,330077.0,401628.0,383638.0,426699.0,497191.0,457794.0
"Rockbridge Investment Management, LCC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,405180.0,265902.0,229435.0,0.0,311976.0,495328.0,483038.0,565983.0,788715.0,790791.0,905345.0,926720.0
Rockingstone Advisors LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486896.0,1255321.0,1742256.0,2481536.0,2600544.0,3402459.0,3645006.0,4035130.0,4205718.0
"Rockline Wealth Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4898109.0,7158429.0,9691093.0,12097927.0,12997821.0
Rockport Wealth LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473250.0,0.0,0.0,0.0
"Rockwood Wealth Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,298679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodgers Brothers Inc.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,219358.0,297024.0,310717.0,352190.0,483152.0,514304.0,583889.0,597220.0
Rollins Financial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10697.0,7200.0,5468.0,3810.0,1845354.0,3251901.0,6610154.0,8563040.0,10851175.0,0.0,0.0,0.0,0.0
"Rollins Financial Advisors, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10851175.0,14988259.0,15688786.0,17709145.0,18024686.0
"Ronald Blue Trust, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,822.0,1094.0,1365.0,1469.0,1380.0,0.0,0.0,0.0,0.0,0.0
Ronit Capital LLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,2160.0,498.0,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Roof Eidam Maycock Peralta, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209495.0,0.0,0.0,0.0,0.0,0.0,0.0
"Root Financial Partners, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454360.0,593708.0,595316.0,747564.0,1293180.0,1529055.0,2603911.0,3066030.0
"Rooted Wealth Advisors, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,325.0,624.0,776.0,867.0,909.0,1091.0,1099.0
Ropes Wealth Advisors LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rosenbaum Jay D.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,1146.0,859.0,696.0,0.0,282092.0,381970.0,384569.0,431477.0,523941.0,544053.0,0.0,0.0
Rosenberg Matthew Hamilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,386.0,250.0,200.0,181954.0,320665.0,339497.0,355148.0,420504.0,568492.0,583915.0,662313.0,663383.0
Rosenblum Silverman Sutton S F Inc /CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rosenthal | Henry Capital Advisors, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2759868.0,2926763.0,2733441.0,3063208.0,3620581.0,4035788.0
"Rossby Financial, LCC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462366.0
Rossmore Private Capital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7872.0,4570.0,2808.0,2313.0,1077506.0,1010325.0,1361146.0,1420894.0,1673877.0,2313789.0,2423281.0,2751147.0,2837381.0
