REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
31-DEC-2023,"Western Pacific Wealth Management, LP",130605
31-DEC-2023,Western Financial Corp/CA,1949497
31-DEC-2023,"WestHill Financial Advisors, Inc.",343613
31-DEC-2023,"WestEnd Advisors, LLC",1327
31-DEC-2023,"West Oak Capital, LLC",22
31-DEC-2023,"West Family Investments, Inc.",447389
31-DEC-2023,West Branch Capital LLC,39359
31-DEC-2023,"Werlinich Asset Management, LLC",6179783
31-DEC-2023,"Wellspring Financial Advisors, LLC",200263
31-DEC-2023,"Wellington Wealth Strategies, LLC.",881364
31-DEC-2023,"Wellington Shields Capital Management, LLC",7607830
31-DEC-2023,"Welch Group, LLC",6110882
31-DEC-2023,Whale Rock Capital Management LLC,206140060
31-DEC-2023,Wedmont Private Capital,2327624
31-DEC-2023,"Wealthspire Advisors, LLC",1570949
31-DEC-2023,Wealthfront Advisers LLC,31905715
31-DEC-2023,Wealthcare Advisory Partners LLC,1866800
31-DEC-2023,"WealthShield Partners, LLC",1963943
31-DEC-2023,"WealthPLAN Partners, LLC",221705
31-DEC-2023,"WealthCollab, LLC",36853
31-DEC-2023,Wealth Quarterback LLC,933858
31-DEC-2023,"Wealth Management Partners, LLC",998555
31-DEC-2023,Wealth High Governance Capital Ltda,2948200
31-DEC-2023,"Wealth Architects, LLC",320764
31-DEC-2023,"Wealth Alliance Advisory Group, LLC",310593
31-DEC-2023,"Wealth Advisors of Iowa, LLC",229960
31-DEC-2023,"Westside Investment Management, Inc.",738526
31-DEC-2023,"White Knight Strategic Wealth Advisors, LLC",487927
31-DEC-2023,Waverton Investment Management Ltd,191685081
31-DEC-2023,Y.D. More Investments Ltd,4774462
31-DEC-2023,Vestcor Inc,5005
31-DEC-2023,iA Global Asset Management Inc.,32356
31-DEC-2023,Zweig-DiMenna Associates LLC,43014238
31-DEC-2023,Zurcher Kantonalbank (Zurich Cantonalbank),77687429
31-DEC-2023,"Zullo Investment Group, Inc.",1519060
31-DEC-2023,"Zions Bancorporation, N.A.",147705
31-DEC-2023,"Ziegler Capital Management, LLC",5759014
31-DEC-2023,"Zega Financial, LLC",1297503
31-DEC-2023,"ZRC WEALTH MANAGEMENT, LLC",25705
31-DEC-2023,ZEVENBERGEN CAPITAL INVESTMENTS LLC,84185556
31-DEC-2023,"Yarbrough Capital, LLC",2191102
31-DEC-2023,"YOUSIF CAPITAL MANAGEMENT, LLC",32800052
31-DEC-2023,"YARGER WEALTH STRATEGIES, LLC",217604
31-DEC-2023,"Xcel Wealth Management, LLC",1553701
31-DEC-2023,"Williams Jones Wealth Management, LLC.",2147321
31-DEC-2023,XR Securities LLC,1872107
31-DEC-2023,"XPONANCE, INC.",45153009
31-DEC-2023,XN LP,77657504
31-DEC-2023,"XML Financial, LLC",3617884
31-DEC-2023,"X-Square Capital, LLC",2402
31-DEC-2023,"Worth Asset Management, LLC",2594563
31-DEC-2023,Woodline Partners LP,51227334
31-DEC-2023,Wiser Advisor Group LLC,4865
31-DEC-2023,"Winthrop Capital Management, LLC",1474
31-DEC-2023,"Winslow Capital Management, LLC",388425
31-DEC-2023,"Winch Advisory Services, LLC",63976
31-DEC-2023,"Wills Financial Group, Inc.",1637430
31-DEC-2023,"Willis Johnson & Associates, Inc.",323072
31-DEC-2023,"Wayfinding Financial, LLC",503
31-DEC-2023,ZACKS INVESTMENT MANAGEMENT,22087437
31-DEC-2023,"Waverly Advisors, LLC",338518
31-DEC-2023,"WASHBURN CAPITAL MANAGEMENT, INC.",231286
31-DEC-2023,WEST PACES ADVISORS INC.,168784
31-DEC-2023,"WEST MICHIGAN ADVISORS, LLC",209617
31-DEC-2023,WESBANCO BANK INC,13419031
31-DEC-2023,WEDBUSH SECURITIES INC,9450
31-DEC-2023,"WEBSTER BANK, N. A.",200478
31-DEC-2023,"WEALTHSOURCE PARTNERS, LLC",1251953
31-DEC-2023,"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",90883986
31-DEC-2023,WEALTH EFFECTS LLC,1498717
31-DEC-2023,WD RUTHERFORD LLC,6318186
31-DEC-2023,"WCM INVESTMENT MANAGEMENT, LLC",30949667
31-DEC-2023,WCG Wealth Advisors LLC,3981
31-DEC-2023,"WAYCROSS PARTNERS, LLC",2948200
31-DEC-2023,WASHINGTON TRUST Co,94048
31-DEC-2023,WAFRA INC.,13993336
31-DEC-2023,WESTFIELD CAPITAL MANAGEMENT CO LP,64549508
31-DEC-2023,WADE G W & INC,336
31-DEC-2023,"Vivid Wealth Management, LLC",693122
31-DEC-2023,Vivaldi Capital Management LP,277209
31-DEC-2023,"VitalStone Financial, LLC",654
31-DEC-2023,Visionary Wealth Advisors,1206076
31-DEC-2023,"VisionPoint Advisory Group, LLC",484242
31-DEC-2023,"Vision Capital Management, Inc.",271530
31-DEC-2023,Vinva Investment Management Ltd,7079042
31-DEC-2023,Vigilare Wealth Management,274920
31-DEC-2023,Vienna Powszechne Towarzystwo Emerytalne S.A. Vienna Insurance Group,7341018
31-DEC-2023,Vienna Asset Management LLC,1615427
31-DEC-2023,"Vident Advisory, LLC",2462926
31-DEC-2023,"Waterloo Capital, L.P.",1189009
31-DEC-2023,"WESTERLY CAPITAL MANAGEMENT, LLC",3685250
31-DEC-2023,"Vise Technologies, Inc.",558094
31-DEC-2023,"WETZEL INVESTMENT ADVISORS, INC.",122
31-DEC-2023,"WOODWARD DIVERSIFIED CAPITAL, LLC",473039
31-DEC-2023,Washington Trust Bank,22136560
31-DEC-2023,WFA Asset Management Corp,8846
31-DEC-2023,"Warren Street Wealth Advisors, LLC",367788
31-DEC-2023,Walleye Trading LLC,847936814
31-DEC-2023,Walkner Condon Financial Advisors LLC,421622
31-DEC-2023,Waldron Private Wealth LLC,1538728
31-DEC-2023,Wahed Invest LLC,9283828
31-DEC-2023,"Wade Financial Advisory, Inc",674990
31-DEC-2023,WRIGHT INVESTORS SERVICE INC,946667
31-DEC-2023,WRAPMANAGER INC,474513
31-DEC-2023,"WR Wealth Planners, LLC",548070
31-DEC-2023,"WP Advisors, LLC",932073
31-DEC-2023,"WORLD EQUITY GROUP, INC.",1735752
31-DEC-2023,Walleye Capital LLC,492293826
31-DEC-2023,WOLFF WIESE MAGANA LLC,1096289
31-DEC-2023,"WILLNER & HELLER, LLC",868687
31-DEC-2023,"WJ Wealth Management, LLC",281850
31-DEC-2023,WHITTIER TRUST CO,19802836
31-DEC-2023,"WHALEROCK POINT PARTNERS, LLC",536868
31-DEC-2023,WILBANKS SMITH & THOMAS ASSET MANAGEMENT LLC,902739
31-DEC-2023,"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",217552248
31-DEC-2023,WHITTIER TRUST CO OF NEVADA INC,9046543
31-DEC-2023,"WIMMER ASSOCIATES 1, LLC",780831
31-DEC-2023,WINTRUST INVESTMENTS LLC,453
31-DEC-2023,WISCONSIN CAPITAL MANAGEMENT LLC,4510893
31-DEC-2023,WHITE PINE CAPITAL LLC,526991
31-DEC-2023,WINTON GROUP Ltd,667915
31-DEC-2023,"WIN ADVISORS, INC",297326
30-SEP-2023,OneAscent Financial Services LLC,547
30-SEP-2023,Oak Grove Capital LLC,34087459
30-SEP-2023,"Olistico Wealth, LLC",240085
30-SEP-2023,"Old North State Trust, LLC",307
30-SEP-2023,"One River Asset Management, LLC",38352219
30-SEP-2023,"Ocean Capital Management, LLC",299515
30-SEP-2023,"Occidental Asset Management, LLC",388660
30-SEP-2023,Oasis Management Co Ltd.,1233840
30-SEP-2023,"Oakworth Capital, Inc.",121122
30-SEP-2023,"Oakwell Private Wealth Management, LLC",586335
30-SEP-2023,Oak Harvest Investment Services,856542
30-SEP-2023,"Octavia Wealth Advisors, LLC",551526
30-SEP-2023,"OSBORNE PARTNERS CAPITAL MANAGEMENT, LLC",9862190
30-SEP-2023,OXFORD FINANCIAL GROUP LTD,364175
30-SEP-2023,OVERSEA-CHINESE BANKING Corp Ltd,37632300
30-SEP-2023,OVERBROOK MANAGEMENT CORP,15542785
30-SEP-2023,OSTERWEIS CAPITAL MANAGEMENT INC,17289286
30-SEP-2023,"OSAIC HOLDINGS, INC.",5345353
30-SEP-2023,ORG Partners LLC,117538
30-SEP-2023,OREGON PUBLIC EMPLOYEES RETIREMENT FUND,24281766
30-SEP-2023,OPTIMUM INVESTMENT ADVISORS,200088
30-SEP-2023,OPPENHEIMER & CO INC,14004907
30-SEP-2023,Onyx Bridge Wealth Group LLC,714599
30-SEP-2023,"ONCE CAPITAL MANAGEMENT, LLC",8965904
30-SEP-2023,OLIVER LAGORE VANVALIN INVESTMENT GROUP,20461
30-SEP-2023,OneDigital Investment Advisors LLC,6288398
30-SEP-2023,PARK AVENUE SECURITIES LLC,4053
30-SEP-2023,Operose Advisors LLC,152379
30-SEP-2023,Opes Wealth Management LLC,273604
30-SEP-2023,PETREDIS INVESTMENT ADVISORS LLC,13060608
30-SEP-2023,OFI INVEST ASSET MANAGEMENT,18262191
30-SEP-2023,PETERSON WEALTH MANAGEMENT,947178
30-SEP-2023,PERKINS CAPITAL MANAGEMENT INC,2389
30-SEP-2023,PEAPACK GLADSTONE FINANCIAL CORP,699
30-SEP-2023,"PDS Planning, Inc",510502
30-SEP-2023,PATTEN & PATTEN INC/TN,7207168
30-SEP-2023,"PATHSTONE FAMILY OFFICE, LLC",7915421
30-SEP-2023,"PARTNERS CAPITAL INVESTMENT GROUP, LLP",3999081
30-SEP-2023,PARSONS CAPITAL MANAGEMENT INC/RI,2840197
30-SEP-2023,"PARNASSUS INVESTMENTS, LLC",319359
30-SEP-2023,PARK NATIONAL CORP /OH/,503201
30-SEP-2023,"PARAGON FINANCIAL PARTNERS, INC.",432975
30-SEP-2023,PARAGON CAPITAL MANAGEMENT INC,1818372
30-SEP-2023,PARADIGM ASSET MANAGEMENT CO LLC,68581
30-SEP-2023,PANAGORA ASSET MANAGEMENT INC,7307417
30-SEP-2023,"PALISADE CAPITAL MANAGEMENT, LP",12047155
30-SEP-2023,"Oxbow Advisors, LLC",428657
30-SEP-2023,"Outlook Wealth Advisors, LLC",202144
30-SEP-2023,"Orion Portfolio Solutions, LLC",5721942
30-SEP-2023,Orion Capital Management LLC,530243
30-SEP-2023,"Opus Capital Group, LLC",262
30-SEP-2023,"Optas, LLC",106830
30-SEP-2023,OLD NATIONAL BANCORP /IN/,1053802
30-SEP-2023,"Nalls Sherbakoff Group, LLC",206566
30-SEP-2023,OCCUDO QUANTITATIVE STRATEGIES LP,3202020
30-SEP-2023,Nationale-Nederlanden Powszechne Towarzystwo Emerytalne S.A.,4486448
30-SEP-2023,"Nan Shan Life Insurance Co., Ltd.",47804411
30-SEP-2023,"Nadler Financial Group, Inc.",283372
30-SEP-2023,"NZS Capital, LLC",30732692
30-SEP-2023,"NWK Group, Inc.",6579657
30-SEP-2023,NWAM LLC,4883436
30-SEP-2023,"NVWM, LLC",2414523
30-SEP-2023,NOVARE CAPITAL MANAGEMENT LLC,836955
30-SEP-2023,"NORTHWEST WEALTH MANAGEMENT, LLC",246460
30-SEP-2023,"NORTHWEST INVESTMENT COUNSELORS, LLC",67758
30-SEP-2023,NORTHSTAR ASSET MANAGEMENT LLC,815980
30-SEP-2023,NORTHEAST INVESTMENT MANAGEMENT,499808
30-SEP-2023,NORTH STAR ASSET MANAGEMENT INC,13142111
30-SEP-2023,NORGES BANK,2161161242
30-SEP-2023,NORDEA INVESTMENT MANAGEMENT AB,114550981
30-SEP-2023,NOMURA ASSET MANAGEMENT CO LTD,75748009
30-SEP-2023,NJ State Employees Deferred Compensation Plan,1747940
30-SEP-2023,NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,22955388
30-SEP-2023,"NICOLET ADVISORY SERVICES, LLC",428560
30-SEP-2023,"NICHOLAS COMPANY, INC.",72924674
30-SEP-2023,NEXT CENTURY GROWTH INVESTORS LLC,2651316
30-SEP-2023,NEW YORK STATE TEACHERS RETIREMENT SYSTEM,175281
30-SEP-2023,NEW YORK STATE COMMON RETIREMENT FUND,276324
30-SEP-2023,"PFG Investments, LLC",1937129
30-SEP-2023,National Pension Service,249110241
30-SEP-2023,"Naviter Wealth, LLC",784517
30-SEP-2023,OAK RIDGE INVESTMENTS LLC,4882819
30-SEP-2023,Nemes Rush Group LLC,174075
30-SEP-2023,OAK ASSOCIATES LTD /OH/,11050374
30-SEP-2023,"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",9409367
30-SEP-2023,Numerai GP LLC,508342
30-SEP-2023,Notis-McConarty Edward,3636435
30-SEP-2023,Norway Savings Bank,847442
30-SEP-2023,Northwest Capital Management Inc,59327
30-SEP-2023,Northeast Financial Consultants Inc,238954
30-SEP-2023,"NorthRock Partners, LLC",1011678
30-SEP-2023,"NorthCrest Asset Manangement, LLC",15830955
30-SEP-2023,North Star Investment Management Corp.,5584154
30-SEP-2023,"Nippon Life Global Investors Americas, Inc.",1587541
30-SEP-2023,Ninepoint Partners LP,388968
30-SEP-2023,"Nilsine Partners, LLC",1544254
30-SEP-2023,"Nikko Asset Management Americas, Inc.",45497850
30-SEP-2023,"Nicholas Investment Partners, LP",4159994
30-SEP-2023,Newbrook Capital Advisors LP,32008174
30-SEP-2023,"Newbridge Financial Services Group, Inc.",2057120
30-SEP-2023,NewSquare Capital LLC,4318
30-SEP-2023,"NewEdge Wealth, LLC",435957
30-SEP-2023,"NewEdge Advisors, LLC",16543581
30-SEP-2023,New Millennium Group LLC,2482659
30-SEP-2023,"New England Research & Management, Inc.",1853
30-SEP-2023,Nepsis Inc.,17213405
30-SEP-2023,PFG Advisors,565511
30-SEP-2023,"Precision Wealth Strategies, LLC",401512
30-SEP-2023,"PFS Partners, LLC",9563
30-SEP-2023,"Prosperity Financial Group, Inc.",269183
30-SEP-2023,Proficio Capital Partners LLC,474093
30-SEP-2023,"Procyon Advisors, LLC",308974
30-SEP-2023,"Probity Advisors, Inc.",724470
30-SEP-2023,ProShare Advisors LLC,200314682
30-SEP-2023,"Private Wealth Partners, LLC",11693924
30-SEP-2023,Private Portfolio Partners LLC,583195
30-SEP-2023,"Private Ocean, LLC",34753
30-SEP-2023,"Private Capital Advisors, Inc.",7518
30-SEP-2023,Private Advisory Group LLC,8943685
30-SEP-2023,"Private Advisor Group, LLC",10643300
30-SEP-2023,Principle Wealth Partners LLC,371961
30-SEP-2023,"Principal Street Partners, LLC",420534
30-SEP-2023,Princeton Global Asset Management LLC,10282
30-SEP-2023,"Prime Capital Investment Advisors, LLC",16834924
30-SEP-2023,Prestige Wealth Management Group LLC,44624
30-SEP-2023,Prentice Wealth Management LLC,389996
30-SEP-2023,NEW MEXICO EDUCATIONAL RETIREMENT BOARD,8611
30-SEP-2023,"PrairieView Partners, LLC",30
30-SEP-2023,Portman Square Capital LLP,27365337
30-SEP-2023,"Polaris Wealth Advisory Group, LLC",4505778
30-SEP-2023,Polar Asset Management Partners Inc.,20831332
30-SEP-2023,"Plante Moran Financial Advisors, LLC",20564
30-SEP-2023,"Plancorp, LLC",463615
30-SEP-2023,Prospera Financial Services Inc,7768272
30-SEP-2023,"Prosperity Wealth Management, Inc.",622267
30-SEP-2023,"Pinnacle Wealth Management, LLC",2445985
30-SEP-2023,"Providence Capital Advisors, LLC",4355661
30-SEP-2023,RHUMBLINE ADVISERS,314604818
30-SEP-2023,RFP Financial Group LLC,9768
30-SEP-2023,"RFG Advisory, LLC",880005
30-SEP-2023,RESOURCES MANAGEMENT CORP /CT/ /ADV,6
30-SEP-2023,REGIONS FINANCIAL CORP,5990704
30-SEP-2023,"RED LIGHTHOUSE INVESTMENT MANAGEMENT, LLC",256433
30-SEP-2023,READYSTATE ASSET MANAGEMENT LP,6969757
30-SEP-2023,"RE Dickinson Investment Advisors, LLC",4
30-SEP-2023,RAYMOND JAMES TRUST N.A.,2161895
30-SEP-2023,RAYMOND JAMES & ASSOCIATES,104214221
30-SEP-2023,"Quent Capital, LLC",1384162
30-SEP-2023,Qube Research & Technologies Ltd,92031612
30-SEP-2023,"Quantum Private Wealth, LLC",2015807
30-SEP-2023,"Quantum Financial Advisors, LLC",227643
30-SEP-2023,Quantinno Capital Management LP,3445000
30-SEP-2023,Quadrature Capital Ltd,169199153
30-SEP-2023,Qtron Investments LLC,1582091
30-SEP-2023,QUADRANT CAPITAL GROUP LLC,1151687
30-SEP-2023,"QRG CAPITAL MANAGEMENT, INC.",13335742
30-SEP-2023,"QCM Cayman, Ltd.",297458
30-SEP-2023,"Purus Wealth Management, LLC",2246743
30-SEP-2023,"Pure Financial Advisors, LLC",237617
30-SEP-2023,Public Sector Pension Investment Board,17788168
30-SEP-2023,"Pinnacle Wealth Planning Services, Inc.",850321
30-SEP-2023,"Pinnacle Wealth Management Advisory Group, LLC",771047
30-SEP-2023,PFW Advisors LLC,256227
30-SEP-2023,"Parallel Advisors, LLC",3520238
30-SEP-2023,"Palouse Capital Management, Inc.",1272603
30-SEP-2023,Pallas Capital Advisors LLC,238046
30-SEP-2023,Page Arthur B,3056736
30-SEP-2023,Pacific Center for Financial Services,20581
30-SEP-2023,"Pacer Advisors, Inc.",25386155
30-SEP-2023,PUZO MICHAEL J,5052369
30-SEP-2023,PURSUE WEALTH PARTNERS LLC,2595177
30-SEP-2023,PUBLIC INVESTMENT FUND,483465809
30-SEP-2023,PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,82977895
30-SEP-2023,PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,50804
30-SEP-2023,"PSI Advisors, LLC",851874
30-SEP-2023,PROVENCE WEALTH MANAGEMENT GROUP,392053
30-SEP-2023,PROFUND ADVISORS LLC,20686664
30-SEP-2023,PRIO WEALTH LIMITED PARTNERSHIP,30081225
30-SEP-2023,PRINCETON CAPITAL MANAGEMENT LLC,1967975
30-SEP-2023,"PRIMORIS WEALTH ADVISORS, LLC",233403
30-SEP-2023,PRICE T ROWE ASSOCIATES INC /MD/,2361483
30-SEP-2023,PITTENGER & ANDERSON INC,30846
30-SEP-2023,PINNACLE ASSOCIATES LTD,7087399
30-SEP-2023,"PINEBRIDGE INVESTMENTS, L.P.",14519109
30-SEP-2023,PIN OAK INVESTMENT ADVISORS INC,36
30-SEP-2023,PICTON MAHONEY ASSET MANAGEMENT,23006
30-SEP-2023,"PHYSICIANS FINANCIAL SERVICES, INC.",861
30-SEP-2023,"Parallax Volatility Advisers, L.P.",281819338
30-SEP-2023,Park Place Capital Corp,108475
30-SEP-2023,"Pinnacle Bancorp, Inc.",51513
30-SEP-2023,Parkside Financial Bank & Trust,416421
30-SEP-2023,Pine Valley Investments Ltd Liability Co,1346787
30-SEP-2023,Pictet North America Advisors SA,2176802
30-SEP-2023,Pictet Asset Management Holding SA,435400749
30-SEP-2023,"Physician Wealth Advisors, Inc.",285503
30-SEP-2023,Phoenix Holdings Ltd.,243649882
30-SEP-2023,"Pflug Koory, LLC",288410
30-SEP-2023,Petix & Botte Co,248824
30-SEP-2023,Perkins Coie Trust Co,5654
30-SEP-2023,"Perigon Wealth Management, LLC",3424505
30-SEP-2023,"Perfromance Wealth Partners, LLC",1954917
30-SEP-2023,"Perennial Investment Advisors, LLC",1598748
30-SEP-2023,"Peregrine Asset Advisers, Inc.",389996
30-SEP-2023,"Per Stirling Capital Management, LLC.",379118
30-SEP-2023,Peoples Bank/KS,25705
30-SEP-2023,Pentwater Capital Management LP,13160960
30-SEP-2023,"Pensionmark Financial Group, LLC",202864
30-SEP-2023,"Penobscot Investment Management Company, Inc.",354832
30-SEP-2023,"Pekin Hardy Strauss, Inc.",221577
30-SEP-2023,"Patriot Financial Group Insurance Agency, LLC",767757
30-SEP-2023,"Pathway Financial Advisers, LLC",24574
30-SEP-2023,"Pasadena Private Wealth, LLC",507243
30-SEP-2023,Parkwood LLC,3605
30-SEP-2023,"Parkside Investments, LLC",5856216
30-SEP-2023,NEW YORK LIFE INVESTMENT MANAGEMENT LLC,26225989
30-SEP-2023,MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,23245133
30-SEP-2023,NEUBERGER BERMAN GROUP LLC,4897008
30-SEP-2023,"LEVEL FOUR ADVISORY SERVICES, LLC",3147320
30-SEP-2023,"LORD, ABBETT & CO. LLC",109988
30-SEP-2023,LOGAN CAPITAL MANAGEMENT INC,59327
30-SEP-2023,LODESTAR PRIVATE ASSET MANAGEMENT LLC,259106
30-SEP-2023,LMR Partners LLP,115789509
30-SEP-2023,"LJI Wealth Management, LLC",378172
30-SEP-2023,LINCOLN NATIONAL CORP,2553367
30-SEP-2023,LINCOLN CAPITAL CORP,3233175
30-SEP-2023,"LIGHT STREET CAPITAL MANAGEMENT, LLC",23144782
30-SEP-2023,LIBERTY WEALTH MANAGEMENT LLC,742
30-SEP-2023,"LIBERTY ONE INVESTMENT MANAGEMENT, LLC",183637
30-SEP-2023,LGT Financial Advisors LLC,18508
30-SEP-2023,"LEAVELL INVESTMENT MANAGEMENT, INC.",558
30-SEP-2023,NEOS Investment Management LLC,1553816
30-SEP-2023,LCM Capital Management Inc,659076
30-SEP-2023,LBP AM SA,18510993
30-SEP-2023,"LBMC INVESTMENT ADVISORS, LLC",413931
30-SEP-2023,"LAZARI CAPITAL MANAGEMENT, INC.",1953683
30-SEP-2023,LATHROP INVESTMENT MANAGEMENT CORP,1377
30-SEP-2023,LANNEBO FONDER AB,16495
30-SEP-2023,LAKE STREET FINANCIAL LLC,1364036
30-SEP-2023,"LAKE STREET ADVISORS GROUP, LLC",1160000
30-SEP-2023,"L2 Asset Management, LLC",473486
30-SEP-2023,L.M. KOHN & COMPANY,555845
30-SEP-2023,L & S Advisors Inc,2164567
30-SEP-2023,LOS ANGELES CAPITAL MANAGEMENT LLC,20028205
30-SEP-2023,LPL Financial LLC,157979174
30-SEP-2023,"LS Investment Advisors, LLC",667199
30-SEP-2023,LSV ASSET MANAGEMENT,195
30-SEP-2023,Longitude (Cayman) Ltd.,4061390
30-SEP-2023,"Livforsakringsbolaget Skandia, Omsesidigt",4595848
30-SEP-2023,Liontrust Investment Partners LLP,5141211
30-SEP-2023,"Linscomb & Williams, Inc.",1292448
30-SEP-2023,"Linden Thomas Advisory Services, LLC",1440817
30-SEP-2023,"Lindbrook Capital, LLC",1424571
30-SEP-2023,"Lido Advisors, LLC",14246581
30-SEP-2023,"Level Financial Advisors, Inc.",22209
30-SEP-2023,"Legacy Wealth Asset Management, LLC",1823718
30-SEP-2023,Legacy Private Trust Co.,690539
30-SEP-2023,Legacy Financial Group LLC,20667000
30-SEP-2023,"Legacy Financial Advisors, Inc.",420842
30-SEP-2023,"Legacy Capital Group California, Inc.",1148499
30-SEP-2023,"Legacy Bridge, LLC",1400409
30-SEP-2023,"Legacy Advisors, LLC",237514
30-SEP-2023,"Left Brain Wealth Management, LLC",771253
30-SEP-2023,Lee Financial Co,17994
30-SEP-2023,Laurion Capital Management LP,173190008
30-SEP-2023,Laurel Wealth Advisors LLC,88426
30-SEP-2023,Larson Financial Group LLC,2284095
30-SEP-2023,Laidlaw Wealth Management LLC,524485
30-SEP-2023,"LYELL WEALTH MANAGEMENT, LP",7575161
30-SEP-2023,"LWMG, LLC",989773
30-SEP-2023,"Kure Advisory, LLC",217156
30-SEP-2023,Krilogy Financial LLC,2522586
30-SEP-2023,"Kozak & Associates, Inc.",15014
30-SEP-2023,"KRS Capital Management, LLC",4034040
30-SEP-2023,"KMG FIDUCIARY PARTNERS, LLC",7427820
30-SEP-2023,KLINGENSTEIN FIELDS & CO LP,211604
30-SEP-2023,"KINGSWOOD WEALTH ADVISORS, LLC",733929
30-SEP-2023,KING LUTHER CAPITAL MANAGEMENT CORP,4953765
30-SEP-2023,"KG&L Capital Management,LLC",3028357
30-SEP-2023,"KFA Private Wealth Group, LLC",280475
30-SEP-2023,KEYSTONE INVESTORS PTE LTD,423516
30-SEP-2023,"KESTRA PRIVATE WEALTH SERVICES, LLC",5700752
30-SEP-2023,KENNEDY INVESTMENT GROUP,511735
30-SEP-2023,KELLY LAWRENCE W & ASSOCIATES INC/CA,18616589
30-SEP-2023,KCM INVESTMENT ADVISORS LLC,7921458
30-SEP-2023,"KB FINANCIAL PARTNERS, LLC",141
30-SEP-2023,"Jump Financial, LLC",11001740
30-SEP-2023,"Journey Advisory Group, LLC",450558
30-SEP-2023,"Joel Isaacson & Co., LLC",214997
30-SEP-2023,"Jessup Wealth Management, Inc",5471772
30-SEP-2023,Janney Montgomery Scott LLC,18519
30-SEP-2023,"Jaffetilchin Investment Partners, LLC",596244
30-SEP-2023,Jacobsen Capital Management,307843
30-SEP-2023,Jacobi Capital Management LLC,259107
30-SEP-2023,"Jackson, Grant Investment Advisers, Inc.",63337
30-SEP-2023,"Jackson Wealth Management, LLC",243000
30-SEP-2023,"Jackson Square Partners, LLC",7611970
30-SEP-2023,KORNITZER CAPITAL MANAGEMENT INC /KS,1034575
30-SEP-2023,Kaizen Financial Strategies,577746
30-SEP-2023,"Kovack Advisors, Inc.",3861547
30-SEP-2023,"Kamunting Street Capital Management, L.P.",2056400
30-SEP-2023,"Koshinski Asset Management, Inc.",479015
30-SEP-2023,Korea Investment CORP,97984992
30-SEP-2023,"Kolinsky Wealth Management, LLC",325837
30-SEP-2023,"Knollwood Investment Advisory, LLC",1363188
30-SEP-2023,Knights of Columbus Asset Advisors LLC,9121676
30-SEP-2023,"Kingsview Wealth Management, LLC",3038639
30-SEP-2023,King Wealth,272
30-SEP-2023,Kidder Stephen W,2578520
30-SEP-2023,"Keystone Wealth Services, LLC",233401
30-SEP-2023,Keystone Financial Group,4265589
30-SEP-2023,Key Financial Inc,199574
30-SEP-2023,"Key Client Fiduciary Advisors, LLC",547078
30-SEP-2023,Keudell/Morrison Wealth Management,237925
30-SEP-2023,"Kestra Advisory Services, LLC",9012173
30-SEP-2023,"Kercheville Advisors, LLC",253965
30-SEP-2023,Kepos Capital LP,5141
30-SEP-2023,Kentucky Retirement Systems Insurance Trust Fund,5945875
30-SEP-2023,Kentucky Retirement Systems,13317555
30-SEP-2023,"Kensington Investment Counsel, LLC",354626
30-SEP-2023,Kelly Financial Services LLC,33452
30-SEP-2023,"Keel Point, LLC",388615
30-SEP-2023,Karani Asset Management LLC,321004
30-SEP-2023,Kapitalo Investimentos Ltda,57682
30-SEP-2023,Louisiana State Employees Retirement System,23432678
30-SEP-2023,"Lynch Asset Management, Inc.",3331368
30-SEP-2023,Lynwood Capital Management Inc.,1028200
30-SEP-2023,"Mill Creek Capital Advisors, LLC",452922
30-SEP-2023,"Midwest Professional Planners, LTD.",1527022
30-SEP-2023,Midwest Financial Group LLC,4405000
30-SEP-2023,"Metis Global Partners, LLC",7826658
30-SEP-2023,"Merit Financial Group, LLC",1863737
30-SEP-2023,"Meridian Wealth Management, LLC",21134908
30-SEP-2023,"Meridian Wealth Advisors, LLC",889702
30-SEP-2023,Meridian Financial Partners LLC,998
30-SEP-2023,"Mengis Capital Management, Inc.",1117139
30-SEP-2023,Melqart Asset Management (UK) Ltd,25422656
30-SEP-2023,Meiji Yasuda Life Insurance Co,3951784
30-SEP-2023,"Meeder Advisory Services, Inc.",1952997
30-SEP-2023,"McIlrath & Eck, LLC",17994
30-SEP-2023,"McGuire Investment Group, LLC",26372302
30-SEP-2023,"McCarthy Grittinger Financial Group, LLC",30846
30-SEP-2023,"Maytus Capital Management, LLC",5500870
30-SEP-2023,"Mayflower Financial Advisors, LLC",504229
30-SEP-2023,"Mayfair Advisory Group, LLC",210607
30-SEP-2023,Maxi Investments CY Ltd,2149
30-SEP-2023,Mattern Wealth Management LLC,208313
30-SEP-2023,Mason & Associates Inc,491068
30-SEP-2023,Mascoma Wealth Management LLC,1542
30-SEP-2023,Maryland State Retirement & Pension System,12694774
30-SEP-2023,Marshall Financial Group LLC,1065455
30-SEP-2023,Milestone Investment Advisors LLC,17274
