ACCESSION_NUMBER,INFOTABLE_SK,NAMEOFISSUER,TITLEOFCLASS,CUSIP,FIGI,VALUE,SSHPRNAMT,SSHPRNAMTTYPE,PUTCALL,INVESTMENTDISCRETION,OTHERMANAGER,VOTING_AUTH_SOLE,VOTING_AUTH_SHARED,VOTING_AUTH_NONE,issuer_lower,FILINGMANAGER_NAME,REPORTCALENDARORQUARTER,DATEREPORTED,REPORTCALENDARORQUARTER_dt
0001172661-23-000341,86283482,TESLA INC,COM,88160R101,,828262,6724,SH,,SOLE,,6724,0,0,tesla inc,"CAHABA WEALTH MANAGEMENT, INC.",31-DEC-2022,,2022-12-31
0001172661-23-000342,87547636,TESLA INC,COM,88160R101,,132078177,1072237,SH,,SOLE,,0,0,1072237,tesla inc,"Sloy Dahl & Holst, LLC",31-DEC-2022,,2022-12-31
0001692038-23-000001,90845167,TESLA INC,COM,88160R101,,1608608,13059,SH,,SOLE,0,0,0,13059,tesla inc,"SIMON QUICK ADVISORS, LLC",31-DEC-2022,,2022-12-31
0000752798-23-000004,89236198,TESLA INC,NOTE  2.000% 5/1,88160RAG6,,0,0,SH,,SOLE,,0,0,0,tesla inc,"CONCOURSE FINANCIAL GROUP SECURITIES, INC.",31-DEC-2022,,2022-12-31
0000752798-23-000004,89236197,TESLA INC,PUT,88160R951,,0,0,SH,Put,SOLE,,0,0,0,tesla inc,"CONCOURSE FINANCIAL GROUP SECURITIES, INC.",31-DEC-2022,,2022-12-31
0000752798-23-000004,89236196,TESLA INC,CALL,88160R901,,0,0,SH,Call,SOLE,,0,0,0,tesla inc,"CONCOURSE FINANCIAL GROUP SECURITIES, INC.",31-DEC-2022,,2022-12-31
0000752798-23-000004,89236195,TESLA INC,COM,88160R101,,2077184,16863,SH,,SOLE,,0,0,0,tesla inc,"CONCOURSE FINANCIAL GROUP SECURITIES, INC.",31-DEC-2022,,2022-12-31
0000810384-23-000001,89365047,TESLA MOTORS INC,com,88160r101,,42,342,SH,,SOLE,,342,0,0,tesla motors inc,JAMES INVESTMENT RESEARCH INC,31-DEC-2022,,2022-12-31
0001085146-23-000454,88281818,TESLA INC,COM,88160R101,,594661,4827,SH,,SOLE,,0,0,4827,tesla inc,"Advisory Alpha, LLC",31-DEC-2022,,2022-12-31
0001781948-23-000001,92557755,Tesla Inc,TSLA,88160R101,,1848,15,SH,,SOLE,0,0,0,15,tesla inc,"Legend Financial Advisors, Inc.",31-DEC-2022,,2022-12-31
0001214659-23-001254,86892683,TESLA INC,COM,88160R101,,855399,7014,SH,,SOLE,,7014,0,0,tesla inc,Proficio Capital Partners LLC,31-DEC-2022,,2022-12-31
0001963478-23-000001,85469810,TESLA INC COM,COM,88160R101,,1000,6,SH,,SOLE,,0,0,6,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469809,TESLA INC COM,COM,88160R101,,0,4,SH,,SOLE,,0,0,4,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469808,TESLA INC COM,COM,88160R101,,1000,5,SH,,SOLE,,0,0,5,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469807,TESLA INC COM,COM,88160R101,,1000,10,SH,,SOLE,,0,0,10,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469806,TESLA INC COM,COM,88160R101,,18000,148,SH,,SOLE,,0,0,148,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469805,TESLA INC COM,COM,88160R101,,1000,5,SH,,SOLE,,0,0,5,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469804,TESLA INC COM,COM,88160R101,,3000,22,SH,,SOLE,,0,0,22,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469803,TESLA INC COM,COM,88160R101,,2000,15,SH,,SOLE,,0,0,15,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469777,TESLA INC COM,COM,88160R101,,0,4,SH,,SOLE,,0,0,4,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469776,TESLA INC COM,COM,88160R101,,2000,15,SH,,SOLE,,0,0,15,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469775,TESLA INC COM,COM,88160R101,,0,3,SH,,SOLE,,0,0,3,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469774,TESLA INC COM,COM,88160R101,,0,3,SH,,SOLE,,0,0,3,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473855,TESLA INC COM,COM,88160R101,,1000,6,SH,,SOLE,,0,0,6,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473854,TESLA INC COM,COM,88160R101,,2000,14,SH,,SOLE,,0,0,14,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473853,TESLA INC COM,COM,88160R101,,0,4,SH,,SOLE,,0,0,4,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473852,TESLA INC COM,COM,88160R101,,3000,28,SH,,SOLE,,0,0,28,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473586,TESLA INC COM,COM,88160R101,,1000,11,SH,,SOLE,,0,0,11,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473585,TESLA INC COM,COM,88160R101,,1000,7,SH,,SOLE,,0,0,7,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473584,TESLA INC COM,COM,88160R101,,1000,10,SH,,SOLE,,0,0,10,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473583,TESLA INC COM,COM,88160R101,,2000,16,SH,,SOLE,,0,0,16,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473582,TESLA INC COM,COM,88160R101,,1000,6,SH,,SOLE,,0,0,6,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473581,TESLA INC COM,COM,88160R101,,1000,5,SH,,SOLE,,0,0,5,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473580,TESLA INC COM,COM,88160R101,,2000,17,SH,,SOLE,,0,0,17,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473579,TESLA INC COM,COM,88160R101,,4000,30,SH,,SOLE,,0,0,30,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473578,TESLA INC COM,COM,88160R101,,1000,10,SH,,SOLE,,0,0,10,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473577,TESLA INC COM,COM,88160R101,,1000,5,SH,,SOLE,,0,0,5,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473576,TESLA INC COM,COM,88160R101,,2000,20,SH,,SOLE,,0,0,20,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473575,TESLA INC COM,COM,88160R101,,1000,11,SH,,SOLE,,0,0,11,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473574,TESLA INC COM,COM,88160R101,,0,4,SH,,SOLE,,0,0,4,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473573,TESLA INC COM,COM,88160R101,,4000,32,SH,,SOLE,,0,0,32,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473572,TESLA INC COM,COM,88160R101,,2000,20,SH,,SOLE,,0,0,20,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473571,TESLA INC COM,COM,88160R101,,1000,5,SH,,SOLE,,0,0,5,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473570,TESLA INC COM,COM,88160R101,,2000,15,SH,,SOLE,,0,0,15,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473856,TESLA INC COM,COM,88160R101,,1000,7,SH,,SOLE,,0,0,7,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473857,TESLA INC COM,COM,88160R101,,1000,12,SH,,SOLE,,0,0,12,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473858,TESLA INC COM,COM,88160R101,,3000,22,SH,,SOLE,,0,0,22,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473870,TESLA INC COM,COM,88160R101,,1000,5,SH,,SOLE,,0,0,5,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469773,TESLA INC COM,COM,88160R101,,1000,7,SH,,SOLE,,0,0,7,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469772,TESLA INC COM,COM,88160R101,,1000,6,SH,,SOLE,,0,0,6,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469771,TESLA INC COM,COM,88160R101,,1000,9,SH,,SOLE,,0,0,9,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469770,TESLA INC COM,COM,88160R101,,8000,68,SH,,SOLE,,0,0,68,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469769,TESLA INC COM,COM,88160R101,,2000,19,SH,,SOLE,,0,0,19,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469768,TESLA INC COM,COM,88160R101,,3000,22,SH,,SOLE,,0,0,22,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85469767,TESLA INC COM,COM,88160R101,,14000,110,SH,,SOLE,,0,0,110,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473851,TESLA INC COM,COM,88160R101,,1000,8,SH,,SOLE,,0,0,8,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473871,TESLA INC COM,COM,88160R101,,1000,6,SH,,SOLE,,0,0,6,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473869,TESLA INC COM,COM,88160R101,,1000,8,SH,,SOLE,,0,0,8,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473859,TESLA INC COM,COM,88160R101,,1000,5,SH,,SOLE,,0,0,5,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473868,TESLA INC COM,COM,88160R101,,1000,6,SH,,SOLE,,0,0,6,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473867,TESLA INC COM,COM,88160R101,,1000,6,SH,,SOLE,,0,0,6,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473866,TESLA INC COM,COM,88160R101,,1000,5,SH,,SOLE,,0,0,5,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473865,TESLA INC COM,COM,88160R101,,3000,22,SH,,SOLE,,0,0,22,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473864,TESLA INC COM,COM,88160R101,,4000,35,SH,,SOLE,,0,0,35,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473863,TESLA INC COM,COM,88160R101,,0,4,SH,,SOLE,,0,0,4,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473862,TESLA INC COM,COM,88160R101,,0,3,SH,,SOLE,,0,0,3,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473861,TESLA INC COM,COM,88160R101,,1000,6,SH,,SOLE,,0,0,6,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001963478-23-000001,85473860,TESLA INC COM,COM,88160R101,,3000,21,SH,,SOLE,,0,0,21,tesla inc com,"VitalStone Financial, LLC",31-DEC-2022,,2022-12-31
0001420506-23-000162,88160329,TESLA INC,COM,88160R101,,6724150,54588,SH,,SOLE,NONE,0,0,0,tesla inc,"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",31-DEC-2022,,2022-12-31
0001376474-23-000102,90181475,TESLA INC,COM,88160R101,,56293,457,SH,,SOLE,,0,0,457,tesla inc,New Millennium Group LLC,31-DEC-2022,,2022-12-31
0001172661-23-000308,85012991,TESLA INC,COM,88160R101,,555419,4509,SH,,SOLE,,0,0,4509,tesla inc,"HOWARD WEALTH MANAGEMENT, LLC",31-DEC-2022,,2022-12-31
0001951757-23-000078,84963251,TESLA INC,COM,88160R101,,246483,2001,SH,,SOLE,,0,0,2001,tesla inc,"VANCE WEALTH, INC.",31-DEC-2022,,2022-12-31
0000950123-23-000402,90096155,TESLA INC,COM,88160R101,,705575,5728,SH,,SOLE,,5728,0,0,tesla inc,BALDWIN BROTHERS LLC/MA,31-DEC-2022,,2022-12-31
0001632553-23-000001,92524569,Tesla Inc,Common Stock,88160R101,,2,15,SH,,SOLE,,0,0,15,tesla inc,Eukles Asset Management,31-DEC-2022,,2022-12-31
0001951757-23-000080,87709486,TESLA INC,COM,88160R101,,282989,2503,SH,,SOLE,,0,0,2503,tesla inc,"Paradigm Financial Partners, LLC",31-DEC-2022,,2022-12-31
0001802365-23-000001,91832683,TESLA INC COM,COM,88160R101,,405657,3150,SH,,SOLE,,583,0,2567,tesla inc com,"Strategic Wealth Investment Group, LLC",31-DEC-2022,,2022-12-31
0001132708-23-000001,87612165,TESLA MOTORS INC.,COM,88160r101,,365352,2966,SH,,SOLE,,0,0,2966,tesla motors inc.,NORTHSTAR ASSET MANAGEMENT LLC,31-DEC-2022,,2022-12-31
0001567619-23-001328,90907560,TESLA INC,COM,88160R101,,875,7100,SH,,SOLE,,7100,0,0,tesla inc,Alta Advisers Ltd,31-DEC-2022,,2022-12-31
0001082215-23-000001,87104256,TESLA INC,COM,88160R101,,3548,28801,SH,,SOLE,,28801,0,0,tesla inc,NORTHEAST INVESTMENT MANAGEMENT,31-DEC-2022,,2022-12-31
0001904832-23-000001,86474851,TESLA INC,COM,88160R101,,796515,6466,SH,,SOLE,,797,0,0,tesla inc,Stiles Financial Services Inc,31-DEC-2022,,2022-12-31
0000701516-23-000001,89208344,TESLA INC,COM,88160R101,,809694,6573,SH,,SOLE,0,0,0,6573,tesla inc,"MEANS INVESTMENT CO., INC.",31-DEC-2022,,2022-12-31
0001278249-23-000002,92332011,TESLA MTRS INC,COMMON,88160R101,,588185,4775,SH,,SOLE,1,4775,0,0,tesla mtrs inc,TOWER BRIDGE ADVISORS,31-DEC-2022,,2022-12-31
0001754960-23-000045,87767009,TESLA INC,COM,88160R101,,287433,2333,SH,,SOLE,,0,0,2333,tesla inc,"Latitude Advisors, LLC",31-DEC-2022,,2022-12-31
0001754960-23-000046,89404925,TESLA INC,COM,88160R101,,287433,2333,SH,,SOLE,,0,0,2333,tesla inc,"THREADGILL FINANCIAL, LLC",31-DEC-2022,,2022-12-31
0001172661-23-000318,88917439,TESLA INC,COM,88160R101,,6528642,53001,SH,,SOLE,,53001,0,0,tesla inc,"Traynor Capital Management, Inc.",31-DEC-2022,,2022-12-31
0001172661-23-000318,88917438,TESLA INC,COM,88160R101,,12318,100,SH,Put,SOLE,,100,0,0,tesla inc,"Traynor Capital Management, Inc.",31-DEC-2022,,2022-12-31
0000950123-23-000407,90558491,TESLA INC,COM,88160R101,,914628,7436,SH,,SOLE,,7436,0,0,tesla inc,M&G INVESTMENT MANAGEMENT LTD,31-DEC-2022,,2022-12-31
0001172661-23-000320,85696079,TESLA INC,COM,88160R101,,1079574,8764,SH,,SOLE,,0,0,8764,tesla inc,"Ballentine Partners, LLC",31-DEC-2022,,2022-12-31
0000726854-23-000009,90893733,TESLA MTRS INC              COM,COMMON STOCK,88160R101,,167152,1357,SH,,SOLE,,1357,0,0,tesla mtrs inc              com,CITY HOLDING CO,31-DEC-2022,,2022-12-31
0001172661-23-000321,86719768,TESLA INC,COM,88160R101,,1044690,8481,SH,,SOLE,,0,0,8481,tesla inc,"D.B. Root & Company, LLC",31-DEC-2022,,2022-12-31
0001754960-23-000047,86327363,TESLA INC,COM,88160R101,,244826,1988,SH,,SOLE,,0,0,1988,tesla inc,"DRIVE WEALTH MANAGEMENT, LLC",31-DEC-2022,,2022-12-31
0001580642-23-000472,89463064,TESLA INC,COM,88160R101,,1740,1646,SH,,SOLE,,0,0,1646,tesla inc,"McAdam, LLC",31-DEC-2022,,2022-12-31
0001831263-23-000001,91736316,TESLA INC COM,Stock,88160R101,,349461,2837,SH,,SOLE,,0,0,2837,tesla inc com,"JEPPSON WEALTH MANAGEMENT, LLC",31-DEC-2022,,2022-12-31
0000762152-23-000004,84253152,TESLA INC,COM,88160R101,,89854513,729457,SH,,SOLE,,729457,0,0,tesla inc,STATE OF MICHIGAN RETIREMENT SYSTEM,31-DEC-2022,,2022-12-31
0001713458-23-000001,90960516,TESLA INC,COM,88160R101,,1482103,12032,SH,,SOLE,,12032,0,0,tesla inc,"BDO Wealth Advisors, LLC",31-DEC-2022,,2022-12-31
0001680638-23-000001,92410867,TESLA MOTORS INC ,Stock,88160R101,,97312,790,SH,,SOLE,0,790,0,0,tesla motors inc ,"Paragon Wealth Strategies, LLC",31-DEC-2022,,2022-12-31
0001085146-23-000407,83911576,TESLA INC,COM,88160R101,BBG001SQKGD7,1982705,16096,SH,,SOLE,,16096,0,0,tesla inc,Gratus Capital LLC,31-DEC-2022,,2022-12-31
0001580642-23-000427,90100893,TESLA INC,COM,88160R101,,425,3451,SH,,SOLE,,0,0,3451,tesla inc,"Winch Advisory Services, LLC",31-DEC-2022,,2022-12-31
0001592828-23-000002,88003685,TESLA INC,NOTE 2.000% 5/1,885160101,,4009,53112,SH,,SOLE,,53112,0,0,tesla inc,"Empowered Funds, LLC",31-DEC-2022,,2022-12-31
0001107314-23-000001,88527957,TESLA INC,COM,88160R101,,25504296,207049,SH,,SOLE,,207049,0,0,tesla inc,OREGON PUBLIC EMPLOYEES RETIREMENT FUND,31-DEC-2022,,2022-12-31
0000950123-23-000395,87602597,TESLA INC,COM,88160R101,,1140963,9263,SH,,SOLE,,9263,0,0,tesla inc,"United Asset Strategies, Inc.",31-DEC-2022,,2022-12-31
0001425845-23-000003,90756568,Tesla Motors Inc,COMMON STOCK,88160R101,,181,1473,SH,,SOLE,,1473,0,0,tesla motors inc,"Vigilant Capital Management, LLC",31-DEC-2022,,2022-12-31
0001754960-23-000037,92012549,TESLA INC,COM,88160R101,,773324,6278,SH,,SOLE,,6278,0,0,tesla inc,"McBroom & Associates, LLC",31-DEC-2022,,2022-12-31
0001398344-23-001113,91068786,TESLA INC,COM,88160R101,,1475450,11978,SH,,SOLE,,0,0,11978,tesla inc,"Rice Partnership, LLC",31-DEC-2022,,2022-12-31
0001754960-23-000038,89066458,TESLA INC,COM,88160R101,,737204,6025,SH,,SOLE,,6025,0,0,tesla inc,"Symphony Financial, Ltd. Co.",31-DEC-2022,,2022-12-31
0000950123-23-000397,86203409,TESLA MTRS INC,COM,88160R101,,0,0,SH,,SOLE,100,319377,0,0,tesla mtrs inc,COMERICA BANK,31-DEC-2022,,2022-12-31
0000950123-23-000397,86203408,TESLA MTRS INC,COM,88160R101,,44743,340275,SH,,SOLE,100,0,0,20898,tesla mtrs inc,COMERICA BANK,31-DEC-2022,,2022-12-31
0001754960-23-000041,85053069,TESLA INC,COM,88160R101,,234988,1977,SH,,SOLE,,0,0,1977,tesla inc,"Barden Capital Management, Inc.",31-DEC-2022,,2022-12-31
0000838618-23-000001,87868891,TESLA INC,COM,88160R101,,599154,4864,SH,,SOLE,,0,0,4864,tesla inc,"PDS Planning, Inc",31-DEC-2022,,2022-12-31
0001844369-23-000001,88230654,TESLA INC,COM,88160R101,,190806,1549,SH,,SOLE,,0,0,1549,tesla inc,"Destiny Wealth Partners, LLC",31-DEC-2022,,2022-12-31
0001754960-23-000044,88480932,TESLA INC,COM,88160R101,,927000,7529,SH,,SOLE,,0,0,7529,tesla inc,"SignalPoint Asset Management, LLC",31-DEC-2022,,2022-12-31
0001727862-23-000002,88584120,TESLA INC,COM,88160R101,BBG001SQKGD7,82890,672914,SH,,SOLE,,672914,0,0,tesla inc,Neumann Advisory Hong Kong Ltd,31-DEC-2022,,2022-12-31
0001632078-23-000002,87290663,TESLA INC,COM,88160R101,,655723,5323,SH,,SOLE,Spectrum Asset Management Inc.,5323,0,0,tesla inc,"Spectrum Asset Management, Inc. (NB/CA)",31-DEC-2022,,2022-12-31
0001590073-23-000001,85250773,Tesla Inc.,COM,88160R101,,481141,3906,SH,,SOLE,,0,0,3906,tesla inc.,"Arbor Investment Advisors, LLC",31-DEC-2022,,2022-12-31
0001085146-23-000396,91631027,TESLA INC,COM,88160R101,BBG001SQKGD7,843660,6849,SH,,SOLE,,6849,0,0,tesla inc,"Blue Zone Wealth Advisors, LLC",31-DEC-2022,,2022-12-31
0001085146-23-000404,90422220,TESLA INC,COM,88160R101,BBG001SQKGD7,448745,3643,SH,,SOLE,,0,0,3643,tesla inc,"Joel Isaacson & Co., LLC",31-DEC-2022,,2022-12-31
0001085146-23-000405,85720264,TESLA INC,COM,88160R101,BBG001SQKGD7,733537,5955,SH,,SOLE,,5955,0,0,tesla inc,SIGMA INVESTMENT COUNSELORS INC,31-DEC-2022,,2022-12-31
0001085146-23-000407,83911577,TESLA INC,COM,88160R101,BBG001SQKGD7,492720,4000,PRN,Call,SOLE,,4000,0,0,tesla inc,Gratus Capital LLC,31-DEC-2022,,2022-12-31
0001651960-23-000001,88636222,TESLA INC,COM,88160R101,,400828,3254,SH,,SOLE,,0,0,3254,tesla inc,"Arcus Capital Partners, LLC",31-DEC-2022,,2022-12-31
0001765617-23-000001,91975370,TESLA INC COM,Stock,88160R101,,42497,345,SH,,SOLE,,0,0,345,tesla inc com,"IFS Advisors, LLC",31-DEC-2022,,2022-12-31
0001085146-23-000426,85692643,TESLA INC,COM,88160R101,,431622,3504,SH,,SOLE,,3504,0,0,tesla inc,"BTC Capital Management, Inc.",31-DEC-2022,,2022-12-31
0001802107-23-000001,84965400,TESLA INC,COM,88160R101,,234,1899,SH,,SOLE,0,0,0,1899,tesla inc,"Altus Wealth Management, LLC",31-DEC-2022,,2022-12-31
0001221073-23-000013,86348868,TESLA INC,COM,88160R101,BBG001SQKGD7,541331,4788,SH,,SOLE,,0,0,4788,tesla inc,"Foster Victor Wealth Advisors, LLC",31-DEC-2022,,2022-12-31
0001221073-23-000014,90640947,TESLA INC,COM,88160R101,BBG001SQKGD7,400152,3341,SH,,SOLE,,3341,0,0,tesla inc,"Mayfair Advisory Group, LLC",31-DEC-2022,,2022-12-31
0001085146-23-000434,86213644,TESLA INC,COM,88160R101,BBG001SQKGD7,296741,2409,SH,,SOLE,,0,0,2409,tesla inc,"CHAPIN DAVIS, INC.",31-DEC-2022,,2022-12-31
0001085146-23-000443,86234567,TESLA INC,COM,88160R101,BBG001SQKGD7,150403,1221,SH,,SOLE,,0,0,1221,tesla inc,"Optas, LLC",31-DEC-2022,,2022-12-31
0001631507-23-000001,86236798,TESLA INC,COM,88160R101,,520312,4224,SH,,SOLE,,0,0,4224,tesla inc,Leisure Capital Management,31-DEC-2022,,2022-12-31
0001085146-23-000451,86327672,TESLA INC,COM,88160R101,BBG001SQKGD7,591234,4799,SH,,SOLE,,4799,0,0,tesla inc,"Annex Advisory Services, LLC",31-DEC-2022,,2022-12-31
0001654954-23-001422,86915205,Tesla Inc,COM,88160R101,,19231,156217,SH,,SOLE,,156217,0,0,tesla inc,TORONTO DOMINION BANK,31-DEC-2022,,2022-12-31
0001814214-23-000001,90510954,TESLA INC,COM,88160R101,,682664,5542,SH,,SOLE,,0,0,5542,tesla inc,Concord Wealth Partners,31-DEC-2022,,2022-12-31
0001654954-23-001422,86915223,Tesla Inc,PUT,88160R101,,3819,31000,SH,,SOLE,,31000,0,0,tesla inc,TORONTO DOMINION BANK,31-DEC-2022,,2022-12-31
0001601348-23-000001,88899309,TESLA MOTORS INC,COM,88160R101,,646695,5250,SH,,SOLE,,0,0,5250,tesla motors inc,Riggs Asset Managment Co. Inc.,31-DEC-2022,,2022-12-31
0001654954-23-001422,86917706,Tesla Inc,PUT,88160R101,,12318,100000,SH,,SOLE,,100000,0,0,tesla inc,TORONTO DOMINION BANK,31-DEC-2022,,2022-12-31
0001085146-23-000445,88139601,TESLA INC,COM,88160R101,BBG001SQKGD7,329260,2673,SH,,SOLE,,2673,0,0,tesla inc,"FLYNN ZITO CAPITAL MANAGEMENT, LLC",31-DEC-2022,,2022-12-31
0001085146-23-000439,90156870,TESLA INC,COM,88160R101,BBG001SQKGD7,1054914,8564,SH,,SOLE,,0,0,8564,tesla inc,"MONECO Advisors, LLC",31-DEC-2022,,2022-12-31
0001456048-23-000001,89956138,TESLA INC,COM,88160R101,,5050654,41002,SH,,SOLE,,0,0,41002,tesla inc,"SIGNATUREFD, LLC",31-DEC-2022,,2022-12-31
0001654954-23-001422,86917769,Tesla Inc,PUT,88160R101,,6159,50000,SH,,SOLE,,50000,0,0,tesla inc,TORONTO DOMINION BANK,31-DEC-2022,,2022-12-31
0001597878-23-000001,91052058,TESLA INC,COM,88160R101,,154,1916,SH,,SOLE,,0,0,1916,tesla inc,"Capital Advisors, Ltd. LLC",31-DEC-2022,,2022-12-31
0001774437-23-000001,84498686,Tesla Motors Inc,COM,88160R101,,7144,58,SH,,SOLE,,0,0,58,tesla motors inc,"Your Advocates Ltd., LLP",31-DEC-2022,,2022-12-31
0001223779-23-000001,87444578,TESLA INC,COM,88160R101,,46975,381356,SH,,SOLE,,381356,0,0,tesla inc,TEXAS PERMANENT SCHOOL FUND,31-DEC-2022,,2022-12-31
0001541897-23-000001,86612352,TESLA INC,COM,88160R101,,296741,2409,SH,,SOLE,,0,0,2409,tesla inc,"Kistler-Tiffany Companies, LLC",31-DEC-2022,,2022-12-31
0001085146-23-000438,85536978,TESLA INC,COM,88160R101,BBG001SQKGD7,946269,7682,SH,,SOLE,,7682,0,0,tesla inc,"Pinnacle Wealth Management, LLC",31-DEC-2022,,2022-12-31
0001376474-23-000102,90181950,TESLA INC,COM,88160R101,,6159,50,SH,,SOLE,,0,0,50,tesla inc,New Millennium Group LLC,31-DEC-2022,,2022-12-31
0001742315-23-000001,89643093,TESLA INC COM,Stock,88160R101,,474982,3856,SH,,SOLE,0,0,0,3856,tesla inc com,"J. L. Bainbridge & Co., Inc.",31-DEC-2022,,2022-12-31
0001921487-23-000001,85519900,TESLA INC,COM,88160R101,,504792,4098,SH,,SOLE,,0,0,4098,tesla inc,"Beacon Capital Management, LLC",31-DEC-2022,,2022-12-31
