FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
"My Personal CFO, LLC",,,,,,,,inf,-1.96,198.02,-95.9,621246.48,27.53,22.51,-11.65,17.58,-9.89,23.62,-2.35,8.02
"Mystic Asset Management, Inc.",,,,,,,,,,,,inf,24.07,12.23,-14.29,16.69,-9.45,22.32,12.9,140.05
N.E.W. Advisory Services LLC,,inf,39.44,32.69,-7.43,11.99,4.25,24.25,-31.52,25.52,-8.82,103531.95,17.65,12.28,8.93,15.56,-9.96,26.8,6.15,6.5
NAPA WEALTH MANAGEMENT,,,,,,,,,,,,,,,,inf,-17.58,-9.15,356.68,-12.15
NAPATREE CAPITAL LLC,,,,,,,,,,,,,,,,inf,-11.98,206.64,-41.17,15.99
"NAPLES GLOBAL ADVISORS, LLC",,44.58,24.17,13.94,-7.93,13.33,107.53,-37.5,-1.83,-20.69,1.16,185441.11,-38.81,37.48,-10.11,9.5,-11.08,21.02,8.21,4.94
"NATIONS FINANCIAL GROUP INC, /IA/ /ADV",,39.88,26.3,14.7,13.13,27.42,7.18,19.13,-4.58,-21.59,-0.39,114896.29,29.06,16.32,-13.13,10.8,-14.05,24.04,14.44,-2.64
NATIXIS,,-93.91,-100.0,inf,15.63,44.43,18.59,12.37,-43.35,-15.05,-43.61,242877.05,-79.99,-51.03,259.85,-18.75,106.33,5.17,-26.0,6.48
"NATURAL INVESTMENTS, LLC",,,,,,,,,,,,,,,,,,,,inf
NAVELLIER & ASSOCIATES INC,,,,,,,,,,,,,,inf,142.47,25.35,-12.19,18.0,6.07,-7.84
"NBC SECURITIES, INC.",,,,,,,,,,,,,,,inf,9.18,-11.96,23.66,11.31,-21.02
NBT BANK N A /NY,,37.56,21.6,9.6,-11.96,9.73,0.28,22.64,-5.48,-22.37,101.51,45831.5,26.04,12.42,47.53,-19.38,7.14,23.7,8.63,0.28
NBW CAPITAL LLC,,27.14,23.45,5.93,-7.71,15.29,3.26,23.81,-23.0,-22.99,13.14,95211.62,15.81,16.84,-11.93,11.03,-11.67,22.03,8.49,8.45
NBZ Investment Advisors LLC,,,,,,,,,,,,,,,,,,,,inf
"NCM Capital Management, LLC",,,,,,,,inf,29.16,-21.82,1.11,75.18,22.46,117854.18,-11.42,139.68,-12.38,21.34,9.71,8.32
NCP Inc.,,,,,,,,,,,,,,,,,inf,21.33,12.53,7.07
"NDVR, Inc.",,,,,,,,,,,,,,,,inf,0.18,21.48,8.19,15.11
NDWM LLC,,,,,,,,,,,,,,,,inf,-10.88,22.97,10.75,7.53
NEEDHAM INVESTMENT MANAGEMENT LLC,,178.22,11.1,-46.29,-7.94,-17.78,3.32,-100.0,,,,,,,,,,,,
"NEIRG Wealth Management, LLC",,,,,,,,inf,-4.86,-21.21,-3.22,92642.71,24.59,1.47,-100.0,,,,,
NEOS Investment Management LLC,,,,,,,,,,,,,,,inf,61.78,71.43,95.71,42.41,63.04
NEUBERGER BERMAN GROUP LLC,,,,,,,,,,,,,inf,16.51,-11.96,20.33,-9.69,-100.0,,
NEVILLE RODIE & SHAW INC,,-35.84,23.72,10.5,-12.24,11.23,2.64,24.53,-3.58,-22.61,-0.22,-7.51,25.66,17.75,-12.37,11.62,-14.71,21.15,7.33,6.41
NEW ENGLAND ASSET MANAGEMENT INC,,43.46,15.94,9.88,-7.94,12.13,3.32,-0.49,-0.16,-21.69,6.78,49871.69,1.86,-17.23,-66.33,-100.0,,,,
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,,50.61,91.59,-30.6,-9.21,18.64,0.8,16.65,-7.1,-25.82,-8.3,-13.35,22.99,22.27,-6.04,12.45,91.89,-45.88,7.28,9.73
NEW WAVE WEALTH ADVISORS LLC,,,,,,,,,,,,,,,,,,inf,9.78,2.39
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,,,,,,,,,,inf,-0.89,93429.58,26.19,15.38,-12.74,11.66,-14.36,21.3,12.01,7.84
NEW YORK STATE COMMON RETIREMENT FUND,,28.67,18.45,8.87,-13.07,7.75,-0.57,25.12,96.4,-62.08,-3.31,-6.98,142.51,-43.19,-17.03,4.27,-14.27,22.72,2.55,5.57
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,,40.4,19.8,10.02,-13.73,7.14,0.03,24.04,-2.09,-22.5,-1.23,-7.33,23.48,12.7,-15.71,8.49,-14.03,16.67,11.37,2.11
"NEXPOINT ASSET MANAGEMENT, L.P.",,,,,,,,,,,,,,inf,-100.0,inf,-10.93,-100.0,,
"NEXT Financial Group, Inc",,44.01,24.36,13.86,-7.17,10.07,6.75,27.05,-100.0,,,,,,,,,,,
"NFC Investments, LLC",,43.9,26.78,36.1,1.18,113.59,-48.36,25.53,-1.68,-21.68,-3.83,-14.02,14.54,17.5,-100.0,inf,-11.04,22.96,-26.36,7.57
"NFJ INVESTMENT GROUP, LLC",,,,,inf,63.11,-15.8,3.13,7.05,-25.36,-87.97,592336.4,-17.44,12.43,-23.31,0.53,-15.59,18.45,3.94,0.99
"NFP Retirement, Inc.",,43.13,50.11,15.2,16.74,10.04,-2.39,25.23,58.56,-21.87,2.95,5.5,23.34,18.85,-11.2,14.57,0.04,22.63,6.7,93.1
"NIA IMPACT ADVISORS, LLC",,,,inf,7.89,16.2,-13.08,10.55,-8.02,-23.42,2.44,96811.22,27.58,3.38,-100.0,,inf,24.17,8.97,6.83
"NICHOLAS COMPANY, INC.",,41.87,5.33,14.45,-31.68,7.15,3.31,25.49,98416.31,-21.72,1.09,66.62,16.66,47.63,-41.16,-43.78,-10.93,22.82,10.65,7.48
NICHOLS & PRATT ADVISERS LLP /MA,,40.34,19.65,8.38,-10.89,12.08,-1.75,22.77,-4.5,-27.38,-2.95,92611.17,18.54,14.86,-11.7,8.72,-6.21,21.86,8.93,4.33
NICOLA WEALTH MANAGEMENT LTD.,,-4.36,22.22,30.2,-16.36,29.05,-21.53,30.91,-5.74,9.85,-7.73,73843.9,-100.0,,,,,,,
"NICOLET ADVISORY SERVICES, LLC",,41.8,-100.0,,,inf,4.61,19.11,-4.77,-13.25,0.86,112120.42,94.23,15.85,-3.95,-0.76,-7.3,40.5,-2.78,5.82
NICOLET BANKSHARES INC,,,,,inf,13.21,3.05,16.6,7.48,-19.95,-0.39,76943.16,25.79,36.07,-13.24,12.97,-11.55,20.72,3.89,6.42
"NICOLET BANKSHARES, INC.",,,inf,12.17,-100.0,,,,,,,,,,,,,,,
NINE MASTS CAPITAL Ltd,,839.67,8.65,-100.0,inf,-100.0,,,,,,,,,,,,,,inf
"NISA INVESTMENT ADVISORS, LLC",,,,,,,,,,,,,,,,inf,-10.32,24.11,5.75,7.97
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,,49.77,22.08,22.96,-5.41,17.7,9.65,37.32,-6.25,-21.45,-2.25,90532.78,43.41,3.15,-19.46,27.41,-12.97,34.76,27.45,8.76
NIXON PEABODY TRUST CO,,48.67,24.62,12.63,-8.47,8.1,-23.46,128.6,-7.96,-27.14,52836.45,-4.45,32.15,-6.64,-14.09,502.06,-7.58,20.14,10.01,7.01
NJ State Employees Deferred Compensation Plan,,40.56,15.79,8.11,-10.39,12.12,3.31,21.21,-2.75,-22.34,1.08,92152.77,24.58,17.63,-13.72,7.24,-10.93,22.82,9.74,2.34
NKCFO LLC,,,,inf,-7.94,12.12,3.31,25.5,-1.67,-21.69,1.08,-5.99,26.91,17.64,-15.39,12.46,-10.93,28.24,12.41,7.48
NNS Holding,,,,,,,,,,,,,,inf,-100.0,,,,,
NOESIS CAPITAL MANGEMENT CORP,,35.56,22.67,21.56,2.05,10.37,-2.59,4.52,-6.79,-27.2,-3.66,-5.01,24.25,3.9,74.65,-44.62,-24.38,26.88,16.61,28.25
NOMURA ASSET MANAGEMENT CO LTD,,39.86,24.31,117596.13,-13.27,18.01,11.72,20.2,-3.24,-14.98,2.15,91.97,33.76,-43.18,-11.38,11.29,-14.96,38.08,8.82,11.79
NORDEA INVESTMENT MANAGEMENT AB,,194.52,-38.08,14.86,-10.4,14.72,210.85,-58.83,-1.48,-22.12,2.77,92215.38,29.42,8.88,-8.95,7.42,-9.04,40.43,8.77,17.19
NORDEN GROUP LLC,,,,,,,,,,,,,,,inf,18.53,2180.22,-94.03,106.71,8.19
NORGES BANK,,45.3,22.6,13.72,-12.52,6.85,-0.5,21.99,99736.01,-15.89,4.16,-1.45,30.33,20.64,-13.39,14.5,-100.0,inf,-100.0,inf
NORRIS PERNE & FRENCH LLP/MI,,54.45,0.45,12.89,-26.71,11.26,-9.27,21.58,-35.57,-22.22,1.58,93004.44,19.68,13.12,-13.17,5.24,-13.43,15.8,6.19,0.4
NORTH AMERICAN MANAGEMENT CORP,,34.37,8.2,107808.37,-13.19,-100.0,,,,,,,,,,,,,,
NORTH POINT PORTFOLIO MANAGERS CORP/OH,,,inf,14.1,5.84,11.99,13.8,33.29,-9.38,-21.62,-9.02,84894.54,26.91,17.63,-11.73,18.82,-3.05,50.12,10.63,7.48
"NORTHCAPE WEALTH MANAGEMENT, LLC",,,,,,,,inf,37.22,-41.64,28.8,39252.27,95.7,13.25,-4.52,11.49,-21.22,22.43,10.5,6.9
NORTHEAST INVESTMENT MANAGEMENT,,43.77,24.18,12.01,-10.67,9.6,2.53,21.84,-4.34,-22.85,-0.08,-9.49,121907.16,14.63,-13.2,11.39,-12.96,22.28,9.82,6.23
NORTHERN OAK WEALTH MANAGEMENT INC,,48.21,15.13,8.42,-14.4,12.69,0.38,23.88,-8.84,-23.82,-1.59,-100.0,,,,,,,,
NORTHSTAR ASSET MANAGEMENT Co LLC,,,,,,,,,,,,,,,,,inf,19.85,10.07,7.03
NORTHSTAR ASSET MANAGEMENT INC,,,,,inf,28.81,6.02,27.8,-3.62,-25.3,-6.37,-3.51,29.82,16.54,-12.79,11.38,73.82,-38.19,5.65,2.08
NORTHSTAR ASSET MANAGEMENT LLC,,43.73,24.19,12.87,-10.58,9.0,3.31,25.85,-2.29,-21.84,0.6,93129.67,24.69,15.78,-11.98,12.01,-100.0,,,
"NORTHWEST INVESTMENT COUNSELORS, LLC",,34.44,24.24,13.86,-11.21,9.62,2.12,22.76,-5.36,-23.08,0.84,94195.22,26.72,4.28,-11.15,11.4,-10.42,22.89,9.01,-100.0
"NORTHWEST WEALTH MANAGEMENT, LLC",,24.78,31.45,12.38,-7.18,17.73,-2.48,24.91,3.08,-18.21,4.83,74392.82,57.04,16.28,-11.82,7.0,2.85,22.56,12.24,10.69
"NOTTINGHAM ADVISORS, INC.",,2.79,147.32,-42.32,-11.0,10.41,3.33,23.35,-0.26,-18.59,-0.44,98511.15,20.49,14.69,-11.15,11.27,-9.32,52.01,-14.96,-21.77
NOVARE CAPITAL MANAGEMENT LLC,,,,,,,,,,inf,1.37,93530.79,24.23,13.19,-21.7,11.27,-7.46,21.36,8.81,6.96
NOVEM GROUP,,,,,,,,,,,,,,,,,,,,inf
NOVO Holdings A/S,,inf,-100.0,,,,,,,,,,,,,,,,,
"NOVUS ADVISORS, LLC",,,,,,,,,,,,,,,,,,,,inf
NRI Wealth Management LC,,,,,,,,,,,,,,,,inf,10.84,24.91,-100.0,inf
NS Partners Ltd,,43.95,29.92,14.75,-14.04,7.53,2.81,25.26,-7.2,-29.39,4.9,92585.63,26.48,16.38,-12.59,12.5,-11.52,23.42,13.49,6.58
"NSI Retail Advisors, LLC",,,,,,inf,-97.92,25.55,-1.67,-21.7,-15.29,-5.94,26.86,2.54,-28.83,7.22,-32.29,15.1,-100.0,
NTB Financial Corp,,,,,,,,inf,-2.73,-22.14,-100.0,,,,,,,,,
NTV Asset Management LLC,,41.17,37.88,15.15,-11.02,9.46,6.2,23.36,-3.37,-21.62,0.41,93297.39,26.54,21.05,-10.62,5.01,-11.81,24.57,10.22,4.42
"NVWM, LLC",,46.28,33.9,18.95,-7.53,12.56,-3.24,37.91,5.05,-29.05,5.88,91983.8,11.62,11.84,-0.7,9.42,-17.69,23.29,22.54,7.0
NWAM LLC,,135.26,-27.9,74.63,-4.84,7.69,7.9,32.0,-1.69,-20.25,-3.0,90284.62,15.85,-13.79,-8.77,8.71,-17.02,21.17,15.1,-2.59
NWI MANAGEMENT LP,,,,inf,-7.94,12.12,73.57,25.49,-7.52,353.95,-89.19,183.0,-54.83,8.66,-11.74,-100.0,inf,578.68,-73.97,7.48
"NWK Group, Inc.",,47.23,27.94,14.8,-10.04,12.28,5.25,26.26,-1.64,-21.83,-1.67,94176.85,26.88,12.41,-13.39,13.85,-9.44,22.64,12.95,5.12
"NZS Capital, LLC",,,,,,inf,-4.91,29.1,-3.22,-33.91,73.17,104586.22,47.07,21.6,-25.62,-23.43,-28.79,67.38,23.63,-38.8
Nabity-Jensen Investment Management Inc,,,,,,,,,,,,,,,,inf,-10.86,13.13,15.01,11.93
"Nachman Norwood & Parrott, Inc",,45.27,20.33,16.15,-11.65,11.65,-100.0,,,,,,,,,,,,,
"Nadler Financial Group, Inc.",,45.28,25.28,15.51,-8.74,10.96,3.12,25.19,-13.81,-20.49,1.2,94442.38,27.22,17.34,-11.73,10.73,-11.94,22.6,10.18,7.9
"Nalls Sherbakoff Group, LLC",,,,,,,,,,,,,inf,8.52,-3.99,10.52,-100.0,,,
"Nan Shan Life Insurance Co., Ltd.",,-8.33,-18.51,25.85,22.35,12.12,120.76,55.74,13.16,-8.32,-40.83,85286.95,-58.79,111.11,3.08,0.25,-4.27,54.85,-46.8,-1.25
Napean Trading & Investment Co (Singapore) PTE Ltd,,,,,,,,,,,,,,,,inf,-10.93,149.08,26.78,-46.26
Naples Money Management LLC,,,,,,,,,,,,,,,,inf,-17.15,-38.7,7.66,-100.0
"Narus Financial Partners, LLC",,,,,inf,-100.0,,,inf,-21.71,-4.68,-8.23,20.61,16.29,-11.96,10.93,-12.18,19.87,7.67,11.03
Narwhal Capital Management,,49.63,25.27,13.65,-9.74,12.73,2.26,22.45,-2.08,-23.23,-2.5,92767.15,27.08,14.3,-14.36,12.57,-10.47,19.48,13.37,6.42
National Pension Service,,40.55,26.05,15.35,-5.13,13.67,2.89,22.43,-3.1,-16.17,106284.83,-7.52,27.69,21.36,-8.34,14.11,-9.51,20.55,26.08,4.44
"National Wealth Management Group, LLC",,,,,,,,inf,2.17,-33.46,58.7,-22.66,5.0,13.45,-5.97,67.02,-40.52,38.24,7.48,55.75
Nationale-Nederlanden Powszechne Towarzystwo Emerytalne S.A.,,,,,,,,,,,,,inf,-45.99,-85.49,63.33,-38.47,128.47,-32.06,7.48
Nauset Wealth Management. LLC,,,,,,,,inf,-2.27,-100.0,,,,,,,,,,
"NavPoint Financial, Inc.",,,,,,,,,,,,,,,,inf,-10.91,22.86,10.65,8.82
"Navalign, LLC",,,,,inf,12.62,3.01,24.99,-11.21,-12.89,2.25,92738.29,27.38,18.3,-10.09,-3.21,-11.18,11.75,15.0,10.51
"Navigation Wealth Management, Inc.",,,,,inf,12.5,25.93,23.53,-1.19,-21.69,1.54,-100.0,,,,,,,,
"Navigoe, LLC",,,,,,,,,,,,,,,,,,,,inf
"Navis Wealth Advisors, LLC",,,,inf,-14.9,-19.07,343.75,-71.72,-100.0,,,,,inf,-11.73,9.87,-12.36,-100.0,inf,10.3
"Naviter Wealth, LLC",,,,,,,,inf,-2.33,773.49,-2.57,125571.79,-4.76,43.1,-11.46,36.15,11.68,40.29,9.37,27.26
"Nearwater Capital Markets, Ltd",,,,,,,,,,,,,,,,,,,,inf
Nebula Research & Development LLC,,,,,,,,,,,,,inf,-100.0,,inf,-100.0,inf,30.54,-100.0
"Nelson Capital Management, LLC",,,,,inf,12.19,0.09,25.25,-1.27,-24.94,-0.48,78249.29,28.49,13.77,-13.4,17.07,-19.38,31.59,12.0,9.37
"Nelson Roberts Investment Advisors, LLC",,44.53,28.17,-14.74,-100.0,,,,,,,,,,,,,,,
"Nelson, Van Denburg & Campbell Wealth Management Group, LLC",,42.68,38.64,13.19,-6.92,8.98,22.97,23.26,-1.67,-22.0,16.39,94307.37,41.97,18.81,-100.0,,,,,
Nemes Rush Group LLC,,,,,,,,,,,,,,inf,-10.88,10.01,-10.2,22.18,-19.15,49.68
Neo Ivy Capital Management,,1135.21,-92.13,179.71,17.1,3.32,-33.62,98.39,15.77,-54.49,4.01,43.62,-100.0,inf,548.44,-68.29,-100.0,inf,-46.2,80.05
Net Worth Advisory Group,,,,,,,,,,,,,,,,,,,inf,-1.21
Neuberger Berman Group LLC,,35.15,26.35,9.37,-10.22,9.86,1.42,24.76,90.64,-57.18,0.76,93100.33,-100.0,,,,,,,
"Neumann Capital Management, LLC",,38.41,20.79,10.45,-10.88,9.27,9.85,53.99,-0.91,-24.43,-3.79,92692.34,21.85,13.6,-14.97,11.36,-13.41,22.34,7.26,4.13
"New Age Alpha Advisors, LLC",,,,,,,,,,,,,,,,inf,-100.0,inf,111.58,461396.6
New Capital Management LP,,43.91,26.14,767.16,-88.76,-100.0,inf,25.05,-1.1,-16.67,-5.56,93668.34,25.76,-100.0,inf,34.22,-10.93,17.61,10.39,6.64
"New Century Financial Group, LLC",,,,,,,,,,,,,,,,inf,-30.72,257.17,15.15,-18.7
"New Covenant Trust Company, N.A.",,,,,,,,,,,,,,,,,inf,-99.87,14.56,4.28
New England Capital Financial Advisors LLC,,,,,,,,,,,,inf,20.1,3.35,-13.45,12.54,-11.69,22.92,9.78,6.6
"New England Investment & Retirement Group, Inc.",,42.08,22.32,7.02,-9.8,15.27,-0.16,-100.0,,,,,,,,,,,,
New England Professional Planning Group Inc.,,31.28,-7.08,14.21,-0.27,1.36,-24.62,31.01,31.17,-42.36,-23.06,81077.17,23.23,21.16,-13.61,13.77,10.51,22.83,10.63,10.42
New Hampshire Trust,,,,,,,,,,,,inf,21.86,17.99,-13.28,10.29,-16.9,22.61,9.55,7.97
"New Harbor Financial Group, LLC",,,,,,,,,,,,inf,505.97,-14.27,-11.21,-55.21,61.04,52.39,-28.83,6.87
New Insight Wealth Advisors,,,,,,,,,,,,,,,,inf,-13.74,29.17,4.76,5.46
New Jersey Better Educational Savings Trust,,43.48,26.97,-11.7,-21.81,12.11,3.32,-7.27,-1.67,-21.71,1.08,93926.99,26.91,17.63,-11.73,12.45,-10.93,-46.77,10.63,7.48
"New Legacy Group, LLC",,,,,,,,inf,-1.63,-21.74,-16.44,93884.9,26.91,17.63,-11.73,-100.0,,,,
New Millennium Group LLC,,,,,,,,inf,-5.93,-27.64,4.43,92588.32,21.24,44.95,13.21,-0.91,-13.68,66.49,13.54,12.5
"New Perspectives, Inc",,,,,,inf,1.29,16.63,2.33,75089.37,-99.9,93937.48,-100.0,,,,inf,23.81,11.5,7.53
"New Potomac Partners, LLC",,41.64,14.34,15.41,-9.04,10.37,2.51,24.26,-14.64,-22.27,-0.5,92656.32,26.22,12.29,-15.68,26.6,-14.17,23.73,9.45,-100.0
"New Republic Capital, LLC",,,,,,,,,,,,inf,75.33,29.25,-2.07,36.27,-7.48,42.57,1.82,26.91
New Vernon Capital Holdings II LLC,,,inf,-100.0,,,,,,,,,,,,,,,,
New World Advisors LLC,,46.36,-3.74,2.32,15.71,115.57,9.83,-33.43,-6.81,-13.11,-4.99,93551.9,28.98,15.24,-13.13,8.61,-13.42,19.61,-100.0,
"NewDay Solutions, LLC",,16.41,-100.0,,,,,,,,,,,,,,,,,
"NewEdge Advisors, LLC",,,,,,,,inf,-1.2,-14.9,-0.88,55810.36,147.11,18.17,0.62,20.16,-10.81,37.08,13.78,12.7
"NewEdge Wealth, LLC",,,,inf,202.34,28.03,47.15,59.04,8.51,-11.36,22.62,97085.43,34.95,29.22,-0.22,30.71,6.84,14.43,31.24,13.78
"NewFocus Financial Group, LLC",,40.2,18.67,17.73,-100.0,,,,,,,,,,,,,,,
NewGen Asset Management Ltd,,,,,,,,,,,,,,,,,,,,inf
NewSquare Capital LLC,,157.29,59.57,38.16,-21.64,16.45,23.62,28.16,0.12,-20.61,-2.06,93154.5,23.8,15.49,-9.1,10.85,-11.07,28.9,18.77,24.46
"Newbridge Financial Services Group, Inc.",,,inf,13.31,-4.86,11.08,20.55,74.17,-4.19,-20.23,4.51,93992.15,11.85,18.28,-11.25,5.74,-36.02,17.01,-100.0,inf
Newbrook Capital Advisors LP,,-100.0,,,,,,,,,,,,,,,,,,
Newlands Management Operations LLC,,,,,,,,,,,,inf,26.91,17.63,-11.73,12.45,-10.93,22.82,10.63,7.48
"Newman & Schimel, LLC",,,,inf,-9.01,8.65,3.34,4.14,-1.63,-36.86,8.96,124615.22,-100.0,,,,,,,
"Newman Dignan & Sheerar, Inc.",,36.68,21.29,13.52,-9.37,11.06,2.25,23.42,-4.12,-26.96,0.45,93160.83,23.59,14.26,-14.3,14.47,-13.89,44.42,8.17,5.16
"Newport Capital Group, LLC",,,,inf,-7.96,12.18,13.43,14.23,-1.65,-23.32,100.29,46892.92,-11.0,150.3,-34.06,-100.0,,inf,17.87,10.86
"Newport Wealth Strategies, Inc.",,12.46,25.62,-0.83,4.87,12.4,0.64,-100.0,,,,,,,,,,,,
Newton One Investments LLC,,,,inf,-7.96,12.19,3.34,25.56,-1.68,-21.7,1.09,93922.07,26.91,17.79,-11.61,-8.31,-10.82,22.99,15.4,8.85
NexWave Capital Partners LLC,,inf,70.74,139.1,-5.21,-31.41,-4.21,58.68,-100.0,,,,,,,,,,,
Next Capital Management LLC,,-11.6,16.7,98.14,-14.4,15.53,-7.92,-100.0,inf,-21.42,1.49,-1.97,126817.7,16.25,-10.93,14.66,11.52,24.0,7.38,9.89
Next Level Private LLC,,,,,,,,inf,-1.47,288.38,-78.36,148386.35,25.87,13.71,-7.64,10.86,-6.65,-26.54,10.57,7.59
"Next Level Wealth Planning, LLC",,,,,,,,,,,,,,,,,,,,inf
Nexus Investment Management Inc.,,-100.0,,,,,,,,,,,,,,,,,,
Nexus Investment Management ULC,,inf,-98.14,-100.0,,,,,,,,,,,,,,,,
"Nicholas Hoffman & Company, LLC.",,50.31,23.52,11.26,-1.16,12.88,-0.02,22.12,6.45,-21.35,4.56,91739.94,27.78,15.15,-12.0,11.26,-13.64,29.18,8.91,5.34
"Nicholas Investment Partners, LP",,43.44,-7.99,14.58,-100.0,,,inf,191.14,7.66,19.77,75863.61,-54.06,62.16,-8.89,15.4,-76.97,112.12,44.68,14.84
"Nicholson Wealth Management Group, LLC",,,,,,,,,,,,,,,,,,,inf,24.71
"Night Owl Capital Management, LLC",,43.49,27.05,14.56,-42.24,12.02,3.27,18.66,-1.63,-21.72,1.16,187840.57,26.91,-23.39,-11.73,6.23,-52.86,-100.0,,
"Nikko Asset Management Americas, Inc.",,-40.44,-20.54,49.64,-2.61,-83.74,-15.15,-52.36,-10.06,-19.3,2.09,89230.11,23.66,113.36,-15.65,4.99,-17.07,65.94,4.48,-7.62
"Nikulski Financial, Inc.",,44.81,23.43,113.43,-52.69,9.37,-2.5,22.87,-3.46,-21.93,0.85,91316.09,25.54,16.2,-10.68,13.17,-9.7,22.8,10.0,5.06
"Nilsine Partners, LLC",,,,,,,,,,,,,inf,18.31,3.06,9.67,-1.95,25.42,9.06,23.54
NinePointTwo Capital,,,,inf,-3.24,-13.19,-100.0,,,,,,,,,,,,,
NinePointTwo Capital LLC,,,,,,,inf,28.15,-1.66,-19.17,1.05,-0.04,14.98,17.61,-11.71,12.44,-100.0,,,
Ninepoint Partners LP,,61.6,-25.89,48.09,-0.65,22.28,-38.03,39.06,14.51,-18.87,114.29,-100.0,inf,17.63,-26.16,34.35,-11.32,33.8,-13.34,25.54
"Ninety One North America, Inc.",,159.52,-33.17,-7.91,-13.71,10.13,5.33,20.69,-1.68,-100.0,,,,,,,,,,
Ninety One SA (PTY) Ltd,,152.42,706.39,15.57,22.49,1.9,2.97,60.5,20.79,-5.46,1.14,82842.58,25.97,31.39,34.64,35.47,-35.83,229.19,-65.44,-10.33
Ninety One UK Ltd,,149.39,-28.26,-5.47,-10.51,8.48,-0.76,28.66,1.27,-25.01,-12.61,81223.49,15.94,6.51,-12.86,8.51,-21.32,44.59,16.29,-4.93
"Nippon Life Global Investors Americas, Inc.",,44.53,23.57,10.64,-0.48,10.93,-1.51,23.59,-7.65,-23.17,-3.62,93470.23,22.02,-4.39,-11.48,5.98,-14.7,25.98,16.95,-2.22
"Nishkama Capital, LLC",,-100.0,inf,-100.0,,,,,,,,,,,,,inf,189.23,-30.89,-100.0
"Nixon Capital, LLC",,,,inf,-100.0,,,,,,,,,,,,,,,
Noble Wealth Management PBC,,,,,,,,,,,,,,,,,,,,inf
"Nordwand Advisors, LLC",,,,,,,,,,,,inf,-59.76,12.36,-21.15,12.68,-71.77,22.82,4.68,6.61
"Norman Fields, Gottscho Capital Management, LLC",,42.0,26.81,13.61,-18.89,12.13,3.31,22.38,-1.67,-21.66,2.21,-10.77,25.43,17.55,-12.2,11.71,-12.61,29.09,-0.66,6.79
North Forty Two & Co.,,,,,,,,,,,,,,,,,,,,inf
"North Fourth Asset Management, LP",,inf,-100.0,inf,-100.0,,inf,-100.0,inf,-77.29,21.99,429687.06,-100.0,,,,,,,
"North Ridge Wealth Advisors, Inc.",,,,,,,,,,,,,,,,,,inf,10.65,-100.0
North Star Investment Management Corp.,,32.93,27.8,14.38,-8.63,20.61,6.34,25.13,-4.54,-20.5,1.22,93570.54,29.44,16.07,-12.03,10.84,-10.5,21.34,9.91,5.04
NorthCoast Asset Management LLC,,46.58,32.49,-9.34,-2.1,14.61,10.87,-100.0,,,,,,,,,,,,
"NorthCrest Asset Manangement, LLC",,,,,,,,inf,0.23,-20.98,106.7,45804.98,35.22,13.72,-12.64,9.36,-5.52,24.22,13.52,-0.04
"NorthLanding Financial Partners, LLC",,,,,,,,,,,inf,-8.23,124805.8,-31.74,-11.64,-27.03,-10.85,178.85,-52.31,7.57
"NorthRock Partners, LLC",,183.12,-39.06,9.15,-8.21,15.4,7.13,29.86,-9.77,-19.74,-2.98,92164.24,25.35,-13.37,-3.31,6.93,-6.31,13.3,2.18,193.39
NorthStar Asset Management LLC /NJ/,,,,,,,,,,,,,,,,inf,-8.06,25.93,18.72,9.7
Northeast Financial Consultants Inc,,45.49,23.69,14.32,-6.62,66.08,0.12,26.07,-0.42,-22.42,-8.22,103508.46,39.45,16.85,-11.78,11.78,-20.18,17.9,8.63,7.82
"Northeast Financial Group, Inc.",,,,inf,5.25,10.53,-5.09,25.6,-16.63,-37.82,4.94,-29.36,-100.0,,,,,,,
"Northern Capital Management, Inc.",,,,inf,-29.3,14.95,3.35,26.12,-3.09,-23.84,1.11,129846.68,27.48,14.91,-11.72,12.47,-6.83,24.28,10.64,6.73
Northern Financial Advisors Inc,,,,,,,,,,,,,inf,16.97,-13.24,-26.65,-20.45,18.95,9.58,2.64
"Northside Capital Management, LLC",,71.48,14.87,32.53,-20.39,9.79,0.89,24.34,-1.66,-21.7,3.89,109599.76,27.14,19.39,-11.73,12.0,-10.93,22.56,9.91,5.39
"Northstar Advisory Group, LLC",,,,inf,-13.3,292.15,-90.53,1177.3,5.18,-32.79,-8.89,55354.64,21.37,236.58,-23.53,-22.8,-9.71,68.47,-7.64,10.31
"Northstar Group, Inc.",,39.22,28.48,13.56,-7.87,13.89,3.1,29.01,-2.28,-22.55,0.35,93670.34,27.83,15.29,-11.91,12.03,-12.78,21.19,8.27,8.3
Northstar Wealth Partners LLC,,38.93,8.82,-100.0,,,,,,,,,,,,,,,,
Northwest & Ethical Investments L.P.,,,,,,,,,,,,,,,,,,inf,140.46,-46.81
