FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
"Morris Retirement Advisors, LLC",,,,inf,5.32,49.82,78.07,62.38,-53.83,-43.68,-16.03,-100.0,,,,,,,,
"Morse Asset Management, Inc",,429.88,59.15,35.5,129.72,-21.43,16.48,32.84,-24.12,-52.66,-22.1,19.39,74.35,57.01,0.74,7.75,67.62,42.34,98972.37,11.68
"Morton Brown Family Wealth, LLC",,,,,,,,,,,inf,1311512.5,9.6,22.5,7.46,30.21,41.66,40.96,1.52,10.58
Morton Capital Management LLC/CA,,,,,,,,inf,-5.27,-44.44,-27.54,35.19,90.07,45.27,-29.8,12.72,87.73,17.65,33.91,-1.53
Mosaic Advisors LLC,,,,,,inf,-100.0,inf,-100.0,,,,,inf,-100.0,inf,38.67,161.46,-1.7,-100.0
"Mosaic Family Wealth, LLC",,,,,inf,87.68,21.72,24.9,-100.0,,,,,,,,,,,
"Moser Wealth Advisors, LLC",,44.15,42.4,-5.86,2.73,47.55,4.72,40.39,-10.44,-44.47,-19.54,124215.2,-100.0,inf,3.01,14.18,79.81,36.73,3.02,8.74
Mosley Wealth Management,,,,,,,,,,,,,,,,inf,70.32,17.22,34.46,-8.02
Moss Adams Wealth Advisors LLC,,,,,,,,,,,,,inf,-100.0,inf,25.07,202.64,3.58,88.51,3.57
Motiv8 Investments LLC,,,,,,,,,,,,,,,,inf,103.81,3.93,-17.22,29.84
Motley Fool Asset Management LLC,,88.13,60.6,10.56,-2.33,53.33,13.98,45.96,-6.66,-46.18,-19.47,103961.56,86.45,64.72,12.54,25.89,290.36,-43.8,12.14,30.05
"Motley Fool Wealth Management, LLC",,,,inf,3.33,48.39,6.3,48.26,-13.38,-100.0,,inf,-100.0,inf,15.7,55.29,59.85,22.47,-0.66,4.3
Mount Lucas Management LP,,,,,,,,,,,,,,,,inf,67.8,96.37,0.63,-8.73
"Mount Yale Investment Advisors, LLC",,34.13,-11.89,-18.28,1.85,91.06,-16.26,88.64,-14.36,-73.27,-51.32,247618.47,289.03,43.37,14.26,6.39,103.59,49.8,-16.83,29.27
Mountain Capital Investment Advisors Inc.,,,,,,,,,,,,,,,,,,,,inf
"Mountain Capital Investment Advisors, Inc",,,,inf,-100.0,,,,,,,,,,,,,,,
Mountain Hill Investment Partners Corp.,,,,,,,,,,,,,,,,,,,,inf
"Mowery & Schoenfeld Wealth Management, LLC",,,,,,,,,,,,,,,,inf,82.45,41.61,-1.7,741.74
"Mraz, Amerine & Associates, Inc.",,,,,,,,,,,,,,,,,,,,inf
Municipal Employees' Retirement System of Michigan,,-46.2,-100.0,,,,,,,,,,,,,,,,,
Murchinson Ltd.,,,,,,,,,,,,,,,inf,-100.0,,,,
Murphy & Mullick Capital Management Corp,,,,,,,,,,,,,,,,,,,,inf
Must Asset Management Inc.,,,,,,,,,,,,,,,inf,-100.0,,,,
"Mustard Seed Financial, LLC",,,,,,,,,,,,,,,,inf,84.28,14.77,-1.58,11.15
"Mutual Advisors, LLC",,170.96,58.64,-47.98,4.45,131.6,7.73,76.71,-2.33,-46.34,-10.56,102119.57,79.93,39.65,4.64,15.81,66.0,33.75,25.59,-11.76
"Muzinich & Co., Inc.",,,,,,,,,,,,,,,,,,,inf,-100.0
"My Legacy Advisors, LLC",,,,,,,,,inf,-100.0,,inf,8.19,254.54,8.46,63.51,92.68,40.57,-10.18,19.69
"My Personal CFO, LLC",,,,,,,,,,,,inf,-100.0,,inf,73.99,485.06,33.97,-17.41,4.92
Myriad Asset Management Ltd.,,-100.0,,,,,,,,,,,,,,,,,,
Myriad Asset Management US LP,,,,,,,,,,,,,,,,,,,,inf
"Mystic Asset Management, Inc.",,,,,,,,inf,-18.52,-41.41,-18.52,128015.74,86.97,48.82,2.67,9.96,75.77,32.15,-1.92,9.08
N.E.W. Advisory Services LLC,,inf,118.99,11.79,-100.0,inf,9.56,59.64,-100.0,inf,31.25,115885.98,60.99,58.23,5.32,-5.02,90.3,46.58,1.83,13.56
NAN FUNG TRINITY (HK) LTD,,,,,,,,,,,,,,inf,58.89,-44.85,-54.86,-15.41,-100.0,
NAPA WEALTH MANAGEMENT,,,,,,,,,,,,,,,,inf,101.22,67.21,18.56,18.97
NAPATREE CAPITAL LLC,,,,,,,,,,,,,,,,,inf,413.79,28.33,28.7
"NAPLES GLOBAL ADVISORS, LLC",,,,,,,inf,0.23,-9.38,14.65,5.07,261329.77,-4.03,59.89,11.06,7.35,78.73,31.45,-0.74,16.62
"NATIONS FINANCIAL GROUP INC, /IA/ /ADV",,47.11,58.82,-9.98,5.65,170.31,5.0,-10.57,-13.01,-42.19,-16.38,116089.53,135.16,36.98,-5.81,4.58,69.04,29.92,-2.73,6.78
NATIXIS,,283.47,51.65,-16.68,-36.38,-42.48,331.77,75.5,-32.99,-28.73,-1.41,89777.36,-35.2,128.58,89.52,10.74,208.38,33.08,-5.67,-7.8
"NATURAL INVESTMENTS, LLC",,,,,,,,,,,,,,,,,,,,inf
NAVELLIER & ASSOCIATES INC,,,,,,,inf,22.51,-9.99,-45.68,-34.89,95702.55,65.45,52.93,-8.2,24.89,78.99,38.99,-9.35,17.84
"NBC SECURITIES, INC.",,,,,,,,,,,,,,,inf,16.38,86.91,48.9,0.35,14.45
NBT BANK N A /NY,,24.47,65.38,-3.62,73.99,49.92,4.21,25.64,-14.05,-35.43,70.58,63885.9,79.24,34.37,12.12,29.89,72.14,48.53,-2.34,9.18
NBW CAPITAL LLC,,,,,,,,,,,,,,,,,,inf,6.76,1.24
NBZ Investment Advisors LLC,,,,,,,,,,,,,,,,,,,,inf
"NCM Capital Management, LLC",,,,,,,,inf,-30.16,-40.07,-19.65,36.34,90.09,152285.53,11.12,29.5,77.83,32.66,-0.61,10.79
NCP Inc.,,,,,,,,,,,,,,,,,inf,39.77,12.6,24.4
"NDVR, Inc.",,,,,,,,,,,,,,,,inf,101.14,34.96,18.74,8.06
"NEIRG Wealth Management, LLC",,,,,,,,inf,-17.57,-42.98,-22.66,115089.47,1.71,21.82,-100.0,,,,,
NEOS Investment Management LLC,,,,,,,,,,,,,,,inf,63.76,255.61,113.9,28.38,61.21
NEUBERGER BERMAN GROUP LLC,,,,,,,,,,,,,inf,47.94,8.16,39.68,75.79,-100.0,,
NEVILLE RODIE & SHAW INC,,,,,,,,inf,-9.11,-43.35,19.49,-19.34,90.26,31.5,2.84,550.66,167.43,30.84,-7.91,12.27
NEW ENGLAND ASSET MANAGEMENT INC,,,,,,,,,,inf,-19.91,120366.76,-100.0,,,,,,,
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,,53.84,88.91,-30.95,2.24,58.69,2.19,32.49,-11.43,-47.04,-25.99,11.83,84.16,57.97,10.74,13.85,138.56,1.08,-4.98,7.83
NEW THINKING (HONG KONG) INVESTMENT MANAGEMENT CO. Ltd,,,,,,,,,,,,,,,,,,inf,-100.0,
NEW WAVE WEALTH ADVISORS LLC,,,,,,,,,,,,,,,,,,inf,32.43,1.03
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,,,,,,,,,,inf,-21.17,119709.23,87.69,52.3,2.11,4.24,75.67,43.69,-9.27,11.13
NEW YORK STATE COMMON RETIREMENT FUND,,37.92,34.37,-11.82,-0.23,50.9,0.18,39.55,85.81,-72.51,-24.37,23.48,263.37,-25.37,-2.37,6.48,76.68,33.56,-10.77,10.17
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,,46.71,37.28,-5.56,-3.04,42.61,1.32,40.95,-7.21,-44.54,-20.32,19.18,85.08,47.82,-1.18,10.93,77.35,30.22,-5.62,5.41
"NEXPOINT ASSET MANAGEMENT, L.P.",,,,,,,,,,,,,,,,,,inf,-100.0,
NEXT CENTURY GROWTH INVESTORS LLC,,44.12,8.18,-42.55,-5.49,17.55,3.56,-4.0,-7.29,-100.0,,,inf,310.8,2.83,24.1,84.94,36.39,-3.93,7.09
"NEXT Financial Group, Inc",,70.4,29.79,-5.27,-0.78,54.29,10.92,37.74,-100.0,,,,,,,,,,,
"NFC Investments, LLC",,,,,,,,,,,,,,,,,,inf,-1.61,10.2
"NFJ INVESTMENT GROUP, LLC",,,,,inf,261400.0,-76.63,-99.84,0.0,0.0,120500.0,-51.49,-100.0,,,,,,,
"NFP Retirement, Inc.",,,,,,inf,4.07,104.88,45.1,-44.99,-27.6,8.83,83.44,13.23,13.86,36.88,112.1,46.22,-5.34,21.34
"NIA IMPACT ADVISORS, LLC",,,,,,,,,,,,,,,,,inf,43.47,-13.61,7.85
"NICHOLAS COMPANY, INC.",,,,,inf,49.85,3.56,41.97,76611.86,-44.38,-19.92,140.49,34.4,46.75,-33.61,-37.03,35.61,14.11,-1.7,1.37
NICOLA WEALTH MANAGEMENT LTD.,,44.15,-49.13,-3.51,22.71,-100.0,,,,,,,,,,,,,,
"NICOLET ADVISORY SERVICES, LLC",,,,,,inf,16.73,-42.43,9.24,-8.82,-11.09,194422.22,95.51,49.7,26.81,-0.3,106.62,72.09,-3.81,13.42
NICOLET BANKSHARES INC,,,,,inf,84.63,19.83,51.44,19.31,-39.88,-20.83,69291.17,93.56,118.3,-3.9,19.58,79.11,13.92,-5.51,10.42
"NICOLET BANKSHARES, INC.",,,inf,-3.42,-100.0,,,,,,,,,,,,,,,
"NISA INVESTMENT ADVISORS, LLC",,,,,,,,,,,,,,inf,1.29,11.85,78.2,48.91,2.99,21.03
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,,100.98,15.19,16.21,-19.98,51.19,3.24,56.55,-14.93,-49.51,0.07,90896.34,125.53,48.61,-7.16,15.08,111.51,43.25,-2.67,19.66
NIXON PEABODY TRUST CO,,,,inf,20.19,55.56,-19.58,120.53,-19.14,-49.41,41999.0,20.78,94.86,-2.1,-17.8,621.7,86.07,30.81,-1.72,11.46
NJ State Employees Deferred Compensation Plan,,44.12,42.46,-3.51,2.23,49.81,3.58,41.95,-7.23,-44.44,-19.9,120262.39,90.07,52.29,2.83,102.08,82.46,90.0,-1.7,10.58
NKCFO LLC,,,,,,,,,,,,,,,,,,,,inf
NOESIS CAPITAL MANGEMENT CORP,,,,,,,,inf,-5.44,9.73,-100.0,inf,83.33,55.14,105.66,-43.08,-26.09,155.05,7.86,12.47
NOMURA ASSET MANAGEMENT CO LTD,,161.18,49.06,92019.02,4.85,57.62,15.0,37.2,-12.79,-43.09,-32.98,131.27,113.1,-23.6,9.45,13.49,102.68,33.19,4.24,9.55
NORDEA INVESTMENT MANAGEMENT AB,,208.86,-25.58,3.56,1.67,51.49,209.29,-47.61,-6.07,-39.41,-13.6,116989.76,90.7,48.94,12.23,7.22,69.94,48.32,-4.68,31.38
NORDEN GROUP LLC,,,,,,,,,,,,,,,,inf,4402.77,-92.13,8.48,13.99
NORGES BANK,,61.58,42.59,-5.15,-2.02,45.24,2.87,39.43,97984.95,-39.88,-17.68,27.97,93.39,63.85,0.53,17.55,-100.0,inf,-100.0,inf
NORRIS PERNE & FRENCH LLP/MI,,,,,,inf,3.77,41.82,-4.17,-100.0,,,inf,35.57,80.35,11.96,70.79,31.45,-5.3,10.57
NORTH POINT PORTFOLIO MANAGERS CORP/OH,,,,,,,,,,,,,,,,,,inf,9.0,10.06
NORTH STAR ASSET MANAGEMENT INC,,121.98,42.66,-0.31,37.34,57.1,10.89,82.7,17.5,-35.13,-0.87,130024.72,50.12,47.43,-4.35,9.69,67.29,30.19,-8.53,4.58
"NORTHCAPE WEALTH MANAGEMENT, LLC",,,,,,,,,inf,-100.0,inf,-100.0,,,,,inf,108.15,-3.82,9.03
NORTHEAST INVESTMENT MANAGEMENT,,50.07,38.83,-4.18,3.12,50.98,3.13,36.13,-3.28,-44.52,-23.05,14.68,185436.45,40.41,-1.47,10.02,68.28,31.14,-4.96,7.16
NORTHERN OAK WEALTH MANAGEMENT INC,,428.28,37.86,14.84,267.63,34.36,0.34,-66.03,-13.13,-53.51,-26.64,-100.0,,,,,,,,
NORTHSTAR ASSET MANAGEMENT Co LLC,,,,,,,,,,,,,,,,,inf,36.94,-1.65,9.41
NORTHSTAR ASSET MANAGEMENT INC,,,,,,inf,3.57,38.32,-7.23,-44.44,-100.0,inf,84.65,41.12,2.83,13.85,224.75,-23.43,-1.88,20.23
NORTHSTAR ASSET MANAGEMENT LLC,,51.84,46.24,-0.92,7.05,51.13,5.73,51.19,-7.53,-43.29,-14.64,121214.9,91.72,39.9,3.9,8.45,-100.0,,,
NORTHSTAR INVESTMENT ADVISORS LLC,,44.85,33.36,-2.83,-0.04,42.33,-100.0,,,,,,,,,,,,,
"NORTHWEST INVESTMENT COUNSELORS, LLC",,43.86,37.8,-24.34,2.34,49.71,3.63,41.99,-6.49,-42.44,-18.55,170455.33,87.86,48.39,22.05,-44.52,259.24,35.94,-2.24,-100.0
"NORTHWEST WEALTH MANAGEMENT, LLC",,,,,,,,,,,,,inf,78.18,1.99,15.61,163.46,55.76,-0.95,21.23
"NOTTINGHAM ADVISORS, INC.",,,,,,inf,-1.19,41.77,-7.37,-100.0,,,inf,-100.0,,inf,82.46,37.67,-12.5,10.58
NOVARE CAPITAL MANAGEMENT LLC,,,,,,,,inf,-30.1,36.34,-6.96,60302.74,90.49,86.04,10.1,6.29,774.75,54.16,8.22,13.33
NOVEM GROUP,,,,,,,,,,,,,,,,,,,,inf
"NOVUS ADVISORS, LLC",,,,,,,,,,,,,,,,,,,,inf
NRI Wealth Management LC,,,,,,,,,,,,,,,,inf,78.72,38.78,-100.0,inf
NS Partners Ltd,,44.24,48.1,-2.99,21.67,50.32,4.63,42.75,-10.98,-43.89,-16.66,120879.98,89.95,51.35,1.74,13.96,81.99,26.99,-1.37,9.21
NTB Financial Corp,,,,,,,,,inf,98.83,-100.0,,,,,,,,,
NTV Asset Management LLC,,,inf,-3.24,2.39,-100.0,inf,42.11,-6.48,-100.0,,inf,97.15,953.99,19.72,16.24,59.53,42.47,2.21,9.13
"NVWM, LLC",,54.37,44.59,-2.21,-4.83,48.66,-35.62,42.83,-2.78,-53.48,-24.88,117820.81,55.54,37.0,6.18,-0.04,79.49,37.95,31.68,2.91
NWAM LLC,,88.13,39.29,-5.53,42.49,63.28,-21.8,51.56,-10.09,-76.07,-13.96,112146.42,1.27,174.8,70.54,24.74,75.02,-100.0,inf,10.92
NWI MANAGEMENT LP,,,,,,,,inf,663.38,94.05,-59.96,20.39,146.76,-88.34,2573.69,-12.66,-45.57,-94.25,-25.32,1157.35
"NWK Group, Inc.",,47.47,44.5,-33.04,1.03,50.15,5.32,43.03,-8.57,-44.04,-54.62,121656.13,89.09,6.51,4.21,16.03,28.77,36.48,-1.65,10.49
"NZS Capital, LLC",,,,,,inf,-40.3,-2.8,-44.35,-48.53,68.99,122101.49,271.97,36.2,1.18,-20.14,67.5,-21.73,-15.79,-13.31
Nabity-Jensen Investment Management Inc,,,,,,,,,,,,,,,,inf,83.01,34.3,-1.73,7.22
"Nachman Norwood & Parrott, Inc",,45.75,39.95,-5.41,4.23,50.22,-100.0,,,,,,,,,,,,,
"Nadler Financial Group, Inc.",,84.42,48.24,0.59,3.19,49.54,3.9,55.6,-6.63,-41.41,-20.76,107068.56,94.6,44.7,4.83,18.5,71.72,48.22,-0.12,11.25
"Nalls Sherbakoff Group, LLC",,,,,,,,,,,,,inf,38.17,7.15,13.85,-100.0,,,
"Nan Shan Life Insurance Co., Ltd.",,51.24,59.87,-3.24,5.69,28.02,-15.82,29.15,-41.26,-14.4,-59.16,68357.35,-88.27,123.38,245.35,104.17,25.63,3.0,-13.67,-0.2
Napean Trading & Investment Co (Singapore) PTE Ltd,,,,,,,,,,,,,,,,inf,82.46,89.76,5.29,118.85
Naples Money Management LLC,,,,,,,,,,,,,,,,inf,-32.56,218.01,-12.74,-100.0
"Narus Financial Partners, LLC",,,,,,,,,inf,-43.25,-14.26,8.63,71.42,64.51,6.04,1.38,79.57,31.97,-1.2,24.81
Narwhal Capital Management,,126.98,107.56,19.04,7.42,45.04,5.03,34.11,-1.19,-41.97,-19.86,108258.23,68.04,64.52,4.44,10.68,74.33,33.75,3.29,6.69
National Pension Service,,51.48,37.24,2.34,6.63,51.94,2.87,39.65,-6.7,-40.41,82823.09,22.27,91.37,57.0,4.15,20.51,85.84,40.29,12.93,7.78
"National Wealth Management Group, LLC",,,,,,,,inf,-8.81,-67.83,-16.62,24.41,309.68,63.19,-34.48,13.38,108.75,76.56,-0.01,11.97
Nationale-Nederlanden Powszechne Towarzystwo Emerytalne S.A.,,,,,,,,,,,,,,inf,-7.42,13.85,539.11,-19.19,-81.39,424.76
Nauset Wealth Management. LLC,,,,,,,,inf,4.03,-100.0,,,,,,,,,,
"NavPoint Financial, Inc.",,,,,,,,,,,,,,,,,inf,36.74,-1.7,10.6
"Navalign, LLC",,,,,inf,38.04,2.86,35.37,-24.62,-24.8,-8.85,128281.2,75.02,30.87,2.66,-9.59,61.49,31.1,-8.43,10.62
Navellier & Associates Inc,,217.79,51.47,-10.4,1.56,54.29,-100.0,,,,,,,,,,,,,
"Navigoe, LLC",,,,,,,,,,,,,,,,,,,,inf
"Navis Wealth Advisors, LLC",,,,inf,-100.0,,inf,-96.55,183.51,-44.37,-20.0,130595.74,73.71,50.7,2.83,13.61,73.53,-100.0,inf,11.33
"Naviter Wealth, LLC",,,,,,,,inf,-5.36,-61.7,-1.56,158135.45,-31.78,60.79,-3.09,59.19,128.56,50.49,12.71,44.58
"Nearwater Capital Markets, Ltd",,,,,,,,,,,,,,,,,,,,inf
Nebula Research & Development LLC,,,,,,,,,,,,,,inf,-49.73,-100.0,inf,-84.45,1033.2,-59.47
"Nelson Capital Management, LLC",,,,,inf,-13.69,-77.26,-100.0,,,inf,117744.85,90.63,93.9,136.19,13.91,73.47,31.75,-0.55,10.6
"Nelson, Van Denburg & Campbell Wealth Management Group, LLC",,63.67,41.34,188.04,-0.05,70.27,26.13,24.52,-12.69,-44.16,-21.54,119822.36,120.8,56.26,-100.0,,,,,
Nemes Rush Group LLC,,,,,,,,,,,,,,inf,-11.89,13.21,55.39,29.78,-23.35,42.15
Neo Ivy Capital Management,,-80.38,-100.0,,,,inf,-100.0,inf,-46.4,-100.0,,,inf,6.14,-72.61,-100.0,inf,-40.78,106.46
Net Worth Advisory Group,,,,,,,,,,,,,,,,,,,inf,-0.73
Neuberger Berman Group LLC,,66.72,34.15,2.56,65.68,66.87,0.36,49.28,138.03,-70.5,7.51,105537.02,-100.0,,,,,,,
"Neumann Capital Management, LLC",,38.69,34.44,-6.28,-3.78,47.19,-9.11,31.86,-8.43,-44.44,-23.4,111957.28,79.0,35.14,-2.24,11.67,87.75,33.94,-12.92,7.93
"New Age Alpha Advisors, LLC",,,,,,,,,,,,,,,,inf,128.07,-37.61,116.19,1759.6
"New Century Financial Group, LLC",,,,,,,,,,,,,,,,inf,139.97,84.45,-5.52,6.96
"New Covenant Trust Company, N.A.",,,,,,,,,,,,,,,,,inf,-99.87,27.32,11.68
New England Capital Financial Advisors LLC,,,,,,,,,,,,inf,55.72,-38.73,19.26,21.15,82.46,54.34,2.76,7.49
"New England Investment & Retirement Group, Inc.",,148.28,-17.27,19.52,4.57,48.97,2.04,-100.0,,,,,,,,,,,,
New England Professional Planning Group Inc.,,,,,,,,,,,,,,,,,inf,36.73,-1.7,18.84
"New England Research & Management, Inc.",,,,,,,,,,,,,,,,,,,inf,21.44
New Hampshire Trust,,,,,,,,,,,,inf,83.06,49.08,3.63,10.66,77.87,32.96,-3.78,10.93
"New Harbor Financial Group, LLC",,,,,,,,,,,,,,,,,inf,333.45,7.81,10.61
New Insight Wealth Advisors,,,,,,,,,,,,,,,,inf,86.85,46.79,16.4,8.68
New Jersey Better Educational Savings Trust,,44.3,42.32,-3.39,-14.04,49.91,3.59,13.14,-7.18,-44.48,-19.88,120250.64,90.07,52.29,2.83,13.85,82.46,-40.88,-1.7,10.58
New Millennium Group LLC,,,,,,,,inf,-17.39,-49.86,-17.82,120605.04,87.13,47.73,173.9,20.98,88.77,46.99,-100.0,inf
"New Perspectives, Inc",,,,,,,,,,,,,,,,,,inf,-1.7,74.23
"New Potomac Partners, LLC",,,,,,,,,,inf,-24.71,102684.68,87.11,-26.67,2.65,16.45,71.24,32.85,-4.24,-100.0
"New Republic Capital, LLC",,,,,,,,,,,,inf,174.42,63.71,-6.35,28.01,101.28,72.95,-15.73,23.35
New World Advisors LLC,,inf,2.43,-1.58,6.43,941.89,-75.15,-43.0,-100.0,,,,inf,14.71,43.73,-19.95,46.34,48.39,19.83,11.72
"NewEdge Advisors, LLC",,,,,,,,inf,-11.95,-37.19,-12.72,74054.81,226.63,62.77,11.41,43.15,66.7,61.21,-1.83,9.17
"NewEdge Wealth, LLC",,,,,inf,223.28,81.82,67.53,41.71,2.68,-23.81,94971.47,119.28,40.49,-1.66,14.65,127.35,4.37,222.98,24.76
NewSquare Capital LLC,,,inf,-78.12,0.0,42.86,10.0,36.36,-100.0,,,inf,271.06,2960.44,-29.69,-93.95,-65.34,9824.7,7.95,25.41
"Newbridge Financial Services Group, Inc.",,,inf,19.2,18.02,66.0,-0.14,233.91,-1.21,-33.74,-11.75,119896.36,82.2,39.77,9.87,23.28,7.34,45.73,11.21,15.82
"Newman & Schimel, LLC",,,,,,,,,,,,inf,-100.0,,,,,,,
"Newman Dignan & Sheerar, Inc.",,56.04,37.76,5.95,-0.32,50.79,11.05,35.17,-3.82,-43.31,-33.05,112228.91,101.59,33.16,-1.05,11.39,92.51,33.38,14.73,-5.5
"Newport Capital Group, LLC",,,,,,,,,,,,,,,,,,inf,5.0,9.32
"Newport Wealth Strategies, Inc.",,-100.0,,,,,,,,,,,,,,,,,,
NexWave Capital Partners LLC,,,inf,12.39,-24.67,-100.0,,inf,-100.0,,,,,,,,,,,
Next Capital Management LLC,,,,,,,,,,,,,,,,,inf,18.74,49.38,-3.68
Next Level Private LLC,,,,,,,,,,,,,,inf,24.49,-0.32,-3.24,26.1,13.87,10.59
"Next Level Wealth Planning, LLC",,,,,,,,,,,,,,,,,,,,inf
"Nicholas Hoffman & Company, LLC.",,inf,208.66,-49.23,-12.43,156.15,-5.79,74.9,-24.51,-29.31,-18.35,111125.9,63.44,150.36,-13.39,20.47,80.26,46.63,-4.19,-3.18
"Nicholas Investment Partners, LP",,-5.35,1.8,-1.86,85.99,43.34,4.34,112.44,-26.82,-48.4,-38.73,152317.63,4.41,51.77,1.88,11.65,36.26,19.94,-33.17,9.72
"Nicholson Wealth Management Group, LLC",,,,,,,,,,,,,,,,,,,,inf
"Nicollet Investment Management, Inc.",,,,,,,,,,,,,,,inf,13.83,82.61,33.32,-1.54,8.42
"Night Owl Capital Management, LLC",,,,,,,,,,,,,,inf,2.76,-49.99,-100.0,,,
"Nikko Asset Management Americas, Inc.",,-66.17,-15.64,-20.88,49.02,-5.66,-100.0,,inf,923.08,90.18,83316.12,71.19,-3.51,-12.09,-32.89,23.65,21.49,-7.32,-2.55
"Nikulski Financial, Inc.",,,,,,,,inf,25.92,-34.23,-0.34,131575.77,92.59,61.97,4.82,6.58,101.26,149.29,13.65,10.12
"Nilsine Partners, LLC",,,,,,,,,,,,,inf,36.74,10.15,8.82,70.47,34.97,-5.14,17.2
NinePointTwo Capital,,,,inf,15.63,49.74,-100.0,,,,,,,,,,,,,
NinePointTwo Capital LLC,,,,,,,inf,42.01,-7.24,-43.34,-20.06,20.6,86.49,52.29,2.79,13.88,-100.0,,,
Ninepoint Partners LP,,inf,9.33,-3.55,-100.0,,,,,,,,,inf,2.83,-21.74,79.57,32.0,20.56,10.31
"Ninety One North America, Inc.",,inf,9.6,-14.19,37.86,55.88,3.57,38.6,10.96,-52.34,-44.63,120560.13,66.59,21.8,-68.4,17.14,-100.0,,,
Ninety One SA (PTY) Ltd,,,,,,,,inf,22.07,-14.31,-100.0,,,,,inf,2695.31,30.51,-35.1,32.45
Ninety One UK Ltd,,848.3,22.69,-26.94,29.98,42.85,-7.88,306.83,54.57,-36.48,-31.42,148540.23,77.19,11.6,0.39,-1.69,30.9,23.98,-18.37,31.42
"Nippon Life Global Investors Americas, Inc.",,39.55,41.4,-15.96,-3.67,45.08,-0.84,37.47,-23.6,-43.61,-39.57,116624.05,150.25,38.19,24.36,-1.34,66.52,17.3,-11.36,-0.58
"Nishkama Capital, LLC",,,,,,,,inf,-100.0,,,inf,390.3,15.3,-100.0,inf,-100.0,,inf,-100.0
"Nixon Capital, LLC",,,,,,,,,,,,,,,inf,13.85,1245.31,-86.9,-1.7,-100.0
No Street GP LP,,,,,,,,,,,,,,,inf,-100.0,,,,
Noble Wealth Management PBC,,,,,,,,,,,,,,,,,,,,inf
"Nordwand Advisors, LLC",,,,,,,,,,,,,inf,52.29,2.83,59.39,82.46,36.73,12.34,206.45
"Norman Fields, Gottscho Capital Management, LLC",,,,,,,,,,,,,,,,,,inf,-9.89,10.67
"North Fourth Asset Management, LP",,-100.0,,,,,,,,,,,inf,-23.85,-100.0,,,,,
North Growth Management Ltd.,,15.1,18.51,-10.43,2.25,50.34,3.9,41.97,8.46,-29.92,-19.93,20.38,39.51,33.17,-32.55,13.84,49.68,-26.91,-1.56,8.65
North Star Investment Management Corp.,,54.72,56.4,-16.76,2.34,36.16,0.84,64.67,48.58,-39.51,-17.12,66848.37,367.09,32.95,-0.87,14.17,43.84,-26.34,1.74,15.95
NorthCoast Asset Management LLC,,313.77,57.73,47.95,101.51,-29.13,10.19,-100.0,,,,,,,,,,,,
"NorthCrest Asset Manangement, LLC",,,,,,,,inf,-6.88,-42.35,64.52,58208.57,96.68,47.45,1.21,13.94,84.29,49.49,10.82,-0.58
"NorthRock Partners, LLC",,174.95,-62.24,-5.32,-10.8,50.36,68.36,47.3,-13.31,28.61,-26.21,133783.66,48.73,20.09,9.9,47.53,90.78,24.83,36.97,102.55
NorthStar Asset Management LLC /NJ/,,,,,,,,,,,,,,,,inf,84.99,27.63,-3.75,9.5
Northcape Capital Pty Ltd,,inf,29.11,17.76,36.52,55.93,-18.82,34.45,-20.76,-59.45,-57.27,-9.53,-100.0,,inf,316.91,163.8,27.67,-4.35,-9.89
Northeast Financial Consultants Inc,,42.76,143.05,-19.54,35.37,81.65,28.5,42.57,1.01,-56.79,-25.67,120289.25,39.58,27.42,4.78,31.9,81.15,38.66,-2.5,9.95
"Northeast Financial Group, Inc.",,,,,,,,,,,inf,18.83,-100.0,,,,,,,
"Northern Capital Management, Inc.",,,,,,,,,,,,,,,,inf,150.88,46.67,-1.7,13.1
Northern Financial Advisors Inc,,,,,,,,,,,,inf,93.76,68.43,-8.8,18.04,69.05,29.85,-1.24,6.66
"Northside Capital Management, LLC",,inf,42.54,-3.69,6.07,49.7,3.62,13.4,-7.36,-23.29,-21.2,195514.07,80.17,60.51,2.83,6.66,82.45,37.56,-1.7,2.89
"Northstar Advisory Group, LLC",,,,,,inf,-100.0,inf,275.1,-45.92,-100.0,,inf,643.53,13.05,2.32,123.66,25.82,9.05,-1.14
"Northstar Group, Inc.",,,,,,,,inf,-5.16,-100.0,,,inf,49.88,17.32,13.85,87.39,38.76,-11.85,41.55
Northstar Wealth Partners LLC,,44.94,51.3,-100.0,,,,,,,,,,,,,,,,
Northwest & Ethical Investments L.P.,,,,,,,,,,,,,,,,,,inf,111.75,-41.81
"Northwest Bancshares, Inc.",,,inf,-3.69,37.55,49.86,-8.55,19.51,-7.14,-43.41,-19.74,120170.97,90.07,52.07,2.83,13.4,145.91,1.02,-1.7,10.48
Northwest Bank & Trust Co,,,,,,,,,,,,,,inf,-100.0,inf,68.26,38.31,-2.43,13.39
