REPORTCALENDARORQUARTER,FILINGMANAGER_NAME,VALUE
30-SEP-2024,WINDWARD CAPITAL MANAGEMENT CO /CA,5298212
30-SEP-2024,WINDACRE PARTNERSHIP LLC,553361325
30-SEP-2024,"WILLNER & HELLER, LLC",447350
30-SEP-2024,"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",7132620
30-SEP-2024,WHITTIER TRUST CO OF NEVADA INC,12326936
30-SEP-2024,WHITTIER TRUST CO,30351563
30-SEP-2024,WESTFIELD CAPITAL MANAGEMENT CO LP,123634804
30-SEP-2024,WEST PACES ADVISORS INC.,132487
30-SEP-2024,"Valley Brook Capital Group, Inc.",381629
30-SEP-2024,"VOLORIDGE INVESTMENT MANAGEMENT, LLC",123600139
30-SEP-2024,TRUST CO OF VERMONT,112489
30-SEP-2024,Texas Capital Bank Wealth Management Services Inc,286638
30-SEP-2024,"Transform Wealth, LLC",448289
30-SEP-2024,"Tradition Wealth Management, LLC",305803
30-SEP-2024,"Tradewinds Capital Management, LLC",24998
30-SEP-2024,Tower View Wealth Management LLC,4229577
30-SEP-2024,"Tortoise Investment Management, LLC",61661
30-SEP-2024,"Tidemark, LLC",387809
30-SEP-2024,Tidal Investments LLC,2586408
30-SEP-2024,Thrivent Financial for Lutherans,2297
30-SEP-2024,Thomasville National Bank,16598340
30-SEP-2024,Texas Yale Capital Corp.,329967
30-SEP-2024,"Telos Capital Management, Inc.",7810053
30-SEP-2024,"VOISARD ASSET MANAGEMENT GROUP, INC.",5000
30-SEP-2024,"Telemark Asset Management, LLC",8332500
30-SEP-2024,Ted Buchan & Co,2830574
30-SEP-2024,Taylor Frigon Capital Management LLC,1713995
30-SEP-2024,"Tanglewood Legacy Advisors, LLC",29164
30-SEP-2024,"Tamar Securities, LLC",19040596
30-SEP-2024,Tacita Capital Inc,17498
30-SEP-2024,"TWO SIGMA SECURITIES, LLC",60807252
30-SEP-2024,"TWO SIGMA INVESTMENTS, LP",48447655
30-SEP-2024,TUCKER ASSET MANAGEMENT LLC,3333
30-SEP-2024,TRUST POINT INC.,493290
30-SEP-2024,"Traveka Wealth, LLC",616605
30-SEP-2024,"Trifecta Capital Advisors, LLC",20832
30-SEP-2024,Trilogy Capital Inc.,215066
30-SEP-2024,Trinity Financial Advisors LLC,432862
30-SEP-2024,VICTORY CAPITAL MANAGEMENT INC,35410625
30-SEP-2024,VAN ECK ASSOCIATES CORP,1022150
30-SEP-2024,VALLEY NATIONAL ADVISERS INC,803
30-SEP-2024,V-Square Quantitative Management LLC,956571
30-SEP-2024,Umpqua Bank,1805653
30-SEP-2024,"Ulland Investment Advisors, LLC",17
30-SEP-2024,UNIO CAPITAL LLC,11036396
30-SEP-2024,"UMB Bank, n.a.",38330
30-SEP-2024,"U.S. Capital Wealth Advisors, LLC",622411
30-SEP-2024,Tyler-Stone Wealth Management,299972
30-SEP-2024,"Two Creeks Capital Management, LP",68183181
30-SEP-2024,"Twin Tree Management, LP",412189610
30-SEP-2024,Truvestments Capital LLC,2500
30-SEP-2024,Trust Co,12499
30-SEP-2024,"Trueblood Wealth Management, LLC",205813
30-SEP-2024,"True Wealth Design, LLC",14166
30-SEP-2024,"True North Advisors, LLC",252480
30-SEP-2024,"TruNorth Capital Management, LLC",9999
30-SEP-2024,"Trivium Point Advisory, LLC",3049200
30-SEP-2024,"Trivant Custom Portfolio Group, LLC",74993
30-SEP-2024,"TrinityPoint Wealth, LLC",518454
30-SEP-2024,Sage Mountain Advisors LLC,576609
30-SEP-2024,Rehmann Capital Advisory Group,819991
30-SEP-2024,SYSTM Wealth Solutions LLC,1667
30-SEP-2024,"Pennant Select, LLC",16831650
30-SEP-2024,Pineridge Advisors LLC,5000
30-SEP-2024,Pictet North America Advisors SA,4940339
30-SEP-2024,Pictet Asset Management Holding SA,12617072
30-SEP-2024,Peterson Wealth Services,5381778
30-SEP-2024,Perpetual Ltd,1793154
30-SEP-2024,Perkins Coie Trust Co,29997
30-SEP-2024,"Perigon Wealth Management, LLC",998856
30-SEP-2024,"Perennial Investment Advisors, LLC",660821
30-SEP-2024,"Peregrine Asset Advisers, Inc.",2549745
30-SEP-2024,"Penobscot Investment Management Company, Inc.",3511323
30-SEP-2024,"Pennant Investors, LP",5416125
30-SEP-2024,Pacific Center for Financial Services,489118
30-SEP-2024,Pegasus Partners Ltd.,386628
30-SEP-2024,"Pegasus Asset Management, Inc.",2669733
30-SEP-2024,Paulson Wealth Management Inc.,225811
30-SEP-2024,"Pathway Financial Advisers, LLC",113745
30-SEP-2024,"Pathstone Holdings, LLC",9229217
30-SEP-2024,Parkside Financial Bank & Trust,183315
30-SEP-2024,Park Place Capital Corp,194981
30-SEP-2024,Parisi Gray Wealth Management,214169
30-SEP-2024,"Parallel Advisors, LLC",2059752
30-SEP-2024,"Parallax Volatility Advisers, L.P.",75395793
30-SEP-2024,Pingora Partners LLC,54995
30-SEP-2024,"Pinion Investment Advisors, LLC",1232377
30-SEP-2024,"Pinnacle Wealth Management Advisory Group, LLC",531614
30-SEP-2024,"Pinnacle Wealth Planning Services, Inc.",1952305
30-SEP-2024,"Purus Wealth Management, LLC",269973
30-SEP-2024,"Pure Financial Advisors, LLC",365797
30-SEP-2024,"Prudent Man Advisors, LLC",331634
30-SEP-2024,"Prossimo Advisors, LLC",1667
30-SEP-2024,"Prosperity Wealth Management, Inc.",679099
30-SEP-2024,"Prosperity Consulting Group, LLC",1814210
30-SEP-2024,Prospera Financial Services Inc,1480241
30-SEP-2024,"Procyon Advisors, LLC",635650
30-SEP-2024,ProShare Advisors LLC,73651801
30-SEP-2024,"Private Wealth Partners, LLC",324134
30-SEP-2024,Private Advisory Group LLC,8582475
30-SEP-2024,"Private Advisor Group, LLC",4152881
30-SEP-2024,"Principal Street Partners, LLC",1122275
30-SEP-2024,"Prime Capital Investment Advisors, LLC",2803957
30-SEP-2024,"PrairieView Partners, LLC",9
30-SEP-2024,"Portside Wealth Group, LLC",869913
30-SEP-2024,"Point Break Capital Management, LLC",2866380
30-SEP-2024,"Plante Moran Financial Advisors, LLC",13332
30-SEP-2024,"Planned Solutions, Inc.",119988
30-SEP-2024,Piscataqua Savings Bank,66659
30-SEP-2024,Pinpoint Asset Management Ltd,833
30-SEP-2024,"Paragon Advisors, LLC",5805647
30-SEP-2024,"Pacific Capital Wealth Advisors, Inc.",43329
30-SEP-2024,SYON CAPITAL LLC,1349865
30-SEP-2024,OneDigital Investment Advisors LLC,5853660
30-SEP-2024,PARK AVENUE SECURITIES LLC,8288
30-SEP-2024,PARADIGM ASSET MANAGEMENT CO LLC,2386540
30-SEP-2024,PANAGORA ASSET MANAGEMENT INC,5456121
30-SEP-2024,"Oxford Wealth Group, LLC",1964839
30-SEP-2024,"Outlook Wealth Advisors, LLC",342150
30-SEP-2024,"Orion Portfolio Solutions, LLC",13260910
30-SEP-2024,Orion Investment Co,2088958
30-SEP-2024,"Opal Wealth Advisors, LLC",266640
30-SEP-2024,Onyx Bridge Wealth Group LLC,288726
30-SEP-2024,Onex Canada Asset Management Inc.,4006266
30-SEP-2024,"One River Asset Management, LLC",333300
30-SEP-2024,"Pacer Advisors, Inc.",8612308
30-SEP-2024,"One Capital Management, LLC",8801619
30-SEP-2024,Old Port Advisors,325801
30-SEP-2024,Octahedron Capital Management L.P.,2499750
30-SEP-2024,"Oakworth Capital, Inc.",9999
30-SEP-2024,Oak Harvest Investment Services,999900
30-SEP-2024,"Oak Asset Management, LLC",212479
30-SEP-2024,OVERSEA-CHINESE BANKING Corp Ltd,16269669
30-SEP-2024,"OSAIC HOLDINGS, INC.",2415387
30-SEP-2024,ORG Partners LLC,166647
30-SEP-2024,"ORBA Wealth Advisors, L.L.C.",514949
30-SEP-2024,PARK CIRCLE Co,249975
30-SEP-2024,PARK NATIONAL CORP /OH/,266640
30-SEP-2024,PARSONS CAPITAL MANAGEMENT INC/RI,2632237
30-SEP-2024,"PDS Planning, Inc",1108223
30-SEP-2024,PUZO MICHAEL J,442428
30-SEP-2024,PUBLIC INVESTMENT FUND,8082525
30-SEP-2024,"PSI Advisors, LLC",9166
30-SEP-2024,"PROSPERA PRIVATE WEALTH, LLC",1471520
30-SEP-2024,PROFUND ADVISORS LLC,6099390
30-SEP-2024,PRIVATE CAPITAL MANAGEMENT LLC,288305
30-SEP-2024,PRIO WEALTH LIMITED PARTNERSHIP,22514415
30-SEP-2024,"PRINCIPAL SECURITIES, INC.",2091656
30-SEP-2024,PRIMECAP MANAGEMENT CO/CA/,460961399
30-SEP-2024,PRICE T ROWE ASSOCIATES INC /MD/,2926014
30-SEP-2024,PRAGMA GESTAO DE PATRIMONIO LTD,4582875
30-SEP-2024,POLEN CAPITAL MANAGEMENT LLC,112126378
30-SEP-2024,PITTENGER & ANDERSON INC,13835283
30-SEP-2024,PINNACLE ASSOCIATES LTD,2579583
30-SEP-2024,PICTON MAHONEY ASSET MANAGEMENT,7829
30-SEP-2024,"PFG Private Wealth Management, LLC",1667
30-SEP-2024,"PFG Investments, LLC",2656412
30-SEP-2024,PFG Advisors,477705
30-SEP-2024,PEREGRINE CAPITAL MANAGEMENT LLC,594107
30-SEP-2024,PENNSYLVANIA CAPITAL MANAGEMENT INC /ADV,289138
30-SEP-2024,PEAPACK GLADSTONE FINANCIAL CORP,514
30-SEP-2024,"QRG CAPITAL MANAGEMENT, INC.",21262503
30-SEP-2024,QUADRANT CAPITAL GROUP LLC,3237177
30-SEP-2024,QUEST INVESTMENT MANAGEMENT LLC,8210845
30-SEP-2024,SATURNA CAPITAL CORP,266268371
30-SEP-2024,SHELTON CAPITAL MANAGEMENT,10186481
30-SEP-2024,"SG Americas Securities, LLC",34238
30-SEP-2024,"SFMG, LLC",412875
30-SEP-2024,SEVEN MILE ADVISORY,584109
30-SEP-2024,SENTINEL TRUST CO LBA,1930
30-SEP-2024,SEI INVESTMENTS CO,161819545
30-SEP-2024,"SEGALL BRYANT & HAMILL, LLC",13395827
30-SEP-2024,SEEDS INVESTOR LLC,637065
30-SEP-2024,SCHRODER INVESTMENT MANAGEMENT GROUP,680806
30-SEP-2024,"SCHOLTZ & COMPANY, LLC",2058127
30-SEP-2024,"SANDS CAPITAL MANAGEMENT, LLC",1603786272
30-SEP-2024,Qtron Investments LLC,4356231
30-SEP-2024,SALEM INVESTMENT COUNSELORS INC,4174583
30-SEP-2024,SAGE RHINO CAPITAL LLC,1131554
30-SEP-2024,"Russell Investments Group, Ltd.",1281538
30-SEP-2024,"Royal Fund Management, LLC",1057704
30-SEP-2024,Royal Bank of Canada,5200000
30-SEP-2024,Rovida Advisors Inc.,10411250
30-SEP-2024,Roundview Capital LLC,1300704
30-SEP-2024,Rossmore Private Capital,999900
30-SEP-2024,Rosenberg Matthew Hamilton,224144
30-SEP-2024,Robocap Asset Management Ltd,14835894
30-SEP-2024,"SHELTON WEALTH MANAGEMENT, LLC",964070
30-SEP-2024,SHUFRO ROSE & CO LLC,518525
30-SEP-2024,SIGNATURE ESTATE & INVESTMENT ADVISORS LLC,654935
30-SEP-2024,"SIGNATUREFD, LLC",5732643
30-SEP-2024,SYM FINANCIAL Corp,210812
30-SEP-2024,"SWEENEY & MICHEL, LLC",538147
30-SEP-2024,STRS OHIO,22914375
30-SEP-2024,"STRATEGIC PLANNING GROUP, LLC",3170955
30-SEP-2024,STOCK YARDS BANK & TRUST CO,15906861
30-SEP-2024,STF Management LP,1114055
30-SEP-2024,STEADFAST CAPITAL MANAGEMENT LP,19610539
30-SEP-2024,STATE FARM MUTUAL AUTOMOBILE INSURANCE CO,1276180703
30-SEP-2024,ST GERMAIN D J CO INC,10738926
30-SEP-2024,"SRS Capital Advisors, Inc.",840842
30-SEP-2024,SPX Gestao de Recursos Ltda,4296181
30-SEP-2024,SOROS CAPITAL MANAGEMENT LLC,17139953
30-SEP-2024,SORA INVESTORS LLC,16665000
30-SEP-2024,SOMERVILLE KURT F,2024318
30-SEP-2024,SMITH SHELLNUT WILSON LLC /ADV,601607
30-SEP-2024,"SITTNER & NELSON, LLC",307469
30-SEP-2024,SIT INVESTMENT ASSOCIATES INC,11664
30-SEP-2024,"SIMPLEX TRADING, LLC",494780
30-SEP-2024,"SIMON QUICK ADVISORS, LLC",1135817
30-SEP-2024,SILVERCREST ASSET MANAGEMENT GROUP LLC,10107562
30-SEP-2024,"SILVER OAK SECURITIES, INCORPORATED",875243
30-SEP-2024,"Roble, Belko & Company, Inc",1037
30-SEP-2024,"Robertson Stephens Wealth Management, LLC",609939
30-SEP-2024,Ritter Daniher Financial Advisory LLC / DE,35830
30-SEP-2024,RMR Wealth Builders,1753474
30-SEP-2024,RITHOLTZ WEALTH MANAGEMENT,7733657
30-SEP-2024,RICHARDSON FINANCIAL SERVICES INC.,807843
30-SEP-2024,RHUMBLINE ADVISERS,6861804
30-SEP-2024,"RFG Advisory, LLC",3063152
30-SEP-2024,RESTON WEALTH MANAGEMENT LLC,10832
30-SEP-2024,RESOURCES MANAGEMENT CORP /CT/ /ADV,21
30-SEP-2024,REGIONS FINANCIAL CORP,3269673
30-SEP-2024,REDMONT WEALTH ADVISORS LLC,53328
30-SEP-2024,"REAP Financial Group, LLC",19998
30-SEP-2024,READYSTATE ASSET MANAGEMENT LP,8049195
30-SEP-2024,"RBA Wealth Management, LLC",5793587
30-SEP-2024,RAYMOND JAMES TRUST N.A.,2620598
30-SEP-2024,RAYMOND JAMES & ASSOCIATES,172942630
30-SEP-2024,Quintet Private Bank (Europe) S.A.,161651
30-SEP-2024,"Quent Capital, LLC",17672
30-SEP-2024,Qube Research & Technologies Ltd,242653232
30-SEP-2024,"Quantitative Investment Management, LLC",5257
30-SEP-2024,Quantinno Capital Management LP,12928751
30-SEP-2024,Quantbot Technologies LP,6712662
30-SEP-2024,"Quadcap Wealth Management, LLC",1120742
30-SEP-2024,"Quad-Cities Investment Group, LLC",437618
30-SEP-2024,"RIVERSEDGE ADVISORS, LLC",244142
30-SEP-2024,"ROCKY MOUNTAIN ADVISERS, LLC",34997
30-SEP-2024,"Rise Advisors, LLC",101047
30-SEP-2024,ROFFMAN MILLER ASSOCIATES INC /PA/,22406093
30-SEP-2024,Riggs Asset Managment Co. Inc.,6785988
30-SEP-2024,Ridgewood Investments LLC,31664
30-SEP-2024,"Reynders McVeigh Capital Management, LLC",9630
30-SEP-2024,Resurgent Financial Advisors LLC,434123
30-SEP-2024,"Resonant Capital Advisors, LLC",390794
30-SEP-2024,"Redwood Wealth Management Group, LLC",311636
30-SEP-2024,"Redwood Investments, LLC",866580
30-SEP-2024,"Rede Wealth, LLC",192481
30-SEP-2024,"Red Spruce Capital, LLC",5136153
30-SEP-2024,"Raymond James Financial Services Advisors, Inc.",34327867
30-SEP-2024,"Rappaport Reiches Capital Management, LLC",303303
30-SEP-2024,"Ramirez Asset Management, Inc.",6093678
30-SEP-2024,Raleigh Capital Management Inc.,10131
30-SEP-2024,"Rafferty Asset Management, LLC",308368327
30-SEP-2024,Raab & Moskowitz Asset Management LLC,523281
30-SEP-2024,"RWQ Financial Management Services, Inc.",354131
30-SEP-2024,"RWA WEALTH PARTNERS, LLC",9162462
30-SEP-2024,ROTHSCHILD INVESTMENT LLC,243143
30-SEP-2024,ROMANO BROTHERS AND COMPANY,344966
30-SEP-2024,ROMAN BUTLER FULLERTON & CO,893160
30-SEP-2024,"ROGCO, LP",8333
30-SEP-2024,Prestige Wealth Management Group LLC,15832
30-SEP-2024,Waldron Private Wealth LLC,446623
30-SEP-2024,Wealthcare Advisory Partners LLC,499308
30-SEP-2024,Cercano Management LLC,32698397
30-SEP-2024,"Circle Wealth Management, LLC",868247
30-SEP-2024,Choate Investment Advisors,716595
30-SEP-2024,"China Universal Asset Management Co., Ltd.",3729627
30-SEP-2024,Chicago Partners Investment Group LLC,928873
30-SEP-2024,"Chicago Capital, LLC",49606024
30-SEP-2024,"Cherry Tree Wealth Management, LLC",57495
30-SEP-2024,"Checchi Capital Advisers, LLC",1545508
30-SEP-2024,"Channing Global Advisors, LLC",1054061
30-SEP-2024,"Cetera Trust Company, N.A",401627
30-SEP-2024,Cetera Investment Advisers,22373420
30-SEP-2024,Cerity Partners LLC,33492391
30-SEP-2024,Centurion Wealth Management LLC,313516
30-SEP-2024,"Cascade Financial Partners, LLC",231737
30-SEP-2024,Centric Wealth Management,230839
30-SEP-2024,Central Asset Investments & Management Holdings (HK) Ltd,483286
30-SEP-2024,"Centiva Capital, LP",2329767
30-SEP-2024,"Centerpoint Advisors, LLC",5
30-SEP-2024,CenterBook Partners LP,26675666
30-SEP-2024,Cedrus LLC,474119
30-SEP-2024,"Cedar Wealth Management, LLC",599107
30-SEP-2024,"Catalytic Wealth RIA, LLC",1002400
30-SEP-2024,"Catalina Capital Group, LLC",466620
30-SEP-2024,"Castleview Partners, LLC",1023
30-SEP-2024,CastleKnight Management LP,14373563
30-SEP-2024,"Clarius Group, LLC",968237
30-SEP-2024,"Clark Capital Management Group, Inc.",797420
30-SEP-2024,Clean Yield Group,82492
30-SEP-2024,"Clear Creek Financial Management, LLC",346632
30-SEP-2024,Cordatus Wealth Management LLC,767
30-SEP-2024,Coppell Advisory Solutions LLC,68165
30-SEP-2024,"Copley Financial Group, Inc.",5833
30-SEP-2024,"Copeland Capital Management, LLC",2500
30-SEP-2024,Cooper Financial Group,1394696
30-SEP-2024,"Continuum Advisory, LLC",635444
30-SEP-2024,Consolidated Portfolio Review Corp,239143
30-SEP-2024,"Connor, Clark & Lunn Investment Management Ltd.",1229877
30-SEP-2024,"Connective Capital Management, LLC",1941652
30-SEP-2024,"Connecticut Wealth Management, LLC",496895
30-SEP-2024,"Concurrent Investment Advisors, LLC",1051237
30-SEP-2024,Concord Wealth Partners,5000
30-SEP-2024,Compass Wealth Management LLC,63327
30-SEP-2024,Columbia Asset Management,2255
30-SEP-2024,"Colony Group, LLC",44323525
30-SEP-2024,Colonial Trust Co / SC,2030
30-SEP-2024,Colonial Trust Advisors,16665
30-SEP-2024,"Cohen Capital Management, Inc.",309969
30-SEP-2024,CloudAlpha Capital Management Limited/Hong Kong,499950
30-SEP-2024,"Clearwater Capital Advisors, LLC",476619
30-SEP-2024,"Clearstead Advisors, LLC",502860
30-SEP-2024,"Clearbridge Investments, LLC",1015937015
30-SEP-2024,"Clear Harbor Asset Management, LLC",2703063
30-SEP-2024,"Cassady Schiller Wealth Management, LLC",21665
30-SEP-2024,"CarsonAllaria Wealth Management, Ltd.",8391
30-SEP-2024,OPTIMUM INVESTMENT ADVISORS,87491
30-SEP-2024,COMMERCE BANK,1983968
30-SEP-2024,"CRITERION CAPITAL ADVISORS, LLC",18410
30-SEP-2024,CREATIVE FINANCIAL DESIGNS INC /ADV,66719
30-SEP-2024,COZAD ASSET MANAGEMENT INC,9769023
30-SEP-2024,COUNTRY TRUST BANK,62753724
30-SEP-2024,"CONTRAVISORY INVESTMENT MANAGEMENT, INC.",3333
30-SEP-2024,"CONTINENTAL INVESTORS SERVICES, INC.",232725
30-SEP-2024,CONNABLE OFFICE INC,1266540
30-SEP-2024,CONGRESS ASSET MANAGEMENT CO,10350676
30-SEP-2024,"CONCOURSE FINANCIAL GROUP SECURITIES, INC.",2013132
30-SEP-2024,"COMMONWEALTH EQUITY SERVICES, LLC",37179
30-SEP-2024,COMMERZBANK AKTIENGESELLSCHAFT /FI,208
30-SEP-2024,COLDSTREAM CAPITAL MANAGEMENT INC,3834212
30-SEP-2024,Carr Financial Group Corp,464954
30-SEP-2024,CNB Bank,419958
30-SEP-2024,"CLOVERFIELDS CAPITAL GROUP, LP",2437256
30-SEP-2024,"CLARIS ADVISORS, LLC / MO /",6666
30-SEP-2024,"CIM, LLC",2005633
30-SEP-2024,CIBC WORLD MARKETS CORP,1720661
30-SEP-2024,CIBC WORLD MARKET INC.,13932
30-SEP-2024,CIBC Private Wealth Group LLC,126212737
30-SEP-2024,CIBC Asset Management Inc,20900534
30-SEP-2024,CI INVESTMENTS INC.,512
30-SEP-2024,"CHOREO, LLC",5933830
30-SEP-2024,CHILTON INVESTMENT CO INC.,10842249
30-SEP-2024,CTC LLC,16125887
30-SEP-2024,CULLINAN ASSOCIATES INC,213345
30-SEP-2024,"CUSTOM INDEX SYSTEMS, LLC",301637
30-SEP-2024,"CVA Family Office, LLC",375796
30-SEP-2024,Carnegie Investment Counsel,1050024
30-SEP-2024,"Carmichael Hill & Associates, Inc.",113322
30-SEP-2024,Carmel Capital Management L.L.C.,12291271
30-SEP-2024,"Caprock Group, LLC",3994443
30-SEP-2024,"Capital Investment Advisory Services, LLC",273306
30-SEP-2024,"Capital Investment Advisors, LLC",340747
30-SEP-2024,"Capital Advisory Group Advisory Services, LLC",420791
30-SEP-2024,"Capital Advisors, Ltd. LLC",80
30-SEP-2024,"Cape Investment Advisory, Inc.",10832
30-SEP-2024,"Canvas Wealth Advisors, LLC",365828
30-SEP-2024,"Canopy Partners, LLC",483285
30-SEP-2024,"Canal Capital Management, LLC",5173705
30-SEP-2024,Campbell & CO Investment Adviser LLC,1452355
30-SEP-2024,"Cambridge Investment Research Advisors, Inc.",15865
30-SEP-2024,"Callan Family Office, LLC",277472
30-SEP-2024,"Callan Capital, LLC",1359031
30-SEP-2024,Calamos Wealth Management LLC,3732127
30-SEP-2024,Calamos Advisors LLC,10358131
30-SEP-2024,"Caitlin John, LLC",21635
30-SEP-2024,"Cable Hill Partners, LLC",845749
30-SEP-2024,CYPRESS FUNDS LLC,14474386
30-SEP-2024,"CWM, LLC",1703
30-SEP-2024,"CWA Asset Management Group, LLC",1372363
30-SEP-2024,Core Alternative Capital,14999
30-SEP-2024,Core Wealth Partners LLC,229144
30-SEP-2024,"CoreCap Advisors, LLC",286679
30-SEP-2024,EARNEST PARTNERS LLC,2479752
30-SEP-2024,"EVOKE WEALTH, LLC",354596
30-SEP-2024,EVERMAY WEALTH MANAGEMENT LLC,3333
30-SEP-2024,EVERGREEN CAPITAL MANAGEMENT LLC,5258641
30-SEP-2024,"EVENTIDE ASSET MANAGEMENT, LLC",52641402
30-SEP-2024,"ESL Trust Services, LLC",11666
30-SEP-2024,EQUITABLE TRUST CO,1069893
30-SEP-2024,"EP Wealth Advisors, LLC",1885924
30-SEP-2024,ENVESTNET ASSET MANAGEMENT INC,317247360
30-SEP-2024,EDMOND DE ROTHSCHILD HOLDING S.A.,75826
30-SEP-2024,EDGEWOOD MANAGEMENT LLC,1855623586
30-SEP-2024,EASTERN BANK,273306
30-SEP-2024,"EAGLE ROCK INVESTMENT COMPANY, LLC",242476
30-SEP-2024,"Corebridge Financial, Inc.",5135320
30-SEP-2024,EAGLE GLOBAL ADVISORS LLC,5559242
30-SEP-2024,EAGLE ASSET MANAGEMENT INC,971400
30-SEP-2024,"E Fund Management (Hong Kong) Co., Ltd.",1
30-SEP-2024,Dynamic Advisor Solutions LLC,1330034
30-SEP-2024,"Dunhill Financial, LLC",344541
30-SEP-2024,"Duncan Williams Asset Management, LLC",221645
30-SEP-2024,"Douglass Winthrop Advisors, LLC",8378329
30-SEP-2024,Dogwood Wealth Management LLC,11734
30-SEP-2024,"Diversify Advisory Services, LLC",2133176
30-SEP-2024,"Diversified, LLC",230810
30-SEP-2024,Diversified Trust Co,2451421
30-SEP-2024,"EXCHANGE TRADED CONCEPTS, LLC",2908043
30-SEP-2024,"EXENCIAL WEALTH ADVISORS, LLC",13026122
30-SEP-2024,Eagle Bay Advisors LLC,91658
30-SEP-2024,"Edge Capital Group, LLC",244142
30-SEP-2024,FERNBRIDGE CAPITAL MANAGEMENT LP,27729727
30-SEP-2024,"FDx Advisors, Inc.",642
30-SEP-2024,FARMERS & MERCHANTS TRUST Co OF LONG BEACH,379962
30-SEP-2024,"FAIRFIELD, BUSH & CO.",3223967
30-SEP-2024,FACTORY MUTUAL INSURANCE CO,49929173
30-SEP-2024,"Executive Wealth Management, LLC",2021436
30-SEP-2024,"Exchange Capital Management, Inc.",1091558
30-SEP-2024,"EverSource Wealth Advisors, LLC",434936
30-SEP-2024,"Ethos Financial Group, LLC",238000
30-SEP-2024,Ethic Inc.,12504709
30-SEP-2024,Essex Savings Bank,525778
30-SEP-2024,"Ervin Investment Management, LLC",448289
30-SEP-2024,"Envestnet Portfolio Solutions, Inc.",10091351
30-SEP-2024,"Ensign Peak Advisors, Inc",60271473
30-SEP-2024,Engineers Gate Manager LP,342466
30-SEP-2024,"Empower Advisory Group, LLC",492467
30-SEP-2024,"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",300804
30-SEP-2024,"Empirical Asset Management, LLC",220096
30-SEP-2024,"Empire Financial Management Company, LLC",1100723
30-SEP-2024,"Ellevest, Inc.",479952
30-SEP-2024,"Elite Wealth Management, Inc.",4053761
30-SEP-2024,"Eldred Rock Partners, LLC",10515615
30-SEP-2024,Eisler Capital (US) LLC,32052628
30-SEP-2024,"Diversified Enterprises, LLC",230810
30-SEP-2024,"DiNuzzo Private Wealth, Inc.",5833
30-SEP-2024,Destination Wealth Management,22996480
30-SEP-2024,"DAYMARK WEALTH PARTNERS, LLC",1807534
30-SEP-2024,DAVENPORT & Co LLC,1890133
30-SEP-2024,"D.B. Root & Company, LLC",448289
30-SEP-2024,D.A. DAVIDSON & CO.,2951446
30-SEP-2024,"Cyrus J. Lawrence, LLC",1165
30-SEP-2024,"Cyndeo Wealth Partners, LLC",2661795
30-SEP-2024,"Cutter & CO Brokerage, Inc.",265440
30-SEP-2024,"Curi RMB Capital, LLC",271913
30-SEP-2024,Csenge Advisory Group,1514953
30-SEP-2024,"Crossmark Global Holdings, Inc.",24523
30-SEP-2024,Cromwell Holdings LLC,598274
30-SEP-2024,"Crestwood Advisors Group, LLC",492451
30-SEP-2024,"Crestline Management, LP",4494551
30-SEP-2024,"Cresta Advisors, Ltd.",416625
30-SEP-2024,"Cresset Asset Management, LLC",1105736
30-SEP-2024,Creekmur Asset Management LLC,37496
30-SEP-2024,"CreativeOne Wealth, LLC",1110457
30-SEP-2024,Creative Planning,21584436
30-SEP-2024,Cox Capital Mgt LLC,6237290
30-SEP-2024,Covestor Ltd,9
30-SEP-2024,"Covenant Partners, LLC",2138120
30-SEP-2024,"Covenant Asset Management, LLC",15070160
30-SEP-2024,Cornerstone Planning Group LLC,47914
30-SEP-2024,Corient Private Wealth LLC,187301249
30-SEP-2024,DAVIS R M INC,43276130
30-SEP-2024,DE BURLO GROUP INC,19452221
30-SEP-2024,"Delos Wealth Advisors, LLC",1667
30-SEP-2024,"DEEPWATER ASSET MANAGEMENT, LLC",1489851
30-SEP-2024,"DecisionPoint Financial, LLC",3333
30-SEP-2024,"Darwin Wealth Management, LLC",19998
30-SEP-2024,Darden Wealth Group Inc,1288375
30-SEP-2024,Dantai Capital Ltd,2916375
30-SEP-2024,Daiwa Securities Group Inc.,5025
30-SEP-2024,DUNCKER STREETT & CO INC,109156
30-SEP-2024,DSM Capital Partners LLC,157366762
30-SEP-2024,"DRIVE WEALTH MANAGEMENT, LLC",3412
30-SEP-2024,"DOVER ADVISORS, LLC",533280
30-SEP-2024,DORCHESTER WEALTH MANAGEMENT Co,212479
30-SEP-2024,"DOLIVER ADVISORS, LP",1830650
30-SEP-2024,"DOHJ, LLC",937833
30-SEP-2024,"DMC Group, LLC",674099
30-SEP-2024,"DIVERSIFY WEALTH MANAGEMENT, LLC",1346554
30-SEP-2024,DIMENSIONAL FUND ADVISORS LP,652872388
30-SEP-2024,DIMENSION CAPITAL MANAGEMENT LLC,651602
30-SEP-2024,"DHJJ Financial Advisors, Ltd.",834
30-SEP-2024,"DGS Capital Management, LLC",914909
30-SEP-2024,DF DENT & CO INC,50973990
30-SEP-2024,DENALI ADVISORS LLC,414959
30-SEP-2024,DELTEC ASSET MANAGEMENT LLC,2916375
30-SEP-2024,DELTA ASSET MANAGEMENT LLC/TN,833
