FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
"Simplicity Solutions, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912400.0,5471892.0,7262725.0,5479247.0,5392298.0,0.0,0.0,0.0,0.0
"Simplicity Wealth,LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6810768.0,6677424.0,0.0,244657.0
Simplify Asset Management Inc.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,212506.0,238430.0,242618.0,255682.0,416624.0,0.0
"Single Point Partners, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,345.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sivia Capital Partners, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065744.0,708443.0,855002.0,670766.0,589118.0
Sky Investment Group LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237033.0
"SkyOak Wealth, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296685.0,0.0,0.0,0.0,0.0,0.0
"SkyView Investment Advisors, LLC",0.0,0.0,0.0,3.0,4.0,4.0,618.0,690.0,698.0,511.0,577.0,741.0,984.0,802.0,693.0,0.0,1380.0,1460.0,0.0,0.0
"SlateStone Wealth, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.0,2304.0,5695.0,3627.0,6669.0,6139.0
"Slow Capital, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,1824467.0,2869276.0,3000585.0,2586688.0,3335918.0,4425584.0,4233361.0,3539896.0,3022037.0
Smartleaf Asset Management LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11366.0,307574.0,869696.0,614324.0,1248196.0
Smith Salley Wealth Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18533938.0,20902769.0,17567770.0,19586281.0
"Smith, Salley & Associates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,587.0,8082000.0,10547733.0,11627630.0,9910709.0,13363179.0,0.0,0.0,0.0,0.0
