ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0001137774-22-000032	130101	0000861177	028-02682			UBS ASSET MANAGEMENT AMERICAS INC
0001137774-22-000032	130102	0001040188	028-06354			VICTORY CAPITAL MANAGEMENT INC
0001137774-22-000032	130103	0001015308	028-05670			WEDGE CAPITAL MANAGEMENT L L P/NC
0001137774-22-000032	130104	0000902219	028-04557			WELLINGTON MANAGEMENT GROUP LLP
0001137774-22-000032	130105	0001138897	028-10245			Western Asset Management Company, LLC
0001137774-22-000032	130106	0001644956	028-17022			WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC
0001137774-22-000032	130107	0000354204	028-01186			DIMENSIONAL FUND ADVISORS LP
0001137774-22-000032	130108	0001137774	028-10077			PRUDENTIAL FINANCIAL INC
0001137774-22-000032	130064	0000053417	028-00074			JENNISON ASSOCIATES LLC
0001137774-22-000032	130065	0001316541	028-11173			PGIM Quantitative Solutions LLC
0001137774-22-000032	130066	0000946754	028-04217			PGIM, Inc.
0001137774-22-000032	130067	0001109448	028-10562			ALLIANCEBERNSTEIN L.P.
0001137774-22-000032	130068	0001493338	028-13991			Allianz Global Investors U.S. LLC
0001137774-22-000032	130069	0001387941	028-12259			ALPHASIMPLEX GROUP, LLC
0001137774-22-000032	130070	0001167557	028-10120			AQR CAPITAL MANAGEMENT LLC
0001137774-22-000032	130071	0001086363	028-04293			BLACKROCK FINANCIAL MANAGEMENT INC/DE
0001137774-22-000032	130072	0001426459	028-12736			BlackRock Internationl, Ltd.
0001137774-22-000032	130073	0001559921	028-15053			BLACKROCK (SINGAPORE) LTD.
0001137774-22-000032	130074	0000829108	028-02204			Brandywine Global Investment Management, LLC
0001137774-22-000032	130075	0001114667	028-05775			Brown Advisory LLC
0001137774-22-000032	130076	0000895213	028-04457			CAPITAL INTERNATIONAL INC /CA/
0001137774-22-000032	130077	0001348883	028-11611			Clearbridge Investments, LLC
0001137774-22-000032	130078	0000845563	028-02405			COHEN & STEERS CAPITAL MANAGEMENT INC
0001137774-22-000032	130079	0001301743	028-11239			CoreCommodity Management, LLC
0001137774-22-000032	130080	0000728575	028-01203			CS MCKEE LP
0001137774-22-000032	130081	0001015083	028-05618			EMERALD ADVISERS, LLC
0001137774-22-000032	130082	0001385495	028-12282			FIAM LLC
0001137774-22-000032	130083	0001014736	028-05582			FIRST QUADRANT L P/CA
0001137774-22-000032	130084	0000898420	028-03578			FRANKLIN ADVISERS INC
0001137774-22-000032	130085	0001229262	028-10981			GOLDMAN SACHS ASSET MANAGEMENT, L.P.
0001137774-22-000032	130086	0001164833	028-10068			HOTCHKIS & WILEY CAPITAL MANAGEMENT LLC
0001137774-22-000032	130087	0001363391	028-11937			J.P. Morgan Investment Management Inc.
0001104659-22-022302	129539	0001347683	028-11678			Haverford Financial Services, Inc.
0001104659-22-022302	129538	0000842941	028-02396			Haverford Trust Co
0001127990-22-000001	129675	0001749768				Impax Asset Management Group plc
0001127990-22-000001	129676	0001428948				Impax Asset Management LTD
0001127990-22-000001	129677	0001634155				Impax Asset Management (AIFM) Ltd
0000919574-22-001440	129368	0001459270	028-13772			Freshford Capital Management, LLC
0001085146-22-001021	129583	0001105467	028-05505			SAWGRASS ASSET MANAGEMENT LLC
0001085146-22-001021	129582	0000932859	028-04558			PARAMETRIC PORTFOLIO ASSOCIATES LLC
0000950123-22-002809	129744		028-11197			Cohen & Steers Capital Management, Inc.
0000950123-22-002809	129743		028-01091			American Century Investment Management, Inc.
0000950123-22-002809	129742		028-10562			AllianceBernstein L.P.
0000950123-22-002809	129741		028-10368			DIFA, Macquarie Investment Management
0000950123-22-002809	129740		028-10904			Janus Henderson Group Plc
0000950123-22-002809	129751		028-04139			Eaton Vance Management
0000950123-22-002809	129745		028-10981			Goldman Sachs Asset Management, L.P.
0000950123-22-002809	129748		028-00399			SSgA Funds Management, Inc.
0000950123-22-002809	129747		028-03432			Morgan Stanley Investment Management, Inc.
0000950123-22-002809	129746		028-04968			MFS Investment Management
0000950123-22-002809	129750		028-04490			Vontobel Asset Management, Inc.
0000950123-22-002809	129749		028-00115			T. Rowe Price Associates, Inc.
0001634155-22-000001	129580	0001127990				IMPAX ASSET MANAGEMENT LLC
0001634155-22-000001	129578	0001749768				Impax Asset Management Group plc
0001634155-22-000001	129579	0001428948				Impax Asset Management LTD
0001428948-22-000002	129817	0001634155				Impax Asset Management (AIFM) Ltd
0001428948-22-000002	129816	0001749768				Impax Asset Management Group plc
0001428948-22-000002	129818	0001127990				IMPAX ASSET MANAGEMENT LLC
0000950123-22-002800	129550		028-14349			Brookfield Asset Management Inc.
0001730859-22-000002	129849	0001731509	028-18608			SB INVESTMENT ADVISERS (UK) LTD
0001507678-22-000003	129283					RP Management, LLC
0000950123-22-002794	129405		028-14349			Brookfield Asset Management Inc.
0001567619-22-004063	129483	0001027796	028-03791			PZENA INVESTMENT MANAGEMENT LLC
0001567619-22-004063	129482	0001891811	028-21404			Newton Investment Management North America, LLC
0001567619-22-004063	129481	0001800336	028-19790			National Investment Services of America, LLC
0001567619-22-004063	129480	0000912938	028-04968			MASSACHUSETTS FINANCIAL SERVICES CO /MA/
0001567619-22-004063	129479	0001207017	028-10469			LAZARD ASSET MANAGEMENT LLC
0001567619-22-004063	129478	0001164833	028-10068			HOTCHKIS & WILEY CAPITAL MANAGEMENT LLC
0001567619-22-004063	129477	0001415345	028-16341			Hillcrest Asset Management LLC
0001567619-22-004063	129476	0001573913	028-15710			Foundry Partners, LLC
0001567619-22-004063	129475	0001165797	028-11728			CAUSEWAY CAPITAL MANAGEMENT LLC
0001567619-22-004063	129474	0001107261	028-05563			BRIDGEWAY CAPITAL MANAGEMENT, LLC
0001567619-22-004063	129473	0000829108	028-02204			Brandywine Global Investment Management, LLC
0001567619-22-004063	129472	0000313028	028-01006			BARROW HANLEY MEWHINNEY & STRAUSS LLC
0001567619-22-004063	129471	0000872259	028-02825			BAHL & GAYNOR INC
0001567619-22-004063	129470	0001697748	028-17768			ARK Investment Management LLC
0001567619-22-004063	129469	0000860644	028-02634			Aristotle Capital Management, LLC
0001567619-22-004063	129468	0000052388	028-01091			AMERICAN CENTURY INVESTMENT MANAGEMENT INC
0001567619-22-004063	129467	0001598894	028-16037			AHL Partners LLP
0001567619-22-004063	129466	0001544935	028-14936			Aberdeen Asset Managers Ltd
0001567619-22-004063	129493	0001316915	028-11061			Zebra Capital Management LLC
0001567619-22-004063	129492	0001015308	028-05670			WEDGE CAPITAL MANAGEMENT L L P/NC
0001567619-22-004063	129491	0001061186	028-07104			WCM INVESTMENT MANAGEMENT, LLC
0001567619-22-004063	129490	0000883961	028-03589			TOCQUEVILLE ASSET MANAGEMENT L.P.
0001567619-22-004063	129489	0001259887	028-10665			LONDON CO OF VIRGINIA
0001567619-22-004063	129488	0001314440	028-11261			Stephens Investment Management Group LLC
0001567619-22-004063	129487	0001540306	028-16390			Strategic Income Management, LLC
0001567619-22-004063	129486	0000938487	028-04720			SSI INVESTMENT MANAGEMENT LLC
0001567619-22-004063	129484	0001177244	028-10254			SHAPIRO CAPITAL MANAGEMENT LLC
0001567619-22-004063	129485	0001591307	028-17328			Sound Point Capital Management, LP
0000950123-22-002791	129847		028-14349			Brookfield Asset Management Inc.
0000950123-22-002788	127628		028-14349			Brookfield Asset Management Inc.
0000919574-22-001414	127149	0001050417	028-10718			CONTRARIAN CAPITAL MANAGEMENT, L.L.C.
0001104659-22-022261	129008	0001512397	028-14346			Knighthead Capital Management, LLC
0000950123-22-002783	127748		028-14349			Brookfield Asset Management Inc.
0000950123-22-002781	128110		028-14349			Brookfield Asset Management Inc.
0000950123-22-002779	128615		028-14349			Brookfield Asset Management Inc.
0001532155-22-000009	127410	0001109448	028-10562			ALLIANCEBERNSTEIN L.P.
0001172661-22-000541	127093	0001470876	028-13894			Freestone Capital Holdings, LLC
0001349353-22-000002	128172	0001349353				united american securities inc. (d/b/a uas asset management)
0001062993-22-004135	127331	0001421578	028-14469			PUTNAM INVESTMENTS LLC
0000950123-22-002772	128798		028-21340			Oaktree Fund Advisors, LLC
0000950123-22-002772	128797		028-05050			Oaktree Capital Management, L.P.
0001085146-22-001004	128898	0001663865	028-17459			Orbis Allan Gray Ltd
0001085146-22-001003	128807	0001663865	028-17459			Orbis Allan Gray Ltd
0001172661-22-000534	128900	0001388805	028-12378			NEW MOUNTAIN VANTAGE ADVISERS, L.L.C.
0001768723-22-000001	129138	0001050442	028-06630			DISCIPLINED GROWTH INVESTORS INC /MN
0001768723-22-000001	129139	0000902219	028-04557			WELLINGTON MANAGEMENT GROUP LLP
0001768723-22-000001	129140	0000913414	028-03946			BlackRock Institutional Trust Company, N.A.
0001768723-22-000001	129141	0000314965	028-00096			CAPITAL GUARDIAN TRUST CO
0001768723-22-000001	129147	0001256909	028-10487			Northern Trust Investments, Inc
0001768723-22-000001	129143	0001428948	028-13410			Impax Asset Management LTD
0001768723-22-000001	129144	0000885062	028-03139			BROWN CAPITAL MANAGEMENT LLC
0001768723-22-000001	129145	0001088876	028-04841			BAILLIE GIFFORD & CO LTD
0001768723-22-000001	129146	0001234074	028-11833			SPRUCEGROVE INVESTMENT MANAGEMENT LTD
0001768723-22-000001	129137	0001276918	028-10622			ZEVENBERGEN CAPITAL INVESTMENTS LLC
0001768723-22-000001	129142	0001164833	028-10068			HOTCHKIS & WILEY CAPITAL MANAGEMENT LLC
0000719220-22-000006	129087					028-06460 S&T Bank
0001172661-22-000528	127163	0001634047	028-16741			Vident Investment Advisory, LLC
0001062993-22-004115	128677	0001421578	028-14469			PUTNAM INVESTMENTS LLC
0001352022-22-000001	127043	0001276918	028-10622			ZEVENBERGEN CAPITAL INVESTMENTS LLC
0001352022-22-000001	127044	0001050442	028-06630			DISCIPLINED GROWTH INVESTORS INC /MN
0001352022-22-000001	127045	0000902219	028-04557			WELLINGTON MANAGEMENT GROUP LLP
0001352022-22-000001	127046	0000913414	028-03946			BlackRock Institutional Trust Company, N.A.
0001352022-22-000001	127047	0000314965	028-00096			CAPITAL GUARDIAN TRUST CO
0001352022-22-000001	127053	0001256909	028-10487			Northern Trust Investments, Inc
0001352022-22-000001	127049	0001428948	028-13410			Impax Asset Management LTD
0001352022-22-000001	127050	0000885062	028-03139			BROWN CAPITAL MANAGEMENT LLC
0001352022-22-000001	127051	0001088876	028-04841			BAILLIE GIFFORD & CO LTD
0001352022-22-000001	127052	0001234074	028-11833			SPRUCEGROVE INVESTMENT MANAGEMENT LTD
0001352022-22-000001	127048	0001164833	028-10068			HOTCHKIS & WILEY CAPITAL MANAGEMENT LLC
0001731393-22-000001	127040	0001719087	028-18524			Diametric Capital, LP
0001172661-22-000516	128107	0001393825	028-12909			Hudson Bay Capital Management LP
0001172661-22-000516	128109	0001595932	028-17294			GUARDIAN POINT CAPITAL, LP
0001172661-22-000516	128108	0001454027	028-13309			Verition Fund Management LLC
0001402828-22-000002	127853		028-17598			Russell Investments Group, Ltd.
0001402828-22-000002	127854		028-10477			Columbia Management Investment Advisers, LLC
0001315863-22-000115	129092		028-17769			Oribel Capital Management, LP
0001398344-22-003141	128996		028-14357			Water Asset Management LLC
0001398344-22-003141	128995		028-10662			MENDON CAPITAL ADVISORS CORP
0001692067-22-000002	127085	0001772937	028-19460			Tolleson Wealth Management, Inc.
0000950123-22-002755	127417					SkyKnight Capital, L.P.
0001104659-22-022180	127353	0001802900	028-20101			Mirova US LLC
0001772938-22-000001	128367	0001772937	028-19460			Tolleson Wealth Management, Inc.
0001833561-22-000002	127593	0000318989	028-00939			FIL Ltd
0000919574-22-001372	128378	0001312988	028-14378			Berkshire Partners LLC
0000919574-22-001372	128377	0001505183	028-14383			Stockbridge Partners LLC
0001632425-22-000002	127838	0000318989	028-00939			FIL Ltd
0001632426-22-000002	127456	0000318989	028-00939			FIL Ltd
0001105685-22-000001	128404	0000918537	028-13081			PRICE MICHAEL F
0001833560-22-000002	129065	0000318989	028-00939			FIL Ltd
0001559265-22-000001	128773	0000764068	028-01490			Legal & General Group Plc
0001104659-22-022147	129192		028-12259			AlphaSimplex Group, LLC
0001104659-22-022147	129193		028-05733			Gateway Investment Advisers, LLC
0001104659-22-022147	129194		028-2013			Harris Associates L.P.
0001104659-22-022147	129195		028-398			Loomis, Sayles & Company, L.P.
0001104659-22-022147	129197		028-5840			Vaughan Nelson Investment Management, L.P.
0001104659-22-022147	129191		028-6538			AEW Capital Management, L.P.
0001104659-22-022147	129196		028-5788			Natixis Advisors, L.P.
0001398344-22-003134	127126		028-00460			Pitcairn Company
0000950123-22-002740	128997		028-13925			Meiji Yasuda Asset Management Co Ltd.
0001495115-22-000001	127476	0000764068	028-01490			Legal & General Group Plc
0001796292-22-000002	127430	0000318989	028-00939			FIL Ltd
0001104659-22-022136	127128		028-19315			Mirova
0001104659-22-022136	127127		028-10092			Natixis Investment Managers International
0001104659-22-022136	127130		028-19252			Ossiam
0001104659-22-022136	127129		028-19259			Seeyond
0001758149-22-000002	127597	0000318989	028-00939			FIL Ltd
0000919574-22-001367	128511	0001505183	028-14383			Stockbridge Partners LLC
0000919574-22-001367	128513	0001597787	028-16060			BPSP, L.P.
0000919574-22-001367	128512	0001312988	028-14378			Berkshire Partners LLC
0000950123-22-002734	128541		028-00140			Ameriprise Certificate Co
0000950123-22-002734	128542		028-00143			RiverSource Life Insurance Co
0000950123-22-002734	128551		028-10849			Thames River Capital LLP
0000950123-22-002734	128544		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-002734	128545		028-14918			Ameriprise Financial Services, LLC
0000950123-22-002734	128546		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-002734	128547		028-18942			Ameriprise Bank, FSB
0000950123-22-002734	128548		028-10846			BMO Asset Management Ltd
0000950123-22-002734	128549		028-17429			Pyrford International Ltd
0000950123-22-002734	128550		028-12261			LGM Investments Ltd
0000950123-22-002734	128540		028-10458			Ameriprise Trust Co
0000950123-22-002734	128539		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-002734	128538		028-00139			Amerprise Financial, Inc
0000950123-22-002734	128543		028-10460			RiverSource Life Insurance Co of New York
0001632423-22-000002	128402	0000318989	028-00939			FIL Ltd
0001104659-22-022131	128984		028-6808			Natixis Investment Managers, LLC
0001104659-22-022131	128985		028-19314			Natixis Investment Managers SA
0000950123-22-002732	128963		028-00140			Ameriprise Certificate Co
0000950123-22-002732	128964		028-00143			RiverSource Life Insurance Co
0000950123-22-002732	128965		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-002732	128967		028-14918			Ameriprise Financial Services, LLC
0000950123-22-002732	128968		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-002732	128969		028-18942			Ameriprise Bank, FSB
0000950123-22-002732	128970		028-10846			BMO Asset Management Ltd
0000950123-22-002732	128971		028-17429			Pyrford International Ltd
0000950123-22-002732	128972		028-12261			LGM Investments Ltd
0000950123-22-002732	128973		028-10849			Thames River Capital LLP
0000950123-22-002732	128962		028-10458			Ameriprise Trust Co
0000950123-22-002732	128961		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-002732	128960		028-00139			Amerprise Financial, Inc
0000950123-22-002732	128966		028-10644			Threadneedle Asset Management Holdings LTD
0001298983-22-000001	127688	0001357550				Weiss Asset Management LP
0001062993-22-004080	127328	0001560717	028-15165			Horizon Investments, LLC
0001632421-22-000002	127813	0000318989	028-00939			FIL Ltd
0001398344-22-003130	127139	0000315014	028-00460			PITCAIRN CO
0000950123-22-002729	128140		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-002729	128141		028-14918			Ameriprise Financial Services, LLC
0000950123-22-002729	128142		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-002729	128143		028-18942			Ameriprise Bank, FSB
0000950123-22-002729	128144		028-10846			BMO Asset Management Ltd
0000950123-22-002729	128145		028-17429			Pyrford International Ltd
0000950123-22-002729	128146		028-12261			LGM Investments Ltd
0000950123-22-002729	128147		028-10849			Thames River Capital LLP
0000950123-22-002729	128134		028-00139			Amerprise Financial, Inc
0000950123-22-002729	128135		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-002729	128136		028-10458			Ameriprise Trust Co
0000950123-22-002729	128137		028-00140			Ameriprise Certificate Co
0000950123-22-002729	128138		028-00143			RiverSource Life Insurance Co
0000950123-22-002729	128139		028-10460			RiverSource Life Insurance Co of New York
0001796291-22-000002	128772	0000318989	028-00939			FIL Ltd
0001357643-22-000001	127077	0001357550				Weiss Asset Management LP
0001567619-22-004001	127650	0001556785	028-15045			Vulcan Value Partners, LLC
0001567619-22-004001	127651	0001541448	028-14794			Veritas Asset Management LLP
0001567619-22-004001	127652	0001215838	028-13273			JUPITER ASSET MANAGEMENT LTD
0001567619-22-004001	127653	0001579254	028-15537			East Coast Asset Management, LLC.
0001567619-22-004001	127654	0001316926	028-11073			Polaris Capital Management, LLC
0001567619-22-004001	127655	0001428569	028-13025			Holowesko Partners Ltd.
0001567619-22-004001	127656	0001290668	028-11076			Sustainable Growth Advisers, LP
0001567619-22-004001	127657	0001742647	028-19251			Moerus Capital Management LLC
0001567619-22-004001	127658	0001765388	028-18978			Metropolis Capital Ltd
0001567619-22-004001	127659	0001353312	028-11746			TREMBLANT CAPITAL GROUP
0001567619-22-004001	127660	0001742040	028-18857			Brown Advisory Ltd
0001567619-22-004001	127661	0000053417	028-00074			Jennison Associates LLC
0001567619-22-004001	127662	0001484150	028-13815			Lindsell Train Ltd
0001567619-22-004001	127663	0000052388	028-01091			AMERICAN CENTURY INVESTMENT MANAGEMENT INC
0001567619-22-004001	127664	0001681639	028-17489			Coronation Investment Management International (Pty) Ltd
0001567619-22-004001	127665	0001601407	028-16709			Troy Asset Management Ltd
0001567619-22-004001	127649	0001305841	028-10968			Epoch Investment Partners, Inc.
0001567619-22-004001	127647	0001088875	028-04825			Baillie Gifford & Co
0001567619-22-004001	127648	0001508097	028-14100			Sanders Capital, LLC
0001567619-22-004001	127646	0001214639	028-10309			DSM Capital Partners LLC
0001567619-22-004001	127644	0001528593	028-15603			Black Creek Investment Management Inc.
0001567619-22-004001	127645	0001486180	028-13893			River & Mercantile Asset Management LLP
0000950123-22-002724	129205		028-19289			EnerVest, Ltd.
0000950123-22-002722	127483		028-06383			Precept Management, LLC
0001402828-22-000001	128876	0001164508	028-10005			ARROWSTREET CAPITAL, LIMITED PARTNERSHIP
0001720969-22-000001	128782	0001329883	028-11465			Sterling Capital Management LLC
0001720969-22-000001	128780	0001350585	028-11563			Coho Partners, Ltd.
0001720969-22-000001	128781	0000884541	028-03125			TRILLIUM ASSET MANAGEMENT, LLC
0001720969-22-000001	128787	0000897378	028-03434			CONGRESS ASSET MANAGEMENT CO /MA
0001720969-22-000001	128783	0001207017	028-10469			LAZARD ASSET MANAGEMENT LLC
0001720969-22-000001	128784	0001106129	028-03495			JENSEN INVESTMENT MANAGEMENT INC
0001720969-22-000001	128785	0000932859	028-04558			PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001720969-22-000001	128786	0001442056	028-13334			CONFLUENCE INVESTMENT MANAGEMENT LLC
0001899384-22-000002	128085	0000318989	028-00939			FIL Ltd
0000950123-22-002720	127338		028-00139			Amerprise Financial, Inc
0000950123-22-002720	127339		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-002720	127340		028-10458			Ameriprise Trust Co
0000950123-22-002720	127341		028-00140			Ameriprise Certificate Co
0000950123-22-002720	127342		028-00143			RiverSource Life Insurance Co
0000950123-22-002720	127343		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-002720	127351		028-10849			Thames River Capital LLP
0000950123-22-002720	127345		028-14918			Ameriprise Financial Services, LLC
0000950123-22-002720	127346		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-002720	127347		028-18942			Ameriprise Bank, FSB
0000950123-22-002720	127348		028-10846			BMO Asset Management Ltd
0000950123-22-002720	127349		028-17429			Pyrford International Ltd
0000950123-22-002720	127350		028-12261			LGM Investments Ltd
0000950123-22-002720	127344		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-002718	128414		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-002718	128415		028-10458			Ameriprise Trust Co
0000950123-22-002718	128416		028-00140			Ameriprise Certificate Co
0000950123-22-002718	128417		028-00143			RiverSource Life Insurance Co
0000950123-22-002718	128418		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-002718	128419		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-002718	128426		028-10849			Thames River Capital LLP
0000950123-22-002718	128421		028-03639			Columbia Wanger Asset Management, LLC.
0000950123-22-002718	128422		028-18942			Ameriprise Bank, FSB
0000950123-22-002718	128423		028-10846			BMO Asset Management Ltd
0000950123-22-002718	128424		028-17429			Pyrford International Ltd
0000950123-22-002718	128425		028-12261			LGM Investments Ltd
0000950123-22-002718	128420		028-14918			Ameriprise Financial Services, Inc.
0001026420-22-000002	128752	0000315066	028-00451			FMR LLC
0001567619-22-003991	127815	0001649339	028-17276			Scion Asset Management, LLC
0001446209-22-000001	128476	0001841827	028-20870			SIG China Investments Master Fund III, LLLP
0001567619-22-003989	127840	0001649339	028-17276			Scion Asset Management, LLC
0001601774-22-000002	127123	0000315066	028-00451			FMR LLC
0000950123-22-002709	127608		028-10458			Ameriprise Trust Co
0000950123-22-002709	127609		028-00140			Ameriprise Certificate Co
0000950123-22-002709	127610		028-00143			RiverSource Life Insurance Co
0000950123-22-002709	127611		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-002709	127612		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-002709	127613		028-14918			Ameriprise Financial Services, LLC
0000950123-22-002709	127614		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-002709	127615		028-18942			Ameriprise Bank, FSB
0000950123-22-002709	127616		028-10846			BMO Asset Management Ltd
0000950123-22-002709	127617		028-17429			Pyrford International Ltd
0000950123-22-002709	127618		028-12261			LGM Investments Ltd
0000950123-22-002709	127619		028-10849			Thames River Capital LLP
0000950123-22-002709	127606		028-00139			Amerprise Financial, Inc
0000950123-22-002709	127607		028-10477			Columbia Management Investment Advisers, LLC
0001649553-22-000001	128759	0001728194	028-18767			CVI Holdings, LLC
0001081698-22-000003	128345	0001728194	028-18767			CVI Holdings, LLC
0001081698-22-000003	128346	0001841827	028-20870			SIG China Investments Master Fund III, LLLP
0000950123-22-002706	129046		028-00140			Ameriprise Certificate Co
0000950123-22-002706	129047		028-00143			RiverSource Life Insurance Co
0000950123-22-002706	129048		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-002706	129049		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-002706	129050		028-14918			Ameriprise Financial Services, LLC
0000950123-22-002706	129051		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-002706	129052		028-18942			Ameriprise Bank, FSB
0000950123-22-002706	129053		028-10846			BMO Asset Management Ltd
0000950123-22-002706	129054		028-17429			Pyrford International Ltd
0000950123-22-002706	129055		028-12261			LGM Investments Ltd
0000950123-22-002706	129056		028-10849			Thames River Capital LLP
0000950123-22-002706	129045		028-10458			Ameriprise Trust Co
0000950123-22-002706	129043		028-00139			Amerprise Financial, Inc
0000950123-22-002706	129044		028-10477			Columbia Management Investment Advisers, LLC
0001839852-22-000001	127136	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0000715091-22-000002	128904	0000315066	028-00451			FMR LLC
0001136305-22-000001	127248	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0001628277-22-000001	128999	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0001567619-22-003975	128751	0001675855	028-18490			Blue Pool Management Ltd.
0000892712-22-000058	127221		028-13747			Johnson Financial Group, Inc.
0001444949-22-000002	127309	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0000950123-22-002703	128472		028-10849			Thames River Capital LLP
0000950123-22-002703	128464		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-002703	128465		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-002703	128466		028-14918			Ameriprise Financial Services, LLC
0000950123-22-002703	128467		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-002703	128468		028-18942			Ameriprise Bank, FSB
0000950123-22-002703	128469		028-10846			BMO Asset Management Ltd
0000950123-22-002703	128470		028-17429			Pyrford International Ltd
0000950123-22-002703	128471		028-12261			LGM Investments Ltd
0000950123-22-002703	128462		028-00140			Ameriprise Certificate Co
0000950123-22-002703	128461		028-10458			Ameriprise Trust Co
0000950123-22-002703	128460		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-002703	128459		028-00139			Amerprise Financial, Inc
0000950123-22-002703	128463		028-00143			RiverSource Life Insurance Co
0000950123-22-002702	127055		028-00139			Amerprise Financial, Inc
0000950123-22-002702	127056		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-002702	127057		028-10458			Ameriprise Trust Co
0000950123-22-002702	127058		028-00140			Ameriprise Certificate Co
0000950123-22-002702	127059		028-00143			RiverSource Life Insurance Co
0000950123-22-002702	127060		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-002702	127061		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-002702	127062		028-14918			Ameriprise Financial Services, LLC
0000950123-22-002702	127063		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-002702	127064		028-18942			Ameriprise Bank, FSB
0000950123-22-002702	127065		028-10846			BMO Asset Management Ltd
0000950123-22-002702	127066		028-17429			Pyrford International Ltd
0000950123-22-002702	127067		028-12261			LGM Investments Ltd
0000950123-22-002702	127068		028-10849			Thames River Capital LLP
0000811393-22-000005	128329	0001611848	028-16343			BTC Capital Management, Inc.
0001041062-22-000062	127769	0001509874	028-20970			Corbin Capital Partners, L.P.
0001011712-22-000001	127837	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0000892712-22-000057	128887		028-13747			Johnson Financial Group, Inc.
0001629539-22-000002	129106	0000315066	028-00451			FMR LLC
0000950123-22-002700	128223		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-002700	128218		028-00139			Amerprise Financial, Inc
0000950123-22-002700	128219		028-10477			Columbia Management Investment Advisers, LLC
0000950123-22-002700	128220		028-10458			Ameriprise Trust Co
0000950123-22-002700	128221		028-00140			Ameriprise Certificate Co
0000950123-22-002700	128222		028-00143			RiverSource Life Insurance Co
0000950123-22-002700	128231		028-10849			Thames River Capital LLP
0000950123-22-002700	128224		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-002700	128225		028-14918			Ameriprise Financial Services, LLC
0000950123-22-002700	128226		028-03639			Columbia Wanger Asset Management, LLC
0000950123-22-002700	128227		028-18942			Ameriprise Bank, FSB
0000950123-22-002700	128228		028-10846			BMO Asset Management Ltd
0000950123-22-002700	128229		028-17429			Pyrford International Ltd
0000950123-22-002700	128230		028-12261			LGM Investments Ltd
0001446580-22-000001	128824	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0001435066-22-000002	127074	0000312348	028-00398			LOOMIS SAYLES & CO L P
0000918950-22-000001	127851	0001446194	028-13216			SUSQUEHANNA INTERNATIONAL GROUP, LLP
0001567619-22-003968	127499	0000909661	028-03896			FARALLON CAPITAL MANAGEMENT LLC
0001630052-22-000002	127740	0000315066	028-00451			FMR LLC
0000950123-22-002696	127697		028-10458			Ameriprise Trust Co
0000950123-22-002696	127698		028-00140			Ameriprise Certificate Co
0000950123-22-002696	127699		028-00143			RiverSource Life Insurance Co
0000950123-22-002696	127700		028-10460			RiverSource Life Insurance Co of New York
0000950123-22-002696	127701		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-22-002696	127702		028-14918			Ameriprise Financial Services, LLC
