ACCESSION_NUMBER	OTHERMANAGER_SK	CIK	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	NAME
0001567619-21-015740	4636	0001528593	028-15603			Black Creek Investment Management Inc.
0001567619-21-015740	4637	0001486180	028-13893			River & Mercantile Asset Management LLP
0001567619-21-015740	4638	0001214639	028-10309			DSM Capital Partners LLC
0001567619-21-015740	4639	0001088875	028-04825			Baillie Gifford & Co
0001567619-21-015740	4640	0001508097	028-14100			Sanders Capital, LLC
0001567619-21-015740	4641	0001305841	028-10968			Epoch Investment Partners, Inc.
0001567619-21-015740	4642	0001556785	028-15045			Vulcan Value Partners, LLC
0001567619-21-015740	4643	0001541448	028-14794			Veritas Asset Management LLP
0001567619-21-015740	4644	0001215838	028-13273			JUPITER ASSET MANAGEMENT LTD
0001567619-21-015740	4645	0001579254	028-15537			East Coast Asset Management, LLC.
0001567619-21-015740	4646	0001316926	028-11073			Polaris Capital Management, LLC
0001567619-21-015740	4647	0001428569	028-13025			Holowesko Partners Ltd.
0001567619-21-015740	4648	0001290668	028-11076			Sustainable Growth Advisers, LP
0001567619-21-015740	4649	0001742647	028-19251			Moerus Capital Management LLC
0001567619-21-015740	4650	0001765388	028-18978			Metropolis Capital Ltd
0001567619-21-015740	4651	0001353312	028-11746			TREMBLANT CAPITAL GROUP
0001567619-21-015740	4652	0001742040	028-18857			Brown Advisory Ltd
0001567619-21-015740	4653	0000053417	028-00074			Jennison Associates LLC
0001567619-21-015740	4654	0001484150	028-13815			Lindsell Train Ltd
0001567619-21-015740	4655	0000052388	028-01091			AMERICAN CENTURY INVESTMENT MANAGEMENT INC
0001567619-21-015740	4656	0001681639	028-17489			Coronation Investment Management International (Pty) Ltd
0001567619-21-015740	4657	0001601407	028-16709			Troy Asset Management Ltd
0001062993-21-007550	5809	0001560717	028-15165			Horizon Investments, LLC
0000919574-21-005374	6904	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0000921895-21-002100	5008	0001743987	028-18890			Grosvenor Holdings, L.L.C.
0001567619-21-015738	2243	0001399770	028-12880			Kohlberg Kravis Roberts & Co. L.P.
0001567619-21-015736	3577	0001404574	028-14771			683 Capital Management, LLC
0001085146-21-002574	4585	0000932859	028-04558			PARAMETRIC PORTFOLIO ASSOCIATES LLC
0001085146-21-002574	4586	0001105467	028-05505			SAWGRASS ASSET MANAGEMENT LLC
0000921895-21-002099	6386	0001559771	028-16004			Engaged Capital LLC
0000921895-21-002098	10386	0001743987	028-18890			Grosvenor Holdings, L.L.C.
0000921895-21-002097	10417	0001559771	028-16004			Engaged Capital LLC
0001505817-21-000029	10741	0001692234	028-17598			Russell Investments Group, Ltd.
0001505817-21-000029	10740	0001163648	028-10064			CI Investments Inc.
0001567619-21-015730	3565	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001567619-21-015728	2745	0001572664	028-18553			BERYLSON CAPITAL PARTNERS, LLC
0001567619-21-015721	7368	0001399770	028-12880			Kohlberg Kravis Roberts & Co. L.P.
0001104659-21-106113	4438	0001470766	028-15811			SC CHINA HOLDING Ltd
0000919574-21-005366	6144	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0001776936-21-000001	2346	0001632813	028-16985			CMT Capital Markets Trading GmbH
0001104659-21-106110	4025	0001470766	028-15811			SC CHINA HOLDING Ltd
0001062993-21-007548	5306	0001421578	028-14469			PUTNAM INVESTMENTS LLC
0001104659-21-106108	5957	0001470766	028-15811			SC CHINA HOLDING Ltd
0000919574-21-005364	8237	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0001104659-21-106106	3872	0001607841	028-16211			SC US (TTGP), LTD.
0001104659-21-106104	3523	0001470766	028-15811			SC CHINA HOLDING Ltd
0001710618-21-000003	4506	0001388312	028-12337			Weiss Multi-Strategy Advisers LLC
0001710618-21-000003	4509	0001619390	028-16786			Graticule Asia Macro Advisors LLC
0001710618-21-000003	4513	0001325091	028-11377			Marshall Wace North America L.P.
0001710618-21-000003	4512	0001595951	028-20064			Emso Asset Management Ltd
0001710618-21-000003	4508	0001086363	028-04293			BLACKROCK FINANCIAL MANAGEMENT INC/DE
0001710618-21-000003	4507	0001109448	028-10562			ALLIANCEBERNSTEIN L.P.
0001710618-21-000003	4510	0001519964	028-14472			MARSHALL WACE ASIA Ltd
0001710618-21-000003	4511	0001318757	028-11304			MARSHALL WACE, LLP
0000919574-21-005363	4948	0001731159	028-18469			MANA Advisors LLC
0000919574-21-005362	6561	0001633362	028-16562			Simcoe Capital Management, LLC
0001104659-21-106101	5254	0001470766	028-15811			SC CHINA HOLDING Ltd
0001172661-21-001768	6637	0001453072	028-13284			Alyeska Investment Group, L.P.
0001062993-21-007547	6585	0001421578	028-14469			PUTNAM INVESTMENTS LLC
0001104659-21-106096	10408	0001607841	028-16211			SC US (TTGP), LTD.
0001422849-21-000163	7670		028-04461			CAPITAL INTERNATIONAL SARL
0001422849-21-000163	7672		028-18123			Capital Bank & Trust Co
0001422849-21-000163	7671		028-04459			CAPITAL INTERNATIONAL LTD /CA/
0001422849-21-000163	7669		028-04457			CAPITAL INTERNATIONAL INC /CA/
0000919574-21-005361	4975	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0001104659-21-106094	7832	0001607841	028-16211			SC US (TTGP), LTD.
0001731572-21-000008	9848	0001719165	028-18638			Capital Markets Trading UK LLP
0001104659-21-106091	5980	0001607841	028-16211			SC US (TTGP), LTD.
0001104659-21-106088	2057	0001607841	028-16211			SC US (TTGP), LTD.
0001445546-21-003990	2585	0001604488	028-17430			Vivaldi Asset Management, LLC
0001445546-21-003990	2584	0001716774	028-18172			abrdn plc
0001445546-21-003990	2583	0000938487	028-04720			SSI INVESTMENT MANAGEMENT LLC
0001445546-21-003990	2582	0000061227	028-00046			MACKAY SHIELDS LLC
0001445546-21-003990	2581	0001418333	028-13120			MACQUARIE GROUP LTD
0001445546-21-003990	2580	0001388814	028-12170			Energy Income Partners, LLC
0001445546-21-003990	2579	0001442056	028-13334			CONFLUENCE INVESTMENT MANAGEMENT LLC
0001445546-21-003990	2578	0001616525	028-16224			CHARTWELL INVESTMENT PARTNERS, LLC
0001445546-21-003990	2577	0001709632	028-20621			CBOE Vest Financial, LLC
0001104659-21-106085	7484	0001607841	028-16211			SC US (TTGP), LTD.
0001567619-21-015708	4828	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001422849-21-000161	8774		028-15076			Capital International Investors
0001422849-21-000161	8778		028-18123			Capital Bank & Trust Co
0001422849-21-000161	8772		028-12785			Capital Research Global Investors
0001422849-21-000161	8773		028-12786			Capital World Investors
0001422849-21-000161	8775		028-04457			CAPITAL INTERNATIONAL INC /CA/
0001422849-21-000161	8776		028-04461			CAPITAL INTERNATIONAL SARL
0001422849-21-000161	8777		028-04459			CAPITAL INTERNATIONAL LTD /CA/
0000947871-21-000937	9301	0001610189	028-17858			YT Extraction Co Investment Partners, LP
0000947871-21-000937	9302	0001687162	028-17859			YT Extraction Associates LLC
0001567619-21-015707	2975	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001172661-21-001766	10511	0001276525	028-10830			DIKER MANAGEMENT LLC
0001567619-21-015706	3510	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0000919574-21-005353	4517	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0000947871-21-000936	5614	0001688468	028-17883			YT Extraction Co LP
0000947871-21-000936	5613	0001610189	028-17858			YT Extraction Co Investment Partners, LP
0000947871-21-000935	6458	0001577919	028-17861			Yorktown Energy Partners X, L.P.
0000947871-21-000935	6459	0001688467	028-17862			Yorktown X Co LP
0001104659-21-106074	3351	0001607841	028-16211			SC US (TTGP), LTD.
0001104659-21-106071	4347	0001607841	028-16211			SC US (TTGP), LTD.
0001172661-21-001765	5567	0001611613	028-16639			Hitchwood Capital Management LP
0000919574-21-005351	8583	0001179392	028-10385			TWO SIGMA INVESTMENTS, LP
0000919574-21-005350	8957	0001687444				Kite Lake Capital Management (UK) LLP
0000947871-21-000934	7561	0001687163	028-17865			Yorktown XI Associates LLC
0000947871-21-000934	7560	0001667954	028-17860			Yorktown Energy Partners XI, L.P.
0001104659-21-106067	6071	0001607841	028-16211			SC US (TTGP), LTD.
0000947871-21-000933	5504	0001503466	028-17881			Yorktown Energy Partners IX, L.P.
0000947871-21-000933	5505	0001526187	028-17866			Yorktown IX Associates LLC
0001104659-21-106064	9029	0001470766	028-15811			SC CHINA HOLDING Ltd
0001730859-21-000004	3564	0001731509	028-18608			SB INVESTMENT ADVISERS (UK) LTD
0001567619-21-015702	4708	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001567619-21-015701	5144	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001505817-21-000025	4084	0001163648	028-10064			CI Investments Inc.
0001505817-21-000025	4085	0001692234	028-17598			Russell Investments Group, Ltd.
0000947871-21-000932	9265	0001698089	028-17928			Yorktown XI Co LP
0000947871-21-000932	9264	0001667954	028-17860			Yorktown Energy Partners XI, L.P.
0000947871-21-000931	5019	0001503466	028-17881			Yorktown Energy Partners IX, L.P.
0000947871-21-000931	5020	0001689134	028-17867			Yorktown IX Co LP
0001567619-21-015700	5573	0001694217	028-17954			DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main
0001104659-21-106053	5958	0001607841	028-16211			SC US (TTGP), LTD.
0000947871-21-000930	8759	0001473117	028-17367			Yorktown VIII Associates LLC
0000947871-21-000930	8758	0001473116	028-17371			Yorktown Energy Partners VIII, L.P.
0000947871-21-000929	4516	0001687161	028-17863			Yorktown X Associates LLC
0000947871-21-000929	4515	0001577919	028-17861			Yorktown Energy Partners X, L.P.
0000093751-21-000652	4289	0000093751	028-00399			STATE STREET CORP
0000947871-21-000928	4677	0001473116	028-17371			Yorktown Energy Partners VIII, L.P.
0000947871-21-000928	4678	0001473118	028-17372			Yorktown VIII Co LP
0001567619-21-015695	9225	0000899051	028-14491			ALLSTATE CORP
0001567619-21-015694	8023	0000899051	028-14491			ALLSTATE CORP
0001104659-21-106030	7172	0001470766	028-15811			SC CHINA HOLDING Ltd
0001172661-21-001754	9876	0000940445	028-04852			BURNEY CO/
0000909012-21-000110	4783		028-12592			BNY Mellon
0000950123-21-011254	10516	0001233991	028-10477			Columbia Management Investment Advisers, LLC
0001766904-21-000006	8509	0001167026				PRINCETON CAPITAL MANAGEMENT LLC
0000950123-21-011254	10518	0000052428	028-00140			Ameriprise Certificate Co
0000950123-21-011254	10519	0000727892	028-00143			RiverSource Life Insurance Co
0000950123-21-011254	10520	0001232744	028-10460			RiverSource Life Insurance Co of New York
0000950123-21-011254	10521	0001268525	028-10644			Threadneedle Asset Management Holdings LTD
0000950123-21-011254	10522		028-14918			Ameriprise Financial Services, Inc.
0000950123-21-011254	10523		028-03639			Columbia Wanger Asset Management, LLC.
0000950123-21-011254	10524	0001758825	028-18942			Ameriprise Bank, FSB
0000950123-21-011254	10517	0001232739	028-10458			Ameriprise Trust Co
0001766904-21-000006	8508	0000763848				NWQ INVESTMENT MANAGEMENT COMPANY, LLC
0001766904-21-000006	8510	0000769734				PRINCIPAL GLOBAL INVESTORS
0001766904-21-000006	8511	0001368905				Quantitative Advantage, LLC
0001766904-21-000006	8512	0001766156				Salomon & Ludwin, LLC
0001766904-21-000006	8513	0001056593				SCHAFER CULLEN CAPITAL MANAGEMENT INC
0001766904-21-000006	8514	0000080255				PRICE T ROWE ASSOCIATES INC /MD/
0001766904-21-000006	8515	0001145263				TCW INVESTMENT MANAGEMENT Co LLC
0001766904-21-000006	8516	0001259887				LONDON CO OF VIRGINIA
0001766904-21-000006	8517	0001068837				VOYA INVESTMENT MANAGEMENT LLC
0001766904-21-000006	8518	0000884546				CHARLES SCHWAB INVESTMENT MANAGEMENT INC
0001766904-21-000006	8519	0001075869				WELLS CAPITAL MANAGEMENT INC
0001766904-21-000006	8520	0001327354				Wells Fargo Funds Management, LLC
0001766904-21-000006	8521	0001007399				WILBANKS SMITH & THOMAS ASSET MANAGEMENT LLC
0001766904-21-000006	8522	0000900973				Winslow Capital Management, LLC
0001766904-21-000006	8523	0001086483				ZACKS INVESTMENT MANAGEMENT
0001766904-21-000006	8484	0000813933	028-01880			ANCHOR CAPITAL ADVISORS LLC
0001766904-21-000006	8485	0001598416				Astor Investment Management LLC
0001766904-21-000006	8486	0001027817				ATLANTA CAPITAL MANAGEMENT CO L L C
0001766904-21-000006	8487	0001386060				Boston Partners
0001766904-21-000006	8488	0000732812				CAPITAL GROUP COMPANIES INC
0001766904-21-000006	8489	0001034369				CAPRIN ASSET MANAGEMENT LLC /ADV
0001766904-21-000006	8490	0001845445				CARY STREET PARTNERS ASSET MANAGEMENT LLC
0001766904-21-000006	8491	0001276460				CHICKASAW CAPITAL MANAGEMENT LLC
0001766904-21-000006	8492	0001348883				Clearbridge Investments, LLC
0001766904-21-000006	8493	0001161670				CULLINAN ASSOCIATES INC
0001766904-21-000006	8494	0001255435				CUMBERLAND ADVISORS INC
0001766904-21-000006	8495	0000945631				EAGLE CAPITAL MANAGEMENT LLC
0001766904-21-000006	8496	0001102578				EARNEST PARTNERS LLC
0001766904-21-000006	8497	0001061286				EDGE ASSET MANAGEMENT, INC
0001766904-21-000006	8498	0001056288				FEDERATED HERMES, INC.
0001766904-21-000006	8499	0000764532				FIDUCIARY MANAGEMENT INC /WI/
0001766904-21-000006	8500	0001163368				PACIFIC INVESTMENT MANAGEMENT CO LLC
0001766904-21-000006	8501	0001080369				GW HENSSLER & ASSOCIATES LTD
0001766904-21-000006	8502	0000053417				JENNISON ASSOCIATES LLC
0001766904-21-000006	8503	0001230788				JOHN HANCOCK INVESTMENT MANAGEMENT LLC
0001766904-21-000006	8504	0001021223				KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC
0001766904-21-000006	8505	0001207017				LAZARD ASSET MANAGEMENT LLC
0001766904-21-000006	8506	0001004244				NEW ENGLAND ASSET MANAGEMENT INC
0001766904-21-000006	8507	0001692234				Russell Investments Group, Ltd.
0000947871-21-000927	5515	0001423201	028-17370			Yorktown VII Associates LLC
0000947871-21-000927	5514	0001423080	028-17368			Yorktown Energy Partners VII, L.P.
0000919574-21-005333	8281	0001421306	028-12820			BRIGADE CAPITAL MANAGEMENT, LP
0000947871-21-000926	10308	0001423200	028-17365			Yorktown VII CO LP
0000947871-21-000926	10307	0001423080	028-17368			Yorktown Energy Partners VII, L.P.
0000947871-21-000925	4087	0001347608	028-18544			Yorktown VI Associates LLC
0000947871-21-000925	4086	0001347504	028-18549			Yorktown Energy Partners VI LP
0001172661-21-001748	7564	0001424381	028-12815			LAKEWOOD CAPITAL MANAGEMENT, LP
0001172661-21-001747	7834	0001424381	028-12815			LAKEWOOD CAPITAL MANAGEMENT, LP
0001533423-21-000005	10423	0001533421	028-15416			Tower Research Capital LLC (TRC)
0000919574-21-005331	7094	0001535782	028-15414			AMP Capital Investors Ltd
0000919574-21-005329	8298	0001569518	028-15308			Kinneret Advisory, LLC
0000947871-21-000924	7149	0001731600	028-18647			Yorktown VI Co LP
0000947871-21-000924	7148	0001347504	028-18549			Yorktown Energy Partners VI LP
0000919574-21-005326	7242	0001567641	028-15269			MANOR ROAD CAPITAL PARTNERS, LLC
0001569605-21-000003	6495	0001533421	028-15416			Tower Research Capital LLC (TRC)
0000919574-21-005324	5890	0001567641	028-15269			MANOR ROAD CAPITAL PARTNERS, LLC
0000072971-21-000285	9236	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0000072971-21-000284	10769	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0001172661-21-001734	5611	0001837309	028-20910			Polar Capital Holdings Plc
0001172661-21-001733	10449	0001837309	028-20910			Polar Capital Holdings Plc
0000072971-21-000283	10077	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0001172661-21-001732	7568	0000859139	028-15443			DELPHI FINANCIAL GROUP, INC.
0001172661-21-001732	7569	0000098561	028-15859			TOKIO MARINE & NICHIDO FIRE INSURANCE CO., LTD
0001172661-21-001732	7567	0001504169	028-14025			TOKIO MARINE ASSET MANAGEMENT CO LTD
0001665077-21-000006	2611	0001387508				PRELUDE CAPITAL MANAGEMENT, LLC
0000072971-21-000282	6020	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0001172661-21-001728	9138	0001544731	028-15970			First Reserve GP XII Ltd
0000950123-21-011218	9549		028-19289			EnerVest, Ltd.
0000950123-21-011216	4851		028-12251			Harber Asset Management LLC
0001763409-21-000004	9147	0001221362	028-10434			Avalon Investment & Advisory
0001172661-21-001726	10412	0001477477	028-14890			First Reserve GP XI, Inc.
0001535929-21-000080	7802		028-07292			Voya Investment Management LLC
0001535929-21-000080	7803		028-16913			Voya Financial Advisors, Inc
0000072971-21-000281	3635	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0001172661-21-001724	3009	0001767559	028-19372			London & Capital Asset Management Ltd
0001172661-21-001721	6056	0001470876	028-13894			Freestone Capital Holdings, LLC
0000072971-21-000280	7565	0000072971	028-00165			WELLS FARGO & COMPANY/MN
0000950123-21-011210	9012		028-03639			Columbia Wanger Asset Management, LLC
0000950123-21-011210	9013		028-18942			Ameriprise Bank, FSB
0000950123-21-011210	9011		028-14918			Ameriprise Financial Services, LLC
0000950123-21-011210	9010		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-21-011210	9009		028-10460			RiverSource Life Insurance Co of New York
0000950123-21-011210	9008		028-00143			RiverSource Life Insurance Co
0000950123-21-011210	9007		028-00140			Ameriprise Certificate Co
0000950123-21-011210	9006		028-10458			Ameriprise Trust Co
0000950123-21-011210	9005		028-10477			Columbia Management Investment Advisers, LLC
0000950123-21-011208	3670		028-10477			Columbia Management Investment Advisers, LLC
0000950123-21-011208	3676		028-14918			Ameriprise Financial Services, LLC
0000950123-21-011208	3678		028-18942			Ameriprise Bank, FSB
0000950123-21-011208	3677		028-03639			Columbia Wanger Asset Management, LLC
0000950123-21-011208	3672		028-00140			Ameriprise Certificate Co
0000950123-21-011208	3675		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-21-011208	3674		028-10460			RiverSource Life Insurance Co of New York
0000950123-21-011208	3673		028-00143			RiverSource Life Insurance Co
0000950123-21-011208	3671		028-10458			Ameriprise Trust Co
0000919574-21-005314	2014	0001353311	028-11767			Marathon Partners Equity Management, LLC
0000950123-21-011207	9361		028-10477			Columbia Management Investment Advisers, LLC
0000950123-21-011207	9362		028-10458			Ameriprise Trust Co
0000950123-21-011207	9363		028-00140			Ameriprise Certificate Co
0000950123-21-011207	9364		028-00143			RiverSource Life Insurance Co
0000950123-21-011207	9369		028-18942			Ameriprise Bank, FSB
0000950123-21-011207	9368		028-03639			Columbia Wanger Asset Management, LLC
0000950123-21-011207	9365		028-10460			RiverSource Life Insurance Co of New York
0000950123-21-011207	9366		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-21-011207	9367		028-14918			Ameriprise Financial Services, LLC
0000950123-21-011206	8561		028-10458			Ameriprise Trust Co
0000950123-21-011206	8562		028-00140			Ameriprise Certificate Co
0000950123-21-011206	8563		028-00143			RiverSource Life Insurance Co
0000950123-21-011206	8564		028-10460			RiverSource Life Insurance Co of New York
0000950123-21-011206	8565		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-21-011206	8566		028-14918			Ameriprise Financial Services, LLC
0000950123-21-011206	8567		028-03639			Columbia Wanger Asset Management, LLC
0000950123-21-011206	8568		028-18942			Ameriprise Bank, FSB
0000950123-21-011206	8560		028-10477			Columbia Management Investment Advisers, LLC
0000902664-21-003870	5354	0001515070	028-15287			Polygon Management Ltd.
0001105685-21-000003	2231	0000918537	028-13081			PRICE MICHAEL F
0000950123-21-011203	3980		028-17598			Russell Investments Group, Ltd
0000950123-21-011201	3594		028-10458			Ameriprise Trust Co
0000950123-21-011201	3595		028-00140			Ameriprise Certificate Co
0000950123-21-011201	3596		028-00143			RiverSource Life Insurance Co
0000950123-21-011201	3597		028-10460			RiverSource Life Insurance Co of New York
0000950123-21-011201	3598		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-21-011201	3600		028-03639			Columbia Wanger Asset Management, LLC
0000950123-21-011201	3601		028-18942			Ameriprise Bank, FSB
0000950123-21-011201	3599		028-14918			Ameriprise Financial Services, LLC
0000950123-21-011201	3593		028-10477			Columbia Management Investment Advisers, LLC
0000950123-21-011200	4961		028-10477			Columbia Management Investment Advisers, LLC
0000950123-21-011200	4962		028-10458			Ameriprise Trust Co
0000950123-21-011200	4963		028-00140			Ameriprise Certificate Co
0000950123-21-011200	4964		028-00143			RiverSource Life Insurance Co
0000950123-21-011200	4965		028-10460			RiverSource Life Insurance Co of New York
0000950123-21-011200	4966		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-21-011200	4967		028-14918			Ameriprise Financial Services, LLC
0000950123-21-011200	4968		028-03639			Columbia Wanger Asset Management, LLC
0000950123-21-011200	4969		028-18942			Ameriprise Bank, FSB
0000902664-21-003869	5053	0001515070	028-15287			Polygon Management Ltd.
0000902664-21-003868	10476	0001515070	028-15287			Polygon Management Ltd.
0001567619-21-015680	4033	0001163653	028-10594			NOMURA HOLDINGS INC
0000919574-21-005313	9865	0001459270	028-13772			Freshford Capital Management, LLC
0000950123-21-011195	10370		028-10458			Ameriprise Trust Co
0000950123-21-011195	10371		028-00140			Ameriprise Certificate Co
0000950123-21-011195	10372		028-00143			RiverSource Life Insurance Co
0000950123-21-011195	10374		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-21-011195	10375		028-14918			Ameriprise Financial Services, LLC
0000950123-21-011195	10376		028-03639			Columbia Wanger Asset Management, LLC
0000950123-21-011195	10377		028-18942			Ameriprise Bank, FSB
0000950123-21-011195	10369		028-10477			Columbia Management Investment Advisers, LLC
0000950123-21-011195	10373		028-10460			RiverSource Life Insurance Co of New York
0001567619-21-015678	9451	0001163653	028-10594			NOMURA HOLDINGS INC
0000950123-21-011194	3101		028-00143			RiverSource Life Insurance Co
0000950123-21-011194	3098		028-10477			Columbia Management Investment Advisers, LLC
0000950123-21-011194	3099		028-10458			Ameriprise Trust Co
0000950123-21-011194	3100		028-00140			Ameriprise Certificate Co
0000950123-21-011194	3106		028-18942			Ameriprise Bank, FSB
0000950123-21-011194	3102		028-10460			RiverSource Life Insurance Co of New York
0000950123-21-011194	3103		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-21-011194	3104		028-14918			Ameriprise Financial Services, LLC
0000950123-21-011194	3105		028-03639			Columbia Wanger Asset Management, LLC
0000919574-21-005311	9984	0001459270	028-13772			Freshford Capital Management, LLC
0001567619-21-015676	3954	0001163653	028-10594			NOMURA HOLDINGS INC
0000950123-21-011191	9253		028-10477			Columbia Management Investment Advisers, LLC
0000950123-21-011191	9254		028-10458			Ameriprise Trust Co
0000950123-21-011191	9255		028-00140			Ameriprise Certificate Co
0000950123-21-011191	9256		028-00143			RiverSource Life Insurance Co
0000950123-21-011191	9261		028-18942			Ameriprise Bank, FSB
0000950123-21-011191	9258		028-10644			Threadneedle Asset Management Holdings LTD
0000950123-21-011191	9259		028-14918			Ameriprise Financial Services, LLC
0000950123-21-011191	9260		028-03639			Columbia Wanger Asset Management, LLC
0000950123-21-011191	9257		028-10460			RiverSource Life Insurance Co of New York
0001567619-21-015673	10716	0001163653	028-10594			NOMURA HOLDINGS INC
0001085146-21-002566	3680	0001663865	028-17459			Orbis Allan Gray Ltd
0000950123-21-011188	8631		028-14342			Mill Road Capital Management LLC
0001085146-21-002565	8180	0001663865	028-17459			Orbis Allan Gray Ltd
0000093751-21-000651	3998	0000093751	028-00399			STATE STREET CORP
0000093751-21-000650	5823	0000093751	028-00399			STATE STREET CORP
0000093751-21-000649	3151	0000093751	028-00399			STATE STREET CORP
0000093751-21-000648	9022	0000093751	028-00399			STATE STREET CORP
0001679524-21-000007	8311	0000927628	028-12320			CAPITAL ONE FINANCIAL CORP
0000093751-21-000647	6758	0000093751	028-00399			STATE STREET CORP
0000919574-21-005301	5882	0001316622	028-11114			REDWOOD CAPITAL MANAGEMENT, LLC
0000093751-21-000646	9385	0000093751	028-00399			STATE STREET CORP
0001562230-21-000129	3137		028-12785			Capital Research Global Investors
0001562230-21-000129	3138		028-12786			Capital World Investors
0001562230-21-000129	3139		028-15076			Capital International Investors
0001562230-21-000129	3143		028-18123			Capital Bank & Trust Co
0001562230-21-000129	3141		028-04461			CAPITAL INTERNATIONAL SARL
0001562230-21-000129	3142		028-04459			CAPITAL INTERNATIONAL LTD /CA/
0001562230-21-000129	3140		028-04457			CAPITAL INTERNATIONAL INC /CA/
0000093751-21-000645	6026	0000093751	028-00399			STATE STREET CORP
0000950123-21-011182	3252		028-10679			Clough Capital Partners L P
0001665077-21-000005	7652	0001387508				PRELUDE CAPITAL MANAGEMENT, LLC
0001104884-21-000003	10106	0001104883	028-05369			SIRIOS CAPITAL MANAGEMENT L P
0000093751-21-000644	6273	0000093751	028-00399			STATE STREET CORP
0001172661-21-001703	3443	0001674114	028-17627			Glen Point Capital LLP
0000950159-21-000250	3167	0001500605	028-14174			NEW VERNON INVESTMENT MANAGEMENT LLC
0001759004-21-000003	10466	0001633046	028-17724			Maven Securities LTD
0001796861-21-000003	6917	0001633046	028-17724			Maven Securities LTD
0000093751-21-000642	2934	0000093751	028-00399			STATE STREET CORP
0001085146-21-002563	9804	0001085972	028-04395			BAILLIE GIFFORD OVERSEAS LTD
0001085146-21-002563	9806	0000902367	028-04871			BLAIR WILLIAM & CO/IL
0001085146-21-002563	9803	0000748054	028-11918			AMERICAN CENTURY COMPANIES INC
0001085146-21-002563	9807	0000813917	028-02013			HARRIS ASSOCIATES L P
0001085146-21-002563	9805	0001305227	028-12016			BlackRock Investment Management, LLC
0001085146-21-002563	9808	0001317724	028-11450			Mondrian Investment Partners LTD
0000093751-21-000641	5048	0000093751	028-00399			STATE STREET CORP
0001623632-21-000948	3550	0001692234	028-17598			Russell Investments Group, Ltd.
0001623632-21-000948	3549	0001056288	028-04375			FEDERATED HERMES, INC.
0000096223-21-000032	7168					Jefferies Group LLC
0001623632-21-000947	7005	0001056288	028-04375			FEDERATED HERMES, INC.
0001085146-21-002558	8571	0000872732	028-02869			FIRST MIDWEST BANK TRUST DIVISION
0001623632-21-000946	3109	0001056288	028-04375			FEDERATED HERMES, INC.
0001623632-21-000945	3456	0001056288	028-04375			FEDERATED HERMES, INC.
0001623632-21-000944	8034	0001056288	028-04375			FEDERATED HERMES, INC.
0001085146-21-002554	2681	0001084580	028-10917			Jefferies Group LLC
0001085146-21-002553	6098	0001084580	028-10917			Jefferies Group LLC
0001085146-21-002552	7396	0001084580	028-10917			Jefferies Group LLC
0001623632-21-000943	4919	0001056288	028-04375			FEDERATED HERMES, INC.
0001085146-21-002550	7085	0001084580	028-10917			Jefferies Group LLC
0001623632-21-000942	5820	0001056288	028-04375			FEDERATED HERMES, INC.
0001567619-21-015638	3370	0001649339	028-17276			Scion Asset Management, LLC
0000049196-21-000079	8175	0000049205	028-00633			HUNTINGTON NATIONAL BANK
0001567619-21-015636	6414	0001649339	028-17276			Scion Asset Management, LLC
0001085146-21-002538	5115	0001007524	028-04483			OSTERWEIS CAPITAL MANAGEMENT INC
0001085146-21-002530	6808	0001549641	028-14969			KEY GROUP HOLDINGS (CAYMAN), LTD.
0001085146-21-002528	3894	0001274173	028-10904			JANUS HENDERSON GROUP PLC
0001859606-21-000015	4453	0001859606	028-21213			Optiver Holding B.V.
0001567619-21-015621	6284	0001675855	028-18490			Blue Pool Management Ltd.
