ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001738738-20-000001	0	112	53950000	N
0001567619-20-003590	0	37347	86689888	N
0001172661-20-000539	0	1184	17686848	
0001420506-20-000281	0	293	481348	N
0000919574-20-001394	0	39	8086815	
0001567619-20-003586	0	60	1877848	N
0000902664-20-001131	0	57	163550	
0001646247-20-000002	0	215	1373241	N
0001434997-20-000001	0	39	533619	N
0001437749-20-002688	0	29	149209	N
0000950123-20-002294	2	724	3655237	N
0001567619-20-003577	0	20	101227	N
0001750557-20-000001	0	550	248615	N
0001172661-20-000536	1	371	4681071	
0001398344-20-003495	0	125	3628336	
0001104659-20-021033	0	200	300164	
0001667731-20-000014	0	404	213014	
0001567619-20-003574	0	27	688595	N
0001398344-20-003494	1	237	279756	
0001770682-20-000001	0	18	292302	N
0001567619-20-003571	0	166	767949	N
0001803291-20-000001	0	188	191862	N
0001172661-20-000533	0	1	307876	
0000950123-20-002286	9	9313	240566532	N
0001567619-20-003568	0	13	33094	N
0001420506-20-000280	0	80	934756	N
0001567619-20-003566	0	71	2541653	N
0001567619-20-003564	1	391	1060201	N
0001537055-20-000005	0	41	30008	
0001398344-20-003492	1	174	30426236	
0001665077-20-000002	0	11	322359	N
0001172661-20-000531	1	1	59425	
0001172661-20-000530	1	1	535994	
0001567619-20-003559	0	91	646734	N
0001647251-20-000002	0	17	22602340	N
0001420506-20-000278	0	412	194451	N
0001493152-20-002291	0	30	191550	
0001512022-20-000001	0	90	392488	N
0001745164-20-000002	0	177	444249	N
0000919574-20-001374	1	7	1233092	Y
0001397545-20-000002	4	108	1047679	N
0001398344-20-003486	0	70	113344	
0001085146-20-000711	0	1303	7435488	
0001796458-20-000001	1	1	75273	N
0001688882-20-000001	0	56	708127	N
0001036250-20-000001	0	36	388669	N
0001398344-20-003484	0	8	214402	
0000950123-20-002270	0	18	34968	N
0001801265-20-000002	0	15	115940	N
0001398344-20-003482	0	82	24310	
0001104659-20-020986	0	5	173844	
0001097241-20-000002	0	1616	39920109	N
0001085146-20-000710	0	33	525298	
0001172661-20-000529	0	24	139601	
0001420506-20-000276	0	578	584950	N
0001420506-20-000274	0	15	54913	N
0001172661-20-000528	0	811	5430676	
0001172661-20-000527	0	16	419543	
0001104659-20-020966	2	223	237316	
0001644187-20-000001	0	49	619920	N
0001062993-20-000852	0	18	288327	N
0000900440-20-000025	1	42	174100	N
0001172661-20-000526	0	19	1891858	
0001062993-20-000851	2	1776	48550248	N
0001633050-20-000001	1	186	24637890	N
0001567619-20-003551	0	1877	2630375	N
0001420506-20-000271	0	33	235759	N
0001172661-20-000525	0	15	779151	
0000950123-20-002260	0	4	99339	N
0001104659-20-020954	1	628	953553	N
0000914208-20-000233	11	13428	322077743	N
0001172661-20-000524	0	87	390728	
0001420506-20-000270	0	79	182485	N
0001606587-20-000309	0	328	337391	N
0001663224-20-000003	0	157	375306	N
0000950123-20-002257	0	14	24660	N
0001682677-20-000001	0	55	421891	N
0001567619-20-003545	0	3	461899	N
0001567619-20-003543	0	1	187638	N
0001567619-20-003542	0	8	195102	N
0001728681-20-000001	0	32	209874	N
0001567619-20-003539	0	1	167850	N
0001567619-20-003538	0	21	565593	N
0000872259-20-000003	0	532	14414849	N
0000919574-20-001356	0	22	892601	
0001567619-20-003536	0	8	178292	N
0001567619-20-003534	0	0	0	N
0001725547-20-000030	0	125	185052	N
0001085146-20-000709	0	27	130056	N
0001606587-20-000306	0	142	294056	N
0001567619-20-003530	0	9	82298	N
0000919574-20-001353	0	7	4417293	
0001535279-20-000002	0	19	240780	N
0001104659-20-020942	0	30	450838	
0001567619-20-003528	0	6	93133	N
0001572748-20-000002	1	197	1484943	
0001567619-20-003527	0	26	103250	N
0001420506-20-000268	0	18	436751	N
0001493152-20-002288	0	9	51978	
0001580642-20-000685	0	127	249083	
0001104659-20-020938	0	32	3405658	
0001600035-20-000001	0	880	612568	N
0001567619-20-003525	0	15	155997	N
0000950123-20-002247	0	224	805367	N
0000919574-20-001350	0	0	0	Y
0001567619-20-003523	0	9	1344309	N
0001012975-20-000124	0	973	12890062	N
0001662906-20-000002	0	13	939305	N
0001104659-20-020933	0	122	178921	
0001493152-20-002286	0	884	1149585	
0001567619-20-003518	1	21	288442	N
0001742435-20-000004	0	883	991930	N
0001520710-20-000001	0	136	1687477	N
0001567619-20-003516	0	51	62692	N
0001104659-20-020928	0	41	614806	
0001012975-20-000123	0	1288	2026151	N
0001567619-20-003511	0	12	373597	N
0001730574-20-000002	0	361	2194577	N
0001398344-20-003430	0	24	91952	
0001104659-20-020922	0	4	2302227	
0001567619-20-003508	0	0	0	N
0001656735-20-000002	0	22	2659574	N
0001104659-20-020918	0	4	1110829	
0001567619-20-003505	0	26	229818	N
0001014306-20-000001	0	184	385105	N
0001567619-20-003502	0	50	618163	N
0001104659-20-020910	0	4	262844	
0001742654-20-000002	0	12	208927	N
0001104659-20-020909	0	3	36788	
0001765924-20-000001	0	24	56281	N
0001568303-20-000003	0	90	413702	N
0001446179-20-000001	0	310	763787	N
0001765923-20-000001	0	75	263250	N
0001649553-20-000001	0	0	0	N
0001081698-20-000001	0	0	0	N
0000950123-20-002241	0	238	8448202	N
0001085146-20-000708	0	61	431656	
0001728194-20-000001	2	36	70981	N
0001085146-20-000707	0	435	1067440	
0001136305-20-000001	0	0	0	N
0001085146-20-000706	0	81	127072	
0001213900-20-003773	0	530	2874958	
0001628277-20-000001	0	0	0	N
0001764386-20-000001	0	172	129904	N
0001398344-20-003401	0	59	96404	
0000918537-20-000001	1	129	715021	N
0001444949-20-000001	0	0	0	N
0001567619-20-003498	0	38	704397	N
0001011712-20-000001	0	0	0	N
0001172661-20-000520	0	7	519437	
0001172661-20-000519	0	40	405673	
0001085146-20-000705	2	1	318985	
0001446580-20-000001	0	0	0	N
0001666551-20-000002	0	3	785	N
0000918950-20-000001	0	0	0	N
0001085146-20-000704	2	1	265303	
0001172661-20-000516	0	28	658858	
0001446194-20-000001	6	11321	347396575	N
0001172661-20-000515	0	23	377330	
0001104659-20-020895	0	111	420564	
0001420506-20-000266	0	19	61676	N
0000950123-20-002239	0	7	5161519	N
0001062993-20-000837	0	45	95421	N
0001728195-20-000001	0	4	146332	N
0001387131-20-001623	0	27	111251	
0001085146-20-000703	2	2	185831	
0001654954-20-001569	0	29	1965119	
0001398344-20-003388	0	64	157865	
0001104659-20-020891	1	1	0	Y
0001486180-20-000002	0	127	1804632	N
0001172661-20-000514	0	15	433340	
0001085146-20-000700	2	43	2141280	Y
0001398344-20-003385	0	171	431265	
0001423296-20-000003	0	67	479485	N
0001172661-20-000513	0	26	80683	
0000919574-20-001331	2	188	366974	
0001172661-20-000511	0	130	3164999	
0000919574-20-001329	0	34	351850	
0000873630-20-000002	14	7576	57560464	N
0001567619-20-003497	0	21	89365	N
0001387131-20-001620	0	58	72041	
0001420506-20-000264	0	15	271559	N
0001172661-20-000510	0	13	2933220	
0001398344-20-003381	0	82	2796451	
0001172661-20-000509	0	18	207017	
0001009076-20-000002	1	2043	10500269	N
0001104659-20-020869	3	13813	2932327794	
0001387131-20-001616	0	53	528619	
0000947871-20-000116	5	978	2534005	
0001172661-20-000508	0	2	148170	
0000354204-20-000009	3	3379	274391971	N
0001398344-20-003375	0	32	218556	
0001387131-20-001611	0	1	0	
0001357550-20-000038	2	317	1478137	N
0000950123-20-002221	0	43	2766524	N
0001398344-20-003373	0	65	596198	
0001387131-20-001606	0	90	370765	
0001420506-20-000263	0	38	227749	N
0001172661-20-000507	0	8	946933	
0001387131-20-001604	0	3	62475	
0001387131-20-001603	0	22	201074	
0000950123-20-002218	0	3	101022	N
0001172661-20-000506	0	39	15636033	
0001398344-20-003364	0	111	330523	
0001398344-20-003363	0	150	12975727	
0001596053-20-000003	0	53	483897	N
0001633046-20-000002	2	370	1102835	N
0001420506-20-000262	0	18	192008	N
0001085146-20-000699	0	58	8893526	
0001172661-20-000505	0	119	131753	
0001636441-20-000001	0	6	692921	N
0000902664-20-001093	0	10	1200794	
0000950123-20-002216	0	89	3007929	N
0001387131-20-001600	0	13	304368	
0000950123-20-002215	0	17	85347	N
0001633288-20-000001	0	79	391482	N
0001420506-20-000259	0	80	165751	N
0001387131-20-001598	0	78	170686	
0001387303-20-000001	2	12	73250	N
0001172661-20-000500	0	21	1651901	
0001420506-20-000258	0	97	1074614	N
0001398344-20-003351	0	17	298712	
0001172661-20-000498	0	27	1856419	
0001424367-20-000003	1	633	2031529	N
0001172661-20-000497	0	28	1014936	
0001387131-20-001596	1	128	151104	
0001172661-20-000496	0	12	1311500	
0001387131-20-001595	0	34	209336	
0001172661-20-000495	0	40	1269881	
0001068837-20-000002	4	4386	48379000	N
0000919574-20-001294	1	8	419905	
0000092230-20-000022	4	8145	49634025	N
0001104659-20-020840	0	48	884716	
0001802136-20-000001	0	189	108155	N
0001427119-20-000002	1	37	5695763	N
0000919574-20-001291	7	96	3695396	
0001172661-20-000493	1	246	656451	
0000950123-20-002193	11	3616	70030754	N
0001367401-20-000001	0	198	1596342	N
0001677440-20-000005	0	1408	5882684	N
0001172661-20-000491	1	2	341123	
0001256484-20-000010	4	16047	446784732	N
0001398344-20-003340	0	13	2852123	
0001172661-20-000490	0	15	363672	
0001104659-20-020836	1	76	210297	N
0001104659-20-020835	1	475	1311522	N
0001104659-20-020832	1	178	287352	N
0001104659-20-020831	2	135	421946	N
0001398344-20-003338	0	188	605005	
0001172661-20-000489	0	5	48493	
0000950123-20-002188	2	1	188197	N
0001104659-20-020830	1	10	298564	N
0001104659-20-020828	6	894	16139406	N
0000921895-20-000463	1	32	576324	
0001172661-20-000488	0	6	259617	
0000902664-20-001090	0	7	621630	
0001172661-20-000487	0	4	48439	
0001172661-20-000486	0	24	903958	
0001567619-20-003493	0	167	1930062	N
0001398344-20-003336	0	157	233832	
0001172661-20-000485	0	736	4499534	
0000902664-20-001089	0	41	9855220	
0001172661-20-000484	0	24	6811590	
0001172661-20-000483	0	33	1039374	
0001398318-20-000005	0	182	5780516	N
0001569148-20-000014	0	100	182573	Y
0000919574-20-001289	0	18	279636	
0000902664-20-001088	0	51	819291	
0001104659-20-020799	0	499	1490429	
0000936753-20-000035	0	146	7969777	N
0001398344-20-003334	0	48	620450	
0001398344-20-003332	0	15	308843	
0001420506-20-000256	0	0	0	N
0001420506-20-000254	0	0	0	N
0001683168-20-000490	2	7	980060	
0001420506-20-000252	0	0	0	N
0000950123-20-002136	2	10	670536	N
0000950123-20-002155	4	4	491047	N
0000950123-20-002157	15	5	1250502	N
0001420506-20-000250	0	4	89931	N
0001793904-20-000004	1	87	140689	N
0000950123-20-002132	0	291	732134	N
0001567619-20-003487	2	390	40199446	N
0000902664-20-001087	0	14	816415	
0001511901-20-000003	1	40	746813	N
0000950123-20-002080	16	8318	85277065	N
0000902664-20-001084	1	65	380083	
0001424717-20-000004	0	764	287199	N
0001759364-20-000002	0	15	234411	
0000950123-20-002069	0	0	0	N
0001104659-20-020715	0	5	277254	N
0001104659-20-020714	0	453	5235841	N
0001104659-20-020713	0	1	187873	N
0001104659-20-020712	0	220	8802438	N
0001104659-20-020711	2	3	537488	N
0001567619-20-003485	0	82	2743437	N
0000950123-20-002060	0	12	34992	N
0000950123-20-002059	0	1526	16124443	N
0000950123-20-002058	0	1	53194	N
0000930413-20-000354	0	810	29982636	
0001670627-20-000001	0	43	275425	N
0000902664-20-001074	0	18	86427	
0001724517-20-000002	0	33	134679	N
0001274196-20-000001	0	35	601430	N
0001104659-20-020664	0	293	137882144	N
0000950123-20-002037	3	13930	287399892	N
0000950123-20-002033	2	126	1271819	N
0000950123-20-002027	8	3057	41896236	N
0000947871-20-000115	0	14	1021321	
0000950123-20-002024	2	160	4020222	N
0001214659-20-001385	0	31	2008933	
0001214659-20-001384	0	105	204039	
0001534653-20-000004	1	1086	12720782	N
0001104659-20-020636	0	57	475776	N
0000947871-20-000114	0	7	549017	
0000950123-20-002020	2	12	455494	N
0000950123-20-002019	0	1	253543	N
0001104659-20-020622	2	42	2538895	N
0001104659-20-020596	27	53	15291068	N
0001632574-20-000001	1	11	845751	N
0001387131-20-001592	0	2	102279	
0001387131-20-001591	0	63	202166	
0001387131-20-001590	0	6	608008	
0000950123-20-002011	2	25	335433	N
0001387131-20-001589	0	47	563725	
0000950123-20-002010	0	16	206909	N
0001387131-20-001588	2	68	286973	
0001387131-20-001587	0	31	107196	
0000950123-20-002008	0	27	1503836	N
0000947871-20-000113	0	337	6870764	
0001567619-20-003483	0	266	945656	N
0000950123-20-002004	1	1240	22185659	N
0000919574-20-001186	1	244	26847843	
0001282189-20-000002	0	31	159963	N
0001599863-20-000002	0	304	1119187	N
0001513125-20-000002	0	37	500220	N
0001628896-20-000002	0	96	316228	N
0001542606-20-000001	0	44	747970	N
0001492162-20-000001	0	62	104588	N
0001317947-20-000002	0	14	276771	N
0000950123-20-001993	2	77	376845	Y
0001768111-20-000004	0	38	1055161	N
0001606587-20-000302	0	399	120164	N
0001448793-20-000003	0	3	435895	N
0001132716-20-000006	0	3	251040	
0000950123-20-001967	2	593	20761845	N
0000892914-20-000001	0	15	163784	N
0000920441-20-000001	0	203	638100	N
0000919574-20-001229	0	51	245674	
0000950123-20-001972	0	3957	136900233	N
0001750183-20-000002	0	47	493522	N
0000919574-20-001256	2	2	564682	
0000949509-20-000002	2	192	5304503	N
0001156175-20-000001	0	0	0	N
0001080107-20-000001	0	1031	6187339	N
0000724683-20-000022	0	20	136292	N
0001426486-20-000001	0	15	1240000	N
0000950123-20-001995	4	27	11686384	N
0000903514-20-000001	0	51	316268	N
0000919574-20-001199	0	16	712636	
0001559495-20-000006	1	1	512	N
0001132716-20-000005	0	3	289802	
0000919574-20-001191	1	136	2380759	
0001314273-20-000002	0	31	462051	N
0001732854-20-000001	0	2212	469051	N
0000919574-20-001159	1	26	279582	
0001352467-20-000004	0	199	913304	N
0001767898-20-000001	0	95	570298	N
0001132716-20-000004	0	8	1196860	
0001606587-20-000299	0	104	198283	N
0000919574-20-001266	0	12	74835	
0001781942-20-000001	3	243	160489	N
0001104659-20-020468	0	124	137091	
0001599217-20-000002	0	106	710725	N
0001606587-20-000298	0	100	259757	N
0001104659-20-020476	0	4	77509	
0001387366-20-000002	0	32	777638	N
0000919574-20-001163	1	28	473166	
0001062993-20-000821	0	84	33505853	N
0001447387-20-000002	0	39	307826	
0001632549-20-000001	0	39	1705	N
0001388736-20-000002	0	488	677979	N
0001507673-20-000002	1	6	442294	N
0001725547-20-000029	0	223	287535	N
0001658437-20-000003	0	6	40309	N
0001104659-20-020437	2	135	1387368	
0000919574-20-001167	2	86	395560	
0000919574-20-001213	2	7	227761	
0001616328-20-000001	0	135	688895	N
0001803557-20-000001	0	472	399135	N
0001569137-20-000001	0	90	1074374	N
0001537455-20-000003	0	13	227893	N
0000919574-20-001262	3	262	3696291	Y
0001172661-20-000476	0	35	3915446	
0000919574-20-001261	0	18	7624344	
0000919574-20-001195	0	23	746696	
0001406718-20-000010	0	17	186162	N
0001600327-20-000002	0	275268	161	N
0001762776-20-000002	0	1105	522791	N
0000919574-20-001157	1	22	416448	
0001661140-20-000001	1	126	955285	
0000919574-20-001245	0	173	1182298	
0000950123-20-001992	1	146	9236441	N
0000919574-20-001217	0	56	3276482	
0000919574-20-001215	0	16	362987	
0001398344-20-003330	0	40	296277	
0001050743-20-000003	0	609	2488088	
0000919574-20-001204	1	10	1129208	
0001132716-20-000003	0	309	2593420	Y
0000919574-20-001221	1	38	29566886	
0000919574-20-001247	5	448	12569562	Y
0000919574-20-001252	1	7	867251	
0000919574-20-001179	2	44	100023	
0001606587-20-000296	0	75	111019	N
0001634255-20-000002	0	4	589849	N
0000919574-20-001254	2	12	2756544	
0001398344-20-003321	0	153	134197	
0001535387-20-000002	0	926	623874	N
0001599813-20-000002	0	47	247511	N
0001803426-20-000008	0	150	107255	N
0000919574-20-001241	1	8	174808	
0001449434-20-000004	2	52	10300519	N
0001469026-20-000001	0	10	1253833	N
0001398344-20-003315	2	1620	379934	
0000919574-20-001143	1	12	221017	
0001567619-20-003394	0	11	485272	N
0001730889-20-000003	0	150	150080	N
0001606587-20-000294	0	589	178641	N
0001489859-20-000004	0	9	127150	N
0001606587-20-000293	0	82	210640	N
0000950123-20-001961	0	4	179424	N
0001567619-20-003390	0	6	1869026	N
0001567619-20-003389	3	12	1510510	N
0000950123-20-001956	0	1	749855	N
0001604831-20-000001	0	65	91946	N
0001062993-20-000812	1	157	553093	N
0001691982-20-000001	0	30	368122	N
0001085146-20-000692	3	89	609208	
0001085146-20-000691	0	426	1735286	
0001567619-20-003380	0	31	161463	N
0001567619-20-003379	1	27	117516	N
0001580642-20-000684	6	55	107581	
0000950123-20-001952	1	537	4419673	N
0001172661-20-000470	3	91	5539205	
0001085146-20-000690	0	108	319136	
0000950123-20-001951	10	716	3164657	N
0001569174-20-000001	0	35	268883	N
0001606587-20-000292	0	144	218325	N
0001085146-20-000689	0	1688	3173798	Y
0001166716-20-000002	0	196	405554	
0001172661-20-000469	1	80	581531	
0001660405-20-000001	0	17	146124	N
0001756111-20-000007	1	3293	19368723	N
0001798849-20-000004	0	3	3209984	
0001172661-20-000468	6	744	3597849	
0001580642-20-000683	0	699	9629288	
0001172661-20-000466	0	741	3712785	
0001172661-20-000465	0	89	339841	
0001085146-20-000687	0	37	2556035	
0001085146-20-000686	0	26	373542	
0001213900-20-003659	0	79	245371	
0001172661-20-000462	0	11	670965	
0000950123-20-001945	0	1	89548	N
0001085146-20-000685	0	37	8696857	
0000919574-20-001105	0	32	385185	
0001085146-20-000684	0	30	863739	
0001172661-20-000461	0	12	271271	
0001599904-20-000001	0	347	1796840	N
0001214659-20-001349	4	5	378291	
0001596452-20-000003	0	50	269397	N
0001420506-20-000248	0	14	161717	N
0001085146-20-000682	0	12	322244	
0001172661-20-000460	0	45	1470723	
0001062993-20-000806	0	162	797610	N
0001085146-20-000681	0	849	12994422	
0001420506-20-000246	0	225	3091115	N
0001331875-20-000005	0	31	811735	N
0001062993-20-000804	0	162	4809298	N
0001162827-20-000001	0	41	453695	N
0001567619-20-003366	0	98	996430	N
0001476534-20-000002	0	302	361238	N
0001062993-20-000802	0	25	1698403	N
0001085146-20-000679	1	24	23871543	
0001510769-20-000001	0	76	3513024	N
0001172661-20-000459	0	38	508110	
0001085146-20-000678	3	124	17411	
0001618824-20-000002	0	48	283919	N
0001583825-20-000001	4	2	914215	N
0000950123-20-001932	2	155	4132799	N
0001172661-20-000458	0	3	84779	
0001722439-20-000001	0	133	152818	N
0001567619-20-003359	0	31	9055230	N
0000930413-20-000329	3	1247	25884659	
0001420506-20-000244	0	69	346402	N
0001363829-20-000024	0	8	217393	N
0000950123-20-001927	0	6	181545	Y
0000912938-20-000081	9	3049	265850595	N
0001533551-20-000001	0	45	1246944	Y
0001478982-20-000003	0	4	123088	N
0001567619-20-003356	1	881	20712179	N
0000950123-20-001923	2	5	152997	N
0000919574-20-001093	0	103	6050459	
0000950123-20-001922	0	25	2646997	N
0000903949-20-000002	0	220	4746447	N
0001800228-20-000001	0	1	217944	N
0001696715-20-000002	0	562	2525680	N
0001461790-20-000009	0	308	1155896	N
0001725547-20-000028	0	112	111755	N
0000950123-20-001907	9	6	4133976	N
0000919574-20-001086	0	16	1394609	
0001085146-20-000675	0	380	1574430	
0001655975-20-000001	0	3	3671	N
0001377635-20-000002	0	3	1605	N
0000919574-20-001084	0	27	590006	
0001398344-20-003306	0	6808	1637338	
0000877134-20-000001	0	1013	2187831	N
0000919574-20-001079	1	98	543615	
0000868491-20-000004	0	48	1237113	N
0000950123-20-001892	0	0	0	Y
0000902664-20-001056	2	84	778279	
0000921895-20-000437	2	15	167858	
0001666788-20-000001	0	203	274388	N
0001567619-20-003331	0	1354	19929088	N
0001520023-20-000001	0	31	21166490	N
0001451531-20-000001	1	20	340790	N
0001567752-20-000001	0	22	1189155	N
0001782491-20-000001	0	58	100093	N
0001068829-20-000010	0	37	2390146	N
0000950159-20-000046	1	45	264984	
0001213900-20-003586	0	49	1353455	
0001783139-20-000001	0	48	195911	N
0000923338-20-000002	0	2	115918	N
0001802838-20-000001	0	12	132232	N
0000919574-20-001070	0	40	581667	
0000950123-20-001884	3	19	1788867	N
0000919574-20-001067	0	49	333509	
0001560207-20-000004	0	12	385917	
0000950123-20-001882	0	18	503631	N
0001732988-20-000001	0	19	1096777	N
0000950103-20-002743	0	2	70857	
0000919574-20-001066	0	44	173425	
0001364615-20-000003	1	3062	27834932	N
0000950123-20-001878	0	20	379352	N
0001371726-20-000003	0	474	1537886	N
0001567619-20-003323	0	23	143457	N
0001786767-20-000001	0	6	179782	N
0001511697-20-000001	0	95	762723	N
0001214659-20-001332	0	19	1065863	
0001172661-20-000456	0	16	192542	
0000950142-20-000443	0	8	3723312	
0001567619-20-003322	0	4	92633	N
0001799677-20-000002	0	102	137125	N
0001562453-20-000002	0	12	151662	
0001172661-20-000455	0	61	192305	
0001172661-20-000454	0	22	9977335	
0001420506-20-000242	0	5	131550	N
0001172661-20-000453	2	492	23153157	
0001706013-20-000002	0	15	264256	N
0001313893-20-000001	0	122	517359	N
0000950103-20-002736	0	2	97075	
0001172661-20-000452	0	28	137909	
0000921895-20-000434	1	54	329439	
0001172661-20-000451	0	44	1317136	
0001172661-20-000450	0	28	186163	
0001104659-20-020157	0	48	133993	
0001794543-20-000001	0	118	280519	N
0001104659-20-020156	0	3	41812	
0001535264-20-000030	0	92	511818	N
0000950142-20-000441	0	13	2026746	
0001744349-20-000001	0	321	575803	
0001452861-20-000001	0	805	208657201	N
0001567619-20-003319	0	75	34441472	N
0000040729-20-000002	2	111	608654	N
0001398344-20-003297	0	126	852453	
0000950142-20-000440	0	6	293626	
0001698481-20-000001	0	169	155969	N
0001315863-20-000168	0	29	2263844	N
0001104659-20-020147	0	3	377378	
0001531612-20-000004	0	135	756341	
0001567619-20-003318	0	106	3525686	N
0001567619-20-003317	0	139	792615	N
0000949377-20-000024	0	31	2441460	
0001278951-20-000002	0	20	670564	N
0001580642-20-000680	0	212	1486042	
0001540656-20-000003	0	167	1582927	N
0001103804-20-000003	0	66	21350168	N
0001666179-20-000001	0	462	596519	N
0001801619-20-000002	2	550	129560	N
0000009631-20-000011	5	1444	41114073	N
0001340098-20-000002	0	1	17933	
0001734565-20-000002	0	167	389947	N
0000950123-20-001870	0	184	130649493	N
0001080381-20-000002	0	323	271735	N
0000950159-20-000044	0	11	138302	
0001715650-20-000001	1	73	14191	N
0001062993-20-000795	0	157	18603831	N
0001144969-20-000007	1	88	2426369	N
0000814133-20-000046	0	245	12194	N
0000950159-20-000042	0	111	986750	
0000938582-20-000001	0	6	62756	N
0001780570-20-000002	0	202	116026	N
0000950159-20-000040	0	36	1008288	
0001313294-20-000002	0	417	1532923	N
0000919574-20-001048	0	14	159964	
0001567619-20-003309	0	38	261276	N
0001062993-20-000793	0	18	73850	N
0001053906-20-000004	7	99	2588429	
0001512020-20-000004	1	353	1060981	N
0001420506-20-000238	0	46	1045042	N
0001535293-20-000002	0	13	97408	N
0001310929-20-000002	0	96	1546006	
0001105909-20-000001	0	135	99873	N
0001099281-20-000003	0	57	1010769	N
0000019481-20-000002	0	7	74138	N
0001104659-20-020106	0	1	0	Y
0001595521-20-000003	0	231	129012	N
0001376474-20-000049	0	48	1045627	N
0001164508-20-000002	1	1698	43011517	N
0001379995-20-000001	0	438	1146629	N
0001172661-20-000449	0	38	156455	
0000894309-20-000001	0	150	103475	N
0001222993-20-000001	0	160	1335113	N
0001633693-20-000002	1	539	820760	N
0001432539-20-000001	0	135	884984	N
0001524408-20-000016	0	62	3701429	N
0001398344-20-003291	0	323	227477	
0001567619-20-003297	6	2	51492	N
0000009631-20-000005	1	184	882153	N
0001580642-20-000676	0	128	1066140	
0001576497-20-000003	1	43	3730334	N
0001633275-20-000003	0	170	815909	N
0001725547-20-000027	0	99	361494	N
0000892712-20-000092	0	147	305875	N
0001535061-20-000002	0	309	1925618	
0000714142-20-000001	16	2200	9050549	N
0001214659-20-001320	0	234	1222148	
0001706766-20-000003	0	801	2976980	N
0000009631-20-000004	1	735	8995159	N
0001420506-20-000234	0	707	1208393	N
0000898417-20-000003	5	754	23722893	N
0001172661-20-000448	0	1	52853	
0001606134-20-000001	0	57	172294	N
0001629931-20-000003	0	108	167098	
0001698068-20-000002	0	21	220890	N
0001567619-20-003264	0	471	9794186	N
0001086364-20-000006	29	43159	2608040392	N
0001567619-20-003262	0	74	11117	N
0000900973-20-000002	2	153	19251243	N
0000919574-20-001043	0	26	249180	
0000905729-20-000044	0	65	169275	
0000897101-20-000064	1	516	3517424	
0001519113-20-000001	0	626	214708	N
0001512020-20-000002	0	0	0	N
0001723115-20-000003	0	45	110675	
0001207017-20-000023	1	2092	70017025	N
0001670053-20-000002	0	55	139701	
0001765681-20-000002	0	4	144851	N
0001040463-20-000001	0	8	168176	N
0001437749-20-002567	47	367	349126	N
0001420506-20-000231	0	10	27739	N
0001765681-20-000001	0	7	233252	N
0001537703-20-000001	0	197	1288439	N
0001600585-20-000002	0	53	115562	N
0001357867-20-000002	0	100	719813	
0001085146-20-000668	0	92	320202	
0001344717-20-000002	0	345	664947	N
0001062993-20-000787	0	60	127861	N
0001398344-20-003288	0	35	111395	
0001214659-20-001318	0	131	20669928	
0001592613-20-000001	0	234	317199	N
0001722622-20-000002	0	96	353007	N
0001567619-20-003219	0	7	97382	N
0001793269-20-000001	0	963	123330	N
0001680964-20-000002	0	16	1620486	N
0001398344-20-003286	0	595	425496	
0001398344-20-003285	0	23	6300	
0001104659-20-020042	0	303	781921	
0000853758-20-000001	0	1165	5007701	N
0001803397-20-000002	0	98	111528	N
0001104659-20-020035	0	7	1616542	
0001315863-20-000167	0	1	227323	N
0001733456-20-000002	0	26	107138	N
0001596076-20-000001	0	28	14092	N
0001630365-20-000002	0	99	154520	N
0001089991-20-000001	1	240	963999	N
0000773411-20-000001	0	824	399928	Y
0000939219-20-000002	0	178	955841	N
0001626116-20-000002	4	760	5493466	N
0001141802-20-000002	1	2471	29339489	N
0001418342-20-000004	0	70	139907	N
0001214659-20-001312	0	1	93382	
0001214659-20-001313	0	3	1536119	
0001214659-20-001315	1	113	12465524	Y
0001214659-20-001314	0	7	1803813	
0000950123-20-001857	3	1886	6502684	N
0001520601-20-000003	0	146	275722	
0001730480-20-000001	0	1	116956	N
0000919574-20-001035	3	30	815913	
0001567619-20-003200	5	55	2370192	N
0001092838-20-000001	0	65	186058	N
0001398344-20-003277	0	20	112503	
0001441646-20-000007	0	202	122633	N
0001583672-20-000002	0	20	121654	N
0001085146-20-000666	0	98	106788	
0001172661-20-000445	0	362	2152355	
0001047859-20-000001	0	19	177972	N
0001511291-20-000001	0	34	128156	N
0001398344-20-003275	0	98	191492	
0001062993-20-000783	0	36	556187	N
0000919574-20-001033	0	18	386591	
0001801770-20-000001	24	177	596680	N
0001593387-20-000001	0	153	185955	N
0001085146-20-000665	0	136	481662	
0001085146-20-000664	0	28	252449	
0001085146-20-000663	0	231	14042622	
0000919574-20-001032	0	17	333161	
0001512145-20-000003	0	3	7411	
0001085146-20-000662	0	5	249554	
0000919192-20-000003	0	1843	5433933	N
0001085146-20-000661	0	1	818869	
0001802655-20-000003	0	115	452802	N
0001085146-20-000660	0	463	28796667	
0001567619-20-003193	1	1	59869	N
0001085146-20-000659	0	110	218437	
0001398344-20-003270	1	276	205109	
0001398344-20-003269	0	194	121589	
0001193805-20-000204	5	1872	11160519	Y
0001104659-20-019977	0	22	303181	
0001696438-20-000001	0	56	183873	N
0000919574-20-001030	0	43	197307	Y
0001085146-20-000656	0	4	790846	
0001104659-20-019973	3	305	4204747	
