ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001104659-22-090684	0	5	170885	
0001420506-22-001628	0	23	91344	N
0001104659-22-090683	0	142	633873	
0000919574-22-004949	2	75	732171	
0001420506-22-001627	1	209	219170	N
0001420506-22-001626	0	22	110307	N
0000049096-22-000006	0	406	836104	N
0001420506-22-001625	0	0	0	N
0001434997-22-000003	0	78	728578	N
0000950123-22-009096	0	35	411345	N
0001214659-22-010075	0	246	228742	
0001104659-22-090679	0	1242	4354552	
0000950123-22-009092	0	1	48514	N
0000950123-22-009095	0	1	0	N
0000950123-22-009090	0	21	313293	N
0000950123-22-009094	0	1	362740	N
0000950123-22-009093	2	2	75585	N
0000950123-22-009087	0	2	600498	N
0000950123-22-009086	0	2	10840	N
0000950123-22-009088	0	3	669984	N
0001319691-22-000006	0	105	1321291	N
0000831571-22-000004	0	233	1514166	N
0001654954-22-011285	0	40	2304904	
0001420506-22-001620	0	30	134803	N
0001104659-22-090675	0	40	5060568	
0000921895-22-002437	1	60	226104	
0001374170-22-000029	0	2206	461303232	
0001104659-22-090670	0	70	244229255	
0001420506-22-001616	0	31	91159	N
0001172661-22-001840	0	19	1434942	
0001606587-22-001771	0	29	89863	N
0001567619-22-015905	2	405	50913712	N
0001420506-22-001614	0	72	173875	N
0001909798-22-000003	0	51	226724	N
0001567619-22-015903	0	1	9791	N
0001104659-22-090660	0	7	358493	
0001104659-22-090659	3	71	1326324	
0001379995-22-000004	0	467	1356487	N
0000919574-22-004944	1	42	739021	
0001104659-22-090657	0	7	1020281	
0001567619-22-015901	0	2	340169	N
0001527570-22-000004	0	92	37575	N
0001104659-22-090655	0	9	782600	
0001104659-22-090652	0	1	63427	
0001172661-22-001839	0	10	1094824	
0001567619-22-015900	0	6	648604	N
0001367401-22-000006	0	206	2784924	N
0001820681-22-000003	0	58	183612	N
0001738738-22-000005	0	154	119993000	N
0001172661-22-001838	0	1210	1465028	
0001420506-22-001611	0	11	364472	N
0001214659-22-010073	0	105	181955	
0001567619-22-015899	0	2	15611	N
0001172661-22-001837	0	10	135621	
0001104659-22-090645	2	147	315431	
0000877338-22-000004	0	79	1231748	N
0001172661-22-001836	0	147	395129	
0001104659-22-090640	1	58	120238	
0000902664-22-003948	3	199	1459592	
0001420506-22-001609	0	41	96716	N
0001172661-22-001835	0	15	255449	
0001581655-22-000004	0	509	349344	N
0001172661-22-001834	0	72	2627387	
0001104659-22-090634	0	5	187772	
0000919574-22-004941	0	57	55450	
0001420506-22-001607	0	34	283036	N
0001214659-22-010068	0	20	434899	
0001172661-22-001833	0	88	780419	
0001104659-22-090627	1	127	146979	
0001802882-22-000003	0	93	244914	N
0000902664-22-003947	0	378	466952	
0001420506-22-001605	0	7	96174	N
0001762068-22-000004	0	285	204551	N
0001894044-22-000004	0	25	233608	N
0000950123-22-009063	11	8	702441	N
0000902664-22-003946	0	28	168163	
0001398344-22-015547	1	93	275259	
0001683059-22-000004	0	562	1652711	N
0000902664-22-003945	0	8	1156241	
0000950142-22-002505	0	41	251890	
0001493152-22-022590	0	9	360358	
0001398344-22-015545	0	10	801083	
0001480532-22-000016	0	8	307622	N
0001804256-22-000003	0	95	36056	N
0000902664-22-003944	0	48	633192	
0001398344-22-015543	0	321	7621257	
0001398344-22-015541	0	4	46729	
0001861244-22-000003	0	8	377354	N
0000950123-22-009028	19	5	4778771	N
0001811805-22-000004	0	100	132340	N
0001776074-22-000003	0	23	262958	N
0001683168-22-005654	2	6	586359	
0001536925-22-000005	0	1375	2687606	N
0000950123-22-009015	0	16	279866	N
0001666335-22-000008	1	72	3413472	N
0001661580-22-000003	0	247	6483347	N
0001729829-22-000006	0	2434	13557495	N
0001793904-22-000005	2	499	501947	N
0001398344-22-015537	1	11	182040	
0001398344-22-015535	0	352	547503	
0001713269-22-000005	0	9	229375	N
0001894044-22-000003	0	57	111597	N
0001398344-22-015533	1	172	2928151	
0001539919-22-000003	0	162	4539628	N
0001698093-22-000003	0	61	177206	N
0001884716-22-000004	0	17	310343	N
0001398344-22-015531	0	27	105111	
0000950123-22-009011	3	1	0	Y
0001840129-22-000004	0	12	163124	N
0001597694-22-000006	0	179	5608691	N
0001520023-22-000009	0	43	22664083	N
0001842296-22-000003	0	327	1104050	N
0001104659-22-090500	0	593	6178592	
0001868537-22-000010	0	24	6000160	N
0000950123-22-008991	2	8	249438	N
0001911536-22-000002	0	12	53784	N
0001315863-22-000559	0	56	1480407	N
0000950123-22-008979	0	21	312400	N
0000950123-22-008976	0	1158	3744413	N
0001634255-22-000005	1	7	747866	N
0001732539-22-000007	0	60	934503	N
0001104659-22-090430	0	4	87030	N
0001104659-22-090428	0	2	2765566	N
0001807878-22-000009	0	1	59180	N
0000950123-22-008973	0	26	63899	N
0000919574-22-004935	2	17	3820753	
0001768375-22-000006	0	31	3991126	N
0001633046-22-000006	2	879	3289939	N
0001553936-22-000005	0	27	1384463	N
0001842785-22-000005	0	10	683066	N
0001493152-22-022513	0	2	145404	
0000950123-22-008971	0	62	304728	N
0001214659-22-010056	0	29	1650932	
0001214659-22-010055	0	121	2516178	
0001214659-22-010057	2	274	534670	
0001178913-22-003086	2	529	4889788	
0001104659-22-090374	31	97	18331010	
0001104659-22-090366	2	70	2838181	N
0000919574-22-004933	2	3	1017398	
0001443689-22-000010	0	55	1397023	Y
0000950103-22-013993	0	90	4763343	
0001910858-22-000004	0	48	211819	N
0001104659-22-090265	0	19	139554	
0001767730-22-000002	0	122	258915	N
0001834505-22-000002	0	1007	370118	N
0001062993-22-017881	0	88	234914	N
0001420506-22-001600	0	1	5170	N
0001934500-22-000003	0	288	1744415	N
0000950123-22-008911	0	4	63337	N
0000919574-22-004877	1	49	49113	
0000919574-22-004892	0	16	33805	
0001519924-22-000016	0	151	2025634	N
0001912008-22-000003	0	1	53444	N
0001781942-22-000003	1	120	421202	N
0000950123-22-008932	0	27	92691	N
0001841616-22-000005	0	403	2460185	N
0001317947-22-000007	0	9	525764	N
0000950123-22-008942	0	6	351	N
0001172661-22-001832	3	931	17072025	
0000919574-22-004861	0	13	181866	
0000919574-22-004872	1	6	315121	
0000919574-22-004894	3	136	2462855	
0001537455-22-000006	0	4	67714	N
0001930301-22-000005	0	65	68734	N
0001104659-22-090273	0	55	104205	
0000919574-22-004870	0	545	11025657	
0000919574-22-004901	1	24	23545786	
0001567619-22-015882	0	12	174567	N
0000919574-22-004879	3	480	464521	
0000919574-22-004839	0	18	480560	
0000919574-22-004909	0	38	215685	
0000919574-22-004890	0	34	437095	
0001834505-22-000001	0	989	300474387	N
0001104659-22-090297	0	605	576388	
0001420506-22-001602	0	139	3269210	N
0001701879-22-000005	0	28	5621485	N
0001104659-22-090187	0	652	7047076	
0000919574-22-004855	1	13	732393	
0000919574-22-004886	1	18	1920770	
0001846786-22-000004	0	139	305309	N
0000919574-22-004896	0	1	77657	
0001671754-22-000010	0	156	1281170	N
0001768111-22-000005	0	39	2031342	N
0001600585-22-000003	0	114	167815	N
0001420506-22-001596	0	164	264256	N
0001803156-22-000006	0	83	61081	N
0000919574-22-004863	0	24	232066	
0001542166-22-000009	0	112	648379	N
0001906537-22-000002	0	27	113245	N
0000919574-22-004888	0	142	1104148	
0001912008-22-000004	0	17	144470	N
0000919574-22-004845	1	9	61391	
0000919574-22-004844	2	22	293207	
0001630888-22-000002	0	388	851553	N
0001818309-22-000003	0	491	242157000	N
0000919574-22-004880	1	23	171256	
0001802225-22-000003	0	62	98808	N
0001454502-22-000005	1	9	654062	N
0000919574-22-004908	0	119	137692	
0000944234-22-000006	2	277	1937853	
0001803988-22-000003	0	47	170449	N
0001762776-22-000004	0	310	656045	N
0000919574-22-004883	0	50	397290	
0000919574-22-004849	1	8	1326505	
0000950123-22-008905	1	2	222308	N
0001105909-22-000003	0	150	122869	N
0000919574-22-004897	0	55	3269716	
0000919574-22-004878	1	10	90439	Y
0001213900-22-047557	0	49	995882	
0000919574-22-004893	0	37	163595028	
0000919574-22-004914	1	270	37154072	
0001909879-22-000003	15	115	116439	N
0000919574-22-004865	0	16	74436	Y
0000894309-22-000004	0	154	119017	N
0000919574-22-004910	3	150	1133111	
0001172661-22-001831	0	7	96352	
0000950123-22-008943	4	53	157009	N
0001801101-22-000004	0	61	179352	N
0000919574-22-004874	0	109	469893	
0001423296-22-000009	0	112	549838	N
0000919574-22-004905	0	20	649375	
0000919574-22-004916	1	17	61767	
0001420506-22-001599	0	1	7064	N
0000919574-22-004911	0	20	99359	
0000919574-22-004853	1	24	726127	
0001821626-22-000013	0	1865	161460	N
0000950123-22-008903	2	16	361536	N
0001228242-22-000006	0	822	10542533	N
0001172661-22-001830	0	40	2019625	
0001535264-22-000034	0	128	634774	N
0001398344-22-015528	0	163	271147	
0001398344-22-015527	0	228	94958	
0000950123-22-008894	0	57	4024400	N
0001569884-22-000005	0	80	167715	N
0001519924-22-000015	0	148	2666145	N
0001420506-22-001594	0	7	177227	N
0000950123-22-008888	7	8	5559678	N
0001062993-22-017877	0	38	1484197	N
0000950123-22-008885	7	7	2899336	N
0001398344-22-015524	0	163	99073	
0000950123-22-008883	7	7	7185129	N
0001085146-22-003029	0	93	123682	N
0001085146-22-003028	0	96	154209	N
0001420506-22-001593	0	37	89541	N
0001519924-22-000014	0	142	2244669	N
0001085146-22-003027	0	13	85589	N
0001567619-22-015877	0	25	214932	N
0001085146-22-003026	0	0	0	N
0001085146-22-003025	1	25	13081470	N
0001104659-22-090174	0	12	97839	
0001547927-22-000004	0	9	691336	N
0001085146-22-003024	0	31	303944	N
0001085146-22-003023	0	235	12700476	N
0001420506-22-001592	0	9	188178	N
0001548916-22-000004	0	544	2373170	N
0001420506-22-001591	0	10	299924	N
0001567619-22-015876	1	98	408827	N
0001725296-22-000006	4	254	9702603	N
0001800135-22-000003	0	219	179314	N
0001519924-22-000013	0	131	2006210	N
0001567619-22-015874	0	493	774354	N
0001092351-22-000008	0	291	498549	Y
0001631943-22-000008	0	12	418433	
0000724683-22-000031	0	46	109943	N
0001567619-22-015872	0	1393	13024322	N
0000072971-22-000184	7	19936	323213772	N
0001519924-22-000012	0	116	2173684	N
0001567619-22-015870	0	295	472603	N
0001567619-22-015867	0	898	9120777	N
0001567619-22-015865	0	583	36329339	N
0001536444-22-000003	0	70	100903	N
0001037389-22-000224	0	4173	84467480	N
0001802984-22-000005	0	437	1114231	N
0000950123-22-008874	1	768622	126886078	N
0000950123-22-008873	0	4	36802	N
0000902664-22-003937	0	7	244779	
0000950123-22-008869	0	211	144460977	N
0001420506-22-001587	1	1263	2159076	N
0001104659-22-090135	2	3091	14780031	
0001567619-22-015856	3	10	5798906	N
0001910146-22-000004	0	41	120025	N
0001094584-22-000003	0	418	81770	N
0001908938-22-000004	0	430	362855	N
0001567619-22-015855	1	24	296277	N
0001345471-22-000075	5	9	4549962	N
0000950123-22-008866	0	7	469864	N
0000919574-22-004827	1	23	528640	
0001420506-22-001585	0	22	143015	N
0001805250-22-000002	0	117	319864	N
0000919574-22-004826	4	268	534988	
0001091860-22-000008	0	484	126461	N
0001466697-22-000015	0	802	1872359	N
0001422848-22-000256	3	0	0	N
0001420506-22-001583	0	24	126909	N
0000950123-22-008863	6	4135	105353528	N
0001420506-22-001582	0	117	257866	N
0001695459-22-000006	0	2	1854174	N
0001567619-22-015853	0	52	6767598	N
0000919574-22-004824	1	33	299966	
0001756111-22-000022	4	5039	30296841	N
0001295044-22-000007	0	28	359863	N
0001454984-22-000005	0	2162	42074596	N
0001694283-22-000004	0	70	107901	N
0000950123-22-008849	1	28	328840	N
0001387131-22-008725	0	71	859413	
0001606587-22-001769	0	374	1060061	N
0001519924-22-000011	0	111	2260215	N
0000921895-22-002420	5	185	5502831	
0001567619-22-015846	0	1	0	Y
0001493152-22-022382	1	8	692722	
0000902664-22-003936	0	45	2786227	
0000902664-22-003935	0	20	3320559	
0000902664-22-003934	0	12	516552	
0000902664-22-003933	0	1	0	Y
0001683168-22-005635	0	4	273888	
0000950123-22-008846	0	7	193598	N
0001839882-22-017831	2	459	7147486	
0001387131-22-008723	1	51	1546804	
0001081668-22-000007	0	35	198627	N
0001836021-22-000008	0	8	375759	N
0001314273-22-000004	0	41	328811	N
0001403438-22-000004	0	4418	105258978	N
0001567619-22-015842	2	863	31681755	N
0001616416-22-000006	3	177	383648	N
0001420506-22-001577	0	139	548432	N
0001519924-22-000010	0	110	1736495	N
0001894203-22-000009	0	27	505852	N
0001680613-22-000004	0	462	1001472	N
0001839882-22-017827	0	10	1101515	
0000919574-22-004817	1	36	366037	
0001387131-22-008717	0	54	237227	
0001080382-22-000019	0	74	499795	
0001104659-22-090090	1	477	4914416	
0001754960-22-000223	0	23	100342	N
0001104659-22-090088	1	447	3323362	
0001666788-22-000004	0	138	74443	N
0001567619-22-015835	1	42	423276	N
0001104659-22-090087	1	171	703657	
0000950123-22-008840	2	5	43808	N
0000074260-22-000056	0	79	4145059	N
0001104659-22-090086	0	8	3240500	
0001104659-22-090085	1	601	878878	
0000919574-22-004815	0	50	205508	
0001108524-22-000036	0	4	149365	N
0001104659-22-090083	2	1234	27586594	
0001437749-22-020353	5	7	474488	N
0001839882-22-017826	0	10	66401	
0001256484-22-000019	4	14672	466876903	N
0001912226-22-000003	0	0	0	Y
0001587281-22-000011	0	441	269790	N
0001606587-22-001768	0	28	202843	N
0001519924-22-000009	0	107	1445910	N
0001567619-22-015830	0	9	130100	N
0000950123-22-008836	3	7	244496	N
0000950123-22-008835	0	5	152068	N
0000950123-22-008827	0	0	0	Y
0000950123-22-008832	2	3	179124	N
0000950123-22-008834	1	2114	9402521	N
0000950123-22-008826	0	330	681097	N
0000950123-22-008829	3	2	4617	N
0001012975-22-000350	2	40	145587	N
0000902664-22-003931	1	271	5615445	
0001493152-22-022356	0	373	1121699	
0001567619-22-015829	1	12	185980	N
0000903514-22-000007	0	0	0	N
0001323953-22-000011	0	18	1914741	N
0000861177-22-000005	5	18735	190920415	N
0001420506-22-001574	0	45	364079	N
0001104659-22-090055	6	38	1948155	N
0001463931-22-000008	2	267	7521335	N
0000947871-22-000886	0	6	120603	
0001649451-22-000016	0	918	1752331	N
0000921895-22-002417	2	17	254155	
0001567619-22-015825	0	1	0	Y
0000814375-22-000013	1	62	2221554	N
0001072613-22-000503	0	504	2974080	
0001012975-22-000348	1	11	198504	N
0001650372-22-000054	0	1	30801	N
0001104659-22-090048	0	25	309651	
0001567619-22-015821	0	1	0	Y
0001398344-22-015510	1	40	44142	
0000950142-22-002502	0	38	7659349	
0000950123-22-008810	2	16	257657	N
0000950123-22-008808	12	23	12813823	N
0000902664-22-003930	0	13	89205	
0001172661-22-001829	0	18	3720448	
0001214659-22-010006	0	21	2529475	
0000950123-22-008792	0	27	934927	N
0000950123-22-008796	0	57	4024400	N
0000950123-22-008799	0	9	44638	Y
0001427119-22-000006	1	36	3464727	N
0000712537-22-000035	1	249	268381	N
0001567619-22-015819	0	130	361121	N
0001567619-22-015818	0	1	0	Y
0001172661-22-001828	0	78	2929848	
0000919574-22-004810	0	41	372290	
0001650654-22-000007	0	125	480447	N
0001633624-22-000003	0	0	0	N
0001072613-22-000502	0	105	1395448	
0001172661-22-001827	0	491	25139091	
0001587281-22-000009	2	591	4183126	N
0001213900-22-047381	1	3	1651155	
0001511697-22-000004	0	103	357870	N
0001398344-22-015508	0	3	7249	
0001214659-22-009998	0	20	188436	
0001214659-22-010000	3	79	865600	
0001214659-22-009999	0	25	106026	
0001214659-22-010001	0	34	355810	
0001567619-22-015816	0	3	3037352	N
0001104659-22-090030	0	72	2765451	
0001104659-22-090029	0	90	4281630	
0001172661-22-001826	0	42	39498672	
0001085146-22-003022	0	28	261836	N
0001606587-22-001765	0	1121	2227172	N
0001085146-22-003020	0	21	51359	N
0001085146-22-003021	0	1956	1999164	N
0001410833-22-000004	0	19	260532	N
0000950123-22-008784	0	45	863762	N
0000950123-22-008783	0	17	2639560	N
0001102578-22-000095	0	1189	15012913	N
0001282189-22-000004	0	38	243778	N
0001134007-22-000008	0	111	764878	N
0001461790-22-000020	0	354	906547	N
0001801585-22-000007	0	118404	54	N
0001420506-22-001572	0	94	46564	N
0001420506-22-001571	0	30	4162684	N
0000950123-22-008767	4	668	27382469	N
0001619779-22-000003	0	77	107862	N
0001567619-22-015814	0	99	2177778	N
0001846677-22-000008	0	19	374284	N
0000919574-22-004806	0	56	67337	
0001767393-22-000008	0	144	710169	N
0001213900-22-047349	0	9	66079	
0000919574-22-004805	0	10	139729	
0000900440-22-000092	1	48	156133	N
0001882673-22-000019	0	246	91063	N
0001890149-22-000002	1	1880	325899	N
0001554729-22-000003	0	507	908884704	N
0000919574-22-004804	0	100	618200	
0000842775-22-000003	0	1350	1283037	N
0001735605-22-000004	0	109	199497	N
0001911372-22-000003	0	35	107811	N
0001506071-22-000003	0	302	805525	N
0000872162-22-000008	0	52	863034	N
0001652442-22-000006	0	42	2400889	N
0001571075-22-000004	0	68	129692	N
0001666179-22-000003	0	648	979861	N
0000919574-22-004803	0	50	897831	
0001420506-22-001569	0	156	671964	N
0001770532-22-000004	0	221	162596	N
0001846287-22-000003	0	199	144696	N
0001800608-22-000004	0	372	490603	N
0000950123-22-008742	0	25	388616	N
0001286478-22-000005	0	283	666944	Y
0001567619-22-015794	9	27800	878928893	N
0001001011-22-000004	0	93	64596	N
0001104659-22-089985	0	101	287156	
0001172661-22-001825	0	20	218064	
0001599016-22-000003	0	40	195170	N
0001740140-22-000003	0	161	165456	N
0001398344-22-015503	0	14	198528	
0001475597-22-000012	0	2845	9122170	N
0001688666-22-000006	0	387	1002206	N
0001767821-22-000003	0	500	860551	N
0001172661-22-001824	1	64	227463	
0001910845-22-000006	0	86	121770	N
0001393825-22-000214	1	1329	13218545	
0001398344-22-015500	0	167	711214	
0001315863-22-000558	0	152	374113	N
0001420506-22-001567	0	32	77366	N
0001420506-22-001566	0	9	112278	N
0001754960-22-000222	0	667	2278884	N
0001420506-22-001565	0	8	211908	N
0001839882-22-017815	0	2	14794	
0001911286-22-000003	0	1	188912	N
0001606587-22-001761	0	86	297756	N
0001567752-22-000003	0	133	426702	N
0001420506-22-001561	0	6	287734	N
0001767821-22-000002	0	503	811799	N
0001714678-22-000003	0	128	141014	N
0001754960-22-000221	0	88	48190	N
0001315863-22-000557	0	15	1312197	N
0001833471-22-000004	0	0	0	N
0001214659-22-009995	0	6	466317	
0001639101-22-000010	0	10	168645	
0001009076-22-000007	1	2289	122760071	N
0001754960-22-000220	0	42	101062	N
0001506073-22-000004	0	284	412641	N
0000909012-22-000102	0	166	149568	N
0001437749-22-020316	0	290	245118	N
0001567619-22-015789	0	22	60837	N
0001567619-22-015788	0	183	1106589	N
0001632965-22-000003	0	160	441371	N
0001910845-22-000004	0	80	97333	N
0001086763-22-000017	1	444	2263932	
0001567619-22-015785	12	15099	96086920	N
0001420506-22-001556	0	488	200311	N
0000825293-22-000003	0	75	69235	N
0000950123-22-008718	2	21	1134206	N
0001801263-22-000005	2	293	1013614	N
0000950123-22-008716	0	129	1279112	N
0001695345-22-000006	0	117	296498	N
0001398344-22-015495	0	154	215401	
0001085146-22-003019	0	226	1404817	N
0001750557-22-000003	0	526	394322	N
0001839445-22-000005	0	319	445618	N
0001757128-22-000004	0	626	413689	N
0000919574-22-004794	1	38	544725	
0001221073-22-000070	0	48	85117	
0001420506-22-001555	0	29	88733	N
0001511847-22-000004	0	74	264830	N
0001387303-22-000008	2	13	86322	N
0001104659-22-089967	0	39	145005	
0001085146-22-003018	0	659	1536775	N
0001085146-22-003017	0	121	279885	N
0001085146-22-003016	0	399	8024479	N
0001085146-22-003015	0	177	431817	N
0001085146-22-003014	0	54	205969	N
0001085146-22-003013	0	57	229372	N
0001085146-22-003012	0	0	0	N
0001085146-22-003011	2	1256	8623591	N
0001085146-22-003010	0	0	0	N
0001085146-22-003009	0	128	203917	N
0001085146-22-003008	0	33	128461	N
0001787893-22-000003	0	20	185753	N
0001846677-22-000007	0	43	123499	N
0001567619-22-015766	1	420	11248544	N
0001531612-22-000029	0	118	396509	
0001567619-22-015763	0	27	253978	N
0001462284-22-000005	0	3272	45988705	N
0001845531-22-000002	0	61	156017	N
0001172661-22-001823	0	88	98470	
0001567619-22-015761	0	386	1067419	N
0001803557-22-000003	0	558	393579	N
0001567619-22-015759	0	16	2209624	N
0001567619-22-015756	0	6	125737	N
0001062993-22-017831	0	3	578	N
0001911726-22-000003	3	501	138438	N
0001511291-22-000003	0	43	307941	N
0001637714-22-000011	0	308	192350	N
0001062993-22-017829	0	481	1248656	N
0001742418-22-000004	0	55	923540	N
0001018331-22-000006	9	1960	22739924	
0001172661-22-001822	0	106	443665	
0001332811-22-000006	0	119	503507	N
0001315478-22-000056	0	135	15472712	N
0001677253-22-000003	0	256	291053	N
0001652327-22-000007	0	19	445909	N
0001519924-22-000008	0	102	1259962	N
0001376474-22-000361	1	64	148316	N
0001104659-22-089943	0	1	173893	
0001865966-22-000004	0	1515	682162	N
0001764059-22-000007	0	68	240739	N
0001910185-22-000003	2	47	97302	N
0001905367-22-000004	0	29	62370	N
0001594167-22-000005	0	1	57178	
0001910312-22-000004	0	43	79574	N
0001213900-22-047274	0	27	806670	
0001078246-22-000004	0	89	386198	N
0001055980-22-000005	1	3568	2317913	
0001372130-22-000003	0	216	449385	N
0000950123-22-008705	1	487	4495747	N
0001705819-22-000061	0	50	254837	
0001594167-22-000004	0	3	72092	N
0001056527-22-000004	0	610	10641636	N
0001282683-22-000006	0	40	120261	
0000919574-22-004790	0	24	85704	
0001693672-22-000003	0	5	87035	N
0001398344-22-015492	0	216	119021	
0001760444-22-000003	0	122	109363	N
0001766228-22-000003	0	52	198945	N
0001568303-22-000010	0	226	251573	N
0000919574-22-004788	1	191	228855	
0001789082-22-000004	0	20	507648	N
0001398344-22-015490	0	106	1014677	
0001600636-22-000003	1	10	92960	N
0001767302-22-000003	0	346	319311	N
0001666363-22-000006	0	396	1120317	N
0001560717-22-000005	1	482	3155906	N
0001599863-22-000007	0	333	1433733	N
0001632968-22-000002	0	120	662743	N
0000932024-22-000007	1	75	500004	
0001104659-22-089926	2	1	30507	
0001172661-22-001820	1	55	286679	
0001172661-22-001819	0	271	496118	
0001046192-22-000020	3	1158	16010575	
0001398344-22-015479	1	421	445695	
0001420506-22-001550	0	8	211908	N
0000947871-22-000884	0	0	0	
0001567619-22-015739	0	137	236570	N
0001885092-22-000004	0	7	74404	N
0000940445-22-000007	1	623	2109441	N
0001104659-22-089923	0	333	7672736	
0001694127-22-000003	0	11	193303	N
0001398344-22-015476	0	55	43002	
0000936698-22-000003	0	113	821415	N
0000919458-22-000003	0	164	1081706	N
0001359262-22-000003	0	44	612971	N
0001315863-22-000556	0	1	6279	N
0001567619-22-015736	1	1091	4747783	N
0000919574-22-004775	0	29	109561	
0001062993-22-017815	0	166	23223731	N
0000919574-22-004773	1	661	5468339	
0000814133-22-000111	0	250	15818063	N
0001567619-22-015733	0	137	1441966	N
0001941040-22-000014	0	27	887682	
0001420506-22-001548	0	23	307363	N
0001567619-22-015732	0	2392	13465388	N
0001846138-22-000004	0	483	153231	N
0001085146-22-003006	1	2304	122262320	N
0001278793-22-000006	0	104	219462	N
0001085146-22-003005	0	0	0	N
0001819279-22-000004	0	72	434802	N
0001567619-22-015730	0	15	276694	N
0001172661-22-001812	6	3	139951	
0001420506-22-001546	0	15	226861	N
0001606716-22-000001	0	56	176026	Y
0001171200-22-000293	0	81	12080212	
0001420506-22-001545	0	346	378667	N
0001104659-22-089921	0	218	7459649	N
0000905729-22-000178	0	73	168085	
0001420506-22-001542	0	92	87592	N
0001104659-22-089916	0	179	407417	
0001398344-22-015472	0	221	1530153	
0001445546-22-005425	5	2790	80991505	
0001844895-22-000004	0	119	157667	N
0000868491-22-000016	0	65	841357	N
0001315863-22-000555	0	221	766419	N
0001940033-22-000005	0	59	58138000	N
0001176347-22-000003	0	5	292647	N
0001750924-22-000005	0	101	252826	N
0001104659-22-089907	0	245	409614	
0001214659-22-009970	2	228	889601	
0001062993-22-017812	0	24	297336	N
0001781882-22-000004	0	34	281462	N
0001748814-22-000004	0	111	185858	N
0001172661-22-001810	1	116	1388282	
0001940033-22-000004	0	89	200078000	N
0001567619-22-015723	2	213	1543106	N
0001606587-22-001758	0	150	163985	N
0001882132-22-000004	0	143	157735	N
0001398344-22-015467	0	27	135824	
0001082327-22-000039	0	490	14528178	
0001798849-22-000032	0	53	8709625	
0001819581-22-000007	0	70	327581	N
0001104659-22-089895	0	66	343544	
0001376474-22-000359	0	113	141519	N
0001894571-22-000004	0	15	250112	N
0001019056-22-000556	0	112	954224	
0001493152-22-022239	0	253	177946	
0001834913-22-000005	0	37	139159	N
0001720350-22-000005	0	175	226218	N
0001606587-22-001757	0	6	564799	N
0001606587-22-001756	0	146	309560	N
0001104659-22-089892	0	119	247176	
0001041062-22-000121	2	354	4096900	N
0001104659-22-089890	0	232	599016	
0001606587-22-001754	0	28	274728	N
0001575151-22-000006	0	197	187342	N
0001214659-22-009963	0	244	147557	
0001214659-22-009964	2	3	475598	
0001214659-22-009967	0	201	357609	
0001732768-22-000003	3	16	1034297	N
0001624758-22-000009	1	1250	1438333	N
0001682677-22-000003	0	53	449122	N
0001104659-22-089885	1	138	424768	
0001911468-22-000003	0	114	117924	N
0001724246-22-000007	1	19	183314	N
0001322924-22-000006	0	35	144427	N
0001388167-22-000003	1	773	2293432	N
0000200724-22-000005	0	395	648387	N
0001906547-22-000003	0	62	92851	N
0001062993-22-017810	0	118	138468	N
0001821268-22-000206	0	58	1913359	
0001144969-22-000013	1	102	2800509	
0000897599-22-000007	0	149	1471999	N
0001163648-22-000014	1	1440	21440105	N
0001645890-22-000003	0	223	734572	N
0000947871-22-000875	6	1400	4132252	
0001847772-22-000003	0	305	117051	N
0001062993-22-017808	0	160	871460	N
0001567619-22-015718	0	190	6234418	N
0001720350-22-000004	0	7	154157	N
0000919574-22-004758	0	708	10013604	
0001389307-22-000004	0	18	155454	N
0000947871-22-000874	1	1074	6095443	
0001846310-22-000005	0	81	125963	N
0001062993-22-017806	0	26	6516274	N
0001580642-22-004069	0	80	307527	
0001420506-22-001540	0	167	320380	N
0001104659-22-089876	0	273	465863	
0001567619-22-015717	0	6	24686	Y
0001012975-22-000345	0	6	178044	N
0001062993-22-017804	0	175	3269428	N
0001594197-22-000003	0	3	3689	N
0001315863-22-000554	0	8	76830	N
0001567619-22-015716	0	138	1664595	N
0001549575-22-000013	1	3	100838	
0001907212-22-000003	0	35	109573	N
0000869772-22-000012	2	108	1653555	N
0000831571-22-000003	0	233	1514166	N
0000902664-22-003915	0	1	66724	
0001629984-22-000004	0	37	466919	N
0001912314-22-000003	0	60	136741	
0001580642-22-004068	0	459	245062	
0000919574-22-004756	0	0	0	Y
0001697366-22-000003	0	17	306940	N
0001104659-22-089868	1	19	131722	
0001804116-22-000003	0	53	67033	
0001567619-22-015713	0	69	28887670	N
0001172661-22-001809	0	39	114456	
0001908607-22-000003	0	46	77481	N
0001084208-22-000007	0	4158	102245351	N
0000909012-22-000101	0	71	4002676	N
0001323645-22-000004	0	1377	10996301	N
0001913842-22-000003	0	86	123267576	N
0001636587-22-000014	0	78	71501	N
0001104659-22-089858	0	40	521581	N
0001940033-22-000003	0	113	101009000	N
0001172661-22-001808	0	443	1015210	
0001483339-22-000004	0	140	223147	N
0001516450-22-000004	0	65	912916	N
0001567619-22-015710	0	369	442351	N
0001497637-22-000005	0	97	155357	N
0001580642-22-004067	21	1796	2376585	
0001567619-22-015707	0	19	364179	N
0001827734-22-000006	0	19	693937	N
0001789908-22-000006	0	4	199430	N
0001214659-22-009962	0	399	1674577	
0001844444-22-000004	0	107	137738	N
