FILINGMANAGER_NAME,avg_turnover,quarters_held,avg_investment,ticker,ticker_id,tickers_invested
Schoolcraft Capital LLC,0.26041530891754416,19,314190.5789473684,amazon,6,2
Schoolcraft Capital LLC,0.18241613221589809,20,608801.65,apple,11,2
"Scott & Selber, Inc.",0.2305982465962946,13,1526.923076923077,advanced_micro,8,4
"Scott & Selber, Inc.",0.1508317464842983,20,10304.95,amazon,6,4
"Scott & Selber, Inc.",0.17060289512951887,20,9026.4,google,1,4
"Scott & Selber, Inc.",0.17136352349643283,20,15571.85,microsoft,10,4
Seascape Capital Management,0.21402091815755522,19,953.578947368421,amazon,6,3
Seascape Capital Management,0.21687999682195985,19,5713.0526315789475,apple,11,3
Seascape Capital Management,0.20043134584479866,19,862.2631578947369,microsoft,10,3
Sierra Capital LLC,0.14983221591497659,16,7117.625,amazon,6,4
Sierra Capital LLC,0.18588613939498186,13,803.3076923076923,meta,5,4
Sierra Capital LLC,0.1400732969425091,16,4253.5,microsoft,10,4
Sierra Capital LLC,0.14979403257048143,13,680.3076923076923,palo_alto,14,4
Silicon Valley Community Foundation,0.1580939486537689,16,12758740.25,palo_alto,14,1
"Silver Oak Advisory Group, Inc.",0.22179688146841792,13,1026.0,apple,11,2
"Silver Oak Advisory Group, Inc.",0.12879906237924366,13,1486.1538461538462,microsoft,10,2
"Single Point Partners, LLC",0.21451112170519687,17,3340.4117647058824,apple,11,2
"Single Point Partners, LLC",0.2580057419451898,16,1627.9375,microsoft,10,2
"SkyView Investment Advisors, LLC",0.2879576686167217,16,2145.25,amazon,6,3
"SkyView Investment Advisors, LLC",0.2264727065008304,14,4417.928571428572,apple,11,3
"SkyView Investment Advisors, LLC",0.1919857747797767,16,4393.375,microsoft,10,3
"SlateStone Wealth, LLC",0.18708948785847787,14,454.0,palo_alto,14,1
Smithfield Trust Co,0.1964907965571937,14,5980.857142857143,amazon,6,6
Smithfield Trust Co,0.2451034292691749,14,37509.92857142857,apple,11,6
Smithfield Trust Co,0.21937703532437805,14,26004.285714285714,microsoft,10,6
Smithfield Trust Co,0.21083982052498978,14,531.1428571428571,palo_alto,14,6
Smithfield Trust Co,0.220652577346156,14,553.7857142857143,salesforce,7,6
Smithfield Trust Co,0.23670006494040813,14,532.9285714285714,tesla,13,6
Snowden Capital Advisors LLC,0.27653820721090244,16,3590964.4375,asml,3,1
South Dakota Investment Council,0.15497743139382172,20,92315.4,amazon,6,5
South Dakota Investment Council,0.1463015404877939,20,179341.55,apple,11,5
South Dakota Investment Council,0.10756666479951517,20,199834.1,microsoft,10,5
South Dakota Investment Council,0.29990931270230403,20,39290.75,nvidia,4,5
South Dakota Investment Council,0.2626332904348878,17,10131.64705882353,tesla,13,5
Southland Equity Partners LLC,0.17293530792590972,17,1992580.8235294118,amazon,6,5
Southland Equity Partners LLC,0.12026717069994858,17,22228925.17647059,apple,11,5
Southland Equity Partners LLC,0.12817775208726,17,2496813.2352941176,microsoft,10,5
Southland Equity Partners LLC,0.2737223415142795,17,850216.8235294118,nvidia,4,5
Southland Equity Partners LLC,0.2587484413680422,17,1924980.5294117648,tesla,13,5
"Sowa Financial Group, Inc.",0.16262509574746517,20,337199.05,apple,11,2
"Sowa Financial Group, Inc.",0.16777807905608708,14,108224.71428571429,microsoft,10,2
"State of Alaska, Department of Revenue",0.2836672991691726,20,29538.0,advanced_micro,8,6
"State of Alaska, Department of Revenue",0.13762434442194796,20,211415.5,amazon,6,6
"State of Alaska, Department of Revenue",0.13937840592524292,20,381936.75,apple,11,6
"State of Alaska, Department of Revenue",0.09476582665794461,20,361016.7,microsoft,10,6
"State of Alaska, Department of Revenue",0.2841751981022687,20,138672.75,nvidia,4,6
"State of Alaska, Department of Revenue",0.16806690630252438,20,29684.6,salesforce,7,6
"Stephens Consulting, LLC",0.26624802354099286,13,293129.46153846156,amazon,6,3
"Stephens Consulting, LLC",0.17640710312862148,13,2486147.5384615385,apple,11,3
"Stephens Consulting, LLC",0.13131582025514524,13,1602076.0,microsoft,10,3
Stolper Co,0.24054703939396702,20,12511.55,apple,11,2
Stolper Co,0.17669115799833499,20,7105.1,microsoft,10,2
"Summit Financial, LLC",0.296280172238439,14,2236261.9285714286,advanced_micro,8,1
Summit Global Investments,0.22221413166000734,20,28288.05,microsoft,10,1
"Summit Wealth Partners, LLC",0.16382430568384293,20,936727.2,amazon,6,3
"Summit Wealth Partners, LLC",0.15787080660832195,20,2713251.5,apple,11,3
"Summit Wealth Partners, LLC",0.14355486016337557,20,1851485.15,microsoft,10,3
Sutton Wealth Advisors Inc.,0.2460947907784577,15,2517654.466666667,amazon,6,6
Sutton Wealth Advisors Inc.,0.16763721737859877,15,16293558.133333333,apple,11,6
Sutton Wealth Advisors Inc.,0.19441219820366365,15,1322262.0,meta,5,6
Sutton Wealth Advisors Inc.,0.14050701024300244,15,5637159.733333333,microsoft,10,6
Sutton Wealth Advisors Inc.,0.19742457606643798,15,221484.53333333333,palo_alto,14,6
Sutton Wealth Advisors Inc.,0.26693112243256367,15,389131.0,salesforce,7,6
Swedbank AB,0.2921483489948236,15,5425333.0,tesla,13,1
"Symmetry Partners, LLC",0.2724249522533938,16,833.125,advanced_micro,8,1
"TAGStone Capital, Inc.",0.1659406774810672,13,9331.692307692309,amazon,6,3
"TAGStone Capital, Inc.",0.19706740019180813,13,471.2307692307692,apple,11,3
"TAGStone Capital, Inc.",0.10786484298968568,13,378.61538461538464,microsoft,10,3
TANAKA CAPITAL MANAGEMENT INC,0.15233187115607139,20,1047.8,amazon,6,3
TANAKA CAPITAL MANAGEMENT INC,0.18976332368841803,20,142.35,asml,3,3
TANAKA CAPITAL MANAGEMENT INC,0.27406233350799614,13,334.9230769230769,meta,5,3
TEACHER RETIREMENT SYSTEM OF TEXAS,0.2844015033917245,20,436254.2,amazon,6,3
TEACHER RETIREMENT SYSTEM OF TEXAS,0.29276990248719276,20,839372.15,apple,11,3
TEACHER RETIREMENT SYSTEM OF TEXAS,0.22451039003741444,20,700021.3,microsoft,10,3
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,0.2320242437029393,19,35617.21052631579,advanced_micro,8,6
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,0.12571440292792235,19,289276.1052631579,amazon,6,6
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,0.1320040313834987,19,354096.63157894736,apple,11,6
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,0.09737808121864003,19,397484.5263157895,microsoft,10,6
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,0.268845176215887,19,172930.26315789475,nvidia,4,6
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,0.1453058884408347,19,56343.63157894737,salesforce,7,6
TEALWOOD ASSET MANAGEMENT INC,0.2181922725059889,19,2175.6315789473683,apple,11,3
TEALWOOD ASSET MANAGEMENT INC,0.14390031777593537,19,2309.1052631578946,microsoft,10,3
TEALWOOD ASSET MANAGEMENT INC,0.17009938382018483,13,1702.6923076923076,palo_alto,14,3
THOMAS STORY & SON LLC,0.15285341151370127,20,10640.8,apple,11,2
THOMAS STORY & SON LLC,0.11190386981857081,20,476.45,microsoft,10,2
"THOROUGHBRED FINANCIAL SERVICES, LLC",0.17677027571901852,20,20022.55,amazon,6,4
"THOROUGHBRED FINANCIAL SERVICES, LLC",0.17195540632575557,20,46343.5,apple,11,4
"THOROUGHBRED FINANCIAL SERVICES, LLC",0.16162120546464795,20,29052.65,microsoft,10,4
"THOROUGHBRED FINANCIAL SERVICES, LLC",0.19826328707168236,20,3720.5,salesforce,7,4
TOBAM,0.27711585747029543,18,2573.6666666666665,apple,11,2
TOBAM,0.22858761064445748,20,16790.95,meta,5,2
TOWER BRIDGE ADVISORS,0.2486331977840291,20,7927825.25,amazon,6,3
TOWER BRIDGE ADVISORS,0.14994745925283628,20,58876703.6,apple,11,3
TOWER BRIDGE ADVISORS,0.10033016235613541,20,69016843.9,microsoft,10,3
TRAPHAGEN INVESTMENT ADVISORS LLC,0.18446100064320972,20,1699029.9,amazon,6,4
TRAPHAGEN INVESTMENT ADVISORS LLC,0.15783085684526532,20,13475518.35,apple,11,4
TRAPHAGEN INVESTMENT ADVISORS LLC,0.1844516646810538,20,962645.65,meta,5,4
TRAPHAGEN INVESTMENT ADVISORS LLC,0.13704570882415285,20,2972579.95,microsoft,10,4
TRUST CO OF OKLAHOMA,0.1483822225143284,19,14011746.684210526,apple,11,2
TRUST CO OF OKLAHOMA,0.11160786058613331,19,10263716.315789474,microsoft,10,2
"TSFG, LLC",0.29406403599812303,19,51.94736842105263,advanced_micro,8,5
"TSFG, LLC",0.15542711516209545,20,7170.75,amazon,6,5
"TSFG, LLC",0.1589464904373684,20,7963.3,apple,11,5
"TSFG, LLC",0.28868650717726235,13,415.0,meta,5,5
"TSFG, LLC",0.1122962974480216,20,3034.55,microsoft,10,5
TUCKER ASSET MANAGEMENT LLC,0.24981288505630928,17,315925.5882352941,amazon,6,3
TUCKER ASSET MANAGEMENT LLC,0.25814922563343057,17,2154245.588235294,apple,11,3
TUCKER ASSET MANAGEMENT LLC,0.22773868992595708,17,830141.4117647059,microsoft,10,3
Te Ahumairangi Investment Management Ltd,0.2187492413039939,18,5399.611111111111,amazon,6,4
Te Ahumairangi Investment Management Ltd,0.10970247914608476,18,30982.444444444445,apple,11,4
Te Ahumairangi Investment Management Ltd,0.287488421472278,18,11884.222222222223,meta,5,4
Te Ahumairangi Investment Management Ltd,0.115245264597868,18,37318.055555555555,microsoft,10,4
Thrivent Financial for Lutherans,0.2512463927563647,20,589350.1,amazon,6,5
Thrivent Financial for Lutherans,0.24234344516779216,20,649669.05,apple,11,5
Thrivent Financial for Lutherans,0.19890469728714924,20,841231.75,microsoft,10,5
Thrivent Financial for Lutherans,0.22035833004427777,20,19422.55,palo_alto,14,5
Thrivent Financial for Lutherans,0.2759131564568354,20,132986.15,salesforce,7,5
Tinicum Inc,0.16012384091903156,16,104750.375,meta,5,1
Tower View Investment Management & Research LLC,0.1121194408859435,13,3646.6923076923076,amazon,6,3
Tower View Investment Management & Research LLC,0.116301975226428,13,4616.692307692308,microsoft,10,3
Tower View Investment Management & Research LLC,0.23821290171090212,13,2787.6153846153848,nvidia,4,3
Treasurer of the State of North Carolina,0.21188723362497067,20,614612.7,amazon,6,5
Treasurer of the State of North Carolina,0.2179382160850905,20,1119242.7,apple,11,5
Treasurer of the State of North Carolina,0.18061761068865181,20,1052361.3,microsoft,10,5
Treasurer of the State of North Carolina,0.267104168186805,20,28523.95,palo_alto,14,5
Treasurer of the State of North Carolina,0.24366332441206318,20,98130.2,salesforce,7,5
Trevian Wealth Management LLC,0.2528338077967713,13,652.0769230769231,meta,5,1
Triple Frond Partners LLC,0.12680479709775402,14,81317.64285714286,amazon,6,2
Triple Frond Partners LLC,0.10881268281846983,18,77645.94444444444,microsoft,10,2
"Triune Financial Partners, LLC",0.11567555890265038,14,324741.64285714284,microsoft,10,1
Trust Co of Kansas,0.2505530706968617,20,9609.35,amazon,6,2
Trust Co of Kansas,0.2141257574693254,20,10547.9,microsoft,10,2
UBS ASSET MANAGEMENT AMERICAS INC,0.23535348883802598,16,3181793981.875,amazon,6,4
UBS ASSET MANAGEMENT AMERICAS INC,0.21732811418492642,16,6162073455.0625,apple,11,4
UBS ASSET MANAGEMENT AMERICAS INC,0.20621205847599733,16,6263177083.1875,microsoft,10,4
UBS ASSET MANAGEMENT AMERICAS INC,0.2331117859187247,16,905911864.0,salesforce,7,4
"USAdvisors Wealth Management, LLC",0.2176951607918892,20,558.9,amazon,6,3
"USAdvisors Wealth Management, LLC",0.18822524985178465,20,754.8,apple,11,3
"USAdvisors Wealth Management, LLC",0.20251805542440815,20,1288.4,microsoft,10,3
"Ulland Investment Advisors, LLC",0.186921062275069,13,4759.076923076923,amazon,6,4
"Ulland Investment Advisors, LLC",0.12811408869433147,13,6646.692307692308,apple,11,4
"Ulland Investment Advisors, LLC",0.23805175874788143,13,4932.0,meta,5,4
"Ulland Investment Advisors, LLC",0.25894560467748146,13,1331.6923076923076,microsoft,10,4
V2 Financial group LLC,0.2532334276233266,17,3025252.6470588236,amazon,6,3
V2 Financial group LLC,0.21872657470869217,17,2827208.9411764704,apple,11,3
V2 Financial group LLC,0.27474982108476015,17,862300.6470588235,microsoft,10,3
VALICENTI ADVISORY SERVICES INC,0.1387393777346615,20,22306.2,amazon,6,3
VALICENTI ADVISORY SERVICES INC,0.13867696730922197,20,20606.35,apple,11,3
VALICENTI ADVISORY SERVICES INC,0.1188965150886889,20,14989.1,microsoft,10,3
VALLEY NATIONAL ADVISERS INC,0.1489874452187717,20,5992.45,amazon,6,3
VALLEY NATIONAL ADVISERS INC,0.14686286360840797,20,25862.85,apple,11,3
VALLEY NATIONAL ADVISERS INC,0.11598903289056679,20,17765.6,microsoft,10,3
VAN ECK ASSOCIATES CORP,0.27286225527389574,20,502502.15,advanced_micro,8,5
VAN ECK ASSOCIATES CORP,0.16920903133680948,20,196245.35,amazon,6,5
VAN ECK ASSOCIATES CORP,0.17225285974744817,16,3267.3125,apple,11,5
VAN ECK ASSOCIATES CORP,0.27540339492137383,20,478916.05,asml,3,5
VAN ECK ASSOCIATES CORP,0.19388787319813433,15,2645.866666666667,palantir,2,5
VAUGHAN DAVID INVESTMENTS LLC/IL,0.2124976979790555,20,836.9,amazon,6,4
VAUGHAN DAVID INVESTMENTS LLC/IL,0.12315297277896238,20,5705.25,apple,11,4
VAUGHAN DAVID INVESTMENTS LLC/IL,0.268665923180148,13,705.1538461538462,meta,5,4
VAUGHAN DAVID INVESTMENTS LLC/IL,0.09835447923248367,20,103849.1,microsoft,10,4
"VESTOR CAPITAL, LLC",0.2969981597447661,19,66837.73684210527,microsoft,10,1
Vancity Investment Management Ltd,0.2225527823297135,15,24257.133333333335,amazon,6,3
Vancity Investment Management Ltd,0.2395198898988166,16,48865.1875,apple,11,3
Vancity Investment Management Ltd,0.23777095231891965,16,58488.75,microsoft,10,3
"Vantage Investment Partners, LLC",0.23856058088261414,20,87616.3,apple,11,2
"Vantage Investment Partners, LLC",0.284773647339654,20,49372.0,microsoft,10,2
Vestcor Inc,0.23886676197711165,20,3410.0,advanced_micro,8,7
Vestcor Inc,0.2020900831823088,20,35905.6,amazon,6,7
Vestcor Inc,0.1554193860330939,20,61120.4,apple,11,7
Vestcor Inc,0.10526167505994058,20,69455.35,microsoft,10,7
Vestcor Inc,0.298335876078071,20,25398.05,nvidia,4,7
Vestcor Inc,0.2862960705796788,20,5044.65,salesforce,7,7
Vestcor Inc,0.24829767305031486,17,12879.0,tesla,13,7
"Vigilant Capital Management, LLC",0.15238118681576795,14,35553.642857142855,amazon,6,3
"Vigilant Capital Management, LLC",0.15228844075141248,14,43251.07142857143,apple,11,3
"Vigilant Capital Management, LLC",0.1307956591249211,14,39822.78571428572,microsoft,10,3
"Violich Capital Management, Inc.",0.13406038766414302,20,47997.15,apple,11,3
"Violich Capital Management, Inc.",0.11115008105427987,20,56996.5,microsoft,10,3
"Violich Capital Management, Inc.",0.22798007859828276,14,489.2857142857143,palo_alto,14,3
"Vishria Bird Financial Group, LLC",0.13786368657528625,20,11356.55,amazon,6,3
"Vishria Bird Financial Group, LLC",0.12922535257652454,20,16996.65,apple,11,3
"Vishria Bird Financial Group, LLC",0.11195798846847145,20,10990.55,microsoft,10,3
WADE G W & INC,0.1937813943716245,16,26085.0,amazon,6,3
WADE G W & INC,0.15491427375248296,16,102975.1875,apple,11,3
WADE G W & INC,0.1449649593786076,16,67853.875,microsoft,10,3
"WARNER FINANCIAL, INC",0.23676121619550525,13,950.8461538461538,amazon,6,2
"WARNER FINANCIAL, INC",0.2424808735233661,13,968.0769230769231,microsoft,10,2
WEDBUSH SECURITIES INC,0.28344979178436297,20,6033.7,advanced_micro,8,5
WEDBUSH SECURITIES INC,0.16663778651089003,20,57394.15,amazon,6,5
WEDBUSH SECURITIES INC,0.16035307080041009,20,143682.55,apple,11,5
WEDBUSH SECURITIES INC,0.1280481196797582,20,59276.65,microsoft,10,5
WEDBUSH SECURITIES INC,0.19188178743604586,20,7202.5,salesforce,7,5
WELCH CAPITAL PARTNERS LLC/NY,0.20741107619145518,18,582.6111111111111,apple,11,2
WELCH CAPITAL PARTNERS LLC/NY,0.18871405850321318,20,764.4,microsoft,10,2
WEST PACES ADVISORS INC.,0.15567127527542138,20,1172439.05,amazon,6,6
WEST PACES ADVISORS INC.,0.12702509014656913,20,4963130.55,apple,11,6
WEST PACES ADVISORS INC.,0.19756292282361662,20,137592.8,asml,3,6
WEST PACES ADVISORS INC.,0.10213516317119424,20,3294817.5,microsoft,10,6
WEST PACES ADVISORS INC.,0.29174969858487104,20,462898.85,nvidia,4,6
WEST PACES ADVISORS INC.,0.22121952148518373,20,146252.95,salesforce,7,6
WESTWOOD MANAGEMENT CORP /IL/,0.16397908332998143,16,84569.5625,amazon,6,3
WESTWOOD MANAGEMENT CORP /IL/,0.14860320902410662,16,94528.0,microsoft,10,3
WESTWOOD MANAGEMENT CORP /IL/,0.2996939367368734,13,532.7692307692307,tesla,13,3
WFA Asset Management Corp,0.25745826875053673,13,1483256.7692307692,amazon,6,4
WFA Asset Management Corp,0.19161966003321318,13,8067950.692307692,apple,11,4
WFA Asset Management Corp,0.29376813943372226,13,29304.23076923077,meta,5,4
WFA Asset Management Corp,0.27736991477800793,13,335635.07692307694,microsoft,10,4
WINSLOW ASSET MANAGEMENT INC,0.12433045421874561,20,782.1,amazon,6,2
WINSLOW ASSET MANAGEMENT INC,0.10828960721699028,20,1031.45,microsoft,10,2
WINTRUST INVESTMENTS LLC,0.24601912159015918,20,21884.3,microsoft,10,1
"Wallington Asset Management, LLC",0.15292771420624593,20,14097.5,amazon,6,4
"Wallington Asset Management, LLC",0.16807422628582339,20,21513.1,apple,11,4
"Wallington Asset Management, LLC",0.24478504614571558,13,10045.461538461539,meta,5,4
"Wallington Asset Management, LLC",0.11452487955024968,20,28445.85,microsoft,10,4
"Wayfinding Financial, LLC",0.09921915534647259,13,17580.923076923078,microsoft,10,1
WealthBridge Investment Counsel Inc.,0.27283291116300995,20,6809.2,amazon,6,1
"Weinberger Asset Management, Inc",0.18349525924461693,13,1766499.076923077,apple,11,1
"Werlinich Asset Management, LLC",0.18708594192967568,16,5125382.5625,advanced_micro,8,5
"Werlinich Asset Management, LLC",0.2590633530837722,16,712811.3125,amazon,6,5
"Werlinich Asset Management, LLC",0.1220880644782536,16,2898216.25,apple,11,5
"Werlinich Asset Management, LLC",0.11211613400857993,16,5171121.5625,microsoft,10,5
"Werlinich Asset Management, LLC",0.28288806117374127,16,14338223.4375,nvidia,4,5
Wesleyan Assurance Society,0.15461719745729516,20,42817.55,apple,11,2
Wesleyan Assurance Society,0.11587263501938576,20,69805.0,microsoft,10,2
"Westbourne Investment Advisors, Inc.",0.1438272715854635,19,17075.42105263158,apple,11,3
"Westbourne Investment Advisors, Inc.",0.19593880250526016,13,9989.538461538461,meta,5,3
"Westbourne Investment Advisors, Inc.",0.110316996181116,20,14629.5,microsoft,10,3
"Westside Investment Management, Inc.",0.28863843573703274,20,33364935.4,apple,11,1
"Wharton Business Group, LLC",0.2249909298279763,19,1724.4736842105262,amazon,6,4
"Wharton Business Group, LLC",0.22691153230148192,19,80510.52631578948,apple,11,4
"Wharton Business Group, LLC",0.28956274397359305,13,879.5384615384615,meta,5,4
"Wharton Business Group, LLC",0.15604662268297234,19,6351.263157894737,microsoft,10,4
"Whetstone Capital Advisors, LLC",0.1617700191842184,20,23982.35,amazon,6,1
White Pine Investment CO,0.14356449460585488,20,7643.3,apple,11,3
White Pine Investment CO,0.15236641126042746,14,5986.0,meta,5,3
White Pine Investment CO,0.08869891713294537,20,10142.95,microsoft,10,3
Windsor Group LTD,0.19639074803359036,14,3103.285714285714,amazon,6,3
Windsor Group LTD,0.2236452811612268,14,7352.571428571428,apple,11,3
Windsor Group LTD,0.16724509560784448,14,5632.928571428572,microsoft,10,3
Wolff Financial Management LLC,0.15977577698414586,17,3011.4117647058824,apple,11,3
Wolff Financial Management LLC,0.18136707422330275,13,1448.6923076923076,meta,5,3
Wolff Financial Management LLC,0.13118396449348219,16,1942.125,microsoft,10,3
"X-Square Capital, LLC",0.24903184379634963,20,2193.0,advanced_micro,8,5
"X-Square Capital, LLC",0.2973296158716833,20,2176.65,amazon,6,5
"X-Square Capital, LLC",0.21246335969444133,20,1900.6,apple,11,5
"X-Square Capital, LLC",0.25372788443015004,19,1274.3157894736842,microsoft,10,5
"X-Square Capital, LLC",0.22591903062576066,19,1004.0526315789474,shopify,12,5
ZEVIN ASSET MANAGEMENT LLC,0.15501069583551166,20,14593.9,amazon,6,2
ZEVIN ASSET MANAGEMENT LLC,0.20895312957083467,20,17436.15,microsoft,10,2
