ACCESSION_NUMBER	OTHERINCLUDEDMANAGERSCOUNT	TABLEENTRYTOTAL	TABLEVALUETOTAL	ISCONFIDENTIALOMITTED
0001768887-21-000002	0	36	207653	N
0001104659-21-067102	0	8	113881	
0000919574-21-003499	0	0	0	
0000919574-21-003524	0	44	309810	
0001398344-21-010813	0	349	960667	
0000918893-21-000004	0	70	389941	
0000919574-21-003533	0	14	1627271	
0001317947-21-000006	0	61	2400281	N
0001630888-21-000003	0	1125	4000950	N
0000919574-21-003515	2	2	1243383	
0001861752-21-000002	0	85	111810	
0001567738-21-000004	0	42	272377	N
0001764387-21-000003	0	335	517333	N
0000919574-21-003604	1	717	6498909	
0001104659-21-067027	1	156	513902	
0000949509-21-000009	2	176	6515871	N
0000919574-21-003529	0	9	595710	
0001104659-21-067104	0	20	340170	
0000919574-21-003594	0	20	399962	
0001332811-21-000004	0	63	236565	N
0000919574-21-003516	0	37	10634986	
0000919574-21-003544	0	161	762516	
0000919574-21-003590	0	136	1666676	
0000919574-21-003508	0	53	4086141	
0001172661-21-001173	0	38	2928179	
0000919574-21-003554	1	13	239625	
0001062993-21-004614	0	226	415188	N
0001062993-21-004625	0	39	98255	N
0001667731-21-000170	4	1343	1070696	
0001104659-21-067097	0	4	198262	
0001172661-21-001175	0	30	1540312	
0000919574-21-003607	1	44	252972	
0000919574-21-003569	0	20	1095648	
0000919574-21-003593	1	21	557514	
0000919574-21-003567	0	19	534802	
0001062993-21-004623	0	16	1129307	N
0001104659-21-067101	0	4	435036	
0000919574-21-003513	0	118	11681122	
0000919574-21-003564	3	229	4733513	
0001845250-21-000001	0	32	110662	N
0000919574-21-003606	0	19	71039	
0001709323-21-000003	0	6	1978262	N
0001352467-21-000003	0	207	1217296	N
0001712575-21-000004	0	14	81899	N
0000919574-21-003597	0	4	278439	
0000919574-21-003600	0	83	97018	
0001729303-21-000005	0	1176	556420	Y
0000919574-21-003480	1	11	1844216	
0000919574-21-003476	1	151	3174020	
0001172661-21-001172	0	1	0	
0001214659-21-005457	0	230	670574	
0001738045-21-000004	0	9	159767	N
0000919574-21-003475	9	119	18240301	
0001567619-21-010239	5	72	8883016	N
0001019056-21-000301	0	108	656701	
0001172661-21-001169	1	6	503677	
0001539041-21-000005	0	772	2615644	N
0001172661-21-001168	2	568	5066817	
0001019056-21-000299	0	30	473621	
0001420506-21-000694	0	298	4378751	N
0001104659-21-067002	0	132	168864	
0001567619-21-010238	1	95	18423691	N
0000919574-21-003471	1	43	579346	
0001106832-21-000004	0	330	2777282	N
0001740871-21-000002	0	120	204762	N
0001104659-21-066984	0	15	96109	
0001012975-21-000210	0	8	125711	N
0001832521-21-000004	0	73	187134	N
0001387131-21-005679	2	4	4705844	
0001387131-21-005677	2	72	612252	
0001817174-21-000002	0	202	238038	Y
0001398344-21-010809	0	6486	203045	
0001567619-21-010236	0	384	704386	N
0001387131-21-005674	0	10	12109	
0001104659-21-066966	0	60	1711748	
0001583825-21-000004	3	1	811594	N
0001214659-21-005452	0	75	136268	
0001567619-21-010235	0	412	803810	N
0001381296-21-000002	0	177	1288773	N
0001761961-21-000004	0	235	203499	N
0001567619-21-010234	0	916	11395738	N
0001547927-21-000002	0	11	8621222	N
0001567619-21-010231	0	1321	14918780	N
0001567619-21-010230	0	681	44367388	N
0001766564-21-000002	0	197	369750	N
0001172661-21-001164	3	73	783907	
0000897070-21-000005	0	106	1070608	N
0001398344-21-010807	0	38	73540	
0001172661-21-001163	0	51	152256	
0000701059-21-000011	0	1796	10456937	N
0001783139-21-000003	0	126	835290	N
0001567619-21-010229	1	1	92206	Y
0001103887-21-000003	0	49	1200796	N
0001761961-21-000003	0	245	193103	N
0001165002-21-000061	4	459	9948052	N
0001345471-21-000025	5	10	8456751	N
0001172661-21-001161	5	188	147527	
0000919574-21-003461	0	34	695626	
0001420506-21-000692	0	119	957350	N
0001314440-21-000005	0	181	6890280	
0000919574-21-003458	1	22	785567	
0001567619-21-010220	1	18	201188	N
0001789908-21-000006	0	6	191922	N
0001567619-21-010219	3	13	13215757	N
0001398344-21-010802	0	219	1029139	
0001812046-21-000058	0	65	155118	
0001567619-21-010218	0	291	1151893	N
0001729847-21-000002	0	121	195032	N
0001567619-21-010217	0	1515	2945876	N
0001420506-21-000690	0	37	122124	N
0001031972-21-000003	0	35	519718	N
0001033475-21-000004	0	67	1156586	N
0001742418-21-000005	0	38	630118	N
0001761961-21-000002	0	224	165833	N
0001567619-21-010215	1	55	680621	N
0001595077-21-000004	0	48	1104438	N
0001314440-21-000003	0	1305	6089862	
0001838289-21-000004	0	47	452999	N
0001567619-21-010213	0	153	2782487	N
0000950123-21-006590	2	11	373540	N
0001695459-21-000004	0	1	102197	N
0001740842-21-000002	0	64	52027	N
0001027848-21-000005	3	4	176072	N
0001567619-21-010211	0	32	2000561	N
0000921895-21-001333	0	84	857550	
0001846287-21-000002	0	190	154176	N
0000902664-21-002761	0	75	1099067	
0001567619-21-010208	0	4	2072742	N
0001095449-21-000048	0	273	149970	N
0001846532-21-000002	0	172	240084	N
0001062993-21-004598	1	256	433865	N
0001567619-21-010207	1	486	854351	N
0001393725-21-000115	0	6	776596	N
0001599793-21-000003	1	54	67639	N
0001393825-21-000087	1	860	8113578	
0001072613-21-000417	0	128	1809945	
0000902664-21-002760	0	114	1683005	
0001062993-21-004594	2	591	22573842	N
0001761961-21-000001	0	243	154807	N
0001567619-21-010200	0	25	1884825	N
0001539338-21-000002	0	83	390881	N
0001062993-21-004592	0	67	27373643	N
0001446114-21-000015	3	2420	3621332	Y
0001567619-21-010197	0	94	480365	N
0000919574-21-003454	0	30	142741	
0001410833-21-000004	0	27	491413	N
0000902664-21-002758	1	229	5333818	
0001665077-21-000003	0	38	1025882	N
0001062993-21-004590	0	646	1686127	N
0001214659-21-005428	3	66	937635	
0001567619-21-010194	0	29	185124	N
0001085146-21-001702	0	8	75157	N
0001104659-21-066883	1	102	3758067	
0001085146-21-001701	0	0	0	N
0001085146-21-001700	1	26	18826698	N
0001723397-21-000003	0	3419	5690601	N
0001085146-21-001699	0	116	5055536	N
0001542606-21-000002	0	42	824075	N
0001104659-21-066877	0	4	2815102	Y
0000950123-21-006578	0	6	415935	N
0001095449-21-000047	0	133	552661	N
0001315863-21-000435	0	12	129473	N
0000950123-21-006577	1	872	12243189	N
0000950123-21-006576	0	381	3062397	N
0001085146-21-001698	0	12	479987	N
0000950123-21-006575	0	0	0	Y
0001085146-21-001697	0	31	946382	N
0001493152-21-011508	0	332	1161495	
0001733472-21-000003	0	55	215650	N
0001461790-21-000016	0	300	1265453	N
0001085146-21-001696	0	125	14837288	N
0001567619-21-010187	0	59	12557840	N
0001085146-21-001695	0	18	254185	N
0001085146-21-001694	0	729	18454698	N
0001628280-21-010316	1	1	0	Y
0000903423-21-000024	2	418	8973996	
0001166309-21-000004	0	42	1070847	N
0001085146-21-001693	0	0	0	N
0001085146-21-001692	0	0	0	N
0001012975-21-000207	1	0	0	N
0001085146-21-001691	0	250	588628	N
0001085146-21-001690	0	0	0	N
0000902664-21-002757	0	23	3696148	
0001172661-21-001158	2	3	52202	
0001085146-21-001689	0	0	0	N
0001706013-21-000004	0	17	601052	N
0001132716-21-000012	0	1	239913	
0001085146-21-001688	5	2426	58486156	N
0001633288-21-000002	0	85	467369	N
0001104659-21-066854	0	116	3421316	
0001085146-21-001687	0	1344	2601505	N
0001398344-21-010795	0	362	220451	
0000921895-21-001325	5	38	4685872	
0001012975-21-000205	1	9	311695	N
0001214659-21-005416	1	80	114492	
0000950123-21-006562	2	451	1898860	N
0001742418-21-000004	0	38	632232	N
0001398344-21-010793	0	626	533283	
0001567619-21-010171	0	164	695152	N
0001766228-21-000002	0	84	241941	N
0000950123-21-006559	0	7	124657	Y
0001104659-21-066846	0	3	976561	N
0001104659-21-066847	0	28	921764	N
0001104659-21-066845	0	2	179776	N
0001567619-21-010169	0	7	655942	N
0001628280-21-010307	1	2402	19353810	N
0001085146-21-001686	0	273	459325	N
0001547584-21-000003	1	35	5217059	N
0001388736-21-000002	0	536	1015807	N
0000950123-21-006558	0	0	0	N
0001085146-21-001685	0	141	451738	N
0001315863-21-000434	0	13	71540	N
0000950142-21-001621	0	8	344662	
0001214659-21-005411	0	36	324596	
0001214659-21-005414	2	3	431857	
0001089710-21-000003	0	103	230202	N
0001314273-21-000003	0	55	568481	N
0000040729-21-000017	2	111	1048832	N
0001315863-21-000433	0	53	2703341	N
0000712537-21-000017	1	235	254131	N
0001104659-21-066839	0	8	143721	
0001172661-21-001156	0	8	168993	
0000902664-21-002756	0	7	379782	
0000950123-21-006556	0	4	196294	N
0000950123-21-006555	1	2	116651	N
0001104659-21-066833	0	10	2902277	
0001315863-21-000432	1	247	838884	N
0000902664-21-002755	0	16	1774091	
0001172661-21-001155	0	90	3175624	
0001567619-21-010164	9	23	23848300	Y
0000950123-21-006554	1	2	381234	N
0000950123-21-006553	0	16	1652047	N
0001660389-21-000005	0	6	3000	N
0001085146-21-001684	0	1863	1868380	N
0001099281-21-000008	0	61	756158	N
0001214659-21-005410	0	89	492663	
0001172661-21-001154	0	16	4441461	
0001132716-21-000011	0	5	517352	
0001511697-21-000002	0	96	369940	N
0001095449-21-000046	0	301	143248	N
0001628280-21-010302	1	2379	5942272	N
0001567619-21-010162	0	5	502720	N
0000950123-21-006537	8	11	10032258	N
0001567752-21-000002	0	150	1221751	N
0001597823-21-000003	0	109	565570	N
0001214659-21-005404	2	268	771708	
0001567619-21-010160	0	406	162915	N
0001652035-21-000004	0	95	120425	N
0001346378-21-000002	0	242	547831	N
0001214659-21-005400	0	23	1872647	
0001725547-21-000054	0	149	273372	N
0001076809-21-000192	0	912	6953448	
0001725547-21-000053	0	10	393190	N
0001549358-21-000004	0	66	478105	N
0000021175-21-000073	3	198	325650	N
0000945631-21-000008	0	52	32434160	N
0001567619-21-010156	0	207	8615564	N
0000950123-21-006524	0	186	139867232	N
0001014306-21-000003	0	177	421696	
0000887402-21-000003	0	100	812477	N
0001050743-21-000006	0	972	3874071	
0001606587-21-000728	0	189	379327	N
0001376474-21-000156	0	345	439237	N
0000919574-21-003451	0	14	281082	
0001632253-21-000002	0	58	181001	N
0001172661-21-001153	0	455	11339600	
0001750924-21-000002	0	113	208736	N
0001085146-21-001683	0	107	186084	N
0001172661-21-001152	0	23	1439529	
0001618824-21-000004	0	49	255244	N
0001567619-21-010153	0	73	359813	N
0001794467-21-000004	0	68	128460	N
0001132716-21-000009	0	4	376758	
0001724246-21-000005	1	21	608739	N
0001053906-21-000005	7	148	5659662	
0001420506-21-000687	0	32	217936	N
0000950123-21-006518	0	1	590557	N
0001652035-21-000003	0	207	174632	N
0001074272-21-000002	0	407	2448672	N
0000950123-21-006516	0	227	595425	N
0001344717-21-000005	0	326	654951	N
0001085146-21-001682	0	660	2958862	N
0001567619-21-010148	1	398	1201046	N
0000950123-21-006512	0	1	93858	N
0000919574-21-003448	2	95	1352323	
0001767393-21-000005	0	72	747051	N
0001567619-21-010146	2	838	3187365	N
0001463217-21-000003	3	1181	18071512	N
0001085146-21-001681	0	2257	31802827	N
0001104659-21-066770	1	13	113829	N
0001085146-21-001680	0	1742	30896247	N
0001172661-21-001151	0	1414	1312127	
0001085146-21-001679	0	513	743900	N
0000950123-21-006506	1	5	20036	N
0001085146-21-001678	0	111	309699	N
0001340098-21-000008	0	1	25366	
0001104659-21-066767	0	163	139487	
0001085146-21-001677	0	81	154948	N
0001085146-21-001676	4	1597	11413760	N
0000748054-21-000005	1	2193	136122429	N
0001085146-21-001675	0	0	0	N
0001085146-21-001674	0	0	0	N
0001104659-21-066764	0	19	99920	
0001085146-21-001673	0	0	0	N
0001085146-21-001672	0	0	0	N
0001132716-21-000007	0	2	23799	
0000950123-21-006503	0	1	202228	N
0001104659-21-066762	0	152	255712	
0000033250-21-000002	0	351	1342345	N
0001420506-21-000685	0	24	254980	N
0000950123-21-006499	0	7	2587482	N
0001062993-21-004579	0	28	1131331	N
0001349353-21-000003	0	16	360792	N
0001567619-21-010121	9	25807	889828287	N
0001134007-21-000006	0	129	1312396	N
0001861159-21-000003	0	62	103578	N
0001725547-21-000052	0	190	180060	N
0001754960-21-000093	0	233	587191	N
0001725547-21-000051	0	22	487318	N
0000950123-21-006492	0	4	21416	N
0001462284-21-000003	0	3187	44333881	N
0001062993-21-004576	0	1117	65614707	N
0001725547-21-000050	0	81	309085	N
0001104659-21-066745	0	64	1663412	
0001132716-21-000006	0	785	4139350	Y
0000315066-21-001551	10	10054	1170698436	N
0001801142-21-000003	0	168	43817	N
0000892712-21-000218	2	972	1486953	N
0001725547-21-000048	0	232	410195	N
0001535293-21-000003	0	32	213946859	N
0001567619-21-010117	0	423	836023	N
0001007280-21-000002	0	1975	25184308	N
0001420506-21-000683	0	6	313936	N
0001803662-21-000003	0	79	50556	N
0001536262-21-000002	0	23	447515	N
0001567619-21-010115	1	739	12618575	N
0001606587-21-000727	0	13	17929	N
0001420506-21-000681	0	44	157984	N
0001567619-21-010109	0	75	395422	N
0001512162-21-000004	0	91	354478	N
0001398344-21-010787	0	13	171334	
0001749980-21-000006	0	15	427368	
0001420506-21-000680	0	721	456956	N
0001781284-21-000003	4	163	999	N
0001104659-21-066725	0	3	223269	
0000820289-21-000003	0	92	257125	N
0001413431-21-000002	0	23	2285418	N
0001214659-21-005377	0	34	453852	
0000938582-21-000003	0	9	46208	N
0001062574-21-000004	0	691	4551036	N
0001567619-21-010099	0	41	411262	N
0001104659-21-066722	0	1	315302	
0001104659-21-066720	0	2	54523	
0000950123-21-006483	0	116	9825050	N
0001636587-21-000013	0	123	456625	N
0001714678-21-000002	0	124	143389	N
0000897101-21-000417	0	71	185708	
0001207017-21-000025	1	2476	82564943	N
0001731437-21-000002	0	179	830734	N
0000820434-21-000001	0	50	31514	N
0001636587-21-000012	0	81	93366	N
0001560717-21-000004	1	456	2722696	N
0000318989-21-000068	9	1936	87861100	N
0001666179-21-000005	0	450	660525	N
0000941560-21-000004	0	83	556288	N
0001606587-21-000726	0	118	288674	N
0001811513-21-000007	1	2	2899	N
0001667553-21-000003	0	54	12433	N
0001776033-21-000004	0	199	303312	N
0001451531-21-000003	1	399	2311731	N
0001619779-21-000003	0	80	122990	N
0001213900-21-026351	0	43	1163213	
0001420506-21-000678	0	21	170376	N
0001836021-21-000002	0	1	187675	N
0001420506-21-000676	0	101	399985	N
0001420506-21-000675	0	24	204682	N
0000919574-21-003442	1	3	696	
0000923338-21-000006	0	4	274217	N
0001567619-21-010081	6	1881	15690220	N
0001172661-21-001150	0	208	515091	
0001661140-21-000002	1	314	1467342	
0001420506-21-000672	0	101	1200458	N
0001567619-21-010079	0	1	215287	N
0001846677-21-000003	0	26	205004	N
0001536592-21-000006	0	290	2657834	N
0001012975-21-000204	0	58	4455149	N
0001862282-21-000001	0	177	448880	N
0001861798-21-000001	0	49	104729	N
0001567619-21-010069	4	51	1773480	N
0001172661-21-001149	0	147	2873689	
0000950123-21-006468	0	7	129297	N
0001104659-21-066697	0	602	6649398	
0001567619-21-010062	1	4	298248	N
0001694127-21-000002	0	11	203093	N
0001451623-21-000002	0	376	131570	N
0001164508-21-000003	1	2199	74845029	N
0001282683-21-000004	0	33	128218	
0001420506-21-000670	0	33	164708	N
0000919574-21-003437	0	50	3857319	
0001571075-21-000003	0	42	160509	N
0001445065-21-000010	1	1683	1857436	N
0001420506-21-000668	0	3	697	N
0001520710-21-000003	0	144	1562563	N
0001813932-21-000002	0	29	122184	N
0001532155-21-000099	2	845	4729819	N
0001796651-21-000007	0	51	389391	N
0001162044-21-000604	0	755	242480055	
0001110806-21-000003	0	214	1300760	N
0001583092-21-000004	0	136	899672	N
0001520023-21-000006	0	42	31441934	N
0001409427-21-000005	0	254	1584	N
0000732812-21-000016	2	596	541066923	N
0001567619-21-010055	0	82	5083032	N
0000732812-21-000014	2	425	408707948	N
0000732812-21-000013	3	240	1048011	N
0000732812-21-000012	3	155	1656794	N
0000732812-21-000011	3	293	10761957	N
0001842149-21-000003	0	67	168169	N
0000732812-21-000010	2	439	395243023	N
0001694283-21-000002	0	65	121873	N
0001800249-21-000004	0	7	484882	N
0001567619-21-010051	0	71	529965	N
0000732812-21-000007	3	362	8424722	N
0001162044-21-000603	0	90	875696	
0000909012-21-000083	0	87	5496322757	N
0000884589-21-000025	0	654	4969340	N
0001567619-21-010048	0	25295	44903859	N
0001420506-21-000663	0	50	425474	N
0001697024-21-000002	0	44	128726	N
0000950123-21-006463	3	651	7834286	N
0001062993-21-004571	0	837	1287408	N
0001618205-21-000002	0	54	168447	N
0001567619-21-010044	0	20000	47001236	N
0001132699-21-000002	0	210	875389	N
0001089991-21-000002	1	230	889182	N
0000920112-21-000140	0	405	878379	N
0001104659-21-066673	0	121	183749	
0001493152-21-011440	3	111	6405753	
0001062993-21-004569	0	29	214916	N
0001420506-21-000661	0	12	247137	N
0001062993-21-004568	0	412	6312836	N
0001172661-21-001148	0	216	9525076	
0001455915-21-000004	0	716	1795332	N
0001104659-21-066668	0	7	2630946	
0001771673-21-000002	0	18	540278	N
0001754960-21-000092	0	90	170901	N
0001580642-21-002376	0	156	6747971	
0000950123-21-006460	0	228	1294060	N
0001081668-21-000005	0	39	181240	N
0001104659-21-066664	0	13	534146	
0000947871-21-000538	0	21	1100612	
0001567619-21-010042	0	19999	23466096	N
0001085146-21-001670	0	95	782705	N
0001803397-21-000003	0	113	173591	N
0001730480-21-000002	0	1	103566	N
0001420506-21-000659	0	137	1175004	N
0001567619-21-010040	0	8	1157020	N
0001067532-21-000005	0	111	717496	N
0000947871-21-000537	0	10	394965	
0001616009-21-000006	0	21	965830	N
0001730574-21-000004	0	792	4313263	N
0001480916-21-000003	0	229	439138	N
0001315863-21-000429	1	85	161410	N
0001567619-21-010037	0	43	479587	N
0001567619-21-010034	0	20	1831677	N
0001047859-21-000002	0	11	65607	N
0001721242-21-000005	0	1005	1168190	N
0001811739-21-000020	0	70	140990	N
0001807559-21-000003	0	48	159297	N
0001376474-21-000154	0	40	169142	N
0001549575-21-000008	0	3	262037	
0001116247-21-000003	0	350347	2958	N
0000724683-21-000021	0	19	120450	N
0001567619-21-010032	1	65	2133227	N
0001315863-21-000428	0	1	51017	N
0001019754-21-000002	0	1598	144933	N
0001567619-21-010028	0	6	829628	N
0001700286-21-000006	0	26	309781	N
0001567619-21-010027	0	132	8723477	N
0001567619-21-010026	0	35	536194	N
0001315863-21-000427	0	98	787501	N
0001584686-21-000002	0	491	933558	N
0001599883-21-000003	0	86	1378899	N
0001802838-21-000003	0	11	241493	N
0001767366-21-000004	0	14	479856	
0001764756-21-000005	0	6	129942	N
0001754960-21-000091	0	25	221484	N
0001493152-21-011426	0	9	384878	
0001825564-21-000003	0	14	748258	N
0001537783-21-000002	0	503	2045462	N
0001109147-21-000004	0	131	5526564	N
0001214659-21-005366	0	67	904149	
0001251109-21-000038	0	71	217808	N
0001104659-21-066635	0	2	50465	
0001420506-21-000657	0	475	17253013	N
0001633969-21-000004	0	10	1399387	
0001172661-21-001147	0	163	251120	
0001430681-21-000002	0	72	221948	Y
0001600999-21-000003	1	65	621917	N
0001567619-21-010021	0	51	14396268	N
0001846789-21-000002	0	26	141878	N
0000805870-21-000006	0	52	123959	
0001861378-21-000001	0	123	207658	
0001172661-21-001146	0	263	4732434	
0001172661-21-001145	0	30	264963	
0001567619-21-010011	0	3528	131438585	N
0001567619-21-010009	10	6	3300764	N
0001278951-21-000004	0	42	2212184	N
0001567619-21-010008	0	23	251380	N
0001567619-21-010007	0	9	187227	N
0001214659-21-005360	0	248	356339	
0001646639-21-000003	0	49	968441	N
0001583672-21-000003	0	57	173707	N
0001731530-21-000006	0	32	308170	N
0001567619-21-010003	0	100	157760	N
0001606720-21-000002	2	38	782089	N
0001172661-21-001143	0	987	2970811	
0001770632-21-000010	4	1178	3162121	N
0001828301-21-000001	4	659	205838	N
0001542165-21-000002	0	71	338960	N
0001597857-21-000004	1	178	579456	N
0001817681-21-000003	0	2	1300251	N
0001085146-21-001669	0	113	348303	N
0001080382-21-000007	0	685	2285048	
0000950123-21-006451	1	1	744282	N
0000950123-21-006449	1	4	289417	N
0001085146-21-001668	0	183	258508	N
0001357550-21-000041	2	535	3707100	N
0001172661-21-001142	0	1328	23512276	
0001804116-21-000002	0	127	190594	
0000892712-21-000216	0	168	404923	N
0001420506-21-000654	0	2	157892	N
0000842775-21-000003	0	1137	1200252	N
0001580642-21-002375	16	1213	873410	
0001629984-21-000003	0	31	591295	N
0001763921-21-000003	0	552	18675055	
0001498383-21-000002	0	61	202495	N
0001713458-21-000002	0	1196	848464	N
0001172661-21-001140	1	87	1071709	
0001036248-21-000003	0	97	1091798	N
0001749611-21-000006	0	10	308015	
0000950123-21-006445	0	49	2133012	N
0001599579-21-000003	0	204	453901	
0001376474-21-000153	0	5	172511	N
0000892712-21-000214	1	121	271356	N
0001843010-21-000002	0	791	577920	N
0001322853-21-000005	0	65	424095	N
0001104659-21-066606	2	338	4225750	
0001172661-21-001134	5	64	6531514	
0001398344-21-010742	0	163	318271	
0001172661-21-001133	0	1526	23198606	
0001616416-21-000004	4	251	539555	N
0001172661-21-001132	0	22	4548445	
0001172661-21-001131	0	47	198099	
0001606587-21-000721	0	99	498160	N
0001313893-21-000002	0	97	676050	N
0000060086-21-000012	0	57	11360816	N
0001323645-21-000003	0	1232	9053926	N
0001859606-21-000004	3	480	88567550	N
0001434819-21-000004	2	922	58593531	
0001140334-21-000002	0	366	2280571	N
0000950123-21-006441	0	23	78999	N
0001344551-21-000007	0	1411	19389259	
0001519113-21-000002	0	639	240298	N
0001104659-21-066586	0	196	2907088	N
0001420506-21-000649	0	83	430873	N
0000829407-21-000005	0	875	1775964	N
0001606587-21-000719	0	18	261017	N
0001748305-21-000004	0	90	226193	
0001323255-21-000007	3	41	14511149	
0001398344-21-010731	0	43	40351	
0001387131-21-005632	0	72	294465	
0001104659-21-066584	6	1179	30576850	N
0001104659-21-066580	1	209	1461964	N
0000919574-21-003426	1	40	1062132	
0001104659-21-066578	0	0	0	N
0001104659-21-066577	0	0	0	N
0001104659-21-066576	1	164	838268	N
0001104659-21-066574	1	596	997134	N
0001398344-21-010729	0	40	96215	
0001420506-21-000647	0	513	434734	N
0001085146-21-001667	0	26	245245	N
0001085146-21-001666	0	165	555286	N
0001420506-21-000645	0	37	313842	N
0001120048-21-000002	0	8	215097	N
0001387366-21-000005	0	29	1044913	N
0001085146-21-001665	0	14	69171	N
0001085146-21-001664	1	160	208054	N
0001085146-21-001663	0	0	0	N
0001085146-21-001662	0	466	32810618	N
0001085146-21-001661	0	5	802140	N
0001420506-21-000644	0	26	156278	N
0001738738-21-000002	0	141	108116000	N
0001085146-21-001660	0	36	230406	N
0000921895-21-001312	2	18	253453	
0001724269-21-000002	0	328	1229685	N
0001766721-21-000004	0	15	555604	N
0001085146-21-001659	0	243	16089955	N
0001398344-21-010727	0	12	714439	
0001666551-21-000003	0	36	46591	N
0001567619-21-009989	0	3	102509	N
0001172661-21-001130	0	118	5443976351	
0000927337-21-000013	1	5770	66385079	N
0001714346-21-000002	0	187	400803	N
0001085146-21-001658	0	0	0	N
0001452861-21-000002	0	1045	378659313	N
0001085146-21-001657	1	185	1834763	N
0001104659-21-066556	0	8	541537	N
0001567619-21-009988	2	50	2363865	N
0001361974-21-000009	0	64	15928870	N
0001104659-21-066555	0	7	595213	N
0001403438-21-000003	0	4071	86992284	N
0001172661-21-001129	0	132	439956	
0000354204-21-000701	3	3408	302338008	N
0001221073-21-000063	0	103	104257	
0001730299-21-000002	2	411	968957	N
0001221073-21-000062	0	46	215471	
0001221073-21-000061	0	103	381992	
0001040210-21-000002	0	97	1275288	N
0001420506-21-000642	0	63	5174257	N
0001727993-21-000005	0	112	259212	N
0001600035-21-000003	0	993	755518	N
0001172661-21-001128	0	237	1562399	
0001085146-21-001656	0	108	295327	N
0001214659-21-005358	2	270	1152440	
0000950123-21-006436	3	159	5489572	N
0001599016-21-000002	0	39	192159	N
0001085146-21-001655	7	2988	13718195	N
0000905790-21-000004	0	205	2228011	N
0000767684-21-000001	0	92	103120	N
0001084208-21-000009	0	4086	99098708	N
0001172661-21-001127	0	29	587008	
0000950103-21-007215	2	1	1672262	
0001104659-21-066547	2	181	692601	N
0001055980-21-000004	1	3638	2623868	
0001085146-21-001654	0	59	206190	N
0001483617-21-000003	0	0	0	N
0001085146-21-001653	3	69	370247	N
0001450701-21-000003	0	3	6242407	N
0001085146-21-001652	0	26	126908	N
0001085146-21-001651	0	133	3559471	N
0001476804-21-000004	0	268	794702	N
0001085146-21-001650	0	128	316843	N
0001085146-21-001649	1	2829	47095518	N
0001104659-21-066542	0	70	2045295	
0000950123-21-006433	10	4348	70726832	N
0001104659-21-066538	1	177	294663	
0001668256-21-000003	0	165	346959	N
0001606587-21-000717	0	114	161829	N
0001653012-21-000005	0	32	123155	N
0001104883-21-000004	0	87	1185839	N
0001172661-21-001126	0	315	3067582	
0001744238-21-000004	0	17	241038	N
0001420506-21-000638	0	74	132668	N
0000909012-21-000082	0	108	2929554	N
0001085146-21-001647	0	358	374453	N
0001398344-21-010723	0	893	2873084	
0001749768-21-000012	3	401	19544595	N
0001567619-21-009985	0	1	0	N
0001524408-21-000026	0	59	4573614	N
0001161822-21-000005	0	215	636022	N
0001801547-21-000005	0	18	757927	N
0001172661-21-001125	0	109	424995	
0001744238-21-000003	0	9	136459	N
0001013538-21-000004	0	63	1604206	N
0001213900-21-026282	0	34	963684	
0001567619-21-009981	1	56	304692	N
0001420506-21-000634	0	32	130002	N
0001671623-21-000002	0	431	119149	N
0001809187-21-000002	0	64	1880498	N
0001398344-21-010720	0	527	257329	
0001567619-21-009980	1	1	29983	N
0001420506-21-000632	0	10	347632	N
0001172661-21-001123	1	56	146783	
0000846633-21-000004	0	10	243473	N
0001172661-21-001122	0	19	155769	
0001826635-21-000005	4	2208	32840959	N
0001172661-21-001121	0	32	152465	
0001683168-21-001983	2	10	1324421	
0001172661-21-001120	0	24	12552795	
0001567619-21-009977	2	179	1464548	N
0001027848-21-000003	2	2	167891	N
0001131667-21-000006	0	0	0	N
0001527641-21-000003	0	269	3534325	N
0001420506-21-000629	0	376	313246	N
0000919574-21-003413	0	46	146595	
0001650654-21-000005	0	162	456429	N
0001398344-21-010716	0	148	110501	
0001085146-21-001643	0	21	499513	N
0001104659-21-066511	5	19628	3696790000	
0001567619-21-009973	0	346	1764755	N
0001159363-21-000004	0	42	225747	N
0001008868-21-000003	0	116	399870	
0001606587-21-000715	0	79	156726	N
0001537319-21-000004	0	161	337577	N
0000950123-21-006426	2	689	4187941	N
0001619124-21-000005	0	5	731478	N
0000936753-21-000056	1	142	10151758	N
0001398344-21-010712	0	174	5491161	
0001104659-21-066508	1	110	161400	
0000950159-21-000148	0	8	14717	
0000909012-21-000081	0	171	189172	N
0001317410-21-000002	0	20	491035	N
0000909012-21-000080	0	87	5496322757	N
0001420506-21-000627	0	43	110083	N
0001420506-21-000626	0	17	148718	N
0001420506-21-000624	0	84	244792	N
0001104659-21-066503	0	1026	10400176	N
0001729829-21-000004	0	1859	6305978	N
0001838211-21-000005	0	31	338029	N
0001445546-21-002495	3	2645	82584327	
0001802528-21-000005	0	21	237245	
0000950159-21-000146	0	139	731380	
0000873630-21-000003	14	6885	84657290	N
0001085146-21-001642	0	0	0	N
0001193805-21-000668	1	53	325674	
0001085146-21-001641	1	902	5668067	N
0001568235-21-000004	0	160	445674	N
0001694164-21-000008	0	154	12780577	N
0001012975-21-000203	0	60	465741	N
0001085146-21-001640	1	7	113784	N
0000898417-21-000013	5	802	14433592	N
0000950123-21-006423	0	267	386509	N
0001104659-21-066485	1	1	0	Y
0001567619-21-009969	0	65	174409	N
0001063571-21-000004	0	194	3159127	N
